Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,TOMEE-2800,13297873,,Issue : Unable to run EJB test cases for upgradation in current project with Java 1.8 and WebLogic version 12.2.1.4 along with openejb.cxf.version 7.0.1 / openejb.cxf.version 8 jar.,,manjunatha.mvit@gmail.com,Blocker,Open,,12/Apr/20 12:32,10/Oct/22 14:06,
Bug,TOMEE-2781,13285815,,ActiveMQ producer not closed or destroyed,,fcourtau,Blocker,Open,,17/Feb/20 16:31,30/Aug/22 19:46,
Bug,TOMEE-3929,13441840,,Unable to start TomEE-9.0.0-M7 with JDK17,,HichamYahiaoui,Blocker,Resolved,Fixed,26/Apr/22 14:33,14/Jul/22 07:25,
Bug,TOMEE-2770,13284219,,ActiveMQ dynamic producer not destroyed,,fcourtau,Blocker,Resolved,Fixed,10/Feb/20 08:17,26/Apr/22 02:13,
Bug,TOMEE-2919,13340015,,java.util.ConcurrentModificationException error deploying ear in TomEE Plus 7.1.4,gnarayan1,MichSol96,Blocker,Resolved,Fixed,11/Nov/20 15:54,22/Apr/22 05:51,
Documentation,TOMEE-3847,13431714,,Exception when building website from windows os,ruelland,ruelland,Blocker,Resolved,Fixed,03/Mar/22 13:04,03/Mar/22 15:07,
Bug,TOMEE-3838,13428432,,TomEE Plume - CVE-2021-40110,rzo1,AJIGOPAL,Blocker,Resolved,Invalid,14/Feb/22 21:57,15/Feb/22 14:52,
Bug,TOMEE-3795,13402156,,Proxy class definition does not work in Java 17+,jgallimore,rzo1,Blocker,Resolved,Fixed,20/Sep/21 11:17,27/Sep/21 11:03,
Bug,TOMEE-3791,13401026,,Ajax JSF not provided in 8.0.8 builds,jgallimore,pcristof,Blocker,Resolved,Fixed,14/Sep/21 13:37,21/Sep/21 08:45,
Bug,TOMEE-3788,13399582,,Can't lookup ejb,,tasos121,Blocker,Resolved,Fixed,06/Sep/21 12:57,15/Sep/21 08:31,
New Feature,TOMEE-2365,13204271,,Implement Java EE Security API from EE 8,jlmonteiro,radcortez,Blocker,Resolved,Fixed,13/Dec/18 15:28,12/May/21 14:31,
Bug,TOMEE-2865,13315571,,Session Replication for CDI beans fails often ,,tandraschko,Blocker,Open,,08/Jul/20 08:14,29/Mar/21 16:02,
Documentation,TOMEE-2849,13311263,,The URL for GlassFish's latest releases is incorrect in TCK's README.adoc,hbelmiro,hbelmiro,Blocker,Resolved,Fixed,13/Jun/20 15:22,23/Jun/20 15:05,
Bug,TOMEE-2810,13303153,,Tomcat-8.5.50 - JNDIRealm no longer authenticates to LDAP,,RomarQ,Blocker,Resolved,Fixed,06/May/20 16:14,19/May/20 14:08,
Bug,TOMEE-2496,13222584,,TomEE throws Null pointer in OpenTracingFilter at startup time,gabrielferreirapro,rmonson,Blocker,Resolved,Cannot Reproduce,19/Mar/19 13:35,11/Dec/19 10:36,
Bug,TOMEE-2741,13268920,,java.lang.IllegalStateException: A class which implements java.lang.reflect.InvocationHandler and is annotated with @org.apache.deltaspike.data.api.Repository is needed as a handler,,shanmuk_2020,Blocker,Open,,17/Nov/19 14:32,17/Nov/19 15:02,
Bug,TOMEE-2457,13211275,,TomEE throws Nullpointer in OpenTracingFilter at startup time,jlmonteiro,ivanjunckes,Blocker,Closed,Duplicate,23/Jan/19 13:15,05/Aug/19 17:28,
Bug,TOMEE-1649,12909678,,Websockets Memory Leak,romain.manni-bucau,tonywestonuk,Blocker,Resolved,Fixed,02/Nov/15 14:06,01/Jun/16 11:33,
Bug,TOMEE-1816,12971348,,java.lang.NoSuchFieldException: pool in Connector Resource Adapter deploy,,radcortez,Blocker,Resolved,Fixed,19/May/16 23:57,20/May/16 06:48,
Bug,TOMEE-1799,12964671,,Java 8 : java.lang.IllegalArgumentException: Comparison method violates its general contract!,andyg,andyg,Blocker,Resolved,Fixed,03/May/16 14:10,05/May/16 13:10,
Dependency upgrade,TOMEE-1391,12747209,,Use maven-filtering:1.2 to fix MSHARED-319 when compiling under JDK8,andyg,andyg,Blocker,Closed,Fixed,10/Oct/14 05:06,30/Apr/16 19:12,
Bug,TOMEE-1353,12742745,,[regression] jsonproviuder no more added ,romain.manni-bucau,romain.manni-bucau,Blocker,Closed,Fixed,19/Sep/14 15:11,10/Dec/15 12:08,
Bug,TOMEE-1423,12749373,,Packaging contains duplicate artifacts with snapshot timestamp,,andyg,Blocker,Closed,Fixed,20/Oct/14 22:43,10/Dec/15 12:08,
Bug,TOMEE-1613,12844367,,EJB lookup fails on TomEE 1.7.2,,JPratt,Blocker,Closed,Fixed,11/Jul/15 13:20,09/Dec/15 16:31,
Bug,TOMEE-1612,12844366,,JAX-RS RestService fails with 404 in TomEE 1.7.2,,JPratt,Blocker,Closed,Fixed,11/Jul/15 13:10,09/Dec/15 16:31,
Bug,TOMEE-1413,12748636,,Sending Email with TomEE  takes up to 25 times longer than plain Tomcat 7 ,,iluvtr,Blocker,Resolved,Invalid,16/Oct/14 16:09,18/Oct/14 05:59,
Improvement,TOMEE-1102,12687200,,"Remote adapter does transfer war to remote TomEE, but only path",,fabian.schwarzer,Blocker,Resolved,Fixed,03/Jan/14 15:40,13/Oct/14 11:26,
Bug,TOMEE-1205,12714305,,TomEE webprofile 1.6.0.1 and 1.6.0.2 breaks java subtyping,romain.manni-bucau,pekimc,Blocker,Closed,Fixed,14/May/14 21:17,02/Jul/14 15:47,
Bug,TOMEE-1235,12717827,,"tomee 1.6.0.2 build fails : org/apache/openejb/cdi/CdiEjbBean.java:[397,37] incompatible types: java.lang.Object cannot be converted to T",,hanasaki,Blocker,Resolved,Fixed,02/Jun/14 00:03,06/Jun/14 00:11,
Bug,TOMEE-766,12631448,,Unable to deploy: java.lang.OutOfMemoryError: GC overhead limit exceeded,romain.manni-bucau,wfro,Blocker,Closed,Fixed,08/Feb/13 13:53,13/Sep/13 08:54,
Bug,TOMEE-493,12612885,,Regression on TomEE vs Tomcat 7 on Windows native library loading,,alex.m3tal,Blocker,Closed,Fixed,21/Oct/12 19:48,20/May/13 13:52,
Bug,TOMEE-646,12623524,,Commons-logging issue,romain.manni-bucau,pierre devreux,Blocker,Resolved,Fixed,12/Dec/12 11:10,22/Apr/13 21:47,
Bug,TOMEE-508,12613637,,EntityManager dependency considered not passivation capable (CDI spec violation),,donatasc,Blocker,Closed,Fixed,26/Oct/12 11:46,14/Dec/12 09:19,
Bug,TOMEE-4120,13508078,,Remote EJB2 BMP Memory Leak,,tlien,Critical,Open,,01/Dec/22 15:45,04/Jan/23 19:55,
Bug,TOMEE-4105,13493674,,jmxremote enabled from java options in tomee not working,,9177012889,Critical,Open,,31/Oct/22 07:36,13/Dec/22 08:16,
Bug,TOMEE-2946,13346947,,"""Unauthorized Access by Principal Denied"" error when trying to deploy an application after updating tomee from 8.0.3 to 8.0.5/8.0.6",,somasaninikhil,Critical,Resolved,Done,19/Dec/20 17:01,27/Nov/22 11:13,
