Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,OPENMEETINGS-1474,13007088,,Users are not being displayed in restricted room,solomax,solomax,Major,Closed,Fixed,23/Sep/16 08:36,01/Feb/19 14:59,
Bug,OPENMEETINGS-1475,13007478,,Select area is not unattached from cursor,swagner,vdegtyarev,Major,Closed,Fixed,26/Sep/16 05:17,01/Feb/19 14:59,
New Feature,OPENMEETINGS-1477,13007517,,Default chat font is too small,swagner,vdegtyarev,Major,Closed,Fixed,26/Sep/16 09:37,01/Feb/19 14:59,
Improvement,OPENMEETINGS-1040,12726861,,Select2 should be used to display/set user groups,solomax,solomax,Major,Closed,Fixed,11/Jul/14 19:01,01/Feb/19 14:59,
Improvement,OPENMEETINGS-1480,13008541,,Ukrainian translation need to be improved,solomax,solomax,Major,Closed,Fixed,29/Sep/16 14:04,01/Feb/19 14:59,
Bug,OPENMEETINGS-1482,13009041,,Om performance issues,solomax,solomax,Major,Closed,Fixed,01/Oct/16 08:22,01/Feb/19 14:59,
Bug,OPENMEETINGS-1048,12728826,,Appointement owner has no moderation rights,solomax,solomax,Major,Closed,Fixed,22/Jul/14 10:53,01/Feb/19 14:59,
Bug,OPENMEETINGS-1484,13010706,,Super moderator is not moderator,solomax,solomax,Major,Closed,Fixed,08/Oct/16 08:51,01/Feb/19 14:59,
Bug,OPENMEETINGS-1485,13010725,,Scroll is broken in restricted room,solomax,solomax,Major,Closed,Fixed,08/Oct/16 14:52,01/Feb/19 14:59,
Bug,OPENMEETINGS-1056,12731982,,"""Remove moderator role fom this user"" icon is not availble for moderator in the conference ",solomax,vdegtyarev,Major,Closed,Fixed,05/Aug/14 10:14,01/Feb/19 14:59,
Bug,OPENMEETINGS-1486,13010729,,Registration dialog is broken,solomax,solomax,Major,Closed,Fixed,08/Oct/16 15:14,01/Feb/19 14:59,
New Feature,OPENMEETINGS-1427,12986252,,Re-name Witheboards tabs,solomax,jorgelondo,Major,Closed,Fixed,01/Jul/16 17:06,01/Feb/19 14:59,
Bug,OPENMEETINGS-1517,13025516,,Close private chat is broken,solomax,solomax,Major,Closed,Fixed,05/Dec/16 06:33,01/Feb/19 14:59,
