Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Task,MYFACES-3686,12629112,,Implement f:passThroughAttribute and f:passThroughAttributes,lu4242,lu4242,Major,Closed,Fixed,24/Jan/13 18:20,26/Oct/13 15:33,
Task,MYFACES-3683,12628731,,Implement AjaxBehavior resetValues and delay,lu4242,lu4242,Major,Closed,Fixed,22/Jan/13 15:59,26/Oct/13 15:33,
Task,MYFACES-3692,12631357,,Implement jsf:element tag and default TagDecorator,lu4242,lu4242,Major,Closed,Fixed,07/Feb/13 23:58,26/Oct/13 15:33,
Task,MYFACES-3717,12645270,,"Implement ""role"" attribute in related components and renderers",lu4242,lu4242,Major,Closed,Fixed,29/Apr/13 17:35,26/Oct/13 15:33,
Task,MYFACES-3678,12628134,,Add ActionListenerWrapper class,lu4242,lu4242,Major,Closed,Fixed,18/Jan/13 01:10,26/Oct/13 15:33,
Task,MYFACES-3688,12629347,,Implement ExternalContext.getSessionId(),lu4242,lu4242,Major,Closed,Fixed,25/Jan/13 23:50,26/Oct/13 15:33,
Task,MYFACES-3676,12627730,,Implement FlashFactory and related events,lu4242,lu4242,Major,Closed,Fixed,15/Jan/13 20:41,26/Oct/13 15:33,
Improvement,MYFACES-3778,12669298,,[perf] cache url and request path for default Resource implementations,lu4242,lu4242,Major,Closed,Fixed,18/Sep/13 17:35,26/Oct/13 15:33,
Task,MYFACES-3677,12627820,,Implement 'javax.faces.WEBAPP_RESOURCES_DIRECTORY',lu4242,hoersch,Major,Closed,Fixed,16/Jan/13 12:11,26/Oct/13 15:33,
Bug,MYFACES-3648,12616376,,some jsf files contain illegal UTF characters,struberg,struberg,Major,Closed,Fixed,16/Nov/12 09:02,26/Oct/13 15:33,
Task,MYFACES-3759,12666044,,Implement @FaceletsResourceResolver annotation,lu4242,lu4242,Major,Closed,Fixed,29/Aug/13 00:44,26/Oct/13 15:33,
Task,MYFACES-3770,12666891,,Implement <f:resetValues> tag and <f:ajax resetValues=true ... >,lu4242,lu4242,Major,Closed,Fixed,04/Sep/13 14:41,26/Oct/13 15:33,
