Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SVN-3857,12900243,,Segmentation Fault in foreign repository merge with prop conflict (propmod atop missing prop),cmpilato,cmpilato,Blocker,Closed,Fixed,15/Apr/11 14:59,27/Oct/18 16:29,
Bug,SVN-3244,12899630,,Subversion 1.5 client will not commit changed files,,subversion-importer,Blocker,Closed,Invalid,17/Jul/08 18:28,27/Oct/18 16:29,
Bug,SVN-3854,12900240,,Out of memory during merge with many Tree Conflicts,,subversion-importer,Blocker,Closed,Fixed,14/Apr/11 09:40,27/Oct/18 16:28,
Bug,SVN-4462,12900849,,Files added to repository by others don't come down with 'svn update',,subversion-importer,Blocker,Closed,Invalid,15/Jan/14 21:19,27/Oct/18 16:28,
Bug,SVN-4371,12900758,,Subversion requires Serf 1.2.1,cmpilato,cmpilato,Blocker,Closed,Fixed,03/Jun/13 18:41,27/Oct/18 16:28,
Bug,SVN-3641,12900027,,svnsync and svnrdump fail to partially copy a repository,,subversion-importer,Blocker,Closed,Fixed,19/May/10 08:06,27/Oct/18 16:28,
Bug,SVN-3894,12900280,,revert_list (table) handling and cleanup,philipm,gstein,Blocker,Closed,Fixed,20/May/11 15:16,27/Oct/18 16:28,
Task,SVN-3357,12899743,,Working Copy - Next Generation Library,,hwright,Blocker,Closed,Fixed,13/Jan/09 14:57,27/Oct/18 16:28,
Bug,SVN-2128,12898511,,svnserve slows down / stops file sharing on Win2003,,subversion-importer,Blocker,Closed,Cannot Reproduce,15/Nov/04 23:40,27/Oct/18 16:28,
Bug,SVN-1964,12898347,,svn commit uses too much memory,,subversion-importer,Blocker,Closed,Fixed,19/Jul/04 17:39,27/Oct/18 16:28,
Bug,SVN-3375,12899761,,ra_serf desperately needs an error handling overhaul,,cmpilato,Blocker,Closed,Fixed,27/Feb/09 16:23,27/Oct/18 16:28,
Bug,SVN-4052,12900438,,merge tree-conflicts deleted symbolic links,,subversion-importer,Blocker,Closed,Fixed,09/Nov/11 17:29,27/Oct/18 16:28,
Bug,SVN-4135,12900521,,"path of ""subversion/libsvn_fs/structure"" is outdated in ""subversion-design""",,subversion-importer,Blocker,Closed,Fixed,02/Mar/12 14:15,27/Oct/18 16:28,
Improvement,SVN-2837,12899222,,Allow merge tracking to be useful when performing cyclic merging,,dlr,Blocker,Closed,Fixed,16/Jul/07 22:34,27/Oct/18 16:28,
Bug,SVN-4174,12900561,,"serf: checkout / export over https errors out with ""svn: E730053: Error retrieving REPORT (730053)""",,jcorvel,Blocker,Closed,Fixed,03/May/12 11:47,27/Oct/18 16:28,
Bug,SVN-2897,12899283,,Reflective merges are faulty,,subversion-importer,Blocker,Closed,Fixed,30/Aug/07 12:12,27/Oct/18 16:27,
Bug,SVN-4185,12900572,,SVN client silently fails to fetch external file ancestor specified in svn:externals file definition via operative revision,,subversion-importer,Blocker,Closed,Fixed,22/May/12 19:48,27/Oct/18 16:27,
Sub-task,SVN-4713,13126834,13126833,Roll 1.10-rc1,,julianfoad,Blocker,Closed,Fixed,22/Dec/17 15:31,19/Feb/18 15:50,
Bug,SVN-4687,13084551,,Upgrading Subversion 1.6.x (apache module 2.2) to Subversion 1.8.x (apache module 2.4) is buggy,,laksh,Blocker,Closed,Invalid,04/Jul/17 13:29,04/Jul/17 18:45,
Bug,SVN-3495,12899881,,merge breaks on directory that was previously deleted in source and destination,,paul,Blocker,Closed,Fixed,22/Sep/09 15:58,10/Feb/17 13:21,
Bug,SVN-2960,12899346,,"authz problems when you can read children of paths you can't read (svnsync, log, etc)",,quinot,Blocker,Open,,09/Oct/07 09:13,19/Feb/15 14:53,
Bug,SVN-3445,12899831,,WebDAV proxy code munging user data,subversion-importer,subversion-importer,Blocker,Open,,21/Jul/09 00:42,17/Feb/15 15:27,
Bug,SVN-4402,12900789,,E170000 for previously deleted external,,subversion-importer,Blocker,Open,,04/Aug/13 18:33,04/Aug/13 18:33,
Bug,SVN-3273,12899659,,error when performing commit - Invalid UTF-8 sequence,,subversion-importer,Blocker,Open,,28/Aug/08 20:39,15/Mar/13 21:45,
Bug,SVN-3454,12899840,,SVN_SSH quoting conventions need to be documented better,,subversion-importer,Blocker,Open,,31/Jul/09 03:12,15/Mar/13 21:45,
Bug,SVN-3500,12899886,,Characters in the log that cannot be represented in local.getdefaultlocale()[1] lead to exception,blair,bmargulies,Blocker,Open,,23/Sep/09 14:24,19/Sep/12 16:26,
Bug,SVN-1490,12897873,,libsvn_wc performance,kfogel,striker,Blocker,Closed,Invalid,23/Aug/03 13:00,10/Mar/09 15:22,
Bug,SVN-1705,12898088,,apr_off_t is of an ambiguous size,,breser,Blocker,Closed,Later,16/Jan/04 19:40,10/Mar/09 15:21,
Bug,SVN-2157,12898540,,unable to access repository via apache due to utf-8 errors,,subversion-importer,Blocker,Open,,08/Dec/04 17:06,18/Jul/08 09:28,
Bug,SVN-3061,12899447,,username + password + non-interactive caches creds wrong,,subversion-importer,Blocker,Open,,31/Dec/07 04:41,11/Jun/08 04:50,
Bug,SVN-2594,12898979,,Strange subversion svn update bug,,subversion-importer,Blocker,Closed,Invalid,13/Aug/06 10:47,22/Nov/06 08:56,
Bug,SVN-1565,12897948,,modifications after a branch are not displayed in the log,,shlomif,Blocker,Closed,Invalid,21/Oct/03 18:59,05/Oct/05 16:48,
Task,SVN-1658,12898041,,"r8023, r8030, r8040: merge blame fixes into 1.0",,subversion-importer,Blocker,Closed,Invalid,19/Dec/03 08:46,05/Oct/05 16:48,
Bug,SVN-410,12896791,,mod_dav_svn segfaults during any commit,,sussman,Blocker,Closed,Invalid,06/Jul/01 17:43,05/Oct/05 16:48,
Bug,SVN-1018,12897399,,subversion r3687 will not build under OSX,,subversion-importer,Blocker,Closed,Invalid,02/Dec/02 23:40,05/Oct/05 16:48,
Bug,SVN-925,12897306,,new dumper bug can wipe files,,sussman,Blocker,Closed,Invalid,10/Oct/02 05:24,05/Oct/05 16:48,
Bug,SVN-1772,12898155,,cvs2svn: problem with RCS options,,subversion-importer,Blocker,Closed,Invalid,29/Feb/04 19:51,05/Oct/05 16:48,
Bug,SVN-1767,12898150,,Badly Corrupted Repository: whole file/folder (including history!) vanished and reappeared at a different locaton (2).,,subversion-importer,Blocker,Closed,Invalid,27/Feb/04 15:32,05/Oct/05 16:48,
Task,SVN-1138,12897519,,faster client concept,,subversion-importer,Blocker,Closed,Invalid,16/Feb/03 16:01,05/Oct/05 16:48,
Bug,SVN-1273,12897655,,svn cp corrupts *two* repositories,,subversion-importer,Blocker,Closed,Invalid,30/Apr/03 02:58,05/Oct/05 16:48,
Bug,SVN-1530,12897913,,cvs2svn: rcs bug causes invalid file data,kfogel,subversion-importer,Blocker,Closed,Invalid,21/Sep/03 23:38,15/Sep/04 08:43,
Bug,SVN-632,12897013,,r1868 does not compile against db-4.0.14 on Solaris,sussman,subversion-importer,Blocker,Closed,Invalid,18/Feb/02 08:38,15/Sep/04 08:43,
Bug,SVN-1406,12897789,,Daniel Patterson's cvs2svn problems,kfogel,kfogel,Blocker,Closed,Invalid,10/Jul/03 21:53,15/Sep/04 08:43,
Bug,SVN-4907,13478305,,svn_fs_node_id causes memory leak...,,Nathan.Qian,Critical,Closed,Not A Problem,24/Aug/22 02:02,02/Sep/22 13:16,
Bug,SVN-2802,12899187,,Tests failing to cleanup bdb repositories over ra_neon,,subversion-importer,Critical,Closed,Won't Fix,23/Jun/07 22:43,11/Jan/22 20:51,
Bug,SVN-3276,12899662,,Access violation while refactor on the repository,,subversion-importer,Critical,Closed,Invalid,01/Sep/08 14:11,11/Jan/22 20:46,
Bug,SVN-3446,12899832,,svnmerge.py puts a file in a conflicted state although one way hasn't changed (keyword substitution),,subversion-importer,Critical,Closed,Won't Fix,22/Jul/09 02:36,11/Jan/22 18:41,
Bug,SVN-3494,12899880,,moving a branch stumps svnmerge.py,blair,bmargulies,Critical,Closed,Won't Fix,22/Sep/09 00:03,11/Jan/22 18:19,
Bug,SVN-3398,12899784,,Segmentation fault when accessing BDB repositories with enabled run-time module search,,arfrever,Critical,Closed,Won't Fix,14/Apr/09 02:45,11/Jan/22 18:15,
Bug,SVN-3694,12900080,,"When doing a diff via SWIG bindings, tempfiles are not cleaned up quickly enough",,subversion-importer,Critical,Closed,Invalid,20/Aug/10 11:37,11/Jan/22 18:13,
Bug,SVN-667,12897048,,handle file name case sensitivity edge cases,,subversion-importer,Critical,Closed,Fixed,11/Apr/02 16:32,11/Jan/22 18:10,
Bug,SVN-4639,12983763,,svn.exe causes ACCESS_VIOLATION,,tim-christian.bloss@elaxy.de,Critical,Closed,Cannot Reproduce,27/Jun/16 12:52,11/Jan/22 18:06,
Bug,SVN-4881,13420523,,Tree conflict problem when merging two branches,,Rajagopal_NS,Critical,Open,,04/Jan/22 06:57,04/Jan/22 09:13,
Improvement,SVN-2118,12898501,,property merging unnecessarily strict,,kfogel,Critical,Open,,08/Nov/04 18:53,28/Dec/21 10:20,
Bug,SVN-3373,12899759,,svn merge accepts difference in context lines,,subversion-importer,Critical,Open,,20/Feb/09 08:57,27/Dec/21 18:56,
Bug,SVN-3912,12900298,,svnadmin load does fail to process dumps with non UTF-8 path names,,subversion-importer,Critical,Open,,03/Jun/11 19:33,31/Aug/21 22:41,
New Feature,SVN-4145,12900531,,Master passphrase and encrypted credentials cache,,cmpilato,Critical,Open,,20/Mar/12 15:49,02/Apr/21 17:21,
Bug,SVN-3596,12899982,,'hotcopy' of fsfs repos may corrupt target rep-cache.db or revprops.db,,danielsh,Critical,Closed,Fixed,27/Feb/10 16:03,02/Mar/21 15:41,
Bug,SVN-2744,12899129,,Possible FSFS repository corruption,,markphip,Critical,Closed,Fixed,16/Mar/07 22:19,02/Mar/21 15:41,
Bug,SVN-1532,12897915,,Switch a file to a dir: can't switch it back to the file,,julianfoad,Critical,Open,,23/Sep/03 17:02,17/Dec/19 01:37,
Bug,SVN-4470,12900857,,Memcached+FullText cache is totally broken in svnserve,,subversion-importer,Critical,Closed,Fixed,19/Feb/14 19:03,24/Oct/19 10:57,
Task,SVN-4821,13244262,,Svnadmin load - unable to include multiple Parent Directories ,,kiran@appfire.com,Critical,Closed,Invalid,11/Jul/19 09:04,24/Sep/19 13:44,
Bug,SVN-4817,13234227,,svnserve: frequent segfaults in libapr,,veita,Critical,Closed,Invalid,20/May/19 08:23,09/Jul/19 14:40,
Bug,SVN-2464,12898849,,Canonicalize / stringprep UTF-8 filenames to handle composed / decomposed differences shown by e.g. Mac OS X HFS+,,subversion-importer,Critical,Resolved,Abandoned,09/Dec/05 22:14,27/Jun/19 22:54,
Bug,SVN-4812,13221816,,Migrate data from local to AWS cloud,,Tien Dat,Critical,Closed,Invalid,15/Mar/19 05:12,24/Apr/19 16:12,
Bug,SVN-4796,13203391,,SVN leaks exponentially significant amount of memory on commit,,binetix,Critical,Closed,Not A Problem,10/Dec/18 10:06,14/Dec/18 20:15,
Bug,SVN-2685,12899070,,Move + Merge => lose modifications,,subversion-importer,Critical,Reopened,,28/Dec/06 10:47,02/Nov/18 06:43,
Bug,SVN-566,12896947,,Import fails on Win32 due to APR bug/problem,,subversion-importer,Critical,Closed,Fixed,27/Nov/01 17:07,27/Oct/18 16:43,
Bug,SVN-577,12896958,,"libsvn_wc needs to expose an API that answers: ""What repository am I in?""",,subversion-importer,Critical,Closed,Later,04/Dec/01 23:32,27/Oct/18 16:43,
Improvement,SVN-638,12897019,,$EDITOR should not appear if there are no local mods.,,subversion-importer,Critical,Closed,Fixed,26/Feb/02 20:27,27/Oct/18 16:43,
Bug,SVN-491,12896872,,'svn status' needs better error reporting,,brane,Critical,Closed,Duplicate,16/Sep/01 20:30,27/Oct/18 16:43,
Bug,SVN-433,12896814,,"""The wc/A/D/H/SVN/tmp/log bug""",,cmpilato,Critical,Closed,Duplicate,13/Aug/01 18:51,27/Oct/18 16:43,
Task,SVN-586,12896967,,upgrade to Berkeley DB 4.0.,,kfogel,Critical,Closed,Fixed,30/Dec/01 03:42,27/Oct/18 16:43,
Bug,SVN-391,12896772,,Delete + add weirdness for directories,,cmpilato,Critical,Closed,Fixed,16/May/01 20:19,27/Oct/18 16:43,
Bug,SVN-339,12896749,,'svn add newdir/' breaks svn_wc_add_directory,,sussman,Critical,Closed,Later,27/Mar/01 00:30,27/Oct/18 16:43,
Bug,SVN-336,12896747,,"directory adds aren't ""complete enough"" during an update",,sussman,Critical,Closed,Fixed,23/Mar/01 23:06,27/Oct/18 16:43,
New Feature,SVN-422,12896803,,"""svn diff"" cleanups and possible refactorizations",,kfogel,Critical,Closed,Fixed,30/Jul/01 23:17,27/Oct/18 16:43,
Bug,SVN-342,12896752,,dir_delta logic bug:  getting an update erroneously.,,sussman,Critical,Closed,Fixed,28/Mar/01 22:03,27/Oct/18 16:43,
Bug,SVN-467,12896848,,import of a non-existent file/dir does not issue an error,,gstein,Critical,Closed,Fixed,28/Aug/01 19:41,27/Oct/18 16:43,
Bug,SVN-622,12897003,,Memory used during a checkout,,subversion-importer,Critical,Closed,Fixed,05/Feb/02 07:45,27/Oct/18 16:43,
Task,SVN-702,12897083,,error code space fragmentation,,cmpilato,Critical,Closed,Fixed,13/May/02 15:25,27/Oct/18 16:43,
Bug,SVN-352,12896755,,'svn up' gives UU patch instead of _U patch,,sussman,Critical,Closed,Fixed,11/Apr/01 15:34,27/Oct/18 16:43,
Bug,SVN-763,12897144,,hook script core dumps when hook program not found.,,subversion-importer,Critical,Closed,Fixed,24/Jun/02 16:45,27/Oct/18 16:43,
Bug,SVN-340,12896750,,case-sensitivity issue (?) on checkout?,,sussman,Critical,Closed,Fixed,28/Mar/01 18:16,27/Oct/18 16:43,
Improvement,SVN-720,12897101,,svn needs --no-auth-cache,,subversion-importer,Critical,Closed,Fixed,08/Jun/02 03:56,27/Oct/18 16:43,
Bug,SVN-557,12896938,,Concurrent repository access turns ugly,,cmpilato,Critical,Closed,Fixed,08/Nov/01 20:29,27/Oct/18 16:43,
Bug,SVN-569,12896950,,merge() bug,,sussman,Critical,Closed,Duplicate,29/Nov/01 13:56,27/Oct/18 16:43,
New Feature,SVN-522,12896903,,version the execute bit on files,,sussman,Critical,Closed,Fixed,04/Oct/01 18:10,27/Oct/18 16:43,
New Feature,SVN-750,12897131,,add an 'svn ls' feature,,gstein,Critical,Closed,Fixed,18/Jun/02 18:24,27/Oct/18 16:43,
Bug,SVN-487,12896868,,out-of-date versioned resource url in working copy?,,sussman,Critical,Closed,Fixed,06/Sep/01 16:09,27/Oct/18 16:43,
Bug,SVN-388,12896769,,Failed commit transactions not getting removed from database,,cmpilato,Critical,Closed,Fixed,16/May/01 19:24,27/Oct/18 16:43,
New Feature,SVN-524,12896905,,line-ending conversion and keyword expansion,,sussman,Critical,Closed,Fixed,09/Oct/01 16:25,27/Oct/18 16:43,
Bug,SVN-730,12897111,,restartable checkouts,,sussman,Critical,Closed,Fixed,11/Jun/02 16:43,27/Oct/18 16:43,
Bug,SVN-602,12896983,,import of large trees can bloat memory on client side,,kfogel,Critical,Closed,Fixed,15/Jan/02 22:36,27/Oct/18 16:43,
New Feature,SVN-650,12897031,,certificate handling,,gstein,Critical,Closed,Fixed,12/Mar/02 22:52,27/Oct/18 16:43,
Bug,SVN-562,12896943,,'svn log' needs to be optimized and re-enabled,,fitz,Critical,Closed,Fixed,26/Nov/01 15:31,27/Oct/18 16:43,
Bug,SVN-327,12896742,,`svn proplist iota' fails from within a wc,,sussman,Critical,Closed,Fixed,19/Mar/01 18:31,27/Oct/18 16:43,
Improvement,SVN-690,12897071,,"""svn log"" should print changed paths",,kfogel,Critical,Closed,Fixed,29/Apr/02 03:03,27/Oct/18 16:43,
Bug,SVN-704,12897085,,"""svn switch"" not updating vsn-rsrc-urls correctly",,kfogel,Critical,Closed,Fixed,14/May/02 19:02,27/Oct/18 16:42,
Bug,SVN-423,12896804,,need python DAV tests,,sussman,Critical,Closed,Fixed,01/Aug/01 15:12,27/Oct/18 16:42,
Bug,SVN-344,12896754,,'svn ci' hangs forever (see recipe),,sussman,Critical,Closed,Fixed,06/Apr/01 18:01,27/Oct/18 16:42,
Bug,SVN-468,12896849,,update driver gets confused when mass-commit is running?,,kfogel,Critical,Closed,Cannot Reproduce,29/Aug/01 23:23,27/Oct/18 16:42,
Bug,SVN-330,12896745,,`svn ci' can't deal with mixed-revision working copies,,sussman,Critical,Closed,Duplicate,19/Mar/01 18:41,27/Oct/18 16:42,
Bug,SVN-412,12896793,,change file-writing back end code to be streamy too,,kfogel,Critical,Closed,Fixed,12/Jul/01 23:36,27/Oct/18 16:42,
New Feature,SVN-517,12896898,,Module System,,sussman,Critical,Closed,Fixed,04/Oct/01 17:56,27/Oct/18 16:42,
Bug,SVN-595,12896976,,recipe to make 'svn st -u' fail,,sussman,Critical,Closed,Duplicate,08/Jan/02 16:40,27/Oct/18 16:42,
Bug,SVN-709,12897090,,MKACTIVITY does not properly return errors,,gstein,Critical,Closed,Fixed,23/May/02 18:12,27/Oct/18 16:42,
New Feature,SVN-546,12896927,,'svn status' should show unversioned files,,gstein,Critical,Closed,Fixed,03/Nov/01 11:53,27/Oct/18 16:42,
Bug,SVN-353,12896756,,'svn up' segfaults when setting a dir prop,,sussman,Critical,Closed,Fixed,11/Apr/01 16:26,27/Oct/18 16:42,
Bug,SVN-587,12896968,,fs-test 33 segfaults without maintainer mode,,sussman,Critical,Closed,Fixed,02/Jan/02 19:30,27/Oct/18 16:42,
Task,SVN-689,12897070,,update/checkout/commit should compare repos vs wc checksums,,kfogel,Critical,Closed,Fixed,26/Apr/02 01:26,27/Oct/18 16:42,
New Feature,SVN-341,12896751,,"when committing an fs txn, log message isn't part of same db txn.",,sussman,Critical,Closed,Fixed,28/Mar/01 21:12,27/Oct/18 16:42,
Bug,SVN-473,12896854,,bad auth info not noticed until too late,,kfogel,Critical,Closed,Fixed,31/Aug/01 01:02,27/Oct/18 16:42,
Improvement,SVN-386,12896767,,multi-target updates aren't condensed.,,sussman,Critical,Closed,Fixed,11/May/01 01:30,27/Oct/18 16:42,
Task,SVN-737,12897118,,finish the editor conversion,,gstein,Critical,Closed,Fixed,13/Jun/02 22:21,27/Oct/18 16:42,
Bug,SVN-591,12896972,,'svn cp URLfile localpath' is incomplete,,sussman,Critical,Closed,Fixed,07/Jan/02 22:23,27/Oct/18 16:42,
New Feature,SVN-648,12897029,,need FS dump/load format and tool,,gstein,Critical,Closed,Fixed,12/Mar/02 22:42,27/Oct/18 16:42,
Bug,SVN-624,12897005,,svn co -n URL results in broken WC,,gstein,Critical,Closed,Fixed,08/Feb/02 01:19,27/Oct/18 16:42,
Improvement,SVN-745,12897126,,Filesystem optimizations,,cmpilato,Critical,Closed,Fixed,17/Jun/02 22:14,27/Oct/18 16:42,
Bug,SVN-674,12897055,,"""svn diff URL1 URL2"" does not work",,kfogel,Critical,Closed,Fixed,15/Apr/02 04:01,27/Oct/18 16:42,
Improvement,SVN-531,12896912,,undeltification improvements,,kfogel,Critical,Closed,Fixed,15/Oct/01 23:12,27/Oct/18 16:42,
Task,SVN-442,12896823,,fix anchor/target hack,,kfogel,Critical,Closed,Fixed,16/Aug/01 01:41,27/Oct/18 16:42,
Bug,SVN-771,12897152,,dump doesn't dump copy information with modifications,,subversion-importer,Critical,Closed,Fixed,28/Jun/02 00:57,27/Oct/18 16:42,
Improvement,SVN-533,12896914,,implement reserved checkouts,,subversion-importer,Critical,Closed,Duplicate,17/Oct/01 05:00,27/Oct/18 16:42,
Bug,SVN-723,12897104,,ra_dav->get_file sometimes returns svndiff,,gstein,Critical,Closed,Duplicate,10/Jun/02 21:11,27/Oct/18 16:42,
Bug,SVN-713,12897094,,svn delete --force fails on an already missing directory,,subversion-importer,Critical,Closed,Fixed,31/May/02 18:39,27/Oct/18 16:42,
Bug,SVN-614,12896995,,DAV:creationdate needs to be an ISO8601 date,,gstein,Critical,Closed,Fixed,25/Jan/02 23:10,27/Oct/18 16:42,
Bug,SVN-329,12896744,,`svn ci' can't deal with mixed-revision working copies,,sussman,Critical,Closed,Fixed,19/Mar/01 18:40,27/Oct/18 16:42,
Bug,SVN-753,12897134,,'svn diff URL URL' fails on file urls,,philipm,Critical,Closed,Fixed,18/Jun/02 20:44,27/Oct/18 16:42,
Task,SVN-724,12897105,,construct libsvn_auth,,gstein,Critical,Closed,Fixed,10/Jun/02 23:41,27/Oct/18 16:42,
Bug,SVN-469,12896850,,merge logic too restrictive.,,sussman,Critical,Closed,Fixed,30/Aug/01 17:16,27/Oct/18 16:42,
Bug,SVN-761,12897142,,failure during 'svn commit' throws out my message,,gstein,Critical,Closed,Fixed,23/Jun/02 08:27,27/Oct/18 16:42,
Task,SVN-465,12896846,,Pool usage for svndiff needs serious examination.,,cmpilato,Critical,Closed,Duplicate,24/Aug/01 17:02,27/Oct/18 16:42,
Bug,SVN-325,12896740,,`svn status' doesn't show just-added dirs,,sussman,Critical,Closed,Fixed,19/Mar/01 18:15,27/Oct/18 16:42,
