Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,OODT-18,12470189,,Convert curator to use Apache commons rather than jTidy,chrismattmann,woollard,Minor,Resolved,Fixed,26/Jul/10 19:40,29/Jul/10 05:59,
Improvement,OODT-1024,13252110,,Add Kubernetes deployment files to RADIX archetype resources,imesha,yasithmilinda,Trivial,Open,,21/Aug/19 11:39,23/Sep/19 21:18,
Bug,OODT-950,13064876,,Condition that compares the same expression,chrismattmann,lifove,Trivial,Resolved,Fixed,18/Apr/17 20:49,26/Feb/18 02:29,
Improvement,OODT-958,13101557,,update commons-collections,,bugg_tb,Trivial,Resolved,Fixed,12/Sep/17 08:03,12/Sep/17 08:04,
Bug,OODT-916,12909774,,remove magic numbers,,bugg_tb,Trivial,Resolved,Won't Fix,02/Nov/15 20:44,17/Jul/17 22:39,
Improvement,OODT-513,12609587,,Provide Documentation for SolrIndexer Config,pramirez,pramirez,Trivial,Resolved,Won't Fix,28/Sep/12 20:22,17/Jul/17 22:38,
Improvement,OODT-512,12609586,,Allow Injection of Metadata into SolrIndexer from Config,pramirez,pramirez,Trivial,Resolved,Won't Fix,28/Sep/12 20:19,17/Jul/17 22:38,
Improvement,OODT-588,12640580,,Fix Run Directory in RADiX components,pramirez,pramirez,Trivial,Resolved,Fixed,03/Apr/13 20:32,30/Aug/15 21:43,
New Feature,OODT-704,12719070,,Pentaho Data Integration File Manager Ingester/Extractor Plugin,bugg_tb,bugg_tb,Trivial,Resolved,Fixed,08/Jun/14 14:37,30/Aug/15 21:43,
Bug,OODT-797,12755341,,Opsui deals with Wokflow managers and not workflow,bugg_tb,bugg_tb,Trivial,Resolved,Won't Fix,14/Nov/14 11:41,30/Aug/15 21:42,
Task,OODT-844,12825598,,Scala maven plugin for streaming only,chrismattmann,r4space,Trivial,Resolved,Fixed,28/Apr/15 17:10,28/Apr/15 18:07,
Bug,OODT-691,12713512,,Remove inactive jglobus repository from pushpull pom.xml,lewismc,lewismc,Trivial,Resolved,Fixed,11/May/14 10:52,24/Jun/14 00:41,
Sub-task,OODT-713,12720895,12711661,Import initial CMS structure to OODT SVN,lewismc,lewismc,Trivial,Resolved,Fixed,12/Jun/14 15:34,12/Jun/14 15:48,
Task,OODT-306,12515145,,File Manager Tools for BASH and TCSH,cgoodale,cgoodale,Trivial,Resolved,Fixed,23/Jul/11 00:53,12/Jun/14 15:35,
Task,OODT-650,12661965,,Remove duplicate context container from CAS-Product web application,rlaidlaw,rlaidlaw,Trivial,Resolved,Fixed,05/Aug/13 20:28,07/Aug/13 22:26,
Sub-task,OODT-642,12656610,12644831,Move the CAS-Product test classes to src/test/java and the resources to src/test/resources,rlaidlaw,rlaidlaw,Trivial,Resolved,Fixed,08/Jul/13 14:13,24/Jul/13 15:30,
Bug,OODT-640,12654355,,Build warnings for maven-war-plugin version number for CAS-Product POM,rlaidlaw,rlaidlaw,Trivial,Resolved,Fixed,22/Jun/13 22:39,25/Jun/13 11:12,
Documentation,OODT-636,12654319,,Fix Javadoc warnings in CAS-Product (DataDeliveryServlet class),rlaidlaw,rlaidlaw,Trivial,Resolved,Fixed,22/Jun/13 10:02,22/Jun/13 10:12,
Wish,OODT-622,12651925,,svn:ignore - request to add Eclipse configuration files to ignore list for several modules,rlaidlaw,rlaidlaw,Trivial,Resolved,Fixed,09/Jun/13 12:50,09/Jun/13 21:02,
Improvement,OODT-573,12636276,,Suggested refactoring for return statement in getTopNProducts method in LuceneCatalog class,rlaidlaw,rlaidlaw,Trivial,Resolved,Fixed,11/Mar/13 02:21,08/Jun/13 00:10,
Improvement,OODT-621,12650980,,Rename RADiX Crawler script to be consistent with OODT Crawler component,riverma,riverma,Trivial,Resolved,Fixed,04/Jun/13 20:53,05/Jun/13 17:48,
Sub-task,OODT-500,12607837,12605909,Rename property for max threads in AsyncLocalEngineRunner,chrismattmann,chrismattmann,Trivial,Resolved,Fixed,16/Sep/12 20:47,16/Sep/12 20:48,
Improvement,OODT-168,12502606,,Broken links - Process Control System Input Data Package,chrismattmann,clwong,Trivial,Resolved,Cannot Reproduce,28/Mar/11 17:28,27/Jul/12 04:51,
Bug,OODT-465,12560645,,Incubator references abound,kelly,kelly,Trivial,Resolved,Fixed,14/Jun/12 14:13,14/Jun/12 16:09,
Improvement,OODT-455,12554334,,Minor CSS correction for OPSUI,cgoodale,cgoodale,Trivial,Resolved,Fixed,08/May/12 15:17,08/May/12 15:32,08/May/12 00:00
Bug,OODT-340,12527624,,XMLPSProductHandler doesn't use logical shortcutting,chrismattmann,rickdn,Trivial,Closed,Not A Problem,18/Oct/11 17:15,21/Feb/12 05:14,
Improvement,OODT-377,12541558,,API docs link broken on OODT website's resource manager user-guide,,riverma,Trivial,Resolved,Fixed,07/Feb/12 04:19,07/Feb/12 04:41,
Bug,OODT-338,12527618,,XMLPS unit tests should change constructor to setUp(),chrismattmann,rickdn,Trivial,Resolved,Fixed,18/Oct/11 17:00,28/Nov/11 05:18,
Bug,OODT-337,12527617,,XMLPSProductHandler methods should return empty lists instead of null,chrismattmann,rickdn,Trivial,Resolved,Fixed,18/Oct/11 16:57,28/Nov/11 05:12,
Bug,OODT-339,12527619,,MappingReader should add default join table to DatabaseTable if none defined,chrismattmann,rickdn,Trivial,Resolved,Fixed,18/Oct/11 17:01,28/Nov/11 04:39,
