Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,ZOOKEEPER-3891,13316984,,"ZKCli commands give wrong error message ""Authentication is not valid"" for insufficient permissions",eolivelli,arshad.mohammad,Major,Closed,Fixed,15/Jul/20 17:18,06/Jan/22 07:00,
Bug,ZOOKEEPER-2872,13093873,,Interrupted snapshot sync causes data loss,enixon,enixon,Major,Resolved,Fixed,10/Aug/17 18:07,03/Jan/22 04:49,
Improvement,ZOOKEEPER-3109,13176254,,Avoid long unavailable time due to voter changed mind when activating the leader during election,lvfangmin,lvfangmin,Major,Resolved,Fixed,01/Aug/18 22:05,29/Dec/21 10:39,
Bug,ZOOKEEPER-4371,13399791,,False ID conflict when ZK try to connect to cluster,,tifenn.legoff,Major,Open,,07/Sep/21 15:18,16/Dec/21 12:02,
Bug,ZOOKEEPER-4428,13417767,,"ZooKeeper Server leaks ""SyncThread"" threads when leadership connection times out and is reestablished ",,Ryan0751,Major,Open,,15/Dec/21 16:20,15/Dec/21 16:23,
Bug,ZOOKEEPER-4424,13416869,,Re-throwing IOException in Leader$LearnerCnxAcceptor$LearnerCnxAcceptorHandler#acceptConnections is not always needed,,functioner,Major,Open,,12/Dec/21 05:47,12/Dec/21 06:12,
Bug,ZOOKEEPER-4283,13372567,,Fix of ZOOKEEPER-1653 was not merged in master and 3.6 branch,,gy_way,Major,Open,,15/Apr/21 08:20,09/Dec/21 06:28,
Bug,ZOOKEEPER-2053,12745597,,Zookeeper scripts should honor ZOOKEEPER_HOME,,omalley,Major,Patch Available,,02/Oct/14 20:39,03/Dec/21 09:48,
Bug,ZOOKEEPER-4419,13414076,,The potential exception in Learner$LeaderConnector.connectToLeader may cause unnecessary re-election or service delay,,functioner,Major,Open,,27/Nov/21 05:15,02/Dec/21 04:17,
Task,ZOOKEEPER-4414,13410935,,Update Netty to 4.1.70.Final,,frederikoc,Major,Resolved,Fixed,09/Nov/21 22:42,27/Nov/21 07:55,
Bug,ZOOKEEPER-2104,12766603,,Sudden crash of all nodes in the cluster,,benjamin.jaton,Major,Open,,10/Jan/15 00:48,25/Nov/21 07:01,
Bug,ZOOKEEPER-2669,13036181,,follower failed to  reconnect to leader after a network error,,fjcyue,Major,Open,,19/Jan/17 11:30,24/Nov/21 07:54,
Bug,ZOOKEEPER-4418,13413349,,Committing zxid 0x100000003 but next pending txn 0x100000002,,zouyonghao,Major,Open,,23/Nov/21 09:41,23/Nov/21 09:41,
Bug,ZOOKEEPER-4416,13412200,,Null currentEpoch.tmp fails the server,,willtoshare,Major,Open,,17/Nov/21 08:08,19/Nov/21 06:58,
Improvement,ZOOKEEPER-4386,13403240,,Use enum to wrap the election algorithm type,,ruanwenjun,Major,Open,,25/Sep/21 02:47,13/Nov/21 08:12,
Sub-task,ZOOKEEPER-3173,13191751,13242531,Quorum TLS - support PEM trust/key stores,ilyam,ilyam,Major,Closed,Fixed,15/Oct/18 22:40,10/Nov/21 14:57,
Task,ZOOKEEPER-4214,13359144,,Update Ivy Netty version to 4.1.59.Final ,,frederikoc,Major,Resolved,Fixed,17/Feb/21 21:58,09/Nov/21 22:44,
Improvement,ZOOKEEPER-4413,13410929,,Security Issue Related to netty-codec 4.1.59.Final,,danielma-2020,Major,Open,,09/Nov/21 21:50,09/Nov/21 21:50,
New Feature,ZOOKEEPER-3874,13314416,,Official API to start ZooKeeper server from Java,eolivelli,eolivelli,Major,Closed,Fixed,01/Jul/20 06:33,05/Nov/21 14:17,
Bug,ZOOKEEPER-4410,13409581,,"Unable to read additional data from client, it probably closed the socket",,austyntang,Major,Open,,02/Nov/21 03:04,02/Nov/21 03:05,
Improvement,ZOOKEEPER-4408,13409377,,Zookeeper crashes after commit fail,,zouyonghao,Major,Open,,01/Nov/21 07:49,01/Nov/21 07:49,
Bug,ZOOKEEPER-2307,12908923,,ZooKeeper not starting because acceptedEpoch is less than the currentEpoch,arshad.mohammad,arshad.mohammad,Major,Closed,Fixed,29/Oct/15 15:12,31/Oct/21 08:43,
Bug,ZOOKEEPER-4397,13406711,,Zookeeper crashes: Unable to load database on disk java.io.IOException: Unreasonable length,,ryan.ren,Major,Open,,15/Oct/21 06:17,21/Oct/21 07:21,
