Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,ZOOKEEPER-1413,12546312,,Use on-disk transaction log for learner sync up,thawan,thawan,Minor,Resolved,Fixed,13/Mar/12 21:42,14/Oct/13 15:55,
Improvement,ZOOKEEPER-1763,12670040,,Upgrade the netty version,nkeywal,nkeywal,Minor,Resolved,Duplicate,23/Sep/13 12:14,11/Oct/13 21:32,
Improvement,ZOOKEEPER-278,12413301,,Create a test jar,,nitay,Minor,Resolved,Implemented,26/Jan/09 19:10,11/Oct/13 16:33,
Improvement,ZOOKEEPER-1183,12523089,,Enhance LogFormatter to output additional detail from transaction log,k4j,k4j,Minor,Patch Available,,14/Sep/11 18:57,10/Oct/13 23:32,
Improvement,ZOOKEEPER-1788,12673099,,Support clientID field on connection requests ,,rgs,Minor,Open,,09/Oct/13 19:43,09/Oct/13 19:43,
Improvement,ZOOKEEPER-1778,12671991,,Use static final Logger objects,rakeshr,rakeshr,Minor,Resolved,Fixed,02/Oct/13 17:36,05/Oct/13 11:10,
Bug,ZOOKEEPER-1769,12671273,,ZooInspector can't display node data/metadata/ACLs,benjamin.jaton,benjamin.jaton,Minor,Resolved,Fixed,29/Sep/13 17:12,01/Oct/13 11:11,
Improvement,ZOOKEEPER-1510,12599027,,Should not log SASL errors for non-secure usage,tlipcon,tlipcon,Minor,Resolved,Fixed,16/Jul/12 19:45,25/Sep/13 16:00,
Bug,ZOOKEEPER-1757,12668383,,Adler32 may not be sufficient to protect against data corruption,,thawan,Minor,Open,,12/Sep/13 23:57,14/Sep/13 02:04,
Bug,ZOOKEEPER-1528,12602665,,Correct the documentation of the args for the JavaExample doc.,,wturkal,Minor,Resolved,Duplicate,09/Aug/12 20:50,03/Sep/13 06:55,
Bug,ZOOKEEPER-1529,12602668,,Correct the documentation of the args for the JavaExample doc.,,wturkal,Minor,Resolved,Duplicate,09/Aug/12 20:51,03/Sep/13 06:54,
Improvement,ZOOKEEPER-1679,12639871,,c client: use -Wdeclaration-after-statement,michim,michim,Minor,Resolved,Fixed,29/Mar/13 19:34,21/Aug/13 11:06,
Bug,ZOOKEEPER-1739,12662781,,"thread safe bug in FastLeaderElection: instance of WorkerSender is not safe published, WorkerSender thread may see that WorkerSender.manager is the default value null",qiaoqingjie,qiaoqingjie,Minor,Open,,09/Aug/13 04:29,11/Aug/13 03:01,
Improvement,ZOOKEEPER-1314,12533517,,improve zkpython synchronous api implementation,dlescohier,dlescohier,Minor,Open,,01/Dec/11 21:53,26/Jul/13 18:21,
Wish,ZOOKEEPER-1727,12657556,,Doc request: The right way to expand a cluster,shralex,justinsb,Minor,Resolved,Duplicate,13/Jul/13 01:31,13/Jul/13 19:58,
Bug,ZOOKEEPER-876,12474695,,Unnecessary snapshot transfers between new leader and followers,dioog,dioog,Minor,Resolved,Fixed,21/Sep/10 13:37,01/Jul/13 17:28,
Improvement,ZOOKEEPER-1710,12648280,,Leader should not use txnlog for synchronization if txnlog is corrupted or missing,,thawan,Minor,Open,,18/May/13 01:45,31/May/13 22:52,
Improvement,ZOOKEEPER-279,12413302,,Allow specialization of quorum config parsing (e.g. variable expansion in zoo.cfg),jdcryans,nitay,Minor,Closed,Fixed,26/Jan/09 19:16,25/May/13 03:11,
Improvement,ZOOKEEPER-1709,12648279,,Limit the size of txnlog file,thawan,thawan,Minor,Open,,18/May/13 01:38,18/May/13 01:40,
Improvement,ZOOKEEPER-767,12463819,,Submitting Demo/Recipe Shared / Exclusive Lock Code,basking2,basking2,Minor,Resolved,Won't Fix,05/May/10 20:32,15/May/13 18:20,
Improvement,ZOOKEEPER-1593,12618138,,Add Debian style /etc/default/zookeeper support to init script,,dbussink,Minor,Resolved,Not A Problem,29/Nov/12 10:55,10/May/13 23:12,
Bug,ZOOKEEPER-1705,12647076,,Certain implementations of C's rand() function coupled with the shuffle in libzookeeper_mt's getaddrs() produce a biased distribution of connections.,,tyree731,Minor,Open,,10/May/13 18:56,10/May/13 18:56,
Improvement,ZOOKEEPER-271,12411991,,Better command line parsing in ZookeeperMain.,hlang,mahadev,Minor,Resolved,Fixed,09/Jan/09 04:00,02/May/13 02:29,
