Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,TEZ-4283,13357496,,Docker fails to build on master - upgrade to nodejs10,abstractdog,abstractdog,Blocker,Resolved,Fixed,08/Feb/21 10:51,09/Apr/21 14:25,
Improvement,TEZ-2164,12778332,,Shade the guava version used by Tez and move to guava-18,hitesh,sseth,Blocker,Open,,27/Feb/15 21:44,02/Feb/21 15:15,
Bug,TEZ-4234,13328634,,Compressor can cause IllegalArgumentException in Buffer.limit where limit exceeds capacity,abstractdog,jeagles,Blocker,Resolved,Fixed,21/Sep/20 19:26,26/Nov/20 11:07,
Bug,TEZ-4228,13325497,,TezClassLoader should be used in TezChild and for Configuration objects,abstractdog,abstractdog,Blocker,Resolved,Fixed,01/Sep/20 10:21,03/Sep/20 21:27,
Bug,TEZ-4204,13318625,,Data race in RootInputInitializerManager,mustafaiman,mustafaiman,Blocker,Resolved,Fixed,22/Jul/20 07:10,25/Aug/20 15:00,
Bug,TEZ-1838,12761176,,tez-ui/src/main/webapp/bower.json gets updated after compiling source code,pramachandran,hitesh,Blocker,Closed,Fixed,11/Dec/14 22:26,04/Feb/20 15:17,
Sub-task,TEZ-3690,13065360,12967287,Tez on hadoop 3 build failed due to hdfs client/server jar separation,junping_du,junping_du,Blocker,Closed,Fixed,20/Apr/17 00:43,25/Oct/19 20:26,
Bug,TEZ-3959,13167950,,HTTP 502 for bower install,harishjp,ewohlstadter,Blocker,Closed,Fixed,25/Jun/18 03:14,19/Apr/19 19:21,
Bug,TEZ-3874,13122959,,"NPE in TezClientUtils when ""yarn.resourcemanager.zk-address"" is present in Configuration",ewohlstadter,ewohlstadter,Blocker,Closed,Fixed,05/Dec/17 18:48,19/Apr/19 19:21,
Improvement,TEZ-2222,12785001,,Investigate moving to log4j2 for logging,,sseth,Blocker,Open,,23/Mar/15 21:39,19/Mar/19 16:09,
Bug,TEZ-3855,13110119,,Allow vertex manager to send event to processor,zhiyuany,zhiyuany,Blocker,Closed,Fixed,17/Oct/17 20:26,05/Jan/18 00:18,
Bug,TEZ-3778,13082865,,Remove SecurityInfo from tez-auxservices shaded jar,kshukla,kshukla,Blocker,Closed,Fixed,27/Jun/17 16:03,22/Aug/17 00:03,
