Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,TRAFODION-1849,12944518,,Add support to rename column in an existing table,anoopsharma,anoopsharma,Minor,Closed,Fixed,25/Feb/16 15:28,15/Sep/18 07:30,
Bug,TRAFODION-1533,12905600,,Misleading error in trafodion_install,amoran,amoran,Minor,Closed,Fixed,16/Oct/15 17:47,15/Sep/18 07:30,
Bug,TRAFODION-2826,13122032,,"Reduce confusion of trafci / trafci.sh, retain compatibility",svarnau,svarnau,Minor,Closed,Fixed,30/Nov/17 21:21,07/Sep/18 17:40,
Wish,TRAFODION-1276,12848194,,LP Bug: 1465782 - Revoke privilege return dependent grant ERROR[1037],rmarton,paul.low,Minor,Open,,22/Jul/15 18:20,06/Sep/18 15:36,
Improvement,TRAFODION-1892,12949772,,Trace support for LOB operations,,sandhya,Minor,Closed,Duplicate,14/Mar/16 06:39,05/Sep/18 21:27,
Improvement,TRAFODION-1937,12959090,,Trace and debug messages for tracing LOB operations,sandhya,sandhya,Minor,Closed,Fixed,15/Apr/16 07:32,05/Sep/18 21:26,
Bug,TRAFODION-3152,13172989,,UPDATE STATISTICS ... CREATE SAMPLE failure on Hive table,dbirdsall,dbirdsall,Minor,Closed,Fixed,18/Jul/18 18:10,13/Aug/18 22:41,
Bug,TRAFODION-3056,13156742,,UPDATE STATISTICS fails with error 8838 when RMS is not running,dbirdsall,dbirdsall,Minor,Closed,Fixed,03/May/18 00:32,13/Aug/18 22:34,
Sub-task,TRAFODION-2875,13128375,13012054,Fix some inaccurate comparisons in analyzeMessageGuide.py,dbirdsall,dbirdsall,Minor,Closed,Fixed,04/Jan/18 01:22,13/Aug/18 22:23,
Sub-task,TRAFODION-2856,13126388,13012054,Add optimizer/UdrErrors to analyzeMessageGuide.py,dbirdsall,dbirdsall,Minor,Closed,Fixed,20/Dec/17 21:11,13/Aug/18 22:23,
New Feature,TRAFODION-2835,13123822,,Script to help resolve merge conflicts particularly in regression test results,dbirdsall,dbirdsall,Minor,Closed,Implemented,08/Dec/17 22:45,13/Aug/18 21:11,
Bug,TRAFODION-2814,13120088,,Error message 2243 needs updating,dbirdsall,dbirdsall,Minor,Closed,Fixed,21/Nov/17 23:21,13/Aug/18 21:08,
Bug,TRAFODION-2799,13116827,,Transactions description on Trafodion Architecture page is out of date,dbirdsall,dbirdsall,Minor,Closed,Fixed,07/Nov/17 22:51,13/Aug/18 21:08,
Improvement,TRAFODION-2781,13111543,,UPDATE STATS unnecessarily creates LOB columns in sample tables,dbirdsall,dbirdsall,Minor,Closed,Fixed,23/Oct/17 21:31,13/Aug/18 21:08,
Bug,TRAFODION-2762,13106796,,UPDATE STATS fails when creating sample table with nullable key,dbirdsall,dbirdsall,Minor,Closed,Fixed,03/Oct/17 20:34,13/Aug/18 21:06,
