Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
New Feature,MNG-7518,13472622,,Use OSGi to support different libaries in addition to the current class-realms,,laeubi,Major,Open,,21/Jul/22 08:38,21/Jul/22 08:38,
Improvement,MNG-7373,13389224,,Maven should not attempt to download the jar when <packaging>pom</packaging>,,TheSnoozer,Major,Open,,12/Jul/21 19:52,20/Jul/22 23:13,
Bug,MNG-6757,13254640,,Cant create a proper BOM when using ${revision},,widell,Major,Open,,04/Sep/19 08:04,19/Jul/22 21:06,
New Feature,MNG-7516,13471867,,Support CI-Friendly-Versions in parent pom references,,laeubi,Major,Open,,16/Jul/22 08:33,19/Jul/22 03:32,
Bug,MNG-7512,13471335,,Caused by: java.lang.IllegalArgumentException: Malformed \uxxxx encoding.,,sibhadau,Major,Closed,Duplicate,13/Jul/22 07:01,13/Jul/22 10:40,
New Feature,MNG-7510,13470780,,Enhance AbstractMavenLifecycleParticipant to watch for buildProject events,,laeubi,Major,Open,,09/Jul/22 06:07,09/Jul/22 06:33,
Bug,MNG-7376,13419696,,Maven artifact caching breaks in context of Jenkins Artifactory Plugin,,chrisf42,Major,Open,,28/Dec/21 10:00,08/Jul/22 09:19,
Improvement,MNG-5697,12797324,,remove LifecycleMapping and ArtifactHandler from maven-core: move to target packaging plugin,,rfscholte,Major,Open,,02/Oct/14 15:53,05/Jul/22 11:35,
Bug,MNG-5454,12797445,,cvc-complex-type.3.2.2: Attribute 'combine.self' is not allowed to appear in element 'executions'.,rfscholte,sebtardif,Major,Closed,Not A Problem,18/Mar/13 12:24,04/Jul/22 15:28,
Improvement,MNG-7508,13469652,,Validate usage of <extensions>true</extensions> on plugins,,kwin,Major,Open,,01/Jul/22 11:49,04/Jul/22 07:11,
Improvement,MNG-7479,13444781,,Export the package org.apache.maven.eventspy,,laeubi,Major,Open,,13/May/22 08:12,02/Jul/22 06:41,
Dependency upgrade,MNG-7507,13469501,,Upgrade commons io to 2.7,,PeterHBower,Major,Closed,Won't Fix,30/Jun/22 16:30,30/Jun/22 16:34,
New Feature,MNG-6080,12997374,,New scope for non-functional dependencies,,pbenedict,Major,Open,,15/Aug/16 19:40,28/Jun/22 12:17,
Bug,MNG-7126,13366835,,Maven option -nsu --no-snapshot-updates not working,,bill@ciminc.com,Major,Closed,Incomplete,22/Mar/21 22:58,21/Jun/22 13:15,
Improvement,MNG-7281,13404769,,Announce new Maven releases via SDKMAN!,,oweiler,Major,Closed,Won't Fix,04/Oct/21 10:52,21/Jun/22 13:13,
Improvement,MNG-4162,12795457,,Removal of all reporting logic from the core of Maven,bentmann,jvanzyl,Major,Closed,Fixed,16/May/09 09:43,21/Jun/22 05:58,
Bug,MNG-3819,12795249,,[regression] Plugins that don't declare dependency on plexus-utils no longer get plexus-utils:1.1,bentmann,bentmann,Major,Closed,Fixed,07/Nov/08 05:54,20/Jun/22 05:58,
Improvement,MNG-6189,13057349,,WARN if maven-site-plugin configuration contains reportPlugins element,hboutemy,hboutemy,Major,Closed,Fixed,19/Mar/17 14:57,18/Jun/22 21:07,
Bug,MNG-5001,12797448,,@readonly Mojo parameter annotation doesn't work any more,,jochenehret,Major,Open,,01/Feb/11 08:24,18/Jun/22 08:49,
Bug,MNG-7500,13450657,,"Maven fails to load jansi library when /tmp is set to ""noexec""",,multimiler,Major,Closed,Duplicate,17/Jun/22 17:18,17/Jun/22 22:49,
New Feature,MNG-4481,12795316,,store snapshots in separate local repository,,pkozelka,Major,Closed,Incomplete,04/Dec/09 09:35,17/Jun/22 11:14,
Bug,MNG-7497,13450130,,Split Packages in Maven Model Builder,,Durgan,Major,Closed,Duplicate,15/Jun/22 04:23,17/Jun/22 07:37,
Wish,MNG-5588,12796295,,Scope import in pluginManagement,,kiva,Major,Open,,13/Feb/14 07:32,14/Jun/22 21:27,
Improvement,MNG-7496,13449653,,DefaultArtifactDescriptorReader.loadPom() should query the MavenWorkspaceReader first,,laeubi,Major,Open,,12/Jun/22 05:27,12/Jun/22 08:55,
Dependency upgrade,MNG-7491,13447861,,Update parent POM to 36,cstamas,cstamas,Major,Closed,Fixed,01/Jun/22 07:34,02/Jun/22 11:30,
Dependency upgrade,MNG-7489,13447578,,Upgrade JUnit to 4.13.2,michael-o,michael-o,Major,Closed,Fixed,30/May/22 21:12,30/May/22 21:58,
Dependency upgrade,MNG-7490,13447580,,Upgrade Plexus Utils to 3.3.1,michael-o,michael-o,Major,Closed,Fixed,30/May/22 21:29,30/May/22 21:56,
Improvement,MNG-7484,13447172,,Collect warnings from different MOJO executions and give a comprehensive summary at the end of the build,,laeubi,Major,Open,,27/May/22 08:36,27/May/22 08:36,
Bug,MNG-7481,13445920,,[ERROR] Internal error: java.lang.ArrayIndexOutOfBoundsException: 20081 -> [Help 1],,SimonM,Major,Closed,Information Provided,19/May/22 23:36,25/May/22 19:14,
Bug,MNG-7480,13445776,,Profile option doesn't activate selected profile,,yremishevsky,Major,Closed,Not A Problem,19/May/22 07:51,19/May/22 14:03,
Bug,MNG-7475,13444487,,[REGRESSION] ModelBuilder API Change breaks ShrinkWrap: NoSuchMethodError in FileProfileActivator.setPathTranslator(),cstamas,aloew,Major,Closed,Won't Fix,11/May/22 19:54,18/May/22 00:19,
Bug,MNG-7455,13438882,,[REGRESSION] IllegalStateException in SessionScope during guice injection in multithreaded build,gnodet,papegaaij,Major,Closed,Fixed,11/Apr/22 08:09,17/May/22 09:46,
Improvement,MNG-7359,13416982,,Dependency-Management insufficient to cope with today's security threats,,hohwille,Major,Open,,13/Dec/21 08:56,15/May/22 09:06,
Bug,MNG-4917,12796940,,Profile not active even though it has activeByDefault set to true,,bmargulies,Major,Reopened,,25/Nov/10 21:46,14/May/22 18:47,
Improvement,MNG-7477,13444543,,Adapt the maven output to the width of the terminal,gnodet,gnodet,Major,Closed,Duplicate,12/May/22 08:10,13/May/22 08:10,
Improvement,MNG-7078,13353297,,The integration tests use the user maven settings,,gnodet,Major,Open,,19/Jan/21 15:07,07/May/22 04:41,
Task,MNG-7472,13443534,,"Extend Maven BOM to cover all things ""provided"" by Maven",,cstamas,Major,Open,,06/May/22 06:45,06/May/22 06:46,
Bug,MNG-7467,13442218,,[REGRESSION] Compilation failure with relocated transitive dependency,michael-o,lujiajing,Major,Closed,Fixed,28/Apr/22 06:21,28/Apr/22 07:50,
Sub-task,MNG-7447,13436740,13404342,Several Improvements by using Stream API,khmarbaise,khmarbaise,Major,Closed,Done,30/Mar/22 19:31,24/Apr/22 08:10,
Task,MNG-7377,13419842,,Add .vscode/ to .gitignore,michael-o,jmhodges,Major,Closed,Done,29/Dec/21 09:24,24/Apr/22 08:09,
Task,MNG-7252,13401095,,Fix warnings issued by dependency:analyze,michael-o,michael-o,Major,Closed,Fixed,14/Sep/21 18:36,24/Apr/22 08:09,
Dependency upgrade,MNG-7177,13385728,,Upgrade Maven Shared Utils to 3.3.4,michael-o,michael-o,Major,Closed,Fixed,24/Jun/21 22:36,24/Apr/22 08:08,
