Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,MNG-721,12793220,,reactor summary should have time taken next to SUCCESS message for each subproject,brettporter,brettporter,Minor,Closed,Fixed,10/Aug/05 08:48,01/Feb/06 14:44,
Improvement,MNG-855,12793754,,Maven Surefire Plugin Documentation,jruiz,aramirez,Minor,Closed,Fixed,09/Sep/05 04:15,01/Feb/06 14:44,
Bug,MNG-676,12793437,,jline issues embedding M2,brettporter,brettporter,Minor,Closed,Fixed,28/Jul/05 20:44,01/Feb/06 14:44,
New Feature,MNG-1223,12793861,,warning with multiple child modules with the same artifact id,brettporter,dozer,Minor,Closed,Fixed,17/Oct/05 09:38,01/Feb/06 14:44,
Improvement,MNG-952,12793760,,Maven Checkstyle plugin documentation,aramirez,aramirez,Minor,Closed,Fixed,22/Sep/05 03:53,01/Feb/06 14:44,
Improvement,MNG-941,12795519,,Deletion of ~/.m2 directory prevents (re)creation of plugin-registry.xml file with java.io.FileNotFoundException,brettporter,skaze,Minor,Closed,Duplicate,21/Sep/05 09:14,01/Feb/06 14:44,
Improvement,MNG-906,12793782,,Running an M2 goal in a directory not containing a POM generates confusing messages.,brettporter,dtoch,Minor,Closed,Duplicate,16/Sep/05 14:23,01/Feb/06 14:44,
Improvement,MNG-1098,12793752,,Add reactor summary when m2 fails,brettporter,evenisse,Minor,Closed,Fixed,05/Oct/05 15:14,01/Feb/06 14:44,
Bug,MNG-869,12795482,,Reference to non existent tools.jar on mac os x,jdcasey,guest,Minor,Closed,Fixed,12/Sep/05 09:40,01/Feb/06 14:44,
Bug,MNG-936,12795642,,settings.xml <localRepository/> : OOD problem,brettporter,txusul,Minor,Closed,Fixed,20/Sep/05 19:12,01/Feb/06 14:44,
Bug,MNG-966,12793757,,"m2 antlib doc snippet is missing ""urn:""",trygvis,brondsem,Minor,Closed,Duplicate,22/Sep/05 12:08,01/Feb/06 14:44,
Bug,MNG-677,12793458,,Under <reporting> tag  <outputDirectory> is not use,brettporter,skurias,Minor,Closed,Fixed,29/Jul/05 00:54,01/Feb/06 14:44,
Bug,MNG-840,12793710,,Fields of type URL should be able to accept pom.xml configuration without the implementation attribute.,brettporter,elpunzalan,Minor,Closed,Fixed,06/Sep/05 21:52,01/Feb/06 14:44,
Improvement,MNG-537,12793578,,building maven 2.0 webpage is not clear,,loic.lefevre,Minor,Closed,Fixed,29/Jun/05 15:46,01/Feb/06 14:44,
Improvement,MNG-753,12793456,,Check for artifacts in POM-defined repositories before checking the central repository,brettporter,allisonb,Minor,Closed,Fixed,19/Aug/05 05:05,01/Feb/06 14:44,
Improvement,MNG-748,12793284,,Edit enable maven-war-plugin and maven-jar-plugin properties,,akarpavicius,Minor,Closed,Won't Fix,18/Aug/05 09:50,01/Feb/06 14:44,
New Feature,MNG-723,12793408,,[patch] assembly:unpack,jdcasey,logularjason,Minor,Closed,Fixed,10/Aug/05 23:19,01/Feb/06 14:44,
Improvement,MNG-439,12793491,,Improve the usage statement for the CLI,brettporter,billdog,Minor,Closed,Fixed,01/Jun/05 18:50,01/Feb/06 14:44,
Wish,MNG-724,12797018,,"Make distinction between m2 and project plugins, and add --dont-update-snapshots and --dont-update-maven-snapshots",brettporter,kenney,Minor,Closed,Won't Fix,11/Aug/05 07:42,01/Feb/06 14:44,
Improvement,MNG-502,12793584,,"Move detection of plugin-execution id-collisions into the project validator, rather than the DefaultMavenProjectBuilder.",jdcasey,jdcasey,Minor,Closed,Fixed,21/Jun/05 10:46,01/Feb/06 14:44,
Task,MNG-74,12793136,,remove need for maven.properties,brettporter,brettporter,Minor,Closed,Fixed,22/Aug/04 22:42,01/Feb/06 14:44,
Improvement,MNG-499,12793529,,the README.txt for maven-components doesn't say how to handle proxies,jdcasey,dozer,Minor,Closed,Fixed,21/Jun/05 10:03,01/Feb/06 14:44,
Task,MNG-544,12793571,,Another Doc Patch: Small Change in APT Reference and Note on Plugins index.xml,,tobrien,Minor,Closed,Fixed,30/Jun/05 11:35,01/Feb/06 14:43,
Bug,MNG-87,12793115,,m2 fails build with jdk 1.5.0,brettporter,magne.rasmussen,Minor,Closed,Fixed,30/Sep/04 08:43,01/Feb/06 14:43,
Improvement,MNG-663,12793181,,"In Project Team page, developers organization URLs are not links",siveton,le.du.yann@gmail.com,Minor,Closed,Fixed,27/Jul/05 10:01,01/Feb/06 14:43,
Improvement,MNG-566,12793601,,Maven Plugin Matrix: XML Beans 2.0 support for m2,,corridor,Minor,Closed,Fixed,10/Jul/05 15:18,01/Feb/06 14:43,
Bug,MNG-579,12793629,,a dependency of type tld is not added to the package,brettporter,dennis.geurts,Minor,Closed,Fixed,12/Jul/05 10:28,01/Feb/06 14:43,
Task,MNG-398,12793053,,add jar sources in repository,brettporter,ndeloof,Minor,Closed,Fixed,13/Nov/03 06:42,01/Feb/06 14:43,
Improvement,MNG-550,12793606,,new General Information site page,brettporter,elpunzalan,Minor,Closed,Fixed,04/Jul/05 01:31,01/Feb/06 14:43,
Sub-task,MNG-804,12793733,12793445,maven.jar.override usage in m2,aramirez,nburdick,Minor,Closed,Fixed,29/Aug/05 18:04,01/Feb/06 14:43,
Improvement,MNG-581,12794801,,Add target/classes director to compiler:compile classpath,,corridor,Minor,Closed,Fixed,12/Jul/05 15:01,01/Feb/06 14:43,
Improvement,MNG-266,12793305,,file conversions in assembly,,brettporter,Minor,Closed,Fixed,07/Apr/05 13:35,01/Feb/06 14:43,
New Feature,MNG-559,12794711,,Make reactor/multiproject sorted list of projects available in m2.,,joakime,Minor,Closed,Duplicate,07/Jul/05 20:54,01/Feb/06 14:43,
