Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,MNG-1678,12796000,,missing element does not trigger any warning,oching,heymjo,Major,Closed,Duplicate,24/Nov/05 14:11,18/Dec/08 09:07,18/Sep/06 00:00
Task,MNG-1922,12793991,,Rename maven-it-plugin plugin as its name implies it is for performing integration tests in general,brettporter,vmassol,Major,Closed,Won't Fix,04/Jan/06 14:33,18/Dec/08 09:06,
Bug,MNG-3443,12795003,,"boolean values in the POM specified as expressions are not interpolated, result in value == false",brettporter,jdcasey,Major,Closed,Duplicate,06/Mar/08 12:45,18/Dec/08 08:34,
Task,MNG-3301,12796581,,is there any problems with proxy i tried every thing with settings.xml i dont why it happening like this we have to fix this issue,brettporter,s.vamshi,Major,Closed,Cannot Reproduce,23/Nov/07 04:25,18/Dec/08 08:22,
Wish,MNG-2757,12794563,,Allow dependency properties to be overriden by projects that use them,brettporter,matt@raibledesigns.com,Major,Closed,Won't Fix,11/Jan/07 16:28,18/Dec/08 08:19,
Bug,MNG-2982,12794725,,Profile of a pom doesn't execute when running a reactor build of a child pom,,vansteeny,Major,Closed,Duplicate,11/May/07 03:11,18/Dec/08 08:17,
Bug,MNG-3166,12794794,,"Multi-module with 'ear' submodule, lifecycle 'process-resources' fails",brettporter,zarick,Major,Closed,Cannot Reproduce,26/Aug/07 20:43,18/Dec/08 08:15,
Bug,MNG-2691,12794063,,DefaultPluginManager.addPlugin() doesn't tell which plugin is broken,brettporter,digulla,Major,Closed,Cannot Reproduce,07/Dec/06 09:31,18/Dec/08 08:06,
Bug,MNG-2507,12797619,,multi module install has a race condition,brettporter,laihro,Major,Closed,Not A Problem,17/Aug/06 02:58,18/Dec/08 08:01,
Improvement,MNG-2803,12797302,,Inheritance of plugin <configuration> properties,brettporter,petroff,Major,Closed,Not A Problem,01/Feb/07 08:00,18/Dec/08 07:48,
Task,MNG-2457,12794186,,NonProxyHost in Settings is often ignored,brettporter,denisc,Major,Closed,Incomplete,20/Jul/06 02:22,18/Dec/08 07:33,
Bug,MNG-2488,12797616,,Version range does not select latest version present in local repository unless used in offline mode ,brettporter,seidler,Major,Closed,Not A Problem,08/Aug/06 07:04,18/Dec/08 07:30,
Wish,MNG-2896,12797111,,${basedir} used in a repository url does not work for parent pom lookup,brettporter,apache@bago.org,Major,Closed,Won't Fix,24/Mar/07 13:14,18/Dec/08 07:29,
Bug,MNG-2659,12794554,,possible to create an infinite loop in processing a POM,,brettporter,Major,Closed,Duplicate,15/Nov/06 00:14,18/Dec/08 07:04,
Bug,MNG-3756,12795200,,having two properties that reference each other causes Maven to go into infinite loop,brettporter,ips,Major,Closed,Cannot Reproduce,17/Sep/08 12:33,18/Dec/08 07:04,
