Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,MNG-6103,13010976,,Maven Configuration Problem,,k138229,Major,Closed,Incomplete,10/Oct/16 10:07,01/Sep/17 10:25,
Bug,MNG-6248,13084026,,"Cannot execute mojo: clean. It requires a project with an existing pom.xml, but the build is not using one.",,justindoh,Major,Closed,Invalid,01/Jul/17 23:30,01/Sep/17 10:25,
Bug,MNG-6249,13084027,,Pluggin requires Maven version 3.0,,justindoh,Major,Closed,Not A Problem,01/Jul/17 23:52,01/Sep/17 10:25,
Bug,MNG-6034,12975420,,which site access is required to create a maven project?,khmarbaise,sha_shelu,Major,Closed,Not A Problem,03/Jun/16 09:00,01/Sep/17 10:25,
Bug,MNG-6247,13084025,,Error: JAVA_HOME is not defined correctly,,justindoh,Major,Closed,Invalid,01/Jul/17 23:18,01/Sep/17 10:24,
Bug,MNG-5938,12916094,,How Maven solves the problem of long builds on large projects?,rfscholte,sergh,Major,Closed,Not A Problem,25/Nov/15 09:37,01/Sep/17 10:24,
Improvement,MNG-5732,12797268,,Java 9 completely changes JDK directory layout and drops tools.jar,rfscholte,mkarg,Major,Closed,Not A Problem,10/Dec/14 01:46,26/Aug/17 17:11,
Bug,MNG-6269,13092974,,Relocated local repository not respected when calling goal directly.,rfscholte,rfscholte,Major,Closed,Invalid,07/Aug/17 18:26,07/Aug/17 18:36,
New Feature,MNG-5900,12902303,,early interpolation: support ${this.*} as expression,,rfscholte,Major,Open,,04/Oct/15 09:27,02/Aug/17 08:38,
Task,MNG-6266,13090981,,"Getting error "" 2.6 or one of its dependencies could not be resolved"" while creating a project in Eclipse.",rfscholte,kumar.saket384@gmail.com,Major,Closed,Not A Problem,29/Jul/17 11:34,01/Aug/17 19:23,
New Feature,MNG-6143,13031475,,MAVEN_CONFIG is not implemented on Windows (mvn.cmd),khmarbaise,xyan,Major,Closed,Implemented,02/Jan/17 10:42,28/Jul/17 19:09,
Bug,MNG-6263,13090177,,Parallel dependency download fails,,achystoprudov,Major,Closed,Cannot Reproduce,26/Jul/17 11:23,26/Jul/17 12:44,
Bug,MNG-6252,13085543,,Required class is missing: org/codehaus/gmaven/mojo/GroovyMojo when tried to run to generate report and send an email in the Maven Project,rfscholte,IamTito,Major,Closed,Invalid,07/Jul/17 15:55,07/Jul/17 19:25,
Bug,MNG-6250,13084566,,"MVN 3.5.0 cannot resolve range [1.1.1, 1.2)",,mkarg,Major,Closed,Invalid,04/Jul/17 14:31,07/Jul/17 18:59,
Bug,MNG-6251,13085481,,Custom ArtifactHandler with role-hint disjoint from type are not resolved from the reactor,stephenc,stephenc,Major,Closed,Invalid,07/Jul/17 10:23,07/Jul/17 11:19,
Bug,MNG-5864,12848604,,"""optional"" attribute validation",,Vsevolod Golovanov,Major,Closed,Invalid,23/Jul/15 15:29,05/Jul/17 11:00,
Bug,MNG-6244,13082458,,Cannot build project sub-module when property is used for project version ,khmarbaise,orange-buffalo,Major,Closed,Not A Problem,26/Jun/17 09:43,26/Jun/17 17:54,
Bug,MNG-6243,13082226,,Build fails with ArrayIndexOutOfBoundsException: 53090,rfscholte,davewolfusa,Major,Closed,Duplicate,23/Jun/17 20:45,24/Jun/17 19:37,
Bug,MNG-3559,12796923,,Multi-Module Project: module that depends on sibling test jar cannot execute test-compile without install of sibling first,schulte77,jpollak,Major,Closed,Cannot Reproduce,29/Apr/08 16:17,21/Jun/17 08:03,
Bug,MNG-6016,12964833,,Maven incorrectly builds POM when you override Shade transformers in a child,rfscholte,stevenschlansker,Major,Closed,Not A Problem,03/May/16 23:06,19/Jun/17 17:31,
Bug,MNG-6238,13075794,,maven deploy-file do not evalute ci friendly names from pom.xml,,mariuszs,Major,Closed,Not A Problem,30/May/17 10:34,30/May/17 21:05,
Bug,MNG-6235,13073036,,Properties from .mvn/maven.config cannot be overwritten from command line,,mariuszs,Major,Closed,Invalid,18/May/17 07:30,18/May/17 16:03,
Bug,MNG-4900,12795871,,"""Unresolveable build extension"" when using shade plugin and repositories in profile",bentmann,pgier,Major,Closed,Fixed,17/Nov/10 11:58,15/May/17 18:42,
Improvement,MNG-6229,13070604,,Write out optionality in Core IT Plugins for collection and resolution,michael-o,michael-o,Major,Closed,Fixed,09/May/17 21:22,14/May/17 09:18,
Improvement,MNG-947,12793838,,add optional flag for dependencies,brettporter,brettporter,Major,Closed,Fixed,21/Sep/05 19:35,14/May/17 09:18,
Bug,MNG-6184,13049443,,Maven dependency StackOverflowException,,jonenst,Major,Closed,Duplicate,08/Mar/17 23:43,02/May/17 18:26,
Bug,MNG-5188,12797180,,Test scope dependency incorrectly promoted to compile scope,rfscholte,hwellmann,Major,Closed,Fixed,31/Oct/11 12:02,01/May/17 19:07,
Bug,MNG-5899,12902230,,Reactor is no longer using the dependency reduced pom created by maven-shade-plugin,,traskstalnaker,Major,Open,,03/Oct/15 00:05,01/May/17 18:49,
Improvement,MNG-6219,13063679,,Upgrade slf4j in libs,,cowwoc,Major,Closed,Duplicate,13/Apr/17 02:32,15/Apr/17 16:42,
New Feature,MNG-4331,12795526,,Add new requiresDependencyCollection mojo feature (with corresponding annotation) to grab dependency tree without files,bentmann,bentmann,Major,Closed,Fixed,30/Aug/09 13:53,09/Apr/17 21:42,
Improvement,MNG-5245,12796072,,upgrade default plugins versions,olamy,olamy,Major,Closed,Fixed,14/Feb/12 12:35,08/Apr/17 17:41,
Improvement,MNG-6212,13062644,,Attach relocation files,,rfscholte,Major,Open,,08/Apr/17 14:36,08/Apr/17 14:36,
Bug,MNG-6202,13060927,,Cannot pass nonProxyHosts to ITs making remote tests lock up when proxy rejects to proxy internal hosts,michael-o,michael-o,Major,Closed,Fixed,01/Apr/17 19:24,01/Apr/17 21:11,
Bug,MNG-6200,13060583,,Some IT fails if proxy is configured,michael-o,michael-o,Major,Closed,Fixed,31/Mar/17 06:55,01/Apr/17 16:01,
Bug,MNG-5197,12795802,,locally declared test dependency's first-generation transitive dependency version incorrectly overrides (n > 1)th-generation compile-scoped dependency version,,mbenson,Major,Reopened,,09/Nov/11 16:31,25/Mar/17 22:17,
Bug,MNG-5955,12924683,,[Regression] Module cannot resolve parent project version,schulte77,ascarpino,Major,Closed,Won't Fix,29/Dec/15 13:24,24/Mar/17 15:45,
Improvement,MNG-5585,12796290,,match server credentials based on server realm,,ndeloof,Major,Open,,11/Feb/14 02:59,04/Mar/17 02:39,
Bug,MNG-3229,12794872,,Active by default  profile is ignored when another is specified explicitly.,,omax,Major,Closed,Incomplete,04/Oct/07 00:11,28/Feb/17 17:09,
Bug,MNG-6178,13045975,,"--file does not work when the target path contains ""special"" characters like space and &",,schulte77,Major,Closed,Duplicate,24/Feb/17 10:13,24/Feb/17 14:00,
Bug,MNG-6109,13016715,,PluginDescriptor doesn't read since value of parameter,rfscholte,rfscholte,Major,Closed,Fixed,31/Oct/16 20:04,23/Feb/17 15:02,
Bug,MNG-6053,12984396,,"Unsafe System Properties copy in MavenRepositorySystemUtils, causing NPEs",gboue,fbricon,Major,Closed,Fixed,28/Jun/16 14:41,23/Feb/17 15:02,
Bug,MNG-6022,12969796,,mvn.cmd fails if directory contains an ampersand (&),michael-o,michael-o,Major,Closed,Fixed,14/May/16 22:38,23/Feb/17 15:02,
Improvement,MNG-5976,12939056,,Replace Plexus Utils OS with Commons Lang SystemUtils,michael-o,michael-o,Major,Closed,Won't Fix,13/Feb/16 21:54,11/Feb/17 17:29,
Bug,MNG-5837,12835384,,Syntax error in bin/mvn on Solaris SPARC,michael-o,birerl,Major,Closed,Duplicate,04/Jun/15 12:59,25/Jan/17 15:52,
New Feature,MNG-5824,12829873,,Support MAVEN_ARGS environment variable as a way of supplying default command line arguments,,brianstclair,Major,Closed,Implemented,14/May/15 14:51,24/Jan/17 19:35,
Bug,MNG-6043,12979060,,Colorization is disabled too late in batch mode,hboutemy,michael-o,Major,Closed,Fixed,14/Jun/16 18:28,22/Jan/17 15:49,
Improvement,MNG-6046,12979688,,upgrade JAnsi from 1.12 to 1.13,hboutemy,hboutemy,Major,Closed,Fixed,16/Jun/16 06:39,22/Jan/17 15:48,
Sub-task,MNG-6008,12961972,12961969,Aether code import to git,hboutemy,hboutemy,Major,Closed,Fixed,22/Apr/16 23:59,22/Jan/17 14:13,
Bug,MNG-6029,12973585,,Duplicate conditional and body in MetadataResolutionResult.java,,michael-o,Major,Closed,Duplicate,27/May/16 21:19,22/Jan/17 13:21,
New Feature,MNG-3058,12797566,,Allow artifact aliases,,dvoytenko@reveredata.com,Major,Closed,Fixed,15/Jun/07 15:52,18/Jan/17 14:43,
New Feature,MNG-6154,13032909,,load properties from file not using plugin,,mirec.z@gmail.com,Major,Closed,Won't Fix,08/Jan/17 20:54,09/Jan/17 21:04,
New Feature,MNG-6038,12977852,,"use Gossip slf4j provider as default logging, since it supports level colorization",,hboutemy,Major,Closed,Won't Fix,11/Jun/16 11:24,31/Dec/16 22:04,
Bug,MNG-4345,12795560,,[regression] Plugin executions contributed by default lifecycle mapping execute after other plugin executions bound to the same phase,bentmann,bentmann,Major,Closed,Fixed,08/Sep/09 04:14,31/Dec/16 21:50,
Improvement,MNG-3825,12795237,,Dependencies with classifier should not always require a version.,,pgier,Major,Closed,Fixed,07/Nov/08 15:27,31/Dec/16 21:50,
Bug,MNG-3705,12795142,,Expression: ${executedProject} doesn't work in reports,jdcasey,jdcasey,Major,Closed,Fixed,12/Aug/08 17:27,31/Dec/16 21:50,
Sub-task,MNG-6044,12979132,12977852,Document how to configure Gossip,,michael-o,Major,Closed,Won't Fix,14/Jun/16 20:18,18/Dec/16 10:27,
Bug,MNG-5460,12796226,,Transitive dependency with variable scope ,,continuus_id,Major,Closed,Cannot Reproduce,05/Apr/13 09:15,18/Dec/16 00:31,
Bug,MNG-5807,12822207,,Both classes and shaded jar exposed as dependency from artifact in multimodule build,,e.lucash,Major,Closed,Cannot Reproduce,20/Apr/15 03:24,17/Dec/16 23:43,
Bug,MNG-6072,12993555,,Cannot build archetypes on Windows,,tdiesler,Major,Closed,Incomplete,29/Jul/16 14:59,17/Dec/16 23:26,
Bug,MNG-5941,12917547,,AbstractMethodError in Maven dependency tree library,,jafarre.insags,Major,Closed,Not A Problem,02/Dec/15 11:14,17/Dec/16 23:22,
Bug,MNG-5529,12796261,,Misuse of iterator.remove in DefaultModelBuilder,,huntc@internode.on.net,Major,Closed,Incomplete,24/Oct/13 20:10,17/Dec/16 22:54,
New Feature,MNG-3879,12796459,,Dependency map and documentation,,bmargulies,Major,Closed,Won't Fix,30/Nov/08 17:45,17/Dec/16 20:27,
Bug,MNG-2975,12797315,,test scope does not work with pom dependency,brettporter,fhugot,Major,Closed,Not A Problem,02/May/07 11:03,12/Dec/16 19:12,
Bug,MNG-4792,12797124,,Preemptive authentication doesn't work,olamy,szpak,Major,Closed,Fixed,02/Sep/10 14:33,11/Dec/16 19:23,
Improvement,MNG-5957,12927042,,Configuration within lifecycle phase,,mkrizmanic,Major,Closed,Duplicate,04/Jan/16 18:36,26/Nov/16 08:51,
Bug,MNG-6126,13022933,,Failed to execute goal com.github.github:downloads-maven-plugin:0.6:upload,,jegadeesh,Major,Closed,Won't Fix,23/Nov/16 17:09,23/Nov/16 18:30,
Improvement,MNG-6122,13022187,,detect self references in POM and fail fast,,grexe,Major,Closed,Fixed,21/Nov/16 13:46,21/Nov/16 18:59,
Bug,MNG-6121,13021793,,Certificate of https://repo.maven.apache.org/maven2 invalid,,kwin,Major,Closed,Not A Problem,18/Nov/16 17:15,19/Nov/16 04:11,
Bug,MNG-6119,13020621,,Artifact has bad name,,jyoungman,Major,Closed,Not A Problem,14/Nov/16 21:46,15/Nov/16 18:52,
Bug,MNG-5998,12958110,,Can not use external xml file referenced from settings.xml,,lulseged.zerfu,Major,Closed,Not A Problem,12/Apr/16 13:19,31/Oct/16 07:23,
Improvement,MNG-5654,12796314,,Move pluginManagement out of build area,,khmarbaise,Major,Closed,Won't Fix,25/Jun/14 10:17,29/Oct/16 18:23,
