Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Test,KAFKA-7799,13208413,,Fix flaky test RestServerTest.testCORSEnabled,hachikuji,hachikuji,Major,Resolved,Fixed,08/Jan/19 22:04,08/Mar/19 18:14,
Improvement,KAFKA-7834,13209997,,Extend collected logs in system test services to include heap dumps,kkonstantine,kkonstantine,Major,Resolved,Fixed,16/Jan/19 19:23,08/Mar/19 18:14,
Bug,KAFKA-8070,13220445,,System test ConsumerGroupCommandTest fails intermittently with SSL,rsivaram,rsivaram,Major,Resolved,Fixed,08/Mar/19 11:54,08/Mar/19 18:10,
Bug,KAFKA-8061,13220137,,Handle concurrent ProducerId reset and call to Sender thread shutdown,omkreddy,omkreddy,Major,Resolved,Fixed,07/Mar/19 09:35,08/Mar/19 17:51,
Improvement,KAFKA-6686,13146288,,Allow reading topic as KStream and GlobalKTable,,mjsax,Major,Open,,19/Mar/18 16:24,08/Mar/19 12:52,
New Feature,KAFKA-8071,13220456,,Specify default partitions and replication factor for regex based topics in kafka,,xabhi,Major,Open,,08/Mar/19 12:51,08/Mar/19 12:51,
Bug,KAFKA-7764,13205856,,Authentication exceptions during consumer metadata updates may not get propagated,dhruvilshah,hachikuji,Major,Resolved,Fixed,21/Dec/18 01:04,08/Mar/19 00:33,
Improvement,KAFKA-8036,13219321,,Log dir reassignment on followers fails with FileNotFoundException for the leader epoch cache on leader election,enether,enether,Major,Resolved,Fixed,04/Mar/19 16:04,07/Mar/19 16:23,
Improvement,KAFKA-8007,13218265,,In-memory window store copies on fetch,ableegoldman,ableegoldman,Major,Resolved,Fixed,27/Feb/19 06:31,06/Mar/19 19:04,
Improvement,KAFKA-8006,13218226,,Guard calls to init() and close() within user code,ableegoldman,mjsax,Major,Resolved,Fixed,27/Feb/19 03:06,06/Mar/19 18:57,
Bug,KAFKA-8004,13218128,,Consumer and producer works with expired delegation token,viktorsomogyi,viktorsomogyi,Major,Resolved,Not A Problem,26/Feb/19 16:30,06/Mar/19 10:24,
Bug,KAFKA-8045,13219712,,Possible Flaky Test LogOffsetTest.testGetOffsetsBeforeNow,,bbejeck,Major,Open,,06/Mar/19 00:18,06/Mar/19 00:18,
Bug,KAFKA-8043,13219632,,Host,,bolke,Major,Closed,Incomplete,05/Mar/19 18:25,05/Mar/19 18:38,
Sub-task,KAFKA-7997,13217798,13209989,Replace SaslAuthenticate request/response with automated protocol,mimaison,mimaison,Major,Resolved,Fixed,25/Feb/19 11:14,02/Mar/19 16:00,
New Feature,KAFKA-4730,13040094,,Streams does not have an in-memory windowed store,ableegoldman,enothereska,Major,Resolved,Fixed,03/Feb/17 10:19,02/Mar/19 01:25,
Bug,KAFKA-3826,12977909,,Sampling on throughput / latency metrics recording in Streams,,guozhang,Major,Resolved,Duplicate,12/Jun/16 02:45,01/Mar/19 22:42,
Improvement,KAFKA-3842,12979238,,Add Helper Functions Into TestUtils,bbejeck,bbejeck,Major,Resolved,Fixed,15/Jun/16 04:27,01/Mar/19 22:42,
Sub-task,KAFKA-3884,12981276,12785940,KGroupedStreamIntegrationTest.shouldAggregate seems to be hanging,guozhang,ijuma,Major,Resolved,Duplicate,21/Jun/16 09:33,01/Mar/19 22:42,
Sub-task,KAFKA-4186,13005572,12785940,Transient failure in KStreamAggregationIntegrationTest,mjsax,hachikuji,Major,Resolved,Cannot Reproduce,16/Sep/16 22:23,01/Mar/19 22:41,
New Feature,KAFKA-5651,13090229,,KIP-182: Reduce Streams DSL overloads and allow easier use of custom storage engines,damianguy,damianguy,Major,Resolved,Fixed,26/Jul/17 15:20,01/Mar/19 22:41,
Bug,KAFKA-4281,13010877,,Should be able to forward aggregation values immediately,gfodor,gfodor,Major,Resolved,Duplicate,09/Oct/16 22:23,01/Mar/19 22:41,
Bug,KAFKA-4474,13024811,,Poor kafka-streams throughput,enothereska,jjchorrobe,Major,Resolved,Fixed,01/Dec/16 16:02,01/Mar/19 22:40,
Sub-task,KAFKA-4601,13032414,13108149,Avoid duplicated repartitioning in KStream DSL,,guozhang,Major,Resolved,Fixed,05/Jan/17 23:29,01/Mar/19 22:39,
Bug,KAFKA-5063,13063673,,Flaky ResetIntegrationTest.testReprocessingFromScratchAfterResetWithIntermediateUserTopic,mjsax,mjsax,Major,Resolved,Cannot Reproduce,13/Apr/17 00:55,01/Mar/19 22:38,
Bug,KAFKA-4694,13037524,,Streams smoke tests fails when there is only 1 broker,enothereska,ewencp,Major,Resolved,Fixed,25/Jan/17 00:50,01/Mar/19 22:37,
New Feature,KAFKA-4721,13039577,,KafkaStreams (and possibly others) should inherit Closeable,,stevenschlansker,Major,Resolved,Duplicate,01/Feb/17 20:16,01/Mar/19 22:37,
Bug,KAFKA-4732,13040235,,Unstable test: KStreamKTableJoinIntegrationTest.shouldCountClicksPerRegion[1],guozhang,mjsax,Major,Resolved,Duplicate,03/Feb/17 20:32,01/Mar/19 22:36,
