Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KAFKA-13521,13416086,,Supress changelog schema version breaks migration,,hgeraldino,Major,Open,,08/Dec/21 14:51,08/Dec/21 15:26,
Bug,KAFKA-12193,13352073,,Re-resolve IPs when a client is disconnected,bob-barrett,bob-barrett,Major,Resolved,Fixed,13/Jan/21 18:37,08/Dec/21 06:51,
Improvement,KAFKA-6995,13164199,,"Make config ""internal.leave.group.on.close"" public",bchen225242,bchen225242,Major,Resolved,Won't Fix,05/Jun/18 15:06,06/Dec/21 20:28,
Sub-task,KAFKA-13487,13414231,13085126,Create a topic partition directory based on the size of the directory,,asura,Major,Open,,29/Nov/21 08:15,06/Dec/21 16:39,
Improvement,KAFKA-13499,13415132,,Avoid restoring outdated records,sagarrao,mjsax,Major,Open,,02/Dec/21 22:01,04/Dec/21 18:19,
Improvement,KAFKA-13415,13408925,,Track topic deletion state without ZK,,omnia_h_ibrahim,Major,Resolved,Not A Problem,28/Oct/21 14:33,03/Dec/21 05:16,
Sub-task,KAFKA-10900,13348972,13319414,Add metrics enumerated in KIP-630,loboxu,jagsancio,Major,Open,,04/Jan/21 17:01,03/Dec/21 03:52,
Bug,KAFKA-12682,13373269,,Kraft MetadataPartitionsBuilder _localChanged and _localRemoved out of order ,cmccabe,jacky0123,Major,Resolved,Fixed,18/Apr/21 06:00,03/Dec/21 01:31,
Bug,KAFKA-12712,13374701,,KRaft: Missing controller.quorom.voters config not properly handled,hachikuji,edenhill,Major,Resolved,Fixed,23/Apr/21 16:46,03/Dec/21 01:30,
Bug,KAFKA-12801,13378846,,High CPU load after restarting brokers subsequent to quorum loss,,gunnar.morling,Major,Open,,17/May/21 15:56,03/Dec/21 01:27,
Improvement,KAFKA-12853,13380628,,Implement broker-side KRaft snapshots,cmccabe,cmccabe,Major,Resolved,Fixed,26/May/21 21:29,03/Dec/21 01:26,
Improvement,KAFKA-13019,13386870,,Add MetadataImage and MetadataDelta classes for KRaft Snapshots,cmccabe,cmccabe,Major,Resolved,Fixed,30/Jun/21 18:44,03/Dec/21 01:26,
Sub-task,KAFKA-13498,13414874,13413741,IQv2: Track Position in remaining stores,pstuedi,vvcephei,Major,Closed,Fixed,01/Dec/21 17:43,01/Dec/21 17:49,
Improvement,KAFKA-13493,13414752,,Session and Window Queries for IQv2,pstuedi,pstuedi,Major,Open,,01/Dec/21 10:19,01/Dec/21 10:19,
Sub-task,KAFKA-13489,13414598,13319414,Support different compression type for snapshots,jagsancio,jagsancio,Major,Open,,30/Nov/21 19:00,30/Nov/21 19:00,
Sub-task,KAFKA-12932,13383257,13319414,Interfaces for SnapshotReader and SnapshotWriter,loboxu,jagsancio,Major,Resolved,Fixed,10/Jun/21 18:00,30/Nov/21 18:59,
Bug,KAFKA-7108,13168530,,"""Exactly-once"" stream breaks production exception handler contract",,anuta,Major,Open,,27/Jun/18 06:35,30/Nov/21 17:58,
Improvement,KAFKA-8396,13234352,,Clean up Transformer API,,vvcephei,Major,Open,,20/May/19 15:58,30/Nov/21 11:57,
Bug,KAFKA-13409,13408710,,"JUnit test runs often end with ""non-zero exit value 1""",cmccabe,cmccabe,Major,Open,,27/Oct/21 14:37,29/Nov/21 19:07,
Improvement,KAFKA-13200,13395136,,Fix version of MirrorMaker2 connectors,mimaison,mimaison,Major,Resolved,Fixed,13/Aug/21 15:11,29/Nov/21 15:38,
Bug,KAFKA-13482,13413892,,JRE: Duplicate Key: Multiple bootstrap server URLs,,manstis,Major,Resolved,Not A Problem,25/Nov/21 16:22,29/Nov/21 11:32,
Bug,KAFKA-5875,13101677,,"Consumer group repeatedly fails to join, even across JVM restarts: BufferUnderFlowException reading the {{version}} field in the consumer protocol header",,epollan,Major,Open,,12/Sep/17 15:04,28/Nov/21 04:55,
Improvement,KAFKA-5560,13085126,,LogManager should be able to create new logs based on free disk space,,huxi_2b,Major,Open,,06/Jul/17 07:54,28/Nov/21 02:57,
Bug,KAFKA-1354,12705825,,"Failed to load class ""org.slf4j.impl.StaticLoggerBinder""",,rakeshacharya,Major,Resolved,Fixed,01/Apr/14 00:14,27/Nov/21 08:33,
Bug,KAFKA-13481,13413746,,poll(Duration) hung forever need restart,,jimmy1134,Major,Open,,25/Nov/21 02:09,25/Nov/21 02:09,
Sub-task,KAFKA-12333,13359133,13298661,KafkaMetadataLog and MockLock should validate that appended epochs are monotonically,zhaohaidao,jsancio,Major,Open,,17/Feb/21 19:47,25/Nov/21 00:40,
Sub-task,KAFKA-13480,13413742,13413741,IQv2: Track Position in KeyValue stores,pstuedi,vvcephei,Major,Closed,Fixed,25/Nov/21 00:24,25/Nov/21 00:28,
Bug,KAFKA-13478,13413694,,KIP-802: Validation Support for Kafka Connect SMT Options,,gunnar.morling,Major,Open,,24/Nov/21 16:17,24/Nov/21 16:18,
Bug,KAFKA-13465,13412685,," when auto create topics enable,server create inner topic of MirrorMaker unexpectedly",,polaris.alioth,Major,Open,,19/Nov/21 03:47,24/Nov/21 03:34,
