Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KAFKA-803,12636880,,Offset returned to producer is not consistent,,junrao,Major,Resolved,Fixed,13/Mar/13 22:15,17/May/16 14:11,
Bug,KAFKA-771,12633731,,NPE in handleOffsetCommitRequest,mumrah,mumrah,Major,Closed,Fixed,23/Feb/13 03:35,17/May/16 14:10,
Bug,KAFKA-409,12599672,,Refactor DefaultEventHandler ,jkreps,nehanarkhede,Major,Resolved,Fixed,20/Jul/12 20:33,17/May/16 14:09,
Improvement,KAFKA-3558,12958769,,Add compression_type parameter to benchmarks in benchmark_test.py,ijuma,ijuma,Major,Resolved,Fixed,14/Apr/16 08:40,17/May/16 14:08,
Improvement,KAFKA-3563,12959199,,Maintain MessageAndMetadata constructor compatibility ,granthenke,granthenke,Major,Resolved,Fixed,15/Apr/16 14:58,17/May/16 14:07,
Bug,KAFKA-3569,12959407,,commitAsync() sometimes fails with errors,,gzoller,Major,Resolved,Fixed,16/Apr/16 19:13,17/May/16 14:07,
Bug,KAFKA-3581,12959831,,Use timeout when joining threads in system test services,hachikuji,hachikuji,Major,Resolved,Fixed,18/Apr/16 23:48,17/May/16 14:07,
Improvement,KAFKA-3592,12960472,,System tests - don't hardcode paths to scripts,granders,granders,Major,Resolved,Fixed,20/Apr/16 20:35,17/May/16 14:06,
Test,KAFKA-3597,12960528,,Enable query ConsoleConsumer and VerifiableProducer if they shutdown cleanly,apovzner,apovzner,Major,Resolved,Fixed,20/Apr/16 23:08,17/May/16 14:06,
Improvement,KAFKA-3611,12961997,,Remove WARNs when using reflections ,liquanpei,liquanpei,Major,Closed,Fixed,23/Apr/16 04:52,17/May/16 14:06,
Improvement,KAFKA-3615,12962077,,Exclude test jars in CLASSPATH of kafka-run-class.sh,liquanpei,liquanpei,Major,Closed,Fixed,24/Apr/16 05:45,17/May/16 14:06,
Task,KAFKA-3618,12962301,,Handle ApiVersionRequest before SASL handshake,rsivaram,rsivaram,Major,Resolved,Fixed,25/Apr/16 17:13,17/May/16 14:06,
Bug,KAFKA-3654,12964838,,Config validation should validate both common and connector specific configurations,liquanpei,liquanpei,Major,Resolved,Fixed,03/May/16 23:37,17/May/16 14:06,
Bug,KAFKA-3659,12965133,,Consumer does not handle coordinator connection blackout period gracefully,hachikuji,hachikuji,Major,Resolved,Fixed,04/May/16 23:58,17/May/16 14:05,
Bug,KAFKA-3673,12965789,,Connect tests dont handle concurrent config changes,liquanpei,liquanpei,Major,Resolved,Fixed,07/May/16 01:49,17/May/16 14:05,
Test,KAFKA-3675,12965847,,Add lz4 to parametrized `test_upgrade` system test,ijuma,ijuma,Major,Resolved,Fixed,07/May/16 20:28,17/May/16 14:04,
Test,KAFKA-3676,12965939,,Add system tests for connector pause/resume,hachikuji,hachikuji,Major,Resolved,Fixed,08/May/16 23:53,17/May/16 14:03,
Bug,KAFKA-3690,12967150,,Avoid passing null to UnmodifiableMap,liquanpei,liquanpei,Major,Resolved,Fixed,10/May/16 18:25,17/May/16 14:03,
Improvement,KAFKA-3549,12958214,,Close consumers instantiated in consumer tests,granthenke,granthenke,Major,Resolved,Fixed,12/Apr/16 19:08,17/May/16 13:58,
Bug,KAFKA-3548,12958088,,Locale is not handled properly in kafka-consumer,rsivaram,tanjucat,Major,Resolved,Fixed,12/Apr/16 12:01,17/May/16 13:58,
Sub-task,KAFKA-3529,12957136,12785940,Transient kafka.api.PlaintextConsumerTest.testAsyncCommit failures,hachikuji,ijuma,Major,Resolved,Fixed,08/Apr/16 08:00,17/May/16 13:58,
Bug,KAFKA-3528,12957069,,AbstractCoordinator wakeup during rebalance can cause spurious rebalances,hachikuji,hachikuji,Major,Resolved,Fixed,08/Apr/16 00:05,17/May/16 13:58,
Bug,KAFKA-3527,12957068,,Consumer commitAsync should not expose internal exceptions,liquanpei,hachikuji,Major,Resolved,Fixed,07/Apr/16 23:56,17/May/16 13:58,
Bug,KAFKA-3526,12957049,,"REST APIs return object representation instead of string for config values, default values and recommended values ",liquanpei,liquanpei,Major,Resolved,Fixed,07/Apr/16 22:40,17/May/16 13:57,
Improvement,KAFKA-3475,12953967,,Introduce our own `MiniKdc`,ijuma,ijuma,Major,Resolved,Fixed,28/Mar/16 14:31,17/May/16 13:49,
Test,KAFKA-3634,12963438,,Add ducktape tests for upgrade with SASL,rsivaram,rsivaram,Major,Resolved,Fixed,28/Apr/16 09:52,17/May/16 13:48,
Bug,KAFKA-2159,12826302,,offsets.topic.segment.bytes and offsets.topic.retention.minutes are ignored,omkreddy,boniek,Major,Resolved,Duplicate,30/Apr/15 13:35,17/May/16 12:52,
Bug,KAFKA-3088,12929255,,0.9.0.0 broker crash on receipt of produce request with empty client ID,granthenke,dspeterson,Major,Closed,Fixed,11/Jan/16 19:01,14/May/16 08:22,
Sub-task,KAFKA-2375,12849228,12849216,Implement elasticsearch Copycat sink connector,liquanpei,ewencp,Major,Resolved,Won't Fix,27/Jul/15 06:20,14/May/16 08:10,
Improvement,KAFKA-3712,12969672,,Kafka should support user impersonation,parth.brahmbhatt,sriharsha,Major,Open,,13/May/16 22:02,13/May/16 22:02,
Bug,KAFKA-2669,12905715,,Fix LogCleanerIntegrationTest,lindong,lindong,Major,Resolved,Fixed,17/Oct/15 09:17,13/May/16 09:38,
Bug,KAFKA-1201,12687810,,offset in LogCleaner.awaitCleaned is not enforced,,junrao,Major,Resolved,Duplicate,08/Jan/14 06:35,13/May/16 09:38,
Improvement,KAFKA-3707,12968305,,Introduce a security page on the Kafka website,fpj,ijuma,Major,Resolved,Duplicate,12/May/16 11:23,13/May/16 09:15,
Bug,KAFKA-2868,12914864,,retry.backoff.ms ignored by Producer,junrao,nbordier,Major,Resolved,Duplicate,20/Nov/15 14:24,12/May/16 10:36,
Bug,KAFKA-3668,12965623,,Unable to authenticate Kafka broker to secured Zookeeper,,alex.dunayevsky,Major,Closed,Not A Bug,06/May/16 15:14,12/May/16 07:17,
Bug,KAFKA-3694,12967244,,Transient system test failure ReplicationTest.test_replication_with_broker_failure.security_protocol,hachikuji,hachikuji,Major,Resolved,Fixed,10/May/16 23:49,11/May/16 22:49,
Bug,KAFKA-3593,12960474,,kafka.network.Processor throws ArrayIndexOutOfBoundsException,junrao,shidongs,Major,Resolved,Duplicate,20/Apr/16 20:43,11/May/16 09:58,
Improvement,KAFKA-3695,12967257,,Make sure benchmarks run for long enough for reliable results,,ijuma,Major,Open,,11/May/16 00:44,11/May/16 02:20,
Bug,KAFKA-3525,12956949,,max.reserved.broker.id off-by-one error,omkreddy,abraithwaite,Major,Resolved,Fixed,07/Apr/16 18:13,11/May/16 00:54,
