Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KAFKA-5399,13078031,,Crash Kafka & Zookeper with an basic Nmap Scan,,morozovwin@gmail.com,Major,Open,,07/Jun/17 15:26,08/Jun/17 12:24,
Improvement,KAFKA-5257,13072489,,Change Default unclean.leader.election.enabled from True to False,sharad.develop,benstopford,Major,Resolved,Fixed,16/May/17 15:13,08/Jun/17 10:36,
Bug,KAFKA-4633,13034875,,Always use regex pattern subscription to avoid auto create topics,guozhang,guozhang,Major,Resolved,Fixed,14/Jan/17 00:53,08/Jun/17 07:37,
Sub-task,KAFKA-5314,13074168,13068437,Improve exception handling for state stores,enothereska,enothereska,Major,Resolved,Fixed,23/May/17 11:44,08/Jun/17 04:17,
Bug,KAFKA-4768,13043271,,Single-request latency for streams can be very high,,enothereska,Major,Resolved,Not A Problem,15/Feb/17 14:19,08/Jun/17 03:19,
Bug,KAFKA-4770,13043603,,KStreamAggregationDedupIntegrationTest fails occasionally,,enothereska,Major,Resolved,Cannot Reproduce,16/Feb/17 11:29,08/Jun/17 03:19,
Bug,KAFKA-4842,13048351,,Streams integration tests occasionally fail with connection error,mjsax,enothereska,Major,Resolved,Won't Fix,05/Mar/17 10:35,08/Jun/17 03:17,
Sub-task,KAFKA-4956,13059450,13006106,Add system tests for request quotas,rsivaram,rsivaram,Major,Resolved,Invalid,27/Mar/17 16:38,08/Jun/17 03:15,
Sub-task,KAFKA-5312,13074164,13068437,Improve exception handling for StreamsKafkaClient,enothereska,enothereska,Major,Resolved,Duplicate,23/May/17 11:41,08/Jun/17 03:15,
Sub-task,KAFKA-5024,13061946,13047090,Old clients don't support message format V2,,ijuma,Major,Resolved,Won't Fix,06/Apr/17 02:04,08/Jun/17 03:14,
Sub-task,KAFKA-5271,13072957,13047090,Producer only needs to send AddOffsetsToTxn one time for each group,,hachikuji,Major,Resolved,Duplicate,17/May/17 22:42,08/Jun/17 03:12,
Bug,KAFKA-5396,13077892,,Transactions System Test: Consumer reading uninterrupted from beginning of log can read the same message multiple times.,apurva,apurva,Major,Resolved,Not A Problem,07/Jun/17 06:30,08/Jun/17 03:10,
