Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KAFKA-6876,13157696,,Sender exceptions ignored by WorkerSourceTask producer Callback causing data loss,,pdavidson,Major,Resolved,Duplicate,07/May/18 20:20,29/Jan/21 15:34,
Bug,KAFKA-8803,13250832,,Stream will not start due to TimeoutException: Timeout expired after 60000milliseconds while awaiting InitProducerId,guozhang,rocketraman,Major,Resolved,Fixed,14/Aug/19 17:23,29/Jan/21 15:16,
Bug,KAFKA-10710,13340163,,MirrorMaker 2 creates all combinations of herders,,Twobeeb,Major,Resolved,Fixed,12/Nov/20 09:39,29/Jan/21 02:35,
Bug,KAFKA-7263,13177841,,Container exception java.lang.IllegalStateException: Coordinator selected invalid assignment protocol: null,,laomei,Major,Resolved,Fixed,09/Aug/18 02:53,29/Jan/21 01:32,
Test,KAFKA-9974,13303696,,Flaky Test OptimizedKTableIntegrationTest#shouldApplyUpdatesToStandbyStore,guozhang,mjsax,Major,Resolved,Cannot Reproduce,08/May/20 17:34,28/Jan/21 14:40,
Bug,KAFKA-6223,13118923,,Please delete old releases from mirroring system,rsivaram,sebb,Major,Resolved,Fixed,16/Nov/17 14:18,28/Jan/21 13:05,
Improvement,KAFKA-12206,13352317,,o.a.k.common.Uuid should implement Comparable ,cmccabe,cmccabe,Major,Resolved,Fixed,14/Jan/21 18:06,27/Jan/21 07:57,
Bug,KAFKA-12233,13354266,,Align the length passed to FileChannel by `FileRecords.writeTo`,dengziming,dengziming,Major,Resolved,Fixed,25/Jan/21 05:40,27/Jan/21 04:51,
Sub-task,KAFKA-10694,13339340,13319414,Implement zero copy for FetchSnapshot,dengziming,jagsancio,Major,Resolved,Fixed,07/Nov/20 19:42,27/Jan/21 02:38,
Bug,KAFKA-8124,13222438,,Beginning offset is after the ending offset for topic partition,,suseemani@gmail.com,Major,Open,,18/Mar/19 23:35,26/Jan/21 21:37,
Bug,KAFKA-10763,13342302,,Task already exists error on same worker due to skip removal of tasks,gharris1727,barten,Major,Resolved,Fixed,24/Nov/20 08:37,26/Jan/21 20:30,
Bug,KAFKA-9749,13293396,,TransactionMarkerRequestCompletionHandler should treat storage exceptions as retriable,bob-barrett,bob-barrett,Major,Resolved,Fixed,23/Mar/20 21:48,26/Jan/21 20:27,
Bug,KAFKA-9144,13266382,,Early expiration of producer state can cause coordinator epoch to regress,hachikuji,hachikuji,Major,Resolved,Fixed,05/Nov/19 17:17,26/Jan/21 20:26,
Bug,KAFKA-9307,13274893,,Transaction coordinator could be left in unknown state after ZK session timeout,dhruvilshah,dhruvilshah,Major,Resolved,Fixed,17/Dec/19 04:21,26/Jan/21 20:26,
Bug,KAFKA-10520,13329185,,InitProducerId may be blocked if least loaded node is not ready to send,rsivaram,rsivaram,Major,Resolved,Fixed,24/Sep/20 10:53,26/Jan/21 20:19,
Bug,KAFKA-8858,13254243,,Kafka Streams - Failed to Rebalance Error and stream consumer stuck for some reason,guozhang,baronic,Major,Resolved,Duplicate,02/Sep/19 13:25,26/Jan/21 20:19,
Improvement,KAFKA-4390,13019265,,Replace MessageSet usage with client-side equivalents,hachikuji,hachikuji,Major,Resolved,Fixed,08/Nov/16 16:52,26/Jan/21 04:08,
Bug,KAFKA-12228,13353581,,Kafka won't start with PEM certificate,,alexey.kashavkin,Major,Closed,Not A Bug,20/Jan/21 18:07,25/Jan/21 17:06,
New Feature,KAFKA-4113,13002150,,Allow KTable bootstrap,,mjsax,Major,Resolved,Invalid,01/Sep/16 18:41,24/Jan/21 18:54,
Bug,KAFKA-9268,13272285,,Follow-on: Streams Threads may die from recoverable errors with EOS enabled,,vvcephei,Major,Open,,04/Dec/19 16:37,24/Jan/21 17:27,
Bug,KAFKA-10762,13342281,,alter the backoff in `KafkaConsumer.pollForFetches`,,Jack-Lee,Major,Open,,24/Nov/20 06:09,22/Jan/21 16:44,
Improvement,KAFKA-10740,13341423,,Replace OffsetsForLeaderEpochRequest.PartitionData with automated protocol ,dajac,dajac,Major,Resolved,Fixed,18/Nov/20 19:53,22/Jan/21 15:47,
Improvement,KAFKA-10851,13345874,,Add Cluster Describe API,dajac,dajac,Major,Resolved,Fixed,14/Dec/20 14:37,22/Jan/21 08:07,
Sub-task,KAFKA-12212,13352440,13345874,Bump Metadata API version to remove `ClusterAuthorizedOperations` fields,dajac,dajac,Major,Resolved,Fixed,15/Jan/21 09:15,22/Jan/21 08:06,
Sub-task,KAFKA-12204,13352303,13345874,Implement DescribeCluster API on the broker,dajac,dajac,Major,Resolved,Fixed,14/Jan/21 15:58,22/Jan/21 07:59,
Bug,KAFKA-12152,13350671,,Idempotent Producer does not reset the sequence number of partitions without in-flight batches,dajac,dajac,Major,Resolved,Fixed,06/Jan/21 13:07,22/Jan/21 06:38,
Bug,KAFKA-12231,13353823,,Consumer Lag increases linearly until a Consumer-Group Rebalance is initiated,,skidder,Major,Open,,21/Jan/21 18:53,21/Jan/21 18:53,
Improvement,KAFKA-10848,13345603,,Allow fine grained control over cross-partition processing order,,mjsax,Major,Open,,11/Dec/20 21:48,20/Jan/21 23:15,
Improvement,KAFKA-9076,13263730,,MirrorMaker 2.0 automated consumer offset sync,yangguo1220,yangguo1220,Major,Resolved,Fixed,22/Oct/19 07:16,20/Jan/21 22:57,
Sub-task,KAFKA-12210,13352432,13345874,AdminClient should use DescribeCluster API when available,dajac,dajac,Major,Resolved,Fixed,15/Jan/21 08:21,20/Jan/21 16:46,
Bug,KAFKA-8460,13237016,,Flaky Test  PlaintextConsumerTest#testLowMaxFetchSizeForRequestAndPartition,showuon,bchen225242,Major,Resolved,Fixed,01/Jun/19 04:22,20/Jan/21 07:48,
Bug,KAFKA-12224,13353235,,Api Request DescribeUserScramCredentials ,,Lampard,Major,Open,,19/Jan/21 09:55,20/Jan/21 07:41,
Bug,KAFKA-10877,13347211,,Instantiating loggers for every FetchContext causes low request handler idle pool ratio.,smccauliff,smccauliff,Major,Open,,21/Dec/20 21:58,20/Jan/21 00:52,
Bug,KAFKA-12195,13352187,,Fix synchronization issue happening in KafkaStreams (related to flaky AdjustStreamThreadCountTest),chia7712,chia7712,Major,Resolved,Fixed,14/Jan/21 08:53,19/Jan/21 09:54,
Test,KAFKA-12194,13352185,,fix flaky AdjustStreamThreadCountTest tests,showuon,showuon,Major,Resolved,Fixed,14/Jan/21 08:50,19/Jan/21 05:42,
Bug,KAFKA-10827,13344948,,Consumer group coordinator node never gets updated for manual partition assignment with infrequent requests,Jack-Lee,jaebinyo,Major,Open,,09/Dec/20 00:46,18/Jan/21 19:51,
Sub-task,KAFKA-7341,13181137,13181135,Migrate core module to JUnit 5,chia7712,ijuma,Major,Resolved,Fixed,25/Aug/18 17:01,18/Jan/21 16:19,
Bug,KAFKA-12222,13353060,,Unable to connect to Kafka SSL,,smurarka,Major,Open,,18/Jan/21 11:42,18/Jan/21 11:42,
Sub-task,KAFKA-12218,13352973,13352971,Upgrade Junit to 5.8+,,chia7712,Major,Open,,18/Jan/21 05:20,18/Jan/21 05:20,
Improvement,KAFKA-12217,13352971,,Apply the new features of Junit 5.8 to code base,chia7712,chia7712,Major,Open,,18/Jan/21 05:18,18/Jan/21 05:19,
Sub-task,KAFKA-12196,13352202,13181135,Migrate connect:api module to JUnit 5,Geordie,chia7712,Major,Resolved,Fixed,14/Jan/21 09:30,18/Jan/21 03:18,
Sub-task,KAFKA-7343,13181139,13181135,Migrate connect modules to JUnit 5,,ijuma,Major,Resolved,Duplicate,25/Aug/18 17:02,18/Jan/21 02:57,
Sub-task,KAFKA-12202,13352211,13181135,Migrate connect:mirror module to JUnit 5,chia7712,chia7712,Major,Resolved,Fixed,14/Jan/21 09:32,18/Jan/21 01:08,
Sub-task,KAFKA-12201,13352209,13181135,Migrate connect:basic-auth-extension module to JUnit 5,ijuma,chia7712,Major,Resolved,Fixed,14/Jan/21 09:32,18/Jan/21 01:07,
