Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,KAFKA-1879,12768495,,Log warning when receiving produce requests with acks > 1,gwenshap,gwenshap,Major,Resolved,Fixed,19/Jan/15 18:06,19/Jan/15 22:08,
Bug,KAFKA-1878,12768401,,ProducerFailureHandlingTest.testCannotSendToInternalTopic fails with TimeoutException while trying to fetch metadata for topic,jaikiran,jaikiran,Major,Resolved,Fixed,19/Jan/15 09:57,19/Jan/15 17:06,
Sub-task,KAFKA-1875,12768349,12766728,Add info on PreCommit Patch Testing to wiki,singhashish,singhashish,Major,Open,,19/Jan/15 01:21,19/Jan/15 04:57,
Improvement,KAFKA-1846,12765534,,Offset storage topic should not default to replication factor 1,,jkreps,Major,Resolved,Duplicate,08/Jan/15 02:45,17/Jan/15 03:06,
Improvement,KAFKA-595,12614057,,Decouple producer side compression from server-side compression.,omkreddy,nehanarkhede,Major,Resolved,Implemented,30/Oct/12 17:46,15/Jan/15 16:26,
Improvement,KAFKA-1854,12765961,,Allow the JIRA username and password to be prompted during patch submission,jaikiran,jaikiran,Major,Resolved,Fixed,09/Jan/15 07:44,15/Jan/15 06:03,
Bug,KAFKA-1859,12767094,,Can`t run kafka vagrant images on Windows 7,ewencp,ponkin,Major,Resolved,Won't Fix,13/Jan/15 10:56,14/Jan/15 20:01,
Bug,KAFKA-1022,12665365,,Double quotes in Domain name & Topic name,omkreddy,atul.vish83,Major,Resolved,Not A Problem,24/Aug/13 04:36,14/Jan/15 09:30,
Bug,KAFKA-1857,12766758,,"Kafka Broker ids are removed ( with zookeeper , Storm )",,kimyoon21,Major,Closed,Invalid,12/Jan/15 04:26,13/Jan/15 02:44,
Bug,KAFKA-1849,12765914,,Utils.readBytes() should support null ByteBuffer,,junrao,Major,Resolved,Not A Problem,09/Jan/15 01:30,09/Jan/15 03:08,
Bug,KAFKA-1844,12765399,,Remove max.message.bytes from topic config,sriharsha,sriharsha,Major,Resolved,Duplicate,07/Jan/15 15:52,08/Jan/15 03:21,
New Feature,KAFKA-1512,12724636,,Limit the maximum number of connections per ip address,jholoman,jkreps,Major,Resolved,Fixed,01/Jul/14 04:14,07/Jan/15 03:40,
Bug,KAFKA-1624,12739156,,bump up default scala version to 2.10.4 to compile with java 8,guozhang,joestein,Major,Resolved,Fixed,04/Sep/14 15:56,30/Dec/14 00:03,
New Feature,KAFKA-1829,12763727,,Support adding new partitions on brokers without reassignment of existing partitions,,allenxwang,Major,Open,,24/Dec/14 23:01,24/Dec/14 23:01,
Improvement,KAFKA-1822,12762156,,"Add ""echo"" request",gwenshap,gwenshap,Major,Resolved,Not A Problem,17/Dec/14 00:44,23/Dec/14 18:56,
Bug,KAFKA-1273,12695931,,Brokers should make sure replica.fetch.max.bytes >= message.max.bytes,sriharsha,zeadom,Major,Closed,Cannot Reproduce,19/Feb/14 11:43,12/Dec/14 18:25,
