Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,TIKA-1019,12615184,,Document links in Word documents don't leave a placeholder,mikemccand,mikemccand,Major,Resolved,Fixed,07/Nov/12 16:20,12/Nov/12 11:29,
Improvement,TIKA-799,12533719,,ForkParser does not populate metadata object after completing a parse,jukkaz,ameneau,Major,Resolved,Fixed,03/Dec/11 02:26,07/Nov/12 13:00,
Bug,TIKA-1016,12614829,,KEYS file not linked from download page,davemeikle,sebb,Major,Closed,Fixed,05/Nov/12 18:31,05/Nov/12 21:38,
Improvement,TIKA-909,12553513,,ForkParser doens't return Metadata,,mikemccand,Major,Closed,Duplicate,01/May/12 18:01,04/Nov/12 13:33,
Bug,TIKA-1015,12614030,,Word (.doc) embedded files don't set relationship ID in the Metadata,mikemccand,mikemccand,Major,Resolved,Fixed,30/Oct/12 14:23,31/Oct/12 15:07,
Improvement,TIKA-925,12556067,,Remove DublinCore From Metadata and Deprecate String Properties,,rgauss,Major,Resolved,Fixed,16/May/12 16:04,30/Oct/12 18:28,
Bug,TIKA-355,12443480,,"DublinCore constants should be prefixed with ""dc.""",,vmagotra,Major,Resolved,Fixed,16/Dec/09 02:51,30/Oct/12 18:24,
Wish,TIKA-979,12604718,,Metadata not clean after tikaParser.parser.,,xupaco,Major,Resolved,Won't Fix,24/Aug/12 06:01,29/Oct/12 00:50,
Bug,TIKA-1011,12613580,,Exception (Null charset name) processing .mhtml file,mikemccand,mikemccand,Major,Resolved,Fixed,25/Oct/12 23:18,26/Oct/12 21:07,
Bug,TIKA-1005,12611361,,"In Microsoft Office Word 2010 documents, text inside a textbox is not extracted/parsed out.",mikemccand,pattersonda01,Major,Resolved,Fixed,11/Oct/12 14:27,16/Oct/12 11:18,
Bug,TIKA-1003,12610816,,UnsupportedEncodingException: ansi,kkrugler,veita,Major,Resolved,Won't Fix,08/Oct/12 11:06,09/Oct/12 13:19,
Bug,TIKA-1002,12610812,,UnsupportedEncodingException: unicode-1-1-utf-7,kkrugler,veita,Major,Resolved,Won't Fix,08/Oct/12 09:56,08/Oct/12 13:47,
New Feature,TIKA-593,12497372,,Tika network server,chrismattmann,jukkaz,Major,Resolved,Fixed,01/Feb/11 18:39,03/Oct/12 21:56,
Improvement,TIKA-997,12608760,,Leave a placeholder when documents are embedded in .pptx documents,mikemccand,mikemccand,Major,Resolved,Fixed,22/Sep/12 18:07,28/Sep/12 12:47,
Bug,TIKA-999,12609217,,RTF Parser doesn't extract page/word/character count metadata,mikemccand,mikemccand,Major,Resolved,Fixed,26/Sep/12 10:49,26/Sep/12 14:49,
Improvement,TIKA-989,12605905,,We don't extract a placeholder for documents embedded in a Word OOXML (.docx) document,mikemccand,mikemccand,Major,Resolved,Fixed,02/Sep/12 15:12,11/Sep/12 15:19,
Bug,TIKA-920,12555864,,iWork Numbers sheetnames not being parsed into metadata,mikemccand,ecpeters,Major,Resolved,Fixed,15/May/12 19:25,11/Sep/12 15:03,
Bug,TIKA-946,12596547,,Improve how the PPTX parser uses XLSF from POI,,nick,Major,Open,,01/Jul/12 21:30,11/Sep/12 12:43,
Bug,TIKA-986,12605549,,NullPointerException trying to parse detached .pk7s signature,mikemccand,mikemccand,Major,Resolved,Fixed,30/Aug/12 16:21,02/Sep/12 14:10,
Bug,TIKA-977,12604604,,Compilation error building tika-1.2 --- identifier expected in CHM2XHTML.java,,dhjdhj,Major,Closed,Not A Problem,23/Aug/12 12:41,23/Aug/12 20:47,
Bug,TIKA-919,12555863,,iWork Page's cell values not being parsed if calculated via formula,,ecpeters,Major,Open,,15/May/12 19:24,21/Aug/12 21:17,
Bug,TIKA-921,12555869,,iWork Numbers - Cell formats which parser is completely ignoring,,ecpeters,Major,Open,,15/May/12 19:43,21/Aug/12 21:10,
Bug,TIKA-889,12548861,,XHTMLContentHandler wont emit newline when html element matches ENDLINE set,kkrugler,jconwell,Major,Resolved,Cannot Reproduce,30/Mar/12 18:52,09/Aug/12 21:58,
Bug,TIKA-869,12545546,,IdentityHtmlMapper.mapSafeElement() needs to return lower-cased incoming name,kkrugler,kkrugler,Major,Resolved,Fixed,07/Mar/12 19:27,09/Aug/12 21:55,
Improvement,TIKA-956,12599123,,Embedded docs in Word doc are not inlined (text is always added to the end),mikemccand,mikemccand,Major,Resolved,Fixed,17/Jul/12 15:01,07/Aug/12 21:42,
Bug,TIKA-966,12600865,,org.apache.tika.Tika missing from tika-bundle-1.2.jar,jukkaz,karasiuk,Major,Resolved,Fixed,31/Jul/12 14:08,05/Aug/12 17:14,
Bug,TIKA-969,12601357,,TikaException Thrown When Handling Unknown Fields for Some JPEGs,rgauss,123456,Major,Resolved,Fixed,03/Aug/12 12:04,03/Aug/12 12:51,
Bug,TIKA-570,12493011,,"If this is a BMP, my name is horatio alger",,bmargulies,Major,Closed,Fixed,11/Dec/10 19:38,02/Aug/12 09:33,
Bug,TIKA-563,12491707,,".vor files are Staroffice Templates, not Staroffice Writer documents",jukkaz,antoni.mylka,Major,Closed,Fixed,30/Nov/10 23:23,02/Aug/12 09:33,
Bug,TIKA-548,12479742,,PDF content extracted as single line,jukkaz,solsson,Major,Closed,Fixed,11/Nov/10 19:38,02/Aug/12 09:33,
Bug,TIKA-578,12493904,,XMLParser ContentHandler: multiple endDocument calls,jukkaz,scottsevertson,Major,Closed,Fixed,22/Dec/10 17:32,02/Aug/12 09:33,
Bug,TIKA-422,12464120,,Wrong charset conversion in some RTF documents.,jukkaz,bartex,Major,Closed,Fixed,10/May/10 08:52,02/Aug/12 09:33,
Bug,TIKA-588,12496142,,MIME detection for iWork documents returns application/zip,,achow,Major,Closed,Fixed,20/Jan/11 16:00,02/Aug/12 09:33,
Improvement,TIKA-549,12479788,,There is no support for extracting OLE-shapes from PPT,,maxim.valyanskiy,Major,Closed,Fixed,12/Nov/10 11:50,02/Aug/12 09:33,
Improvement,TIKA-569,12492850,,More fault-tolerant loading of parsers and detectors,jukkaz,jukkaz,Major,Closed,Fixed,09/Dec/10 15:51,02/Aug/12 09:33,
Bug,TIKA-525,12475829,,Mismatched start and end elements in HtmlParser,jukkaz,geoff.jarrad,Major,Closed,Fixed,05/Oct/10 00:35,02/Aug/12 09:33,
Bug,TIKA-587,12495907,,NullPointerException in OutlookExtractor on missing chunks,jukkaz,klonik_t,Major,Closed,Fixed,18/Jan/11 16:17,02/Aug/12 09:33,
Improvement,TIKA-573,12493288,,MimeType.getExtension(),,maxim.valyanskiy,Major,Closed,Fixed,15/Dec/10 10:48,02/Aug/12 09:33,
Improvement,TIKA-553,12479827,,Automatic license header checks,jukkaz,jukkaz,Major,Closed,Fixed,12/Nov/10 20:01,02/Aug/12 09:33,
Bug,TIKA-571,12493077,,"A Tika dependency contains a logging adapter, which overrides attempts to specify your own logger.",,kerzwik,Major,Closed,Fixed,13/Dec/10 15:10,02/Aug/12 09:33,
Bug,TIKA-567,12492096,,Temporary file leak in TikaInputStream,jukkaz,jukkaz,Major,Closed,Fixed,05/Dec/10 13:18,02/Aug/12 09:33,
Bug,TIKA-562,12491705,,In tika-mimetypes.xml OpenXML types should have x-tika-ooxml as their parent,jukkaz,antoni.mylka,Major,Closed,Fixed,30/Nov/10 23:05,02/Aug/12 09:33,
Bug,TIKA-533,12477585,,Mis-detection of zip files as application/vnd.apple.iwork,,geoff.jarrad,Major,Closed,Fixed,17/Oct/10 22:22,02/Aug/12 09:33,
Bug,TIKA-709,12521612,,"Tika network server does not print anything in response to, for example, Word documents",jukkaz,vitalif,Major,Resolved,Fixed,07/Sep/11 16:02,02/Aug/12 09:32,
Bug,TIKA-965,12600826,,Text Detection Fails on Mostly Non-ASCII UTF-8 Files,rgauss,rgauss,Major,Resolved,Fixed,31/Jul/12 11:48,01/Aug/12 13:46,
Improvement,TIKA-906,12553173,,"Headers, footers, and footnotes not extracted from Pages documents",,gvalenc,Major,Resolved,Fixed,27/Apr/12 17:09,30/Jul/12 21:12,
Bug,TIKA-952,12598169,,HTML meta tags ignored for encoding detection,,tssk,Major,Closed,Duplicate,10/Jul/12 12:15,24/Jul/12 19:49,
Test,TIKA-815,12535563,,Tika parsers should handle failures more gracefully,,lacostej,Major,Resolved,Duplicate,17/Dec/11 10:34,19/Jul/12 16:42,
Improvement,TIKA-957,12599366,,Mimetype magic entry for NITF images,,nick,Major,Resolved,Fixed,18/Jul/12 22:38,18/Jul/12 22:39,
Improvement,TIKA-892,12550534,,Tika does not use the HTML5 meta charset tag when determining charset,jukkaz,tortoise,Major,Resolved,Fixed,11/Apr/12 13:49,08/Jul/12 23:27,
Improvement,TIKA-242,12427051,,Incremental configuration AutoDetectParser,,java.artisan,Major,Resolved,Duplicate,03/Jun/09 18:54,08/Jul/12 14:20,
Improvement,TIKA-430,12465081,,Automatically let all valid XHTML 1.0 attributes through from HTML documents,kkrugler,kkrugler,Major,Resolved,Incomplete,21/May/10 01:04,08/Jul/12 14:17,
