Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Task,TIKA-3016,13274850,,Old Excel Parser fails with ToXMLHandler,tallison,tallison,Major,Resolved,Fixed,16/Dec/19 21:52,17/Dec/19 13:26,
Task,TIKA-3013,13274833,,TSDParser should pass wrapped handler into handle attachments,tallison,tallison,Major,Resolved,Fixed,16/Dec/19 19:41,17/Dec/19 13:26,
Improvement,TIKA-2224,13029961,,OneNote formats support - Mime Magic and Parser,tallison,nick,Major,Resolved,Fixed,22/Dec/16 01:00,17/Dec/19 12:29,
Bug,TIKA-3005,13272772,,Unintelligible text content from PDF file,,Giorgy,Major,Open,,06/Dec/19 14:56,10/Dec/19 18:38,
Improvement,TIKA-2938,13255365,,Update ECCN w change in bouncycastle designation,,tallison,Major,Open,,06/Sep/19 20:56,10/Dec/19 15:29,
Bug,TIKA-2942,13256425,,"HEIC files are detected as ""video/quicktime"" media type",,romani,Major,Resolved,Fixed,12/Sep/19 21:27,09/Dec/19 09:08,
Sub-task,TIKA-2912,13246338,13246337,Add parser for protobufs,,tallison,Major,Open,,22/Jul/19 14:50,06/Dec/19 15:04,
Improvement,TIKA-2546,13130500,,com.pff:java-libpst is branch EOL,lfcnassif,Richard Jones,Major,Resolved,Fixed,12/Jan/18 11:27,04/Dec/19 20:40,
Bug,TIKA-2992,13269433,, java.lang.UnsupportedOperationException: This feature requires ASM7 in Tika 1.21,,arvindscio,Major,Resolved,Fixed,19/Nov/19 22:32,04/Dec/19 07:29,
Bug,TIKA-2630,13151883,,Wrong height and width metadata for JPEG images,davemeikle,ancuta.morarasu,Major,Resolved,Fixed,12/Apr/18 08:39,03/Dec/19 03:21,
Bug,TIKA-3002,13271216,,Possible bug with OCR strategy AUTO,,patrickherber,Major,Resolved,Fixed,28/Nov/19 12:49,02/Dec/19 21:22,
Improvement,TIKA-2984,13267907,,Try to unify unit tests around TikaTest functions,,tallison,Major,Resolved,Fixed,13/Nov/19 04:45,27/Nov/19 19:30,
Improvement,TIKA-2988,13269315,,Add mime for alternative fdf format,,tallison,Major,Resolved,Fixed,19/Nov/19 13:46,27/Nov/19 19:23,
Bug,TIKA-3001,13270623,,Throw TaggedIOException when we open the HWP file with the Tika-App GUI,,tandara0,Major,Resolved,Fixed,26/Nov/19 05:42,26/Nov/19 11:40,
Task,TIKA-3000,13270469,,Users should be able to configure POI's IOUtils.setByteArrayMaxOverride,,tallison,Major,Resolved,Fixed,25/Nov/19 15:15,26/Nov/19 11:33,
