Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,PHOENIX-6256,13345177,,Fix MaxConcurrentConnectionsIT test flapper,ckulkarni,yanxinyi,Major,Resolved,Fixed,10/Dec/20 01:42,15/Dec/20 00:59,
Bug,PHOENIX-5920,13307530,,Skip SYSTEM TABLE checks while creating phoenix connection if client has set the DoNotUpgrade config,neha.gupta,neha.gupta,Major,Resolved,Fixed,26/May/20 19:48,14/Dec/20 21:20,
Bug,PHOENIX-5924,13307849,,RVC Offset does not handle variable length fields exclusive scan boundary correctly,dbwong,dbwong,Major,Resolved,Fixed,27/May/20 21:23,14/Dec/20 21:20,
Improvement,PHOENIX-6259,13345180,,Fix IndexExtendedIT test flapper,,yanxinyi,Major,Resolved,Fixed,10/Dec/20 01:50,14/Dec/20 20:36,
Improvement,PHOENIX-6258,13345179,,Fix IndexScrutinyToolIT test flapper,,yanxinyi,Major,Resolved,Fixed,10/Dec/20 01:48,14/Dec/20 20:35,
Bug,PHOENIX-5612,13273859,,Upsert Select exceed limits on last execution step of joining threads final mutationState,,0x62ash,Major,Patch Available,,11/Dec/19 11:48,14/Dec/20 17:50,
Bug,PHOENIX-5987,13314842,,PointLookup may cost too much memory,,fengchen8086,Major,Open,,03/Jul/20 07:19,14/Dec/20 03:07,
Improvement,PHOENIX-6251,13344969,,Fix ConcurrentMutationsExtendedIT.testConcurrentUpsertsWithNoIndexedColumns timout issue,vjasani,yanxinyi,Major,Resolved,Fixed,09/Dec/20 03:00,11/Dec/20 21:29,
Task,PHOENIX-6249,13344828,,Create shaded phoenix-spark connector jar,stoty,stoty,Major,Resolved,Fixed,08/Dec/20 13:34,11/Dec/20 13:07,
Improvement,PHOENIX-6140,13327968,,Update connectors maven configuration,stoty,stoty,Major,Resolved,Fixed,17/Sep/20 06:17,10/Dec/20 17:04,
Task,PHOENIX-6180,13334217,,Investigate flaky tests in Phoenix Connectors,stoty,richardantal,Major,Resolved,Fixed,07/Oct/20 15:12,10/Dec/20 17:03,
Test,PHOENIX-6246,13344552,,Flaky test PointInTimeQueryIT,vjasani,vjasani,Major,Resolved,Fixed,07/Dec/20 11:53,08/Dec/20 19:42,
New Feature,PHOENIX-5202,13222402,,Create uber client jar that has existing phoenix connectors,stoty,tdsilva,Major,Resolved,Won't Do,18/Mar/19 19:44,08/Dec/20 19:10,
Bug,PHOENIX-5787,13292829,,Do not package hive dependencies into phoenix-hive jar,stoty,stoty,Major,Resolved,Fixed,20/Mar/20 04:42,08/Dec/20 13:40,
Task,PHOENIX-6248,13344737,,Update hive-connector docs,stoty,stoty,Major,Open,,08/Dec/20 07:46,08/Dec/20 08:15,
Bug,PHOENIX-6217,13339818,,WHERE statement that combines values from different column families (that runs on index on a table with SINGLE_CELL_ARRAY_WITH_OFFSETS) doesn't return correct results ,,giskender,Major,Resolved,Duplicate,10/Nov/20 18:42,08/Dec/20 02:00,
Sub-task,PHOENIX-5728,13285627,13230987,"ExplainPlan with plan as attributes object, use it for BaseStatsCollectorIT",vjasani,vjasani,Major,Resolved,Fixed,16/Feb/20 16:10,07/Dec/20 07:21,
Task,PHOENIX-6137,13327788,,Update Omid to 1.0.2 and Tephra to 0.16 in 4.x,stoty,stoty,Major,Resolved,Fixed,16/Sep/20 05:35,07/Dec/20 07:19,
