Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,PHOENIX-5632,13274906,,Add more information to SYSTEM.TASK TASK_DATA field apart from the task status,,ckulkarni,Minor,Open,,17/Dec/19 06:07,20/Jun/22 21:50,
Improvement,PHOENIX-6492,13383794,,Validate SQL with Minicluster before Synthesizing with SchemaTool,swaroopa,swaroopa,Minor,Open,,14/Jun/21 19:54,20/Jun/22 20:14,
Improvement,PHOENIX-6554,13402103,,Pherf CLI option long/short option names do not follow conventions,ankurmahe,stoty,Minor,Resolved,Fixed,20/Sep/21 06:13,15/Jun/22 21:27,
Test,PHOENIX-6341,13354741,,Enable running IT tests from PHERF module during builds and patch checkins,kiran.maturi,jisaac,Minor,Resolved,Cannot Reproduce,26/Jan/21 18:49,15/Jun/22 21:14,
Improvement,PHOENIX-5850,13298513,,Set scan id for hbase side log.,fengchen8086,fengchen8086,Minor,Patch Available,,15/Apr/20 09:10,14/Jun/22 21:50,
Sub-task,PHOENIX-6729,13449910,13435102,Enable staing website for phoenix ,kiran.maturi,kiran.maturi,Minor,Open,,14/Jun/22 03:12,14/Jun/22 05:52,
Improvement,PHOENIX-2341,12906854,,Rename in ALTER statement,,alexdl,Minor,Open,,21/Oct/15 19:15,13/Jun/22 13:29,
Bug,PHOENIX-5906,13306024,,Use a recent version of maven-shade-plugin,,apurtell,Minor,Resolved,Fixed,19/May/20 22:57,11/Jun/22 17:56,
Improvement,PHOENIX-2703,12940944,,Port HBase's PerformanceEvaluation to Phoenix,,apurtell,Minor,Patch Available,,22/Feb/16 02:34,11/Jun/22 17:55,
Improvement,PHOENIX-5682,13279507,,IndexTool can just update empty_column with verified if rest of index row matches,,priyankporwal,Minor,Resolved,Won't Do,15/Jan/20 07:05,07/Jun/22 20:38,
Sub-task,PHOENIX-4868,13181077,13028257,Create a column attribute IS_EXCLUDED to denote a dropped derived column and remove LinkType.EXCLUDED_COLUMN,,tdsilva,Minor,Resolved,Won't Do,24/Aug/18 22:40,07/Jun/22 20:11,
Sub-task,PHOENIX-5419,13248233,13198784,Cleanup anonymous class in TracingQueryPlan,jainankit,jainankit,Minor,Resolved,Fixed,01/Aug/19 01:13,07/Jun/22 19:53,
New Feature,PHOENIX-5117,13213074,,Return the count of rows scanned in HBase,fengchen8086,fengchen8086,Minor,Patch Available,,31/Jan/19 13:11,07/Jun/22 19:51,
Improvement,PHOENIX-5020,13198482,,PhoenixMRJobSubmitter should use a long timeout when getting candidate jobs,gjacoby,gjacoby,Minor,Resolved,Won't Fix,14/Nov/18 23:49,07/Jun/22 18:44,
Improvement,PHOENIX-3817,13068152,,VerifyReplication using SQL,akshita.malhotra,alexaraujo,Minor,Patch Available,,01/May/17 16:09,07/Jun/22 18:39,
Improvement,PHOENIX-6412,13365276,,Consider batching uncovered column merge for local indexes,,larsh,Minor,Resolved,Duplicate,15/Mar/21 16:09,07/Jun/22 18:38,
Bug,PHOENIX-5685,13280011,,PDataTypeFactory Singleton is not thread safe,swaroopa,skadam,Minor,Open,,17/Jan/20 00:35,07/Jun/22 18:36,
Bug,PHOENIX-5400,13245830,,Table name while selecting index state is case sensitive,swaroopa,ashuparekh,Minor,Resolved,Not A Bug,18/Jul/19 16:55,07/Jun/22 18:27,
Improvement,PHOENIX-6426,13367067,,CsvBulkLoadTool should be able to parse the output of sqlline generated csv,sameerpandit90,giskender,Minor,Open,,23/Mar/21 17:46,03/Jun/22 22:33,
Sub-task,PHOENIX-6722,13447823,13250643,Change Data Capture - Transform Compatibility,gjacoby,gjacoby,Minor,Open,,01/Jun/22 02:34,01/Jun/22 19:27,
Improvement,PHOENIX-6672,13435102,,Move phoenix website from svn to git,kiran.maturi,mnpoonia,Minor,Open,,22/Mar/22 10:48,30/May/22 06:49,
Improvement,PHOENIX-5276,13232346,,Update Multi-tenancy section of the website to run sqlline by passing tenant id,komalvaidya29,swaroopa,Minor,Open,,08/May/19 23:29,20/May/22 18:44,
Bug,PHOENIX-6355,13356118,,Index rebuild command prints wrong warning TableNotFoundException for parent table when command used for first time on a new client session,,anoop.hbase,Minor,Open,,02/Feb/21 05:18,06/May/22 09:33,
Bug,PHOENIX-6353,13355953,,"Fix phoenix-thirdparty rat warnings, and update CHANGES.md, RELEASE_NOTES.md",,stoty,Minor,Closed,Fixed,01/Feb/21 13:56,19/Apr/22 08:18,
Bug,PHOENIX-6587,13409986,,Handle explicit pre-splits for new salted tables and validate splits when creating salted tables on existing HBase tables,stoty,stoty,Minor,In Progress,,04/Nov/21 07:41,08/Apr/22 09:26,
Bug,PHOENIX-6679,13436798,,PHOENIX-6665 changed column name for CURRENT seqence values,stoty,romil.choksi,Minor,Resolved,Fixed,31/Mar/22 04:27,05/Apr/22 06:13,
Bug,PHOENIX-6666,13433981,,testAncientDatesWithJavaTime Test fails building Phoenix,,Simon Mottram,Minor,Open,,16/Mar/22 00:34,16/Mar/22 00:34,
