Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,KNOX-496,12773445,,Remove redundant and unnecessary null check from KnoxLdapRealm and DeploymentFactory,,andreina,Major,Closed,Fixed,09/Feb/15 12:58,28/Mar/19 14:19,
Bug,KNOX-472,12755256,,gateway-i18n-logging-sl4j refers to Log4jMessageLoggerFactory,kminder,cmuchinsky@initiatesystems.com,Major,Closed,Fixed,14/Nov/14 05:01,28/Mar/19 14:19,
Bug,KNOX-5,12639201,,Validate Expiration of JWT,lmccay,lmccay,Major,Closed,Fixed,26/Mar/13 21:36,28/Mar/19 14:19,
New Feature,KNOX-52,12640635,,Support translation of cluster internal hostnames to external hostnames,kminder,kminder,Major,Closed,Fixed,03/Apr/13 21:49,28/Mar/19 14:19,
Bug,KNOX-305,12699896,,rats plugin should exclude deb pkg files that are created on the fly,,gkesavan,Major,Closed,Fixed,10/Mar/14 23:18,28/Mar/19 14:19,
Sub-task,KNOX-372,12714366,12693290,"add unit tests to check default values for userSearchAttributeName, userObjectClass",darumugam,darumugam,Major,Closed,Fixed,15/May/14 00:32,28/Mar/19 14:19,
Bug,KNOX-797,13025343,,Default Topology Feature Not Working,lmccay,lmccay,Major,Closed,Fixed,03/Dec/16 17:28,28/Mar/19 14:19,
Sub-task,KNOX-370,12714335,12693290,add support for new config param userObjectClass,darumugam,darumugam,Major,Closed,Fixed,14/May/14 22:30,28/Mar/19 14:19,
Sub-task,KNOX-371,12714336,12693290,group membership lookup need to use userdn computed by search,darumugam,darumugam,Major,Closed,Fixed,14/May/14 22:32,28/Mar/19 14:19,
Bug,KNOX-1321,13160118,,Livy service.xml does not apply addusername rule to /batches endpoint,krisden,jesus.alv,Major,Closed,Duplicate,17/May/18 18:57,28/Mar/19 14:19,
Bug,KNOX-551,12833514,,curl command hang during creation and putting data into hbase table,,prateekarora151083,Major,Closed,Fixed,28/May/15 18:23,28/Mar/19 14:19,
Improvement,KNOX-277,12696695,,add topology template files to illustrate preauth sso and sla,darumugam,darumugam,Major,Closed,Fixed,22/Feb/14 01:17,28/Mar/19 14:19,
Bug,KNOX-391,12717660,,KnoxLdaRealm  should use LdapName.equals for groupDn compare,darumugam,darumugam,Major,Closed,Fixed,30/May/14 21:46,28/Mar/19 14:19,
Task,KNOX-238,12687054,,comment out optional shiro attributes in topology template files,darumugam,darumugam,Major,Closed,Fixed,02/Jan/14 22:01,28/Mar/19 14:19,
Bug,KNOX-96,12664843,,DeploymentFactory Exception Handling should Fail Deployment,lmccay,lmccay,Major,Closed,Fixed,21/Aug/13 14:16,28/Mar/19 14:19,
Bug,KNOX-6,12639202,,Validate audience of JWT,lmccay,lmccay,Major,Closed,Fixed,26/Mar/13 21:37,28/Mar/19 14:19,
Bug,KNOX-286,12697769,,Unable to change groupIdAttribute in KnoxLdapRealm,vtkhir@hortonworks.com,vtkhir@hortonworks.com,Major,Closed,Fixed,27/Feb/14 18:57,28/Mar/19 14:19,
