Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KNOX-1102,13116000,,Document Recommended ZooKeeper SASL Configuration for HA Providers ,pzampino,pzampino,Major,Closed,Not A Problem,03/Nov/17 17:12,07/Nov/18 20:37,
Sub-task,KNOX-1009,13098908,13098589,Support Externalized Provider Configuration References From topology descriptors,pzampino,pzampino,Major,Closed,Won't Do,31/Aug/17 16:11,07/Nov/18 20:37,
Bug,KNOX-1446,13186947,,Websocket working even if gateway.websocket.feature.enabled is set to false,krisden,Shukla,Major,Closed,Cannot Reproduce,24/Sep/18 08:40,07/Nov/18 20:36,
Bug,KNOX-104,12665422,,Add a Provider Type of Pivot,lmccay,lmccay,Major,Closed,Won't Fix,25/Aug/13 14:59,07/Nov/18 20:34,
Improvement,KNOX-160,12670586,,Supported services metrics from ASF website for knox-0.3.0 do not list support for hive-0.11.0,,cumesh,Major,Closed,Duplicate,25/Sep/13 21:57,07/Nov/18 20:34,
New Feature,KNOX-46,12640626,,Parse and convert Hadoop config files to Gateway cluster topology,mkononenko@hortonworks.com,kminder,Major,Closed,Won't Fix,03/Apr/13 21:39,07/Nov/18 20:34,
Improvement,KNOX-434,12744238,,Access secured Hive from Knox include,,Alexandre LINTE,Major,Closed,Invalid,26/Sep/14 08:56,07/Nov/18 20:33,
Bug,KNOX-440,12747638,,HttpFS impersonation issue,,jaehoon13.ko,Major,Closed,Duplicate,13/Oct/14 03:51,07/Nov/18 20:33,
Bug,KNOX-663,12935577,,javax.activation.MimeTypeParseException: Sub type is invalid.,,sangshenghong,Major,Closed,Invalid,01/Feb/16 10:13,07/Nov/18 20:33,
New Feature,KNOX-847,13034028,,Support for Apache Titan REST,Wancy,Wancy,Major,Closed,Duplicate,12/Jan/17 00:44,07/Nov/18 20:33,
Bug,KNOX-770,13017469,,Update NOTICE file with new year,kamrul,kamrul,Major,Closed,Duplicate,03/Nov/16 01:21,07/Nov/18 20:33,
Bug,KNOX-916,13060211,,"When REST endpoint enables SPNEGO and there is valid kerberos ticket cache for knox user, REST call through knox will show 401 error",Wancy,Wancy,Major,Closed,Won't Fix,30/Mar/17 00:24,07/Nov/18 20:33,
Wish,KNOX-822,13029222,,In Knox can we capture Bytes transfered info in logs,,rajeshhadoop,Major,Closed,Won't Fix,19/Dec/16 18:38,07/Nov/18 20:33,
New Feature,KNOX-734,12997522,,Shell client to have a hdfs copy operation,snowch,snowch,Major,Closed,Won't Fix,16/Aug/16 08:49,07/Nov/18 20:32,
Bug,KNOX-872,13040759,,java.lang.OutOfMemoryError when building Knox with Java 7,,smore,Major,Closed,Won't Fix,06/Feb/17 20:15,07/Nov/18 20:32,
Bug,KNOX-823,13029226,,Rewrite Quick Links in Ambari,smore,smore,Major,Closed,Won't Fix,19/Dec/16 18:57,07/Nov/18 20:32,
Bug,KNOX-1158,13128001,,Cannot add services to Knox,,gareththegeek,Major,Closed,Invalid,02/Jan/18 14:41,07/Nov/18 20:32,
Bug,KNOX-1262,13153789,,YARNUIV2 logs page and ATS page is not loading via proxy,,sunilg,Major,Closed,Duplicate,19/Apr/18 18:00,07/Nov/18 20:32,
Task,KNOX-1388,13172108,,Enable SAML authentication in Knox,,ravipraveen,Major,Closed,Invalid,13/Jul/18 19:38,07/Nov/18 20:32,
Bug,KNOX-628,12913785,,Oozie Web UI doesn't render when proxied using Knox,,sumit.gupta,Major,Closed,Duplicate,17/Nov/15 17:12,07/Nov/18 20:32,
Bug,KNOX-1447,13187298,,Unable to delete atlas tag via knox,nixon,RishiJain,Major,Closed,Duplicate,25/Sep/18 13:24,07/Nov/18 20:32,
Bug,KNOX-984,13088767,,Knox dropping request body for http DELETE requests,smore,smore,Major,Closed,Invalid,20/Jul/17 14:20,07/Nov/18 20:32,
Bug,KNOX-771,13017791,,ServiceRegistry.lookupServiceURL() args should be case insensitive. ,jeffreyr97,smore,Major,Closed,Duplicate,03/Nov/16 19:16,07/Nov/18 20:32,
Sub-task,KNOX-1012,13098942,13098589,ZooKeeper Monitor for Knox Topology Config Changes,pzampino,pzampino,Major,Closed,Duplicate,31/Aug/17 17:52,07/Nov/18 20:31,
