Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,ZEPPELIN-2674,13081476,,Update Apache Ignite version up to 2.0 in Ignite Interpreter,agura,agura,Major,Resolved,Fixed,21/Jun/17 16:20,20/Aug/17 11:21,
Bug,ZEPPELIN-2870,13095528,,Could Not Start Zeppelin,,umairsaleemid,Major,Open,,18/Aug/17 03:00,18/Aug/17 03:00,
Bug,ZEPPELIN-2869,13095519,,.take(1) method on Dataset[String] fails due to inability to deserialize (NoSuchMethodError),,shafiquejamal,Major,Open,,18/Aug/17 02:02,18/Aug/17 02:02,
Improvement,ZEPPELIN-2856,13094686,,"Improve ""explore apache zeppelin UI"" docs page",JeongyeonEom,JeongyeonEom,Major,Resolved,Fixed,15/Aug/17 06:37,17/Aug/17 05:06,
Sub-task,ZEPPELIN-2859,13094693,13084859,[FRONT] Use ES6 Promise instead of angular success/error,devgrapher,devgrapher,Major,Resolved,Fixed,15/Aug/17 07:03,17/Aug/17 04:57,
Bug,ZEPPELIN-2846,13093945,,Add selenium test case for AnyOfRolesAuthorizationFilter,prabhjyotsingh,prabhjyotsingh,Major,Resolved,Fixed,10/Aug/17 23:26,16/Aug/17 19:13,
Bug,ZEPPELIN-1137,12987856,,Fonted download files show chinese garbled in Excel,,cquptethan,Major,Resolved,Fixed,08/Jul/16 16:55,16/Aug/17 14:22,
Bug,ZEPPELIN-2866,13094942,,Nothing runs on Zeppelin,,goti9234,Major,Open,,16/Aug/17 06:42,16/Aug/17 06:42,
Bug,ZEPPELIN-2757,13085848,,Enhance Authentication decrypting key generation,yanboliang,yanboliang,Major,Resolved,Fixed,10/Jul/17 05:49,16/Aug/17 00:23,
Bug,ZEPPELIN-2014,13037887,,"Jetty Directory Listing on app, assets, components, and scripts",vboginskii,IvanX,Major,Resolved,Fixed,25/Jan/17 23:30,16/Aug/17 00:23,
Bug,ZEPPELIN-2823,13091742,,Notebook saved status is wrong if there was a network disconnect or a flaky network.,prabhjyotsingh,prabhjyotsingh,Major,Resolved,Fixed,02/Aug/17 00:33,14/Aug/17 22:37,
Bug,ZEPPELIN-2844,13093676,,Zeppelin removes first underscore from the notebook,,aghosh4,Major,Open,,10/Aug/17 04:27,14/Aug/17 16:29,
Bug,ZEPPELIN-2843,13093675,,Zeppelin removes first underscore from the notebook,,aghosh4,Major,Closed,Duplicate,10/Aug/17 04:26,14/Aug/17 16:29,
