Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,ZEPPELIN-1223,12991359,,Saving jdbc interpreter setting takes a long time,thinktank,zjffdu,Major,Closed,Cannot Reproduce,21/Jul/16 07:28,21/Sep/16 12:37,
Improvement,ZEPPELIN-1457,13005869,,Export note book data to csv files ,,sanmanu,Major,Closed,Fixed,19/Sep/16 10:26,21/Sep/16 06:09,
Bug,ZEPPELIN-1375,13000293,,"500 server error when get ""/helium/suggest/noteId/paragraphId ",,Ahyoung,Major,Open,,26/Aug/16 06:54,21/Sep/16 05:57,
Bug,ZEPPELIN-1449,13005691,,Selenium testGroupPermission test failure in master,,khalidhuseynov,Major,Open,,17/Sep/16 18:50,20/Sep/16 10:10,
Bug,ZEPPELIN-1368,12999887,,interpreter-setting.json may be loaded mutliple times,zjffdu,zjffdu,Major,Resolved,Fixed,25/Aug/16 03:01,20/Sep/16 07:26,
Bug,ZEPPELIN-983,12977472,,org.apache.thrift.TApplicationException: Internal error processing createInterpreter when running SparkR,,Ahyoung,Major,Open,,10/Jun/16 02:54,19/Sep/16 17:35,
New Feature,ZEPPELIN-842,12965945,,A new feature that can add alias name on paragraph 's result fields ,,licl,Major,Open,,09/May/16 01:49,19/Sep/16 06:39,
New Feature,ZEPPELIN-1441,13004958,,Adding labels to axis on built in charts,,SachinJanani,Major,Resolved,Duplicate,14/Sep/16 17:58,19/Sep/16 06:39,
Bug,ZEPPELIN-1444,13005305,,Zeppelin can not connect to impala,,epahomov,Major,Open,,15/Sep/16 23:59,15/Sep/16 23:59,
Bug,ZEPPELIN-1417,13003140,,"Problem of ""Connect to existing process"" function.",astroshim,astroshim,Major,Resolved,Fixed,07/Sep/16 07:25,15/Sep/16 01:31,
Bug,ZEPPELIN-1425,13004193,,sparkr.zip is not distributed to executors,zjffdu,zjffdu,Major,Resolved,Fixed,12/Sep/16 02:18,15/Sep/16 01:29,
Bug,ZEPPELIN-1439,13004809,,Support for running multiple version of spark,prabhjyotsingh,prabhjyotsingh,Major,Closed,Not A Bug,14/Sep/16 08:07,14/Sep/16 15:17,
Improvement,ZEPPELIN-1433,13004559,,What dependency to add to project (sbt or maven) get hold of ZeppelinContext?,,sams,Major,Open,,13/Sep/16 11:06,13/Sep/16 19:40,
Improvement,ZEPPELIN-1431,13004474,,Improvements for LivyInterpreter,,zjffdu,Major,Open,,13/Sep/16 01:48,13/Sep/16 07:50,
Task,ZEPPELIN-1415,13002846,,Zeppelin-Web Good Practices #2 - Event Dispatching,corneadoug,corneadoug,Major,Resolved,Fixed,06/Sep/16 07:01,13/Sep/16 07:50,
Bug,ZEPPELIN-1365,12999690,,Error of Zeppelin Application in development mode.,astroshim,astroshim,Major,Resolved,Fixed,24/Aug/16 14:46,13/Sep/16 07:45,
Bug,ZEPPELIN-1429,13004352,,Auto completion issue with Spark 2.0,,cscetbon,Major,Resolved,Duplicate,12/Sep/16 16:26,12/Sep/16 17:38,
Improvement,ZEPPELIN-1300,12995418,,SparkInterpreter completion with scala 2.11,moon,moon,Major,Resolved,Fixed,06/Aug/16 05:53,12/Sep/16 17:38,
Improvement,ZEPPELIN-902,12973983,,Build can break with pyspark profile due to not accessible path,,eric@apache.org,Major,Open,,30/May/16 13:35,12/Sep/16 13:35,
Sub-task,ZEPPELIN-966,12976460,12924233,ZEPPELIN-531 ] Jobmanagement - (4) Notebook Informations for real-time changes,cloverhearts,cloverhearts,Major,Resolved,Fixed,07/Jun/16 14:15,11/Sep/16 22:38,
Bug,ZEPPELIN-1400,13001513,,Use relative path to the interpreter setting page,zjffdu,linchan,Major,Resolved,Fixed,30/Aug/16 23:51,11/Sep/16 05:19,
Bug,ZEPPELIN-1422,13003878,,"fix InterpreterProperty equals methods, add null check",weichenxu123,weichenxu123,Major,Resolved,Fixed,09/Sep/16 14:57,10/Sep/16 17:43,
Improvement,ZEPPELIN-1416,13002958,,Update Flink with latest version 1.1.2,rawkintrevo,rawkintrevo,Major,Resolved,Fixed,06/Sep/16 15:50,10/Sep/16 17:40,
Task,ZEPPELIN-988,12977761,,java.lang.NoSuchMethodError: com.datastax.driver.core.ProtocolOptions.getProtocold,,warren8r,Major,Open,,10/Jun/16 21:27,09/Sep/16 10:44,
Improvement,ZEPPELIN-1414,13002837,,Remove Contributing Markdown file from project source code,corneadoug,corneadoug,Major,Resolved,Fixed,06/Sep/16 05:59,08/Sep/16 23:10,
Bug,ZEPPELIN-1404,13002258,,invalid html structure for bootstrap in interpreter setting page,cloverhearts,cloverhearts,Major,Resolved,Fixed,02/Sep/16 07:17,08/Sep/16 23:02,
Bug,ZEPPELIN-1398,13001333,,Document search feature doesn't work,lresende,Ahyoung,Major,Resolved,Fixed,30/Aug/16 14:15,08/Sep/16 21:05,
Bug,ZEPPELIN-717,12946860,,ZeppelinContext may not be initialized properly in concurrent mode,zwang,zwang,Major,Resolved,Fixed,04/Mar/16 02:07,07/Sep/16 20:11,
Bug,ZEPPELIN-446,12914334,,Spark Interpreter should work in a kerberos enabled cluster,rconline,vinayshukla@gmail.com,Major,Closed,Fixed,19/Nov/15 02:50,07/Sep/16 14:55,
Improvement,ZEPPELIN-1399,13001352,,Refactor automatic interpreter name insert,Mina Lee,Mina Lee,Major,Resolved,Fixed,30/Aug/16 15:09,07/Sep/16 14:08,
Bug,ZEPPELIN-1412,13002811,,Python interpreter cannot handle Exception that has multi-line message,cloverhearts,peng,Major,Resolved,Fixed,05/Sep/16 22:44,07/Sep/16 07:56,
Bug,ZEPPELIN-1409,13002595,,Refactor rat build on Travis.CI PR build to avoid timeouts,lresende,lresende,Major,Resolved,Fixed,04/Sep/16 04:33,06/Sep/16 19:03,
Improvement,ZEPPELIN-1116,12986762,,JDBC Interpreter does not return SQL error messages,passionke,inpefess,Major,Resolved,Fixed,05/Jul/16 09:58,06/Sep/16 16:05,
Improvement,ZEPPELIN-1346,12998360,,Add contributing instructions to the website,corneadoug,corneadoug,Major,Resolved,Fixed,19/Aug/16 00:34,06/Sep/16 07:46,
Bug,ZEPPELIN-989,12977780,,Zeppelin Cassandra can not connect,,jesseddly,Major,Open,,10/Jun/16 22:50,05/Sep/16 15:27,
Improvement,ZEPPELIN-1374,13000265,,Should prevent use dot in interpreter name,zjffdu,zjffdu,Major,Resolved,Fixed,26/Aug/16 03:37,05/Sep/16 12:05,
Bug,ZEPPELIN-1379,13000496,,Flink interpreter missing scala libraries,lresende,lresende,Major,Resolved,Fixed,26/Aug/16 19:45,05/Sep/16 09:23,
Improvement,ZEPPELIN-1292,12994878,,Events for appending output to paragraph results making browser hung.,beriaanirudh,beriaanirudh,Major,Resolved,Fixed,04/Aug/16 12:26,03/Sep/16 08:11,
Bug,ZEPPELIN-1408,13002497,,Zeppelin Server should have scala version on it's artifact,lresende,lresende,Major,Closed,Not A Problem,02/Sep/16 22:07,02/Sep/16 22:41,
New Feature,ZEPPELIN-1382,13000649,,Websocket reconnect button ,,snowch,Major,Open,,27/Aug/16 10:16,02/Sep/16 02:52,
Bug,ZEPPELIN-1366,12999873,,Remove legacy alias feature for JDBC,jongyoul,jongyoul,Major,Resolved,Fixed,25/Aug/16 01:36,02/Sep/16 02:03,
