Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,ZEPPELIN-5720,13439488,,User impersonate is not working.,,ashneesharma88@gmail.com,Blocker,Resolved,Fixed,13/Apr/22 15:14,14/Oct/22 14:24,
Bug,ZEPPELIN-5586,13411450,,JDBC Kerberos for Trino,jyoo94,jyoo94,Blocker,Open,,12/Nov/21 10:06,24/Sep/22 06:05,30/Nov/21 00:00
Bug,ZEPPELIN-5165,13346721,,"Parameter Error in zeppelin.cmd, Windows, 0.9.0",,kangrong,Blocker,Open,,18/Dec/20 06:01,30/Jul/22 07:21,
Bug,ZEPPELIN-5714,13439207,,Upgrade Spring Framework in zeppelin-livy-0.10.x.jar,,jasonmadam,Blocker,Open,,12/Apr/22 13:37,27/Jul/22 16:00,
Bug,ZEPPELIN-5775,13472037,,配置ssl证书后，默认http+地址+端口访问不了,,donglin,Blocker,Open,,18/Jul/22 09:26,27/Jul/22 15:59,
Bug,ZEPPELIN-5776,13472085,,The SSL port 8443 is working. But the http port 8009 not be listened .Please check the screenshots,,donglin,Blocker,Open,,18/Jul/22 13:39,27/Jul/22 15:59,
Bug,ZEPPELIN-5744,13447300,,Allow NoteManager for concurrent operation,suns,suns,Blocker,Open,,28/May/22 02:08,03/Jun/22 12:56,
Bug,ZEPPELIN-5737,13444851,,Deadlock during Interpreter Creation,Reamer,Reamer,Blocker,Resolved,Fixed,13/May/22 13:26,02/Jun/22 15:36,
Bug,ZEPPELIN-5741,13445579,,unable to run spark job within Zeppelin 0.10.1,,arj.rays,Blocker,Open,,18/May/22 08:13,19/May/22 12:14,
Bug,ZEPPELIN-5717,13439354,,Fix incorrect editor value gotten by Runner,suns,suns,Blocker,Resolved,Fixed,13/Apr/22 06:36,18/Apr/22 14:50,
Bug,ZEPPELIN-5721,13439537,,Dynamic forms disappear after running a paragraph in personal mode,,holubmaciej,Blocker,Open,,13/Apr/22 20:46,14/Apr/22 09:48,
Bug,ZEPPELIN-5719,13439441,,"PersonalizedMode switch to ""false"" after import a note",,holubmaciej,Blocker,Open,,13/Apr/22 12:52,13/Apr/22 12:52,
Bug,ZEPPELIN-5604,13415858,,Interpreter scheduler may not be shutdown properly,zjffdu,zjffdu,Blocker,Resolved,Fixed,07/Dec/21 15:55,01/Apr/22 08:18,
Bug,ZEPPELIN-5624,13420562,,Arbitrary file deletion vulnerability,iiusky,iiusky,Blocker,Resolved,Fixed,04/Jan/22 10:35,25/Mar/22 10:37,
