Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,MAHOUT-2102,13295130,,transitive and direct dependencies not being piched up in ~/lib by /bin/mahout,Andrew_Palumbo,Andrew_Palumbo,Blocker,Resolved,Fixed,31/Mar/20 01:52,02/Feb/21 22:11,
Bug,MAHOUT-2023,13107317,,"Drivers broken, scopt classes not found",rawkintrevo,pferrel,Blocker,Resolved,Won't Fix,05/Oct/17 18:44,21/Oct/20 11:21,
Bug,MAHOUT-2100,13293640,,Dependencies (Scopt e.g.) are not being picked on the classpath nor shipped in ./lib,Andrew_Palumbo,Andrew_Palumbo,Blocker,Open,,24/Mar/20 21:08,20/Oct/20 12:04,
Bug,MAHOUT-2093,13288088,,Mahout Source Broken,pferrel,renedlog,Blocker,Open,,27/Feb/20 15:44,08/Oct/20 14:44,
Test,MAHOUT-1918,13038277,,Use traits when probing VCL,Andrew_Palumbo,Andrew_Palumbo,Blocker,In Progress,,26/Jan/17 21:50,31/Mar/20 15:08,
Bug,MAHOUT-2090,13284555,,RC4 - distribution module is not included in src distribution,Andrew_Palumbo,Andrew_Palumbo,Blocker,Resolved,Fixed,11/Feb/20 11:19,21/Feb/20 16:51,
Bug,MAHOUT-2083,13281047,,Release sources contain pom.XmlBackup and are mising engine and hdfs submodules,Andrew_Palumbo,rawkintrevo,Blocker,Resolved,Fixed,22/Jan/20 19:56,23/Jan/20 16:20,
Task,MAHOUT-2071,13262786,,fix bin.xml and assembly to allow for a binary apache-mahout-14.1.tar.gz release,Andrew_Palumbo,Andrew_Palumbo,Blocker,Resolved,Fixed,17/Oct/19 07:46,12/Nov/19 08:23,
Improvement,MAHOUT-1934,13039861,,OpenMP jars aren't being picked up in distributed Spark,Andrew_Palumbo,rawkintrevo,Blocker,Resolved,Fixed,02/Feb/17 15:04,04/Mar/18 02:45,
Task,MAHOUT-1945,13046331,,"mvn -Pmahout-release,apache-release,hadoop2 package fails",andrew.musselman,Andrew_Palumbo,Blocker,Resolved,Fixed,25/Feb/17 22:51,04/Mar/18 02:44,
Task,MAHOUT-1944,13046322,,remove derby metadb from dir structure before cutting RC,Andrew_Palumbo,Andrew_Palumbo,Blocker,Resolved,Fixed,25/Feb/17 21:55,04/Mar/18 02:44,
Bug,MAHOUT-1955,13056552,,Viennacl jars are not being picked up by the shell startup script,Andrew_Palumbo,Andrew_Palumbo,Blocker,Resolved,Fixed,16/Mar/17 05:54,04/Mar/18 02:44,
Task,MAHOUT-1910,13036952,,Remove .zip archive from build,andrew.musselman,Andrew_Palumbo,Blocker,Resolved,Fixed,23/Jan/17 04:26,04/Mar/18 02:44,
Task,MAHOUT-1907,13035364,,Correctly implement VCL vector %*% matrix multiplication.,Andrew_Palumbo,Andrew_Palumbo,Blocker,Resolved,Fixed,17/Jan/17 00:10,04/Mar/18 02:44,
Bug,MAHOUT-1960,13059190,,Flipped sign in the SparseSparseDrmTimer.mscala causes Desnse Matrix multiplication,Andrew_Palumbo,Andrew_Palumbo,Blocker,Resolved,Fixed,26/Mar/17 04:05,04/Mar/18 02:44,
Bug,MAHOUT-1957,13057282,,Ensure that ViennaCL Jars are included in the binary distribution.,,Andrew_Palumbo,Blocker,Resolved,Fixed,18/Mar/17 20:09,04/Mar/18 02:44,
Bug,MAHOUT-1946,13046509,,ViennaCL not being picked up by JNI,Andrew_Palumbo,andrew.musselman,Blocker,Resolved,Fixed,26/Feb/17 22:15,04/Mar/18 02:43,
Bug,MAHOUT-1938,13040439,,"When building on linux, haswell properties are not working.",Andrew_Palumbo,Andrew_Palumbo,Blocker,Resolved,Fixed,05/Feb/17 07:12,04/Mar/18 02:43,
Bug,MAHOUT-1913,13037935,,Clean Up of VCL bindings,andrew.musselman,Andrew_Palumbo,Blocker,Resolved,Fixed,26/Jan/17 03:35,04/Mar/18 02:43,
Bug,MAHOUT-1912,13037932,,Fix  Spark CLI Driver tests in after commented out with VCL binding commit,Andrew_Palumbo,Andrew_Palumbo,Blocker,Resolved,Fixed,26/Jan/17 03:00,04/Mar/18 02:43,
Bug,MAHOUT-1911,13037927,,Fix Create Mahout Context after VCL Merge,Andrew_Palumbo,Andrew_Palumbo,Blocker,Resolved,Fixed,26/Jan/17 02:49,04/Mar/18 02:43,
Improvement,MAHOUT-1981,13069985,,Update Home Page,,rawkintrevo,Blocker,Resolved,Fixed,08/May/17 12:39,23/Feb/18 20:46,
Bug,MAHOUT-2020,13106790,,Maven repo structure malformed,rawkintrevo,pferrel,Blocker,Resolved,Fixed,03/Oct/17 20:16,27/Nov/17 17:42,
Bug,MAHOUT-1951,13048573,,Drivers don't run with remote Spark,pferrel,pferrel,Blocker,Resolved,Fixed,06/Mar/17 16:32,01/Nov/17 01:31,
Bug,MAHOUT-1998,13085819,,Update POMs for Spark Build Names,rawkintrevo,rawkintrevo,Blocker,Resolved,Fixed,10/Jul/17 00:50,11/Jul/17 14:07,
