hash,authors,committer,changes_FileNum,changed_files,message,bug_id
062407ccb5ac47b566dcec0ac74f493d88a74dd4,garydgregory,garydgregory,2,"['CODE_OF_CONDUCT.md', 'SECURITY.md']",Add a GitHub code of conduct and security page.,
ad59663524bf6a74c48038b429a984220a19c755,garydgregory,garydgregory,1,['.gitignore'],Git ignore Eclipse files and folders and then some,
c854ea374906d16e787eb98dd052aabdc8804930,dependabot[bot],kinow,1,['core/pom.xml'],"Bump maven-shade-plugin from 3.3.0 to 3.4.0

Bumps [maven-shade-plugin](https://github.com/apache/maven-shade-plugin) from 3.3.0 to 3.4.0.
- [Release notes](https://github.com/apache/maven-shade-plugin/releases)
- [Commits](https://github.com/apache/maven-shade-plugin/compare/maven-shade-plugin-3.3.0...maven-shade-plugin-3.4.0)

---
updated-dependencies:
- dependency-name: org.apache.maven.plugins:maven-shade-plugin
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",
2ba67b0ef9ec5155e2dbec23fcdea2d21a58c1ad,dependabot[bot],kinow,1,['pom.xml'],"Bump maven-pmd-plugin from 3.18.0 to 3.19.0

Bumps [maven-pmd-plugin](https://github.com/apache/maven-pmd-plugin) from 3.18.0 to 3.19.0.
- [Release notes](https://github.com/apache/maven-pmd-plugin/releases)
- [Commits](https://github.com/apache/maven-pmd-plugin/compare/maven-pmd-plugin-3.18.0...maven-pmd-plugin-3.19.0)

---
updated-dependencies:
- dependency-name: org.apache.maven.plugins:maven-pmd-plugin
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",
9da580207a15390d1685aa9ba6f39ff6eeded013,dependabot[bot],kinow,1,['pom.xml'],"Bump maven-pmd-plugin from 3.17.0 to 3.18.0

Bumps [maven-pmd-plugin](https://github.com/apache/maven-pmd-plugin) from 3.17.0 to 3.18.0.
- [Release notes](https://github.com/apache/maven-pmd-plugin/releases)
- [Commits](https://github.com/apache/maven-pmd-plugin/compare/maven-pmd-plugin-3.17.0...maven-pmd-plugin-3.18.0)

---
updated-dependencies:
- dependency-name: org.apache.maven.plugins:maven-pmd-plugin
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",
b805069dd3b69066a4e7ca9123e5f344066f7812,dependabot[bot],kinow,1,['pom.xml'],"Bump maven-checkstyle-plugin from 3.1.2 to 3.2.0

Bumps [maven-checkstyle-plugin](https://github.com/apache/maven-checkstyle-plugin) from 3.1.2 to 3.2.0.
- [Release notes](https://github.com/apache/maven-checkstyle-plugin/releases)
- [Commits](https://github.com/apache/maven-checkstyle-plugin/compare/maven-checkstyle-plugin-3.1.2...maven-checkstyle-plugin-3.2.0)

---
updated-dependencies:
- dependency-name: org.apache.maven.plugins:maven-checkstyle-plugin
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",
c5ef63f0cbc494cbabcee39f2375a317373d8c63,dependabot[bot],kinow,1,['pom.xml'],"Bump wagon-ssh from 3.5.0 to 3.5.2

Bumps wagon-ssh from 3.5.0 to 3.5.2.

---
updated-dependencies:
- dependency-name: org.apache.maven.wagon:wagon-ssh
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",
338e251e22fea4d5dcd5a904bacd15e0c595596a,dependabot[bot],kinow,1,['pom.xml'],"Bump maven-pmd-plugin from 3.15.0 to 3.17.0

Bumps [maven-pmd-plugin](https://github.com/apache/maven-pmd-plugin) from 3.15.0 to 3.17.0.
- [Release notes](https://github.com/apache/maven-pmd-plugin/releases)
- [Commits](https://github.com/apache/maven-pmd-plugin/compare/maven-pmd-plugin-3.15.0...maven-pmd-plugin-3.17.0)

---
updated-dependencies:
- dependency-name: org.apache.maven.plugins:maven-pmd-plugin
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",
5d74981dc8727e76f69a806f9dda9158b75a8ff6,dependabot[bot],kinow,1,['pom.xml'],"Bump commons-parent from 52 to 53

Bumps commons-parent from 52 to 53.

---
updated-dependencies:
- dependency-name: org.apache.commons:commons-parent
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>",
5a2eb2dcb4ddfd08dd2fc2c47753e8b32a670b84,dependabot[bot],kinow,1,['core/pom.xml'],"Bump maven-shade-plugin from 3.2.4 to 3.3.0

Bumps [maven-shade-plugin](https://github.com/apache/maven-shade-plugin) from 3.2.4 to 3.3.0.
- [Release notes](https://github.com/apache/maven-shade-plugin/releases)
- [Commits](https://github.com/apache/maven-shade-plugin/compare/maven-shade-plugin-3.2.4...maven-shade-plugin-3.3.0)

---
updated-dependencies:
- dependency-name: org.apache.maven.plugins:maven-shade-plugin
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",
9beb8c89e2368bc933fe98c7f18fb0ad758e9641,dependabot[bot],kinow,1,['pom.xml'],"Bump wagon-ssh from 3.4.3 to 3.5.0

Bumps wagon-ssh from 3.4.3 to 3.5.0.

---
updated-dependencies:
- dependency-name: org.apache.maven.wagon:wagon-ssh
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",
d540d4de6da03bd6e34660b30ebeb0a30ca547e4,kinow,web-flow,1,['pom.xml'],"Merge pull request #19 from apache/dependabot/maven/org.apache.maven.plugins-maven-pmd-plugin-3.15.0

Bump maven-pmd-plugin from 3.14.0 to 3.15.0",
dc86d04aef902e20529dabe5ea97a45b65ffb985,dependabot[bot],web-flow,1,['pom.xml'],"Bump maven-pmd-plugin from 3.14.0 to 3.15.0

Bumps [maven-pmd-plugin](https://github.com/apache/maven-pmd-plugin) from 3.14.0 to 3.15.0.
- [Release notes](https://github.com/apache/maven-pmd-plugin/releases)
- [Commits](https://github.com/apache/maven-pmd-plugin/compare/maven-pmd-plugin-3.14.0...maven-pmd-plugin-3.15.0)

---
updated-dependencies:
- dependency-name: org.apache.maven.plugins:maven-pmd-plugin
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",
ac1bc2d09878a7d427b9ad0cab85e1ab7e9151c4,kinow,web-flow,1,['pom.xml'],"Merge pull request #18 from apache/dependabot/maven/org.apache.commons-commons-lang3-3.12.0

Bump commons-lang3 from 3.11 to 3.12.0",
f50286a2d93247be1067f8d4ff869206f5d0fa74,dependabot[bot],web-flow,1,['pom.xml'],"Bump commons-lang3 from 3.11 to 3.12.0

Bumps commons-lang3 from 3.11 to 3.12.0.

Signed-off-by: dependabot[bot] <support@github.com>",
235334a591c634c76c79391a3e62827d27d7250a,kinow,web-flow,1,['pom.xml'],"Merge pull request #17 from apache/dependabot/maven/org.apache.maven.wagon-wagon-ssh-3.4.3

Bump wagon-ssh from 3.4.2 to 3.4.3",
93e8e6ba1693a639a0559714f7ef8c489ffc2c63,dependabot[bot],web-flow,1,['pom.xml'],"Bump wagon-ssh from 3.4.2 to 3.4.3

Bumps wagon-ssh from 3.4.2 to 3.4.3.

Signed-off-by: dependabot[bot] <support@github.com>",
a01d85c8f64a47d5fecfb61514e819f2e12ea5c9,kinow,web-flow,1,['pom.xml'],"Merge pull request #16 from apache/dependabot/maven/junit-junit-4.13.2

Bump junit from 4.13.1 to 4.13.2",
17364f783db8bb1baf5916110be1a626fb73b156,dependabot[bot],web-flow,1,['pom.xml'],"Bump junit from 4.13.1 to 4.13.2

Bumps [junit](https://github.com/junit-team/junit4) from 4.13.1 to 4.13.2.
- [Release notes](https://github.com/junit-team/junit4/releases)
- [Changelog](https://github.com/junit-team/junit4/blob/main/doc/ReleaseNotes4.13.1.md)
- [Commits](https://github.com/junit-team/junit4/compare/r4.13.1...r4.13.2)

Signed-off-by: dependabot[bot] <support@github.com>",
0889d5ea5e5233f5d9f3180751b213129cb8ad7a,kinow,web-flow,1,['pom.xml'],"Merge pull request #15 from apache/dependabot/maven/org.apache.maven.plugins-maven-checkstyle-plugin-3.1.2

Bump maven-checkstyle-plugin from 3.1.1 to 3.1.2",
ae3c3e887a371e1cc5d377fce02980a70339d3b8,dependabot[bot],web-flow,1,['pom.xml'],"Bump maven-checkstyle-plugin from 3.1.1 to 3.1.2

Bumps [maven-checkstyle-plugin](https://github.com/apache/maven-checkstyle-plugin) from 3.1.1 to 3.1.2.
- [Release notes](https://github.com/apache/maven-checkstyle-plugin/releases)
- [Commits](https://github.com/apache/maven-checkstyle-plugin/compare/maven-checkstyle-plugin-3.1.1...maven-checkstyle-plugin-3.1.2)

Signed-off-by: dependabot[bot] <support@github.com>",
7df9d62650c39598ddddd24774926ce9a250abf2,kinow,web-flow,1,['pom.xml'],"Merge pull request #14 from apache/dependabot/maven/org.apache.maven.wagon-wagon-ssh-3.4.2

Bump wagon-ssh from 3.4.0 to 3.4.2",
c022ed8036b5b8b62e1f1c0ac6c4d564ef5c2e75,dependabot[bot],web-flow,1,['pom.xml'],"Bump wagon-ssh from 3.4.0 to 3.4.2

Bumps wagon-ssh from 3.4.0 to 3.4.2.

Signed-off-by: dependabot[bot] <support@github.com>",
9b217ed4375228061cbb4eb90e5ff3b0abcffb52,kinow,web-flow,1,['pom.xml'],"Merge pull request #13 from apache/dependabot/maven/org.apache.maven.plugins-maven-pmd-plugin-3.14.0

Bump maven-pmd-plugin from 3.13.0 to 3.14.0",
0c94e8db68ad1e68c3819e871a25d3799bcc9230,dependabot[bot],web-flow,1,['pom.xml'],"Bump maven-pmd-plugin from 3.13.0 to 3.14.0

Bumps [maven-pmd-plugin](https://github.com/apache/maven-pmd-plugin) from 3.13.0 to 3.14.0.
- [Release notes](https://github.com/apache/maven-pmd-plugin/releases)
- [Commits](https://github.com/apache/maven-pmd-plugin/compare/maven-pmd-plugin-3.13.0...maven-pmd-plugin-3.14.0)

Signed-off-by: dependabot[bot] <support@github.com>",
1e3145bc8241eb16bcbefc0def346d4273abef4d,kinow,web-flow,1,['pom.xml'],"Merge pull request #10 from apache/dependabot/maven/org.apache.maven.plugins-maven-changes-plugin-2.12.1

Bump maven-changes-plugin from 2.8 to 2.12.1",
ff08b535c7371709d7ecd0b3ba8d21e65aad67e4,kinow,web-flow,1,['core/pom.xml'],"Merge pull request #12 from apache/dependabot/maven/org.apache.maven.plugins-maven-shade-plugin-3.2.4

Bump maven-shade-plugin from 1.6 to 3.2.4",
fbb7ccb34bbc1d015ad3647e943ed43666933675,kinow,web-flow,1,['pom.xml'],"Merge pull request #11 from apache/dependabot/maven/org.codehaus.mojo-cobertura-maven-plugin-2.7

Bump cobertura-maven-plugin from 2.4 to 2.7",
dab050b19ee6adc138d96d763b73dd5217e4664f,kinow,web-flow,1,['pom.xml'],"Merge pull request #9 from apache/dependabot/maven/org.apache.commons-commons-parent-52

Bump commons-parent from 33 to 52",
6440a770be215f4feb9101735a86b878cdf78afb,dependabot[bot],web-flow,1,['core/pom.xml'],"Bump maven-shade-plugin from 1.6 to 3.2.4

Bumps [maven-shade-plugin](https://github.com/apache/maven-shade-plugin) from 1.6 to 3.2.4.
- [Release notes](https://github.com/apache/maven-shade-plugin/releases)
- [Commits](https://github.com/apache/maven-shade-plugin/compare/maven-shade-plugin-1.6...maven-shade-plugin-3.2.4)

Signed-off-by: dependabot[bot] <support@github.com>",
9cb04c7c479afe20dd33ffdfe59bfa3a8aa3fbfc,dependabot[bot],web-flow,1,['pom.xml'],"Bump cobertura-maven-plugin from 2.4 to 2.7

Bumps cobertura-maven-plugin from 2.4 to 2.7.

Signed-off-by: dependabot[bot] <support@github.com>",
