Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,WICKET-912,12377268,,shink of resources/org.apache.wicket.ajax.AbstractDefaultAjaxBehavior/wicket-ajax.js // general JS in wicket // JS loading by loaderclass,,korbinian,Major,Resolved,Won't Fix,31/Aug/07 19:34,01/Sep/07 19:05,
Bug,WICKET-869,12376490,,Back button processing doesn't work in Opera,knopp,a.klochkov,Major,Resolved,Cannot Reproduce,21/Aug/07 11:08,01/Sep/07 18:16,
Bug,WICKET-889,12376875,,Automatic multi-window support drops URL fragment identifier,,spatula,Major,Resolved,Fixed,25/Aug/07 15:57,01/Sep/07 17:57,
Bug,WICKET-794,12374679,,PagingNavigationLink leaves long URL,,tmaeder,Major,Resolved,Fixed,26/Jul/07 15:05,01/Sep/07 17:56,
Bug,WICKET-878,12376738,,IllegalStateException accessing Session.get() from own Resource implementation,knopp,tsinger,Major,Resolved,Fixed,23/Aug/07 19:17,01/Sep/07 11:46,
Bug,WICKET-914,12377281,,"Tree not ""redrawn"" when resetting root node",knopp,rdleeper,Major,Resolved,Fixed,31/Aug/07 22:52,01/Sep/07 11:19,
Bug,WICKET-906,12377160,,It is impossible to inject primitives,ivaynberg,slonopotamus,Major,Resolved,Fixed,30/Aug/07 12:02,31/Aug/07 15:28,
Bug,WICKET-883,12376792,,Modification Watcher Task Log,ivaynberg,korbinian,Major,Resolved,Fixed,24/Aug/07 10:11,31/Aug/07 05:33,
Bug,WICKET-871,12376581,,Markup hirarchy gets messed up when value of  attribute 'background' is a relative path,,funkattack,Major,Resolved,Fixed,22/Aug/07 12:11,31/Aug/07 03:58,
Bug,WICKET-881,12376753,,AbstractChoice not taking into account html escape settings,ivaynberg,memeplex,Major,Resolved,Fixed,23/Aug/07 22:34,31/Aug/07 03:54,
Bug,WICKET-603,12370519,,Injecting a reference to a bean which is of a final class fails,almaw,wensveen,Major,Resolved,Fixed,30/May/07 10:37,30/Aug/07 12:02,
Bug,WICKET-905,12377131,,[nsIXMLHttpRequest.open] nsresult: 0x80004005 after calling behavior from iframe,,memeplex,Major,Resolved,Fixed,29/Aug/07 23:34,30/Aug/07 01:05,
Improvement,WICKET-900,12376991,,[Patch]Allow to set a custom css to the calendar,,vincent.demay@anyware-tech.com,Major,Resolved,Won't Fix,28/Aug/07 12:29,28/Aug/07 20:50,
Improvement,WICKET-604,12370520,,'Wicket.Channel' name is not accessible in ajax related classes,,pete,Major,Closed,Fixed,30/May/07 11:26,28/Aug/07 09:39,
Bug,WICKET-665,12371864,,OnChangeAjaxBehavior no longer works for DropDownChoices,,penberg,Major,Resolved,Cannot Reproduce,18/Jun/07 11:54,28/Aug/07 08:29,
Bug,WICKET-897,12376975,,WicketSessionFilter doesn't work with 1.3,ehillenius,ehillenius,Major,Resolved,Fixed,28/Aug/07 07:11,28/Aug/07 07:15,
Bug,WICKET-882,12376754,,RefreshingView should call super.onBeforeRender after it refreshed it's items.,ivaynberg,ehillenius,Major,Resolved,Fixed,23/Aug/07 22:53,28/Aug/07 05:27,
Bug,WICKET-887,12376870,,Unable to find InlineFrames when inside ListViews,ivaynberg,memeplex,Major,Resolved,Fixed,25/Aug/07 12:16,27/Aug/07 16:43,
Bug,WICKET-893,12376924,,Relative urls are broken if there is a + in parameter,knopp,knopp,Major,Resolved,Fixed,27/Aug/07 11:14,27/Aug/07 11:15,
Bug,WICKET-888,12376871,,Unable to find InlineFrames when inside ajax generated content,ivaynberg,memeplex,Major,Resolved,Duplicate,25/Aug/07 12:37,27/Aug/07 06:37,
Bug,WICKET-886,12376869,,InlineFrame with null PageMap raises exception,ivaynberg,memeplex,Major,Resolved,Fixed,25/Aug/07 11:42,27/Aug/07 05:59,
