Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,WICKET-2802,12460303,,StringIndexOutOfBoundsException in PortletServletRequestWrapper for some resource requests,ivaynberg,kryptt,Major,Resolved,Fixed,26/Mar/10 00:44,26/Mar/10 03:13,
Bug,WICKET-2773,12458741,,yui DatePicker based wicket component  truncates years to the 0-99 interval even if 'yyyy' is set as year pattern,,cserepj,Major,Resolved,Duplicate,10/Mar/10 22:00,25/Mar/10 07:31,
Bug,WICKET-2648,12444299,,DatePicker javascript uses 4 symbols for year although pattern contains just yy,ivaynberg,slonopotamus,Major,Resolved,Fixed,29/Dec/09 10:30,25/Mar/10 07:31,
Bug,WICKET-2795,12459963,,Wicket removes first dollar from $$ markups with TextTemplate's interpolate() while $$ are commonly used in JavaScript libraries,ivaynberg,tuukka.mustonen,Major,Resolved,Won't Fix,23/Mar/10 08:26,24/Mar/10 15:48,
Improvement,WICKET-2769,12458392,,Request + Ajax + Anchors,,kadkaz,Major,Closed,Later,07/Mar/10 18:43,24/Mar/10 14:22,
Bug,WICKET-2792,12459852,,Wicket.replaceOuterHtml and jQuery dragdrop on IE,,reiern70,Major,Closed,Invalid,22/Mar/10 13:10,24/Mar/10 11:06,
Bug,WICKET-2662,12444753,,Form.setMultiPart(true) doesn't work in IE8,ivaynberg,alexgrant,Major,Closed,Duplicate,05/Jan/10 22:32,17/Mar/10 18:58,
Bug,WICKET-2784,12459170,,wicket-datetime not compatible with YUI menu,,jchappelle,Major,Closed,Fixed,15/Mar/10 17:13,15/Mar/10 20:37,
Bug,WICKET-713,12372683,,AbstractAjaxBehavior can not be reused.,ivaynberg,funkattack,Major,Resolved,Fixed,29/Jun/07 11:10,15/Mar/10 16:54,
Bug,WICKET-2768,12458388,,WebRequestCodingStrategy.encode renders incorrect url in ajax requests,ivaynberg,pointbreak,Major,Resolved,Duplicate,07/Mar/10 16:41,08/Mar/10 07:54,
Bug,WICKET-2717,12455229,,bookmarkablepagelink broken on ajaxupdate,ivaynberg,vineetsemwal,Major,Resolved,Fixed,03/Feb/10 20:33,08/Mar/10 07:53,
Bug,WICKET-2677,12445507,,WizardStep 'Next' Button crashes App after browser 'Back' button used,ivaynberg,curly,Major,Resolved,Cannot Reproduce,14/Jan/10 12:40,06/Mar/10 17:58,
Bug,WICKET-2734,12455820,,Form#anyComponentError change in 1.4 breaks validation,jdonnerstag,rmorrisey,Major,Resolved,Fixed,09/Feb/10 19:52,05/Mar/10 21:56,
Bug,WICKET-2688,12445926,,Versioned form with FileUploadField will expire page if you submit the form twice.,ivaynberg,t_yano,Major,Resolved,Fixed,19/Jan/10 12:49,03/Mar/10 04:17,
Bug,WICKET-1190,12383415,,"Replacing Component causes ""close tag not found for tag"" exception",,xiefei,Major,Closed,Won't Fix,28/Nov/07 15:26,02/Mar/10 15:38,
Improvement,WICKET-2737,12456022,,reduce number of  SpringBeanLocator#getBeanNameOfClass calls.,jdonnerstag,zbigniewruchala,Major,Resolved,Fixed,11/Feb/10 15:55,02/Mar/10 09:44,
Bug,WICKET-1825,12403993,,url-escaping is not undone for requestcodingstrategy,ivaynberg,annb,Major,Resolved,Fixed,09/Sep/08 14:59,02/Mar/10 09:06,
Bug,WICKET-2397,12431371,,text fields do not honor isrequired(),ivaynberg,joern.zaefferer,Major,Closed,Fixed,24/Jul/09 14:21,01/Mar/10 08:10,
Bug,WICKET-2760,12457514,,InternetExplorer JS issue with form namespaces,ivaynberg,victori,Major,Closed,Duplicate,26/Feb/10 01:21,26/Feb/10 01:29,
Bug,WICKET-2756,12457052,,ConcurrentModificationException while serializing a page,ivaynberg,hansb,Major,Closed,Won't Fix,22/Feb/10 18:18,24/Feb/10 15:53,
Bug,WICKET-2749,12456528,,multipart form does not call window.wicketGlobalPreCallHandler,ivaynberg,pavkovic,Major,Closed,Fixed,17/Feb/10 11:28,24/Feb/10 08:58,
Improvement,WICKET-2755,12456997,,unloadConfirmation should be configurable from ModalWindow,ivaynberg,mikel,Major,Resolved,Won't Fix,22/Feb/10 12:19,24/Feb/10 00:50,
Improvement,WICKET-2750,12456530,,Better error handling in modal window setContent() when a repeater is used,ivaynberg,pedrosans,Major,Resolved,Fixed,17/Feb/10 11:35,24/Feb/10 00:32,
Bug,WICKET-2312,12427305,,RequestUtils.toAbsolutePath() not output hostname and url-pattern in AJAX,ivaynberg,smallufo,Major,Resolved,Fixed,07/Jun/09 19:13,19/Feb/10 13:23,
Bug,WICKET-1241,12385132,,"IE display the ExceptionErrorPage as ""The XML page cannot be displayed"" due to license comment",frankbille,nielsbo,Major,Closed,Duplicate,22/Dec/07 17:04,19/Feb/10 11:55,
Bug,WICKET-2442,12434352,,"Palette, NullPointer",,ulrikh,Major,Closed,Invalid,29/Aug/09 12:02,15/Feb/10 11:43,
Bug,WICKET-2510,12437374,,Radio getMarkupId not working correctly,ivaynberg,fkleinko,Major,Resolved,Fixed,06/Oct/09 10:00,14/Feb/10 14:54,
Bug,WICKET-2738,12456049,,setResponsePage doesn't work with MixedParamUrlCodingStrategy,,dsouza42,Major,Resolved,Fixed,11/Feb/10 18:14,14/Feb/10 12:24,
Improvement,WICKET-2731,12455751,,provide hook to enforce fqn's leaking out from shared resources,jdonnerstag,zwiep,Major,Resolved,Fixed,09/Feb/10 10:27,13/Feb/10 17:32,
Bug,WICKET-2740,12456128,,DynamicWizardModel: setActiveStep is called twice,jdonnerstag,vmathon,Major,Resolved,Fixed,12/Feb/10 10:28,13/Feb/10 16:03,
Bug,WICKET-2736,12455880,,AnnotApplicationContextMock is not exported in manifest,,fkleinko,Major,Closed,Invalid,10/Feb/10 09:13,10/Feb/10 11:22,
Bug,WICKET-2733,12455764,,Overriding ChoiceRenderer#getIdValue throws a ClassCastException,ivaynberg,sebfz1,Major,Closed,Invalid,09/Feb/10 13:13,10/Feb/10 09:45,
Bug,WICKET-2735,12455867,,setResponsePage in AjaxButton works WRONG in 1.4.6,ivaynberg,smallufo,Major,Resolved,Duplicate,10/Feb/10 05:06,10/Feb/10 05:47,
Bug,WICKET-2484,12436305,,CLONE -Improper HTML escaping for most wicket components and extensions,ivaynberg,fkleinko,Major,Resolved,Won't Fix,22/Sep/09 14:15,10/Feb/10 00:53,
Bug,WICKET-2700,12446558,,Bug/Issue WICKET-824 has resurfaced for both Wicket 1.4.1 and 1.4.5 - Pages are being reported by Wicket as being expired when cookies are disabled in the browser.,ivaynberg,cartel,Major,Resolved,Cannot Reproduce,25/Jan/10 17:07,10/Feb/10 00:50,
Bug,WICKET-2730,12455738,,updating form problem when multipart ist set to true,ivaynberg,fflyw,Major,Resolved,Duplicate,09/Feb/10 08:29,10/Feb/10 00:05,
