Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,TOBAGO-118,12348751,,Increase the version of the facelets dependency to 1.1.11,bommel,bommel,Minor,Closed,Fixed,28/Aug/06 17:58,26/Nov/06 13:29,
Bug,TOBAGO-122,12349460,,pngfix deletes all images if no activeX is enabled,weber,weber,Minor,Closed,Fixed,08/Sep/06 09:01,26/Nov/06 13:29,
Improvement,TOBAGO-114,12347930,,The datepicker of tx:date should surrounded by a form to prevent validation errors from other fields,bommel,bommel,Minor,Closed,Fixed,14/Aug/06 21:28,26/Nov/06 13:29,
Bug,TOBAGO-117,12348564,,Due a bug in Weblogic 8.1 BodyTag classes must directly include the BodyTag interface,bommel,bommel,Minor,Closed,Fixed,24/Aug/06 18:13,26/Nov/06 13:29,
Task,TOBAGO-111,12347582,,Add blank and demo example to assembly,bommel,bommel,Minor,Closed,Fixed,09/Aug/06 08:45,26/Nov/06 13:29,
Improvement,TOBAGO-113,12347925,,TabChangeEvent should provide the same methods like the TabChangeEvent in tomahawk,bommel,bommel,Minor,Closed,Fixed,14/Aug/06 19:44,26/Nov/06 13:29,
New Feature,TOBAGO-109,12347357,,"UICommand facet support for change and click events in selectOneRadio, selectBooleanCheckbox, selectManyCheckbox and selectOneChoice",bommel,bommel,Minor,Closed,Fixed,05/Aug/06 14:50,26/Nov/06 13:29,
Wish,TOBAGO-93,12345338,,<tc:in> and <tx:in> should be harmonized,,rohloff,Minor,Closed,Fixed,03/Jul/06 21:37,26/Nov/06 13:29,
New Feature,TOBAGO-89,12345306,,Provide a jdk1.4 version of tobago with retrotranslator,bommel,bommel,Minor,Closed,Fixed,03/Jul/06 00:10,26/Nov/06 13:29,
Bug,TOBAGO-75,12343304,,The password attribute of tc:in works only as a method binding in facelets,bommel,bommel,Minor,Closed,Fixed,21/May/06 00:08,26/Nov/06 13:29,
Improvement,TOBAGO-57,12332630,,Add globalOnly attribute to messages tag,weber,kc2wong,Minor,Closed,Fixed,25/Apr/06 10:47,26/Nov/06 13:29,
Improvement,TOBAGO-108,12347140,,All derived classes of UIInput should support converter,bommel,bommel,Minor,Closed,Fixed,02/Aug/06 07:12,15/Nov/06 20:43,
Improvement,TOBAGO-159,12353425,,Create a Validator that validate the submitted value length,bommel,bommel,Minor,Closed,Fixed,17/Oct/06 18:22,15/Nov/06 20:38,
Improvement,TOBAGO-160,12353427,,Provide the similar attribute tag in the jsp taglib as in the facelets taglib,bommel,bommel,Minor,Closed,Fixed,17/Oct/06 18:32,15/Nov/06 20:37,
Improvement,TOBAGO-165,12354239,,"SelectOneChoiceRenderer, SelectOneListboxRenderer and SelectManyListboxRenderer should support SelectItemGroup",bommel,bommel,Minor,Closed,Fixed,29/Oct/06 21:21,15/Nov/06 20:36,
New Feature,TOBAGO-166,12354319,,FileItemValidator that checks the size of the file and the content type of the file,bommel,bommel,Minor,Closed,Fixed,30/Oct/06 22:07,15/Nov/06 20:36,
Task,TOBAGO-175,12354971,,move wml and fo renderkit to sandbox,bommel,bommel,Minor,Closed,Fixed,07/Nov/06 19:46,15/Nov/06 20:35,
Improvement,TOBAGO-8,12326376,,make max-size in the multipart/formdata configurabel,,lofwyr,Minor,Closed,Duplicate,06/Dec/05 18:20,11/Oct/06 23:32,
Bug,TOBAGO-141,12352181,,"Setting focus=""true"" does not set the focus on the page",lofwyr,lofwyr,Minor,Closed,Fixed,02/Oct/06 11:05,02/Oct/06 11:07,
Task,TOBAGO-96,12345707,,Project not listed in Apache's project catalog http://projects.apache.org/,matzew,paulsp,Minor,Closed,Fixed,10/Jul/06 23:17,28/Aug/06 20:27,
Improvement,TOBAGO-116,12348212,,selectable modes in sheet,weber,weber,Minor,Closed,Fixed,18/Aug/06 09:57,18/Aug/06 21:46,
Bug,TOBAGO-60,12332791,,Application-Converter ist not used for tx:date component,bommel,ritchie,Minor,Closed,Fixed,27/Apr/06 22:41,22/May/06 02:48,
Bug,TOBAGO-59,12332739,,SelectManyRendererBase can't handle setter,bommel,ritchie,Minor,Closed,Fixed,26/Apr/06 23:09,22/May/06 02:47,
Improvement,TOBAGO-66,12333281,,Sheet supports paging in DataModel if getRowCount() returns -1,bommel,bommel,Minor,Closed,Fixed,07/May/06 00:06,07/May/06 00:07,
Bug,TOBAGO-43,12330147,,Exception when submitting form without actionId,weber,weber,Minor,Closed,Fixed,11/Mar/06 01:54,26/Apr/06 16:40,
Task,TOBAGO-56,12332468,,Naming convention of tags: make them all mixcase,lofwyr,lofwyr,Minor,Closed,Fixed,21/Apr/06 15:09,24/Apr/06 16:19,
New Feature,TOBAGO-9,12328908,,Facelets integration,bommel,lofwyr,Minor,Closed,Fixed,14/Feb/06 06:28,21/Apr/06 01:30,
New Feature,TOBAGO-40,12329629,,Provide support for sheet sorting by application,weber,bommel,Minor,Closed,Fixed,02/Mar/06 06:14,17/Apr/06 21:14,
Improvement,TOBAGO-42,12329963,,Toolbar button should open dropdown menu,bommel,weber,Minor,Closed,Fixed,08/Mar/06 19:23,17/Apr/06 21:14,
Task,TOBAGO-10,12326842,,"Combine the attributes label, labelWithAccessKey and accessKey to one attribute label",weber,bommel,Minor,Closed,Fixed,18/Dec/05 04:02,17/Apr/06 21:14,
Improvement,TOBAGO-32,12326534,,ViewID Include in request,,ozak,Minor,Closed,Won't Fix,10/Dec/05 00:09,17/Apr/06 21:14,
Bug,TOBAGO-30,12326553,,DateUnitTest crashes,,ozak,Minor,Closed,Cannot Reproduce,10/Dec/05 05:15,17/Apr/06 21:14,
Improvement,TOBAGO-27,12326631,,t:in validator,bommel,ozak,Minor,Closed,Fixed,12/Dec/05 23:26,17/Apr/06 21:14,
Sub-task,TOBAGO-4,12326743,12326742,remove UILabledInputLayout,bommel,lofwyr,Minor,Closed,Fixed,15/Dec/05 07:00,17/Apr/06 21:14,
Bug,TOBAGO-2129,13442483,,Use explicit bootstrap sort icons in sheet header,hnoeth,hnoeth,Trivial,Closed,Fixed,29/Apr/22 09:44,06/Jul/22 11:50,
Task,TOBAGO-2078,13370207,,Check LICENSE and NOTICE before release,lofwyr,lofwyr,Trivial,Closed,Fixed,07/Apr/21 20:47,03/Aug/21 07:17,
Task,TOBAGO-1968,13207280,,Using unified initialiser for logger constant,lofwyr,lofwyr,Trivial,Closed,Fixed,02/Jan/19 13:07,31/May/21 05:34,
Bug,TOBAGO-1953,13198520,,Show info in empty sheets: doesn't be rendered,lofwyr,lofwyr,Trivial,Closed,Fixed,15/Nov/18 06:10,31/May/21 05:34,
Improvement,TOBAGO-336,12365726,,Add timeout for nonFacesResponse Example,bommel,hennes,Trivial,Closed,Auto Closed,24/Mar/07 14:18,19/May/21 11:30,
Task,TOBAGO-1188,12601056,,Mark onclick and other on* attributes as deprecated,lofwyr,lofwyr,Trivial,Closed,Fixed,01/Aug/12 12:27,12/May/21 07:14,
Task,TOBAGO-878,12463556,,Use the same name for the project directory and artifact name in the pom.xml,lofwyr,lofwyr,Trivial,Closed,Won't Fix,03/May/10 13:51,09/Apr/21 10:56,
Bug,TOBAGO-128,12350156,,Using an image in a menu tag creates the image below the menu text,,crusadah,Trivial,Closed,Won't Fix,18/Sep/06 13:42,09/Apr/21 10:53,
Task,TOBAGO-1992,13233710,,Update closure-compiler to current version,lofwyr,lofwyr,Trivial,Closed,Fixed,16/May/19 08:22,17/Feb/20 08:06,
Bug,TOBAGO-1949,13197048,,Site can't be checked out with file-system that not supports upper-lower case,lofwyr,lofwyr,Trivial,Closed,Fixed,08/Nov/18 08:37,08/Nov/18 08:54,
Improvement,TOBAGO-359,12367589,,Correct format of MD5 files for Tobago,lofwyr,mike.arms,Trivial,Closed,Duplicate,19/Apr/07 16:27,01/Nov/18 08:40,
Bug,TOBAGO-1242,12639092,,The tc:tabgroup component has wrong documentation of attrbiute immediate: Default: false is wrong!!,,andreas.precht,Trivial,Closed,Cannot Reproduce,26/Mar/13 13:07,01/Nov/18 08:40,
Bug,TOBAGO-1860,13140165,,Inline of <tc:selectManyCheckbox> and <tc:selectOneRadio> has wrong padding,lofwyr,lofwyr,Trivial,Closed,Fixed,22/Feb/18 11:02,25/Apr/18 04:03,
Task,TOBAGO-1654,13025315,,TLD doc as JAR isn't distributed,lofwyr,lofwyr,Trivial,Closed,Fixed,03/Dec/16 11:08,14/Feb/18 10:41,
Bug,TOBAGO-1758,13081412,,Add fade animation for tc:popup,lofwyr,hnoeth,Trivial,Closed,Fixed,21/Jun/17 12:43,07/Dec/17 21:55,
Improvement,TOBAGO-1771,13090462,,"Not escaping quot "" and slash /",lofwyr,lofwyr,Trivial,Closed,Fixed,27/Jul/17 09:07,07/Dec/17 21:55,
Task,TOBAGO-1730,13061845,,Update dependencies with respect to CVE,lofwyr,lofwyr,Trivial,Closed,Fixed,05/Apr/17 19:13,07/Dec/17 21:55,
Bug,TOBAGO-1727,13058921,,NullPointerException in ComponentUtils,lofwyr,mwronka,Trivial,Closed,Fixed,24/Mar/17 15:20,07/Dec/17 21:54,
Bug,TOBAGO-1718,13056240,,Unjustified warning: Can't find enum for org.apache.myfaces.tobago.component.Attributes with name '...',lofwyr,lofwyr,Trivial,Closed,Fixed,15/Mar/17 10:06,07/Dec/17 21:54,
Task,TOBAGO-1663,13026991,,Clean up attic examples,lofwyr,lofwyr,Trivial,Closed,Fixed,09/Dec/16 13:17,07/Dec/17 21:54,
New Feature,TOBAGO-700,12404962,,New Theme,,crusadah,Trivial,Closed,Done,23/Sep/08 13:27,23/Mar/17 16:03,
Bug,TOBAGO-1670,13030111,,Unwrappable text in table cell are not clipped ,lofwyr,lofwyr,Trivial,Closed,Fixed,22/Dec/16 13:16,18/Jan/17 08:47,
Task,TOBAGO-1673,13032522,,Update logback and slf4j dependency,deki,deki,Trivial,Closed,Fixed,06/Jan/17 10:34,18/Jan/17 08:47,
Task,TOBAGO-1652,13025307,,Improve code coverage of enums,hnoeth,lofwyr,Trivial,Closed,Fixed,03/Dec/16 07:54,18/Jan/17 08:47,
Task,TOBAGO-1681,13035166,,"Remove unneeded dependeny to ""vlddoc""",lofwyr,lofwyr,Trivial,Closed,Fixed,16/Jan/17 09:31,18/Jan/17 08:47,
Task,TOBAGO-1630,13021778,,Temporarily drop contextMenu support,lofwyr,lofwyr,Trivial,Closed,Fixed,18/Nov/16 16:08,07/Dec/16 08:36,
Bug,TOBAGO-1634,13022812,,Generated TLD doc is empty,hnoeth,lofwyr,Trivial,Closed,Fixed,23/Nov/16 10:07,07/Dec/16 08:36,
Task,TOBAGO-1594,13001750,,"Removing old tags tc:menu, tc:menuSeparator, tc:menuBar, tc:menuCommand",lofwyr,lofwyr,Trivial,Closed,Fixed,31/Aug/16 16:45,09/Nov/16 13:57,
Task,TOBAGO-1542,12948552,,"Using @Override annotation, where suitable",lofwyr,lofwyr,Trivial,Closed,Fixed,09/Mar/16 21:31,22/Apr/16 12:28,
Task,TOBAGO-1527,12934559,,Clean up pom.xml dependencies and modules,lofwyr,lofwyr,Trivial,Closed,Fixed,27/Jan/16 19:48,01/Feb/16 08:57,
Task,TOBAGO-573,12384403,,"<tc:command> entry for supported facet ""popup"" in TLD documentation is missing ",deki,tobigis,Trivial,Closed,Fixed,11/Dec/07 12:44,11/Nov/15 08:26,
New Feature,TOBAGO-1486,12861771,,Message should be closeable.,lofwyr,lofwyr,Trivial,Closed,Fixed,04/Sep/15 08:12,11/Nov/15 08:26,
Task,TOBAGO-1477,12843863,,JDK 1.4 support for Tobago 1.0 will no longer released,lofwyr,lofwyr,Trivial,Closed,Done,09/Jul/15 13:41,12/Aug/15 10:31,
Improvement,TOBAGO-1476,12840143,,Clarify: Browser detection in Tobago 1.0 for IE11,lofwyr,lofwyr,Trivial,Closed,Implemented,24/Jun/15 09:23,16/Jul/15 11:43,
Task,TOBAGO-1456,12823386,,Mark NonFacesRequestServlet as deprecated,lofwyr,lofwyr,Trivial,Closed,Fixed,23/Apr/15 11:43,08/Jun/15 21:29,
Bug,TOBAGO-1451,12783749,,"Useless files while release: *.asc.asc, *.asc.asc.md5, and so on",lofwyr,lofwyr,Trivial,Closed,Fixed,20/Mar/15 21:16,08/Jun/15 21:29,
Improvement,TOBAGO-1441,12774141,,The clickjacking / frame attack - protection should give a visible feedback,lofwyr,lofwyr,Trivial,Closed,Fixed,11/Feb/15 09:21,24/Feb/15 10:47,
Improvement,TOBAGO-1439,12771971,,Log Console in IE should be closable for a longer time,lofwyr,lofwyr,Trivial,Closed,Fixed,03/Feb/15 08:23,24/Feb/15 10:47,
Bug,TOBAGO-1427,12760474,,Misspelled JS utility method: selectWithJQuery(),lofwyr,lofwyr,Trivial,Closed,Fixed,09/Dec/14 16:40,20/Dec/14 22:01,
Task,TOBAGO-1156,12595124,,Rename UIFileInput to UIFile to satisfy naming conventions,lofwyr,lofwyr,Trivial,Closed,Fixed,19/Jun/12 14:32,21/Jul/14 06:07,
Task,TOBAGO-1143,12556985,,Setting tobago-theme.xml to deprecated,lofwyr,lofwyr,Trivial,Closed,Fixed,23/May/12 11:37,21/Jul/14 06:07,
Task,TOBAGO-1409,12725210,,"External libs like jQuery should reside in a ""contrib"" subfolder",lofwyr,lofwyr,Trivial,Closed,Fixed,03/Jul/14 09:07,21/Jul/14 06:07,
Bug,TOBAGO-1394,12712873,,Avoid StringIndexOutOfBoundsException in ResourceServlet,lofwyr,deki,Trivial,Closed,Fixed,07/May/14 16:03,02/Jun/14 21:36,
Bug,TOBAGO-1387,12710002,,Missing Sourcemap for jQuery leads to warning: Unsupported mime type,lofwyr,lofwyr,Trivial,Closed,Fixed,23/Apr/14 11:03,09/May/14 16:01,
Task,TOBAGO-1357,12688526,,Removing Dojo DND calls from renderers,lofwyr,lofwyr,Trivial,Closed,Fixed,13/Jan/14 11:00,02/May/14 17:16,
Improvement,TOBAGO-956,12492610,,CurrencyConverter should handle null values,lofwyr,lofwyr,Trivial,Closed,Fixed,07/Dec/10 11:49,31/Mar/14 15:31,
Task,TOBAGO-1329,12674576,,Normal build should not fail in case of an checkstyle error,lofwyr,lofwyr,Trivial,Closed,Fixed,18/Oct/13 19:44,07/Jan/14 14:36,
Task,TOBAGO-1335,12676301,,Remove locale from ClientProperties,lofwyr,lofwyr,Trivial,Closed,Fixed,29/Oct/13 09:19,07/Jan/14 14:36,
Task,TOBAGO-1336,12676302,,Remove WML detection,lofwyr,lofwyr,Trivial,Closed,Fixed,29/Oct/13 09:33,07/Jan/14 14:36,
Bug,TOBAGO-1324,12673920,,Warning in log file when FacesMessages are rendered,lofwyr,lofwyr,Trivial,Closed,Fixed,15/Oct/13 15:30,07/Jan/14 14:36,
Task,TOBAGO-1330,12674752,,Not using deprecated API for saving view state,lofwyr,lofwyr,Trivial,Closed,Fixed,21/Oct/13 08:57,11/Nov/13 10:48,
Task,TOBAGO-1297,12664210,,"Remove ""deprecated-name"" from theme definition",lofwyr,lofwyr,Trivial,Closed,Fixed,17/Aug/13 19:28,14/Oct/13 08:42,
Improvement,TOBAGO-1204,12609738,,Add a serialize() method to class Measure,lofwyr,lofwyr,Trivial,Closed,Fixed,01/Oct/12 11:26,06/Aug/13 07:47,
Task,TOBAGO-1145,12558054,,The tobago-deprecation.jar will be reduced in Tobago 2.0,lofwyr,lofwyr,Trivial,Closed,Fixed,25/May/12 08:31,06/Aug/13 07:47,
Task,TOBAGO-1289,12660881,,Update rat plugin,lofwyr,lofwyr,Trivial,Closed,Fixed,31/Jul/13 09:58,06/Aug/13 07:47,
Improvement,TOBAGO-608,12387319,,More flexible handling of value lists for markup and renderedPartially attributes,idus,idus,Trivial,Closed,Fixed,28/Jan/08 19:24,28/May/13 09:59,
Bug,TOBAGO-793,12435222,,Typo in MetaInfResourcesClasspathResourceResolver,bommel,lparra,Trivial,Closed,Fixed,09/Sep/09 14:51,28/May/13 09:59,
