Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SAMZA-589,12780678,,Need a way to flag sensitive information in Config,twbecker,twbecker,Major,Resolved,Fixed,10/Mar/15 00:48,07/Apr/15 16:16,
Bug,SAMZA-543,12771188,,Disable WAL in RocksDB KV store,navina,criccomini,Major,Resolved,Fixed,30/Jan/15 00:58,07/Apr/15 04:39,
Task,SAMZA-631,12787474,,Upgrade hello-samza to use 0.9.0 version and 0.10.0-SNAPSHOT,closeuris,closeuris,Major,Resolved,Fixed,01/Apr/15 21:24,01/Apr/15 23:23,
Bug,SAMZA-630,12787470,,hello-samza build fails due to unresolved dependencies (0.9.0),,jfields,Major,Resolved,Fixed,01/Apr/15 21:13,01/Apr/15 21:49,
Task,SAMZA-627,12787436,,Add 0.9.0 release to archive category in the website,closeuris,closeuris,Major,Resolved,Fixed,01/Apr/15 18:38,01/Apr/15 20:37,
Task,SAMZA-624,12787177,,Update download page for 0.9.0,closeuris,closeuris,Major,Resolved,Fixed,31/Mar/15 22:12,01/Apr/15 18:36,
Improvement,SAMZA-189,12702039,,Move Vagrant setup out of hello-samza,,martinkl,Major,Open,,18/Mar/14 01:10,31/Mar/15 16:24,
Improvement,SAMZA-263,12712431,,Create SystemConsumer and SystemProducer for HDFS,jghoman,jghoman,Major,Open,,05/May/14 22:04,31/Mar/15 15:28,
New Feature,SAMZA-300,12722562,,Track producers and consumers of streams,,martinkl,Major,Open,,19/Jun/14 18:39,28/Mar/15 00:16,
Bug,SAMZA-620,12786057,,Checker in torture tests starts from upcoming offsets,criccomini,criccomini,Major,Resolved,Fixed,27/Mar/15 00:33,27/Mar/15 18:04,
New Feature,SAMZA-317,12724755,,Serde for Avro-encoded messages,,martinkl,Major,Open,,01/Jul/14 15:46,27/Mar/15 06:14,
Improvement,SAMZA-335,12727393,,Locality for Samza containers,,cpsoman,Major,Resolved,Duplicate,15/Jul/14 17:27,25/Mar/15 18:01,
Bug,SAMZA-588,12779947,,Expose SamzaContainerContext through TaskContext,BenFradet,criccomini,Major,Resolved,Fixed,06/Mar/15 01:06,24/Mar/15 19:47,
Test,SAMZA-6,12663128,,Create a performance test suite,davidzchen,criccomini,Major,Open,,12/Aug/13 03:43,23/Mar/15 03:58,
Sub-task,SAMZA-394,12736610,12663128,Fix existing integration test suite under samza-test,navina,davidzchen,Major,Resolved,Fixed,25/Aug/14 19:57,19/Mar/15 23:19,
Bug,SAMZA-586,12779926,,LoggedStore can send compressed messages to log-compacted Kafka topic,criccomini,criccomini,Major,Resolved,Fixed,05/Mar/15 23:10,19/Mar/15 16:26,
Bug,SAMZA-456,12752858,,Add samza-yarn jar to multi-node tutorial,twbecker,criccomini,Major,Resolved,Fixed,04/Nov/14 21:14,19/Mar/15 16:19,
Bug,SAMZA-579,12778037,,KafkaSystemConsumer drops SSPs on failure,criccomini,criccomini,Major,Resolved,Fixed,26/Feb/15 22:05,19/Mar/15 01:07,
Bug,SAMZA-606,12782759,,KafkaSystemConsumer can stop reading topic-partitions after broker restarts,,gian,Major,Resolved,Duplicate,18/Mar/15 05:45,19/Mar/15 01:07,
Bug,SAMZA-590,12780955,,Dead Kafka broker ignores new leader,criccomini,criccomini,Major,Resolved,Fixed,10/Mar/15 19:24,18/Mar/15 21:44,
Bug,SAMZA-607,12782765,,BrokerProxy gets stuck on down brokers,,gian,Major,Resolved,Duplicate,18/Mar/15 06:24,18/Mar/15 21:44,
Bug,SAMZA-605,12782623,,JobRunner docs use wrong package name,BenFradet,criccomini,Major,Resolved,Fixed,17/Mar/15 17:04,17/Mar/15 22:26,
Improvement,SAMZA-261,12712429,,Create SystemConsumer and SystemProducer for Kestrel,,jghoman,Major,Open,,05/May/14 22:04,17/Mar/15 21:50,
Bug,SAMZA-599,12781855,,Upgrade Kafka to 0.8.2.1,criccomini,criccomini,Major,Resolved,Fixed,13/Mar/15 16:56,16/Mar/15 20:42,
Bug,SAMZA-602,12782298,,Master fails to compile after SAMZA-600,criccomini,criccomini,Major,Resolved,Fixed,16/Mar/15 17:48,16/Mar/15 18:20,
Bug,SAMZA-600,12781871,,Move Java tests into src/test/java in samza-kafka,BenFradet,criccomini,Major,Resolved,Fixed,13/Mar/15 17:40,14/Mar/15 21:55,
Bug,SAMZA-597,12781674,,Support a JSON encoder for Log4J StreamAppender,criccomini,criccomini,Major,Resolved,Fixed,13/Mar/15 00:51,13/Mar/15 21:44,
Bug,SAMZA-576,12777629,,Transient failures in TestKafkaSystemAdmin.testShouldGetOldestNewestAndNextOffsets,criccomini,criccomini,Major,Resolved,Fixed,25/Feb/15 18:45,13/Mar/15 18:30,
Bug,SAMZA-596,12781616,,Upgrade scalatest dependency,bandrews,bandrews,Major,Resolved,Fixed,12/Mar/15 20:48,13/Mar/15 01:46,
Bug,SAMZA-595,12781359,,kafka version to be updated in bin/grid ,navina,navina,Major,Resolved,Fixed,11/Mar/15 23:50,12/Mar/15 18:23,
Bug,SAMZA-594,12781333,,Convert TestKafkaCheckpointManager to an integration test,,criccomini,Major,Open,,11/Mar/15 21:44,11/Mar/15 21:53,
Bug,SAMZA-593,12781332,,Convert TestKafkaSystemAdmin to an integration test,,criccomini,Major,Open,,11/Mar/15 21:44,11/Mar/15 21:53,
Bug,SAMZA-591,12781265,,Slow down reconnects in KafkaSystemConsumer,criccomini,criccomini,Major,Resolved,Not A Problem,11/Mar/15 17:35,11/Mar/15 19:31,
Bug,SAMZA-497,12760889,,Add MetricsSnapshotSerde and JsonSerde back,,criccomini,Major,Resolved,Not A Problem,10/Dec/14 22:50,11/Mar/15 16:14,
Bug,SAMZA-505,12766893,,CachedStore doesn't support Array keys well,criccomini,criccomini,Major,Resolved,Fixed,12/Jan/15 17:32,11/Mar/15 16:07,
New Feature,SAMZA-506,12767283,,Shutdown container on SIGTERM,ewencp,zcox,Major,Resolved,Fixed,13/Jan/15 21:56,11/Mar/15 16:07,
Bug,SAMZA-565,12774986,,Update hello-samza grid to download 0.8.2.0 kafka,BenFradet,closeuris,Major,Resolved,Fixed,13/Feb/15 18:37,10/Mar/15 01:36,
Bug,SAMZA-584,12778919,,KafkaSystemConsumer race condition,criccomini,criccomini,Major,Resolved,Fixed,03/Mar/15 00:36,03/Mar/15 23:18,
Test,SAMZA-468,12756001,,Create an integration test suite,navina,navina,Major,Resolved,Fixed,18/Nov/14 02:35,03/Mar/15 16:25,
Sub-task,SAMZA-582,12778273,12776065,Avro schema to Calcite RelDataType converter,milinda,milinda,Major,Resolved,Fixed,27/Feb/15 18:26,02/Mar/15 00:21,
Bug,SAMZA-583,12778324,,Integration tests fail due to negate-numbers checkpoint config,criccomini,criccomini,Major,Resolved,Fixed,27/Feb/15 21:20,02/Mar/15 00:14,
Task,SAMZA-573,12776065,,Schema metadata store for operator layer,navina,navina,Major,Open,,19/Feb/15 02:52,27/Feb/15 18:19,
Bug,SAMZA-581,12778051,,samza-test is OOME'ing in KV store test,criccomini,criccomini,Major,Resolved,Fixed,26/Feb/15 22:53,27/Feb/15 00:22,
Bug,SAMZA-577,12777940,,SamzaContainerExceptionHandler should print exception to stderr,criccomini,criccomini,Major,Resolved,Fixed,26/Feb/15 17:42,26/Feb/15 22:47,
Bug,SAMZA-233,12707746,,BrokerProxies are never started when created during abdication,criccomini,criccomini,Major,Resolved,Fixed,10/Apr/14 17:07,26/Feb/15 22:07,
Bug,SAMZA-544,12771408,,TestSamzaContainerPerformance throws OOM occasionally ,criccomini,closeuris,Major,Resolved,Fixed,30/Jan/15 19:29,26/Feb/15 21:51,
Bug,SAMZA-510,12767487,,Support basic naarad performance logging for integration tests,,criccomini,Major,Open,,14/Jan/15 17:35,26/Feb/15 21:38,
Sub-task,SAMZA-575,12777418,12736102,Implement a Serde for AvroData,milinda,milinda,Major,Resolved,Fixed,25/Feb/15 05:21,26/Feb/15 01:21,
Sub-task,SAMZA-562,12774692,12736102,Implement Calcite SchemaFactory on top of Kafka Schema Registry,,milinda,Major,Open,,12/Feb/15 20:52,23/Feb/15 17:05,
Bug,SAMZA-548,12773343,,Add performance test for container Kafka performance,criccomini,criccomini,Major,Resolved,Fixed,09/Feb/15 02:12,23/Feb/15 00:10,
Bug,SAMZA-574,12776341,,Javadoc syntax error fails build in samza-log4j,closeuris,criccomini,Major,Resolved,Fixed,20/Feb/15 02:20,20/Feb/15 19:44,
Improvement,SAMZA-479,12757566,,Make StreamAppender pluggable for different log formats,closeuris,closeuris,Major,Resolved,Fixed,25/Nov/14 00:07,19/Feb/15 02:12,
Bug,SAMZA-184,12701343,,Add thin multi-language support for SamzaContainer,davidzchen,criccomini,Major,Open,,13/Mar/14 20:16,18/Feb/15 19:37,
Improvement,SAMZA-425,12744906,,Let KeyValueIterator implement AutoCloseable,,steven.aerts,Major,Open,,30/Sep/14 10:00,18/Feb/15 18:04,
Bug,SAMZA-566,12775096,,Improve Kafka performance test,,criccomini,Major,Open,,14/Feb/15 02:30,17/Feb/15 18:53,
Bug,SAMZA-461,12753624,,Race when initializing offsets at job startup leads to skipped messages,bkirwi,bkirwi,Major,Resolved,Fixed,07/Nov/14 05:56,16/Feb/15 20:27,
Bug,SAMZA-492,12760261,,Support RocksDB TTL,,criccomini,Major,Resolved,Duplicate,08/Dec/14 20:58,15/Feb/15 23:40,
Bug,SAMZA-564,12774713,,Ignore *.patch in hello-samza RAT check,criccomini,criccomini,Major,Resolved,Fixed,12/Feb/15 22:06,14/Feb/15 01:04,
Bug,SAMZA-507,12767477,,OOME causes container to wedge,criccomini,criccomini,Major,Resolved,Fixed,14/Jan/15 17:13,13/Feb/15 21:12,
Bug,SAMZA-547,12773245,,Add Java Serializable Serde,kharus,criccomini,Major,Resolved,Fixed,07/Feb/15 19:01,12/Feb/15 22:43,
Bug,SAMZA-522,12769784,,Upgrade to Kafka 0.8.2 instead of Kafka 0.8.2-beta,criccomini,navina,Major,Resolved,Fixed,24/Jan/15 00:47,12/Feb/15 21:44,
Sub-task,SAMZA-558,12774278,12769165,Write a samza-standalone UI proxy,,criccomini,Major,Open,,11/Feb/15 17:22,11/Feb/15 17:26,
Sub-task,SAMZA-559,12774280,12769165,Expose logs in samza-standalone JobRunner,,criccomini,Major,Open,,11/Feb/15 17:25,11/Feb/15 17:25,
Sub-task,SAMZA-556,12774273,12769165,Add pausing and assignment delays to standalone JobRunner,,criccomini,Major,Open,,11/Feb/15 17:07,11/Feb/15 17:07,
Bug,SAMZA-511,12767492,,Integration tests fail on Mac,criccomini,criccomini,Major,Resolved,Fixed,14/Jan/15 17:50,10/Feb/15 19:38,
Bug,SAMZA-435,12748630,,Remove LevelDB support,kharus,criccomini,Major,Resolved,Fixed,16/Oct/14 15:55,09/Feb/15 04:21,
Bug,SAMZA-227,12706818,,Upgrade KafkaSystemProducer to new API,navina,criccomini,Major,Resolved,Fixed,06/Apr/14 00:27,09/Feb/15 04:10,
Bug,SAMZA-538,12770886,,Update hello-samza to use Kafka bootstrap.servers config,criccomini,criccomini,Major,Resolved,Fixed,29/Jan/15 02:02,04/Feb/15 16:52,
Bug,SAMZA-536,12770787,,Update bin/grid in hello-samza to point to non-incubator repo,omkreddy,criccomini,Major,Resolved,Fixed,28/Jan/15 20:30,04/Feb/15 16:51,
Bug,SAMZA-101,12683218,,Samza task leaking file descriptors on Kafka exceptions,,alanwli,Major,Resolved,Fixed,06/Dec/13 23:11,04/Feb/15 16:22,
Bug,SAMZA-545,12771866,,Make in-memory key-value store skip serde,,criccomini,Major,Open,,02/Feb/15 22:44,04/Feb/15 03:56,
Improvement,SAMZA-256,12711320,,Provide in-memory data store implementation,cpsoman,jghoman,Major,Resolved,Fixed,29/Apr/14 21:59,02/Feb/15 22:47,
Bug,SAMZA-439,12749797,,StackOverflowError in CachedStore,omkreddy,dmitrybugaychenko,Major,Resolved,Fixed,22/Oct/14 15:24,02/Feb/15 19:13,
Bug,SAMZA-503,12765059,,Lag gauge very slow to update for slow jobs,closeuris,theduderog,Major,Resolved,Fixed,06/Jan/15 06:27,31/Jan/15 07:01,
Improvement,SAMZA-541,12771080,,Passing coordinator to producer chains,metacret,metacret,Major,Resolved,Won't Fix,29/Jan/15 18:53,30/Jan/15 21:06,
Bug,SAMZA-513,12768086,,BrokerProxy doesn't shut down,,zcox,Major,Resolved,Not A Problem,16/Jan/15 18:24,30/Jan/15 17:33,
Bug,SAMZA-535,12770762,,Upgrade KafkaSystemConsumer to NIO-based consumer,,criccomini,Major,Open,,28/Jan/15 18:40,28/Jan/15 18:40,
Bug,SAMZA-534,12770490,,Fix javadoc warnings in log4j module,omkreddy,criccomini,Major,Resolved,Fixed,27/Jan/15 21:56,28/Jan/15 17:29,
Bug,SAMZA-525,12769808,,Update access to kafka's ProducerConfig variables,,navina,Major,Open,,24/Jan/15 02:00,27/Jan/15 01:57,
