Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,OOZIE-419,12522321,,Coordinator purging does not delete TIMEDOUT & DISCARDED actions,,tucu00,Major,In Progress,,08/Sep/11 20:58,14/May/14 21:43,
Bug,OOZIE-42,12521242,,DB connection pool is not being closed ,,tucu00,Major,In Progress,,02/Sep/11 22:40,14/May/14 21:43,
Sub-task,OOZIE-594,12529927,12529925,WF lite2 node handlers ,,tucu00,Major,Open,,02/Nov/11 19:05,14/May/14 21:43,
Sub-task,OOZIE-595,12529928,12529925,WF lite2 service,,tucu00,Major,Open,,02/Nov/11 19:06,14/May/14 21:43,
Bug,OOZIE-46,12521474,,"coord job endtime cannot be changed prior to actions still in WAITING|READY status",,tucu00,Major,Open,,06/Sep/11 17:27,14/May/14 21:43,
Improvement,OOZIE-1832,12713751,,Oozie build error on old maven-project-info-reports-plugin,,jammer,Major,Open,,12/May/14 21:29,12/May/14 21:29,
Bug,OOZIE-1226,12632313,,Workflow lib path not found in classpath for a subworkflow,rkanter,rohini,Major,Closed,Fixed,14/Feb/13 00:49,09/May/14 20:28,
Improvement,OOZIE-1820,12711909,,API to get locks,,shwethags,Major,Open,,02/May/14 09:28,02/May/14 09:28,
New Feature,OOZIE-1800,12709220,,coordinator job supports online modify  ,,jiangbinglover,Major,Resolved,Duplicate,18/Apr/14 06:48,21/Apr/14 17:22,
Bug,OOZIE-1798,12708970,,Limit the number of dfs/hcat calls for latest/future evaluation,,puru,Major,Open,,17/Apr/14 01:25,17/Apr/14 01:31,
Bug,OOZIE-614,12532520,,Oozie does not behave as expected when using coordinator execution order LAST_ONLY,egashira,peterscraig,Major,Resolved,Duplicate,23/Nov/11 19:15,17/Apr/14 01:17,
Bug,OOZIE-1786,12707550,,Update DG_QuickStart.html#Oozie_Share_Lib_Installation to use correct approach to upload sharelib,,puru,Major,Open,,09/Apr/14 20:33,10/Apr/14 11:18,
Bug,OOZIE-365,12522168,,GH-587: coordinator xml data needs to be validated,,hadoopqa,Major,Reopened,,08/Sep/11 05:21,10/Apr/14 10:21,
Improvement,OOZIE-709,12543649,,There should be a way to kill individual coordinator actions.,,harshal.vora,Major,Resolved,Duplicate,22/Feb/12 09:43,09/Apr/14 16:57,
Bug,OOZIE-1784,12707054,,notificationMessage and upstreamApps fields missing from SLA Rest API,,rkanter,Major,Open,,07/Apr/14 23:03,08/Apr/14 21:37,
Improvement,OOZIE-1767,12705830,,Java Action automatically record child job ids,,mkwhitacre,Major,Open,,01/Apr/14 01:08,04/Apr/14 23:29,
Bug,OOZIE-1776,12706522,,Avoid queuing of command on some child jobs,,puru,Major,Open,,03/Apr/14 22:04,03/Apr/14 22:08,
Bug,OOZIE-1707,12696316,,TestEventGeneration.testCoordinatorActionEvent fails with an NPE,,rkanter,Major,Resolved,Duplicate,20/Feb/14 18:18,03/Apr/14 00:44,
Improvement,OOZIE-1483,12661281,,Support for Job Recoverability,rkanter,rkanter,Major,Resolved,Won't Fix,01/Aug/13 23:36,02/Apr/14 17:31,
Bug,OOZIE-1549,12669387,,Update hcat documentation to mention hcatalog-pig-adapter jar,bowenzhangusa,rohini,Major,Closed,Fixed,19/Sep/13 03:38,31/Mar/14 20:07,
Bug,OOZIE-1627,12681136,,Rerun doesn't resolve workflow app name,puru,puru,Major,Closed,Fixed,25/Nov/13 21:41,31/Mar/14 20:07,
Bug,OOZIE-1764,12704307,,Add concise option to jobs/job web API for bundle,egashira,egashira,Major,Open,,28/Mar/14 17:16,29/Mar/14 01:36,
New Feature,OOZIE-1759,12703597,,Add a command to delete jobs,,rkanter,Major,Open,,25/Mar/14 21:10,26/Mar/14 01:43,
Bug,OOZIE-477,12522554,,"Adding configurable filesystem support instead of hardcoded ""hdfs""",chitnis,mayank_bansal,Major,Closed,Fixed,10/Sep/11 03:14,25/Mar/14 18:53,
Bug,OOZIE-1739,12701142,,Actions not displayed on Web Service API job endpoint,,cwimmer,Major,Resolved,Duplicate,13/Mar/14 01:51,24/Mar/14 19:08,
Bug,OOZIE-1752,12702484,,Bundle end-time update command should update coord end-time.,,puru,Major,Open,,19/Mar/14 21:14,19/Mar/14 21:15,
New Feature,OOZIE-1750,12702359,,Add ability to switch between cluster configurations used in workflow,,bjornjon,Major,Open,,19/Mar/14 11:17,19/Mar/14 11:17,
Bug,OOZIE-1742,12701266,,CoordChangeXCommand doesn't update LastModifiedTime properly,egashira,egashira,Major,Resolved,Duplicate,13/Mar/14 16:11,13/Mar/14 17:00,
Bug,OOZIE-1731,12698769,,Oozie no longer creates symbolic links for non-jar files in the sharelib,,jojspieg@gmail.com,Major,Open,,04/Mar/14 23:43,04/Mar/14 23:43,
Bug,OOZIE-1700,12695764,,Oozie job fails because it doesnt see even though result is SUCCESS,,jayunit100,Major,Open,,18/Feb/14 19:52,24/Feb/14 17:26,
New Feature,OOZIE-1694,12695001,,Juju Ubuntu Charm for Oozie,,mectors,Major,Open,,13/Feb/14 15:06,23/Feb/14 07:16,
Improvement,OOZIE-786,12548299,,tomcat should stop if oozie does not start correctly,tucu00,tucu00,Major,Closed,Fixed,27/Mar/12 12:32,22/Feb/14 23:50,
Task,OOZIE-1706,12696307,,Documentation on oozie.service.HadoopAccessorService.hadoop.configurations,,jayunit100,Major,Open,,20/Feb/14 17:40,20/Feb/14 17:40,
New Feature,OOZIE-426,12522502,,OOZIE-9: Support (Amazon) s3/s3n schemes,rvs,hadoopqa,Major,Open,,10/Sep/11 03:04,14/Feb/14 02:15,
