Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,OOZIE-679,12541157,,changes to  pom.xml's and bin/mkdistro.sh to manage version#'s for better build automation,,prakharsharma,Major,Open,,04/Feb/12 00:54,04/Feb/12 01:19,
Bug,OOZIE-676,12541047,,Update the broken link to apache review board in HowtoContribute page,kamrul,kamrul,Major,Resolved,Fixed,03/Feb/12 09:30,03/Feb/12 09:41,
Bug,OOZIE-661,12540015,,Update pom file for 3.1 branch to 3.1.0,kamrul,kamrul,Major,Resolved,Invalid,27/Jan/12 09:53,28/Jan/12 01:52,
Task,OOZIE-663,12540216,,Include all Oozie contributors's name into Credit page,,kamrul,Major,Open,,27/Jan/12 23:51,27/Jan/12 23:51,
Improvement,OOZIE-659,12539855,,improve oozie-setup.sh to look for jars and extjs in a directory,tucu00,tucu00,Major,Resolved,Invalid,26/Jan/12 02:38,26/Jan/12 02:50,
Bug,OOZIE-656,12538905,,Jobs search filters do not work on CLI,,bliu@bobliu.com,Major,Closed,Not A Problem,19/Jan/12 00:51,19/Jan/12 19:24,
New Feature,OOZIE-653,12538001,,"Add  ""powered by"" section in the oozie page ",kamrul,kamrul,Major,Open,,11/Jan/12 01:03,11/Jan/12 01:03,
Bug,OOZIE-67,12521867,,GH-21: Deprecated code OozieSchema.java and Schema.java can be removed,kamrul,hadoopqa,Major,Reopened,,08/Sep/11 04:23,05/Jan/12 20:33,
Improvement,OOZIE-33,12520329,,Oozie to provide the job(MR/pig) stats through WS API and CLI,,kamrul,Major,Resolved,Duplicate,27/Aug/11 02:15,05/Jan/12 20:26,
Improvement,OOZIE-30,12520226,,Oozie to drill down to the hadoop job id created by Pig ,,kamrul,Major,Open,,26/Aug/11 08:23,05/Jan/12 20:22,
Bug,OOZIE-140,12521941,,GH-114:  Remove unnecessary Code,,hadoopqa,Major,Resolved,Incomplete,08/Sep/11 04:40,05/Jan/12 19:31,
Bug,OOZIE-415,12522218,,"GH-744: Issue 606 (""Encountered java.lang.NoSuchMethodError error after submitting a job"") fix should be back ported into 2.2 branch.",,hadoopqa,Major,Resolved,Not A Problem,08/Sep/11 05:27,05/Jan/12 19:13,
Bug,OOZIE-337,12522139,,GH-536: RFE: Allow Workflows To be Automatically Retried,,hadoopqa,Major,Resolved,Not A Problem,08/Sep/11 05:17,05/Jan/12 19:12,
Bug,OOZIE-246,12522048,,GH-328: Reduce size of TAR.GZ distro,,hadoopqa,Major,Reopened,,08/Sep/11 04:54,05/Jan/12 18:15,
Bug,OOZIE-248,12522050,,GH-331: CoordActionInputCheck should check job status too,,hadoopqa,Major,Reopened,,08/Sep/11 04:54,05/Jan/12 18:09,
Bug,OOZIE-66,12521866,,GH-20: 2.2.0 distribution download contains no WAR and won't build?!,,hadoopqa,Major,Closed,Cannot Reproduce,08/Sep/11 04:23,04/Jan/12 05:50,
New Feature,OOZIE-29,12520217,,Support hadoop job log retrieval through Oozie WS API,,kamrul,Major,Open,,26/Aug/11 06:32,04/Jan/12 05:42,
Task,OOZIE-433,12522509,,OOZIE-16: Defining the release closing process,rvs,hadoopqa,Major,Open,,10/Sep/11 03:05,03/Jan/12 19:01,
Bug,OOZIE-476,12522553,,OOZIE-59: Status changes for backward compatibility,mayank_bansal,mayank_bansal,Major,Open,,10/Sep/11 03:14,03/Jan/12 18:58,
Task,OOZIE-533,12522610,,OOZIE-116: add version 3.0.2,rvs,angeloh,Major,Open,,10/Sep/11 03:23,03/Jan/12 18:52,
Bug,OOZIE-618,12532571,,Documentation related to user specified libpath missing ,,virag,Major,Open,,24/Nov/11 03:25,03/Jan/12 18:47,
Improvement,OOZIE-606,12531844,,Oozie coordinator jobs behave incorrectly when given start-times in the past,,anduill,Major,Open,,17/Nov/11 20:56,03/Jan/12 18:07,
New Feature,OOZIE-583,12527589,,Allow sourcing of multiple job configurations,,patrickangeles,Major,Open,,18/Oct/11 13:34,02/Jan/12 10:47,
Bug,OOZIE-640,12535408,,Oozie Web Console Workflow Jobs Filter changes do not update the selected page number,,robert.d.macdonald,Major,Open,,16/Dec/11 04:24,16/Dec/11 04:24,
Bug,OOZIE-632,12534421,,slf4j api and log4j-adapter JARs are not part of the WAR,tucu00,tucu00,Major,Resolved,Duplicate,09/Dec/11 01:45,09/Dec/11 01:57,
Improvement,OOZIE-619,12532572,,"[Docs] Document that ""oozie.launcher.mapred.child.java.opts"" prop. in a workflow will not propagate to sub-workflows.",,qwertymaniac,Major,Open,,24/Nov/11 04:00,28/Nov/11 15:50,
Task,OOZIE-597,12530138,,Issues in Oozie-Hadoop.next/0.23 integration,,kamrul,Major,Open,,04/Nov/11 01:02,22/Nov/11 19:03,
Improvement,OOZIE-605,12531563,,Remove unneeded dependencies brought by Pig 0.9.0 POM ,,tucu00,Major,Open,,16/Nov/11 00:41,16/Nov/11 00:41,
Bug,OOZIE-604,12531525,,KerberosHadoopAccessor validates wrong config object,tucu00,tucu00,Major,Resolved,Invalid,15/Nov/11 20:11,15/Nov/11 20:16,
New Feature,OOZIE-599,12530357,,Enable Oozie to be a subscriber to a topic on a message bus topic for job end notifications,,peterscraig,Major,Open,,04/Nov/11 18:07,14/Nov/11 23:25,
New Feature,OOZIE-584,12527591,,Allow lazy evaluation of EL expressions,,patrickangeles,Major,Open,,18/Oct/11 13:38,18/Oct/11 13:38,
Bug,OOZIE-127,12521927,,GH-94: define a new action type SH,,hadoopqa,Major,Resolved,Duplicate,08/Sep/11 04:31,11/Oct/11 19:46,
Bug,OOZIE-32,12520327,,Oozie CLI does not have WF 0.2 schema registered for validation,tucu00,tucu00,Major,Resolved,Duplicate,27/Aug/11 00:46,07/Oct/11 00:19,
New Feature,OOZIE-550,12522627,,OOZIE-133: Oozie 'move' fs action is inconsistent,rvs,hadoopqa,Major,Resolved,Won't Fix,10/Sep/11 03:25,22/Sep/11 00:23,
Bug,OOZIE-255,12522057,,"GH-351: Getting the file system object from the URI, not defaulted by conf",,hadoopqa,Major,Reopened,,08/Sep/11 04:55,10/Sep/11 04:08,
Bug,OOZIE-260,12522062,,GH-369: EL Math functions to allow dynamic reducer calculation,,hadoopqa,Major,Reopened,,08/Sep/11 04:56,10/Sep/11 04:08,
Bug,OOZIE-209,12522011,,GH-261: user home dir has 'oozie-oozi' dir with empty subdirs for completed WF jobs,,hadoopqa,Major,Reopened,,08/Sep/11 04:49,10/Sep/11 04:07,
Bug,OOZIE-208,12522010,,GH-260: improve error messages when hitting invalid hdfs://  URIs,,hadoopqa,Major,Reopened,,08/Sep/11 04:49,10/Sep/11 04:07,
Bug,OOZIE-199,12522001,,GH-235: Allow coordinator jobs to trigger jobs based on Hive metadata change,,hadoopqa,Major,Reopened,,08/Sep/11 04:48,10/Sep/11 04:07,
Bug,OOZIE-265,12522067,,GH-379: Using of dryrun in XCommand,,hadoopqa,Major,Reopened,,08/Sep/11 04:56,10/Sep/11 04:07,
Bug,OOZIE-392,12522195,,GH-637: coord job not creating actions immediately after change pausetime,,hadoopqa,Major,Reopened,,08/Sep/11 05:24,10/Sep/11 04:07,
Bug,OOZIE-320,12522122,,GH-505: Add EL function coord:name() into Coordinator Spec,,hadoopqa,Major,Reopened,,08/Sep/11 05:15,10/Sep/11 04:07,
