Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,SPARK-20972,13076998,,rename HintInfo.isBroadcastable to broadcast,cloud_fan,cloud_fan,Minor,Resolved,Fixed,02/Jun/17 21:42,07/Jun/17 05:50,
Improvement,SPARK-20981,13077171,,Add --repositories equivalent configuration for Spark,jerryshao,jerryshao,Minor,Resolved,Fixed,05/Jun/17 05:47,05/Jun/17 18:07,
Sub-task,SPARK-19762,13046847,13046544,Implement aggregator/loss function hierarchy and apply to linear regression,sethah,sethah,Minor,Resolved,Fixed,28/Feb/17 03:01,05/Jun/17 09:32,
New Feature,SPARK-20968,13076807,,Support separator in Tokenizer,,darion,Minor,Resolved,Not A Problem,02/Jun/17 10:19,05/Jun/17 07:24,
Improvement,SPARK-20942,13076368,,The title style about field is error in the history server web ui.,guoxiaolongzte,guoxiaolongzte,Minor,Resolved,Fixed,01/Jun/17 01:53,02/Jun/17 13:38,
Improvement,SPARK-20109,13059519,,Need a way to convert from IndexedRowMatrix to Dense Block Matrices,johnc1231,johnc1231,Minor,Resolved,Fixed,27/Mar/17 20:13,01/Jun/17 09:44,
Question,SPARK-20949,13076430,,Is there another reason for the onehotencoder is different from scikit learn than specified in scaladoc?,,shovsj,Minor,Resolved,Invalid,01/Jun/17 08:25,01/Jun/17 09:01,
Bug,SPARK-20244,13062134,,Incorrect input size in UI with pyspark,jerryshao,asukhenko,Minor,Resolved,Fixed,06/Apr/17 15:06,01/Jun/17 05:37,
Bug,SPARK-17436,13003330,,dataframe.write sometimes does not keep sorting,,ran.haim@optimalplus.com,Minor,Resolved,Not A Problem,07/Sep/16 17:40,31/May/17 20:01,
Bug,SPARK-20288,13063086,,"Improve BasicSchedulerIntegrationSuite ""multi-stage job""",jinxing6042@126.com,jinxing6042@126.com,Minor,Resolved,Fixed,11/Apr/17 06:11,31/May/17 15:47,
Bug,SPARK-20275,13062804,,HistoryServer page shows incorrect complete date of inprogress apps,jerryshao,jerryshao,Minor,Resolved,Fixed,10/Apr/17 07:48,31/May/17 03:26,
Improvement,SPARK-2183,12722365,,Avoid loading/shuffling data twice in self-join query,rxin,rxin,Minor,Closed,Fixed,18/Jun/14 22:48,30/May/17 23:09,
Bug,SPARK-20333,13063992,,Fix HashPartitioner in DAGSchedulerSuite,jinxing6042@126.com,jinxing6042@126.com,Minor,Resolved,Fixed,14/Apr/17 03:55,30/May/17 19:03,
Improvement,SPARK-20816,13073615,,MetricsConfig doen't trim the properties file cause the exception very confused ,,cltlfcjin,Minor,Resolved,Not A Problem,20/May/17 05:48,30/May/17 11:20,
Improvement,SPARK-20907,13075407,,Use testQuietly for test suites that generate long log output,kiszk,kiszk,Minor,Resolved,Fixed,27/May/17 23:11,29/May/17 19:20,
Improvement,SPARK-20895,13075111,,Support fast execution based on an optimized plan and parameter placeholders,,maropu,Minor,Closed,Later,26/May/17 08:14,29/May/17 00:01,
Improvement,SPARK-20835,13073800,,It should exit directly when the --total-executor-cores parameter is setted less than 0 when submit a application,eaton,eaton,Minor,Resolved,Fixed,22/May/17 09:29,26/May/17 17:05,
Bug,SPARK-19581,13042589,,running NaiveBayes model with 0 features can crash the executor with D rorreGEMV,,barrybecker4,Minor,Resolved,Cannot Reproduce,13/Feb/17 14:54,26/May/17 09:02,
Improvement,SPARK-20767,13072404,,The training continuation for saved LDA model,,cezden,Minor,Resolved,Duplicate,16/May/17 11:41,26/May/17 08:51,
Bug,SPARK-20874,13074704,,"The ""examples"" project doesn't depend on Structured Streaming Kafka source",zsxwing,zsxwing,Minor,Resolved,Fixed,25/May/17 00:43,25/May/17 17:50,
Improvement,SPARK-20741,13071924,,SparkSubmit does not clean up after uploading spark_libs to the distributed cache,lioron,lioron,Minor,Resolved,Fixed,15/May/17 08:52,25/May/17 16:09,
Improvement,SPARK-20768,13072405,,PySpark FPGrowth does not expose numPartitions (expert)  param,facai,mlnick,Minor,Resolved,Fixed,16/May/17 11:42,25/May/17 13:43,
Bug,SPARK-20403,13065421,,"It is wrong to the instructions of some functions,such as  boolean，tinyint，smallint，int，bigint，float，double，decimal，date，timestamp，binary，string",10110346,10110346,Minor,Resolved,Fixed,20/Apr/17 07:13,25/May/17 00:33,
Improvement,SPARK-6000,12777441,,"Batch K-Means clusters should support ""mini-batch"" updates",,derrickburns,Minor,Closed,Duplicate,25/Feb/15 08:17,24/May/17 19:05,
Bug,SPARK-20862,13074377,,LogisticRegressionModel throws TypeError,bago.amirbekian,bago.amirbekian,Minor,Resolved,Fixed,24/May/17 01:12,24/May/17 15:02,
Bug,SPARK-20631,13069816,,LogisticRegression._checkThresholdConsistency should use values not Params,zero323,zero323,Minor,Resolved,Fixed,07/May/17 19:36,24/May/17 10:10,
Improvement,SPARK-15648,12973781,,add TeradataDialect,kjlinvill@gmail.com,lihongli,Minor,Resolved,Fixed,29/May/16 07:32,23/May/17 19:04,
Improvement,SPARK-20764,13072365,,Fix visibility discrepancy with numInstances and degreesOfFreedom in LR and GLR - Python version,peng.meng@intel.com,mlnick,Minor,Resolved,Fixed,16/May/17 09:10,23/May/17 06:30,
Bug,SPARK-20808,13073365,,External Table unnecessarily not created in Hive-compatible way,,jhereth,Minor,Resolved,Not A Problem,19/May/17 09:12,22/May/17 15:00,
Improvement,SPARK-20778,13072645,,Implement array_intersect function,,ericvandenbergfb,Minor,Resolved,Won't Fix,17/May/17 01:02,22/May/17 13:29,
Bug,SPARK-20591,13069012,,Succeeded tasks num not equal in job page and job detail page on spark web ui when speculative task(s) exist,Jinhua Fu,Jinhua Fu,Minor,Resolved,Fixed,04/May/17 03:31,22/May/17 12:59,
Bug,SPARK-20687,13070680,,mllib.Matrices.fromBreeze may crash when converting from Breeze sparse matrix,elghoto,elghoto,Minor,Resolved,Fixed,10/May/17 04:24,22/May/17 09:29,
Improvement,SPARK-19089,13032342,,Support nested arrays/seqs in Datasets,michalsenkyr,michalsenkyr,Minor,Resolved,Fixed,05/Jan/17 18:49,22/May/17 08:51,
Bug,SPARK-20763,13072363,,The function of  `month` and `day` return a value which is not we expected,10110346,10110346,Minor,Resolved,Fixed,16/May/17 09:04,22/May/17 04:18,
Bug,SPARK-20781,13072688,,the location of Dockerfile in docker.properties.template is wrong,liuzhaokun,liuzhaokun,Minor,Resolved,Fixed,17/May/17 05:43,19/May/17 19:48,
Bug,SPARK-20773,13072560,,ParquetWriteSupport.writeFields is quadratic in number of fields,tpoterba,tpoterba,Minor,Resolved,Fixed,16/May/17 19:24,19/May/17 12:19,
Improvement,SPARK-20795,13073081,,Maximum document frequency for IDF,,metaalgoritmus,Minor,Resolved,Invalid,18/May/17 10:51,18/May/17 11:01,
Bug,SPARK-16202,12982833,,Misleading Description of CreatableRelationProvider's createRelation,smilegator,smilegator,Minor,Resolved,Fixed,25/Jun/16 05:57,18/May/17 08:03,
Question,SPARK-20794,13073033,,Spark show() command on dataset does not retrieve consistent rows from DASHDB data source,,sahanant@in.ibm.com,Minor,Resolved,Invalid,18/May/17 07:19,18/May/17 07:25,
Bug,SPARK-20777,13072625,,Spark Streaming NullPointerException when restoring from hdfs checkpoint,,richard.moorhead,Minor,Closed,Won't Fix,16/May/17 23:19,18/May/17 04:02,
Bug,SPARK-19379,13038334,,SparkAppHandle.getState not registering FAILED state upon Spark app failure in Local mode,,adamjk,Minor,Resolved,Won't Fix,27/Jan/17 00:53,17/May/17 13:38,
Improvement,SPARK-18867,13028244,,Throw cause if IsolatedClientLoad can't create client,,weichiu,Minor,Resolved,Won't Fix,15/Dec/16 00:04,17/May/17 13:35,
