Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,SPARK-31891,13308859,,`ALTER TABLE multipartIdentifier RECOVER PARTITIONS` should drop partition if partition specific location is not exist any more,maxgekk,lipzhu,Major,Resolved,Fixed,02/Jun/20 04:01,24/Feb/21 09:01,
Bug,SPARK-33504,13341811,,The application log in the Spark history server contains sensitive attributes such as password that should be redated instead of plain text,echohlne,echohlne,Major,Resolved,Fixed,20/Nov/20 15:54,24/Feb/21 08:48,
Bug,SPARK-34414,13357882,,OptimizeMetadataOnlyQuery should only apply for deterministic filters,,manifoldQAQ,Major,Resolved,Invalid,10/Feb/21 07:25,24/Feb/21 06:38,
Improvement,SPARK-34245,13354688,,Master may not remove the finished executor when Worker fails to send ExecutorStateChanged,Ngone51,Ngone51,Major,Resolved,Fixed,26/Jan/21 15:04,24/Feb/21 05:05,
Bug,SPARK-34513,13360474,,Kubernetes Spark Driver Pod Name Length Limitation,,jpyen,Major,Open,,24/Feb/21 02:15,24/Feb/21 02:15,
Sub-task,SPARK-34168,13353459,13346627,Support DPP in AQE When the join is Broadcast hash join before applying the AQE rules,Jk_Self,Jk_Self,Major,Resolved,Fixed,20/Jan/21 07:09,23/Feb/21 14:51,
Sub-task,SPARK-34475,13359657,13339482,Rename v2 logical nodes,maxgekk,maxgekk,Major,Resolved,Fixed,19/Feb/21 19:48,23/Feb/21 12:05,
Bug,SPARK-34490,13359970,,table maybe resolved as a view if the table is dropped,linhongliu-db,linhongliu-db,Major,Resolved,Fixed,22/Feb/21 02:42,23/Feb/21 09:32,
Improvement,SPARK-34501,13360223,,"Support of DELETE/UPDATE operation for Database (MySQL, Postgres etc.) level",,learner77,Major,Open,,23/Feb/21 03:12,23/Feb/21 03:12,
Improvement,SPARK-34499,13360146,,improve the catalyst expression dsl internal APIs,,cloud_fan,Major,Resolved,Won't Fix,22/Feb/21 16:31,23/Feb/21 02:56,
Bug,SPARK-34476,13359710,,Duplicate referenceNames are given for ambiguousReferences,,yuzhihong@gmail.com,Major,In Progress,,19/Feb/21 22:17,22/Feb/21 17:02,
Bug,SPARK-34473,13359601,,avoid NPE in DataFrameReader.schema(StructType),cloud_fan,cloud_fan,Major,Resolved,Fixed,19/Feb/21 14:30,22/Feb/21 13:12,
Umbrella,SPARK-27500,13228735,,Add tests for built-in Hive 2.3,yumwang,yumwang,Major,Resolved,Fixed,18/Apr/19 03:07,22/Feb/21 09:40,
Sub-task,SPARK-34450,13359011,13339335,Unify v1 and v2 ALTER TABLE .. RENAME tests,maxgekk,maxgekk,Major,Resolved,Fixed,17/Feb/21 08:34,22/Feb/21 08:36,
Sub-task,SPARK-34407,13357675,13329562,KubernetesClusterSchedulerBackend.stop should clean up K8s resources,dongjoon,dongjoon,Major,Resolved,Fixed,09/Feb/21 04:44,22/Feb/21 06:58,
Bug,SPARK-20977,13077164,,NPE in CollectionAccumulator,jira.shegalov,sharkd,Major,Resolved,Fixed,05/Jun/17 03:44,22/Feb/21 06:58,
Sub-task,SPARK-34469,13359501,13329562,Ignore RegisterExecutor when SparkContext is stopped,dongjoon,dongjoon,Major,Resolved,Fixed,19/Feb/21 04:07,22/Feb/21 06:57,
Bug,SPARK-34167,13353446,,"Reading parquet with Decimal(8,2) written as a Decimal64 blows up",razajafri,razajafri,Major,Resolved,Fixed,20/Jan/21 06:01,22/Feb/21 04:50,
Sub-task,SPARK-34468,13359431,13339482,Fix v2 ALTER TABLE .. RENAME TO,maxgekk,maxgekk,Major,Resolved,Fixed,18/Feb/21 19:18,22/Feb/21 04:43,
Sub-task,SPARK-34401,13357516,13341873,Update public docs about altering cached tables/views,maxgekk,maxgekk,Major,Resolved,Fixed,08/Feb/21 12:07,22/Feb/21 04:32,
Bug,SPARK-33306,13338168,,TimezoneID is needed when there cast from Date to String,EdisonWang,EdisonWang,Major,Resolved,Fixed,31/Oct/20 01:46,22/Feb/21 00:56,
Bug,SPARK-33420,13339920,,BroadCastJoin failure when keys on join side has cast from DateTyte to String,,qinyu~,Major,Resolved,Duplicate,11/Nov/20 08:39,22/Feb/21 00:56,
Improvement,SPARK-34029,13350651,,Add OrcEncryptionSuite and FakeKeyProvider,dongjoon,dongjoon,Major,Resolved,Fixed,06/Jan/21 11:58,21/Feb/21 23:05,
