Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SPARK-4973,12763814,,Local directory in the driver of client-mode continues remaining even if application finished when external shuffle is enabled,sarutak,sarutak,Major,Closed,Fixed,26/Dec/14 12:00,08/Jan/15 21:43,
Bug,SPARK-5130,12765324,,yarn-cluster mode should not be considered as client mode in spark-submit,WangTaoTheTonic,WangTaoTheTonic,Major,Closed,Fixed,07/Jan/15 08:25,08/Jan/15 19:47,
Sub-task,SPARK-5087,12764848,12755752,Merge yarn.Client and yarn.ClientBase,sandyr,sandyr,Major,Closed,Fixed,05/Jan/15 06:29,08/Jan/15 17:30,
Sub-task,SPARK-4843,12761672,12755752,Squash ExecutorRunnable and ExecutorRunnableUtil hierarchy in yarn module,kostas,kostas,Major,Closed,Fixed,15/Dec/14 02:37,08/Jan/15 17:30,
Bug,SPARK-5039,12764417,,"Spark 1.0 2.0.0-mr1-cdh4.1.2 Maven build fails due to ""javax.servlet.FilterRegistration's signer information"" errors ",srowen,joshrosen,Major,Resolved,Fixed,31/Dec/14 20:21,07/Jan/15 19:56,
Sub-task,SPARK-5128,12765319,12765077,Add stable log1pExp impl,dbtsai,mengxr,Major,Resolved,Fixed,07/Jan/15 08:03,07/Jan/15 18:13,
Improvement,SPARK-5115,12765251,,"Intellij fails to find hadoop classes in Spark ""yarn"" modules",,rdub,Major,Resolved,Not A Problem,07/Jan/15 00:09,07/Jan/15 16:33,
Improvement,SPARK-2458,12726923,,Make failed application log visible on History Server,tsudukim,tsudukim,Major,Closed,Fixed,12/Jul/14 02:44,07/Jan/15 15:33,
Bug,SPARK-4929,12763373,,Yarn Client mode can not support the HA after the exitcode change,,carlmartin,Major,Resolved,Fixed,23/Dec/14 04:15,07/Jan/15 14:11,
Bug,SPARK-5127,12765317,,Fixed overflow when there are outliers in data in Logistic Regression,,dbtsai,Major,Closed,Not A Problem,07/Jan/15 07:49,07/Jan/15 08:14,
Bug,SPARK-5121,12765287,,Stored as parquet doens't support the CTAS,,wangxj8,Major,Closed,Fixed,07/Jan/15 03:50,07/Jan/15 06:30,07/Jan/15 00:00
Bug,SPARK-5110,12765179,,Spark-on-Yarn does not work on windows platform,,zzhan,Major,Closed,Duplicate,06/Jan/15 18:55,06/Jan/15 20:56,
Improvement,SPARK-5105,12765156,,A better log info for the start of receiver,,uncleGen,Major,Resolved,Duplicate,06/Jan/15 17:31,06/Jan/15 18:00,
Bug,SPARK-4850,12761728,,"""GROUP BY"" can't work if the schema of SchemaRDD contains struct or array type",lian cheng,debugger87,Major,Closed,Invalid,15/Dec/14 11:37,06/Jan/15 08:33,
