Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SPARK-2766,12730999,,ScalaReflectionSuite  throw an llegalArgumentException in JDK 6,gq,gq,Major,Resolved,Fixed,31/Jul/14 05:54,01/Aug/14 04:07,
Bug,SPARK-2756,12730940,,Decision Tree bugs,josephkb,josephkb,Major,Resolved,Fixed,30/Jul/14 22:58,01/Aug/14 03:53,
Sub-task,SPARK-2724,12730385,12725387,Python version of Random RDD without support for arbitrary distribution,dorx,dorx,Major,Resolved,Fixed,29/Jul/14 02:07,01/Aug/14 03:33,
New Feature,SPARK-2436,12726658,,Apply size-based optimization to planning BroadcastNestedLoopJoin,ConcreteVitamin,ConcreteVitamin,Major,Resolved,Fixed,10/Jul/14 18:55,01/Aug/14 02:35,
Bug,SPARK-2282,12723773,,PySpark crashes if too many tasks complete quickly,ilikerps,ilikerps,Major,Resolved,Fixed,25/Jun/14 23:04,31/Jul/14 22:37,
New Feature,SPARK-2511,12727561,,Add TF-IDF featurizer,mengxr,mengxr,Major,Resolved,Fixed,16/Jul/14 04:14,31/Jul/14 19:55,
Bug,SPARK-2772,12731105,,Spark Project SQL fails compilation,,yuzhihong@gmail.com,Major,Resolved,Not A Problem,31/Jul/14 16:34,31/Jul/14 19:18,
New Feature,SPARK-2028,12718523,,Let users of HadoopRDD access the partition InputSplits,ilikerps,ilikerps,Major,Resolved,Fixed,05/Jun/14 02:13,31/Jul/14 18:36,
Improvement,SPARK-2758,12730948,,UnionRDD's UnionPartition should not reference parent RDDs,rxin,rxin,Major,Resolved,Fixed,30/Jul/14 23:20,31/Jul/14 04:30,
Task,SPARK-2741,12730682,,Publish version of spark assembly which does not contain Hive,brocknoland,brocknoland,Major,Resolved,Fixed,30/Jul/14 02:21,31/Jul/14 00:08,
New Feature,SPARK-2024,12718509,,Add saveAsSequenceFile to PySpark,kzhang,matei,Major,Resolved,Fixed,04/Jun/14 23:04,30/Jul/14 20:20,
Bug,SPARK-2523,12727612,,"For partitioned Hive tables, partition-specific ObjectInspectors should be used.",chenghao,chenghao,Major,Resolved,Fixed,16/Jul/14 08:37,30/Jul/14 20:10,
Improvement,SPARK-2544,12727824,,Improve ALS algorithm resource usage,gq,gq,Major,Resolved,Fixed,17/Jul/14 02:20,30/Jul/14 18:00,
Improvement,SPARK-2521,12727603,,Broadcast RDD object once per TaskSet (instead of sending it for every task),rxin,rxin,Major,Resolved,Fixed,16/Jul/14 07:46,30/Jul/14 16:28,
Improvement,SPARK-2568,12728100,,RangePartitioner should go through the data only once,mengxr,rxin,Major,Resolved,Fixed,18/Jul/14 01:35,30/Jul/14 05:17,
Bug,SPARK-2631,12728998,,In-memory Compression is not configured with SQLConf,marmbrus,marmbrus,Major,Resolved,Fixed,22/Jul/14 22:15,30/Jul/14 01:21,
Bug,SPARK-2000,12718152,,cannot connect to cluster in Standalone mode when run spark-shell in one of the cluster node without specify master,crazyjvm,crazyjvm,Major,Closed,Not A Problem,03/Jun/14 13:24,30/Jul/14 01:18,
Bug,SPARK-2592,12728360,,Make CACHE TABLE statement eager,lian cheng,lian cheng,Major,Resolved,Won't Fix,19/Jul/14 06:06,29/Jul/14 19:56,
New Feature,SPARK-2082,12720192,,Stratified sampling implementation in PairRDDFunctions,dorx,dorx,Major,Resolved,Fixed,09/Jun/14 20:14,29/Jul/14 19:50,
Sub-task,SPARK-1729,12712457,12710732,"Make Flume pull data from source, rather than the current push model",hshreedharan,tdas,Major,Resolved,Fixed,05/May/14 23:43,29/Jul/14 18:30,
Sub-task,SPARK-2512,12727563,12725387,Stratified sampling,dorx,mengxr,Major,Closed,Duplicate,16/Jul/14 04:32,29/Jul/14 17:27,
Bug,SPARK-2580,12728228,,broken pipe collecting schemardd results,davies,farrellee,Major,Resolved,Fixed,18/Jul/14 16:12,29/Jul/14 12:40,
New Feature,SPARK-2174,12721815,,Implement treeReduce and treeAggregate,mengxr,mengxr,Major,Resolved,Fixed,17/Jun/14 23:39,29/Jul/14 08:17,
Improvement,SPARK-2727,12730406,,HashShuffleReader should do in-place sort,rxin,rxin,Major,Resolved,Fixed,29/Jul/14 05:19,29/Jul/14 08:14,
Bug,SPARK-2726,12730405,,Remove SortOrder in ShuffleDependency and HashShuffleReader,rxin,rxin,Major,Resolved,Fixed,29/Jul/14 05:18,29/Jul/14 08:14,
Sub-task,SPARK-2125,12720792,12718742,"Add sorting flag to ShuffleManager, and implement it in HashShuffleManager",jerryshao,matei,Major,Resolved,Fixed,12/Jun/14 04:29,29/Jul/14 05:20,
Bug,SPARK-1343,12704449,,PySpark OOMs without caching,davies,matei,Major,Resolved,Fixed,27/Mar/14 22:49,28/Jul/14 22:22,
Bug,SPARK-1975,12717591,,Spark streaming with kafka source stuck at runJob at ReceiverTracker.scala:275,,ibuenros,Major,Closed,Not A Problem,30/May/14 17:49,28/Jul/14 20:18,
Improvement,SPARK-2479,12727186,,Comparing floating-point numbers using relative error in UnitTests,dbtsai,dbtsai,Major,Resolved,Fixed,14/Jul/14 22:00,28/Jul/14 18:37,
Bug,SPARK-2415,12726262,,RowWriteSupport should handle empty ArrayType correctly.,ueshin,ueshin,Major,Resolved,Fixed,09/Jul/14 08:08,28/Jul/14 14:10,
Bug,SPARK-2417,12726299,,Decision tree tests are failing,jsondag,pwendell,Major,Resolved,Fixed,09/Jul/14 12:10,28/Jul/14 14:09,
Improvement,SPARK-1550,12709508,,"Successive creation of spark context fails in pyspark, if the previous initialization of spark context had failed.",joshrosen,prabinb,Major,Resolved,Fixed,21/Apr/14 05:38,28/Jul/14 05:55,
Bug,SPARK-2575,12728161,,SVMWithSGD throwing Input Validation failed ,mengxr,navanee.s,Major,Closed,Not A Problem,18/Jul/14 08:49,28/Jul/14 00:44,
Sub-task,SPARK-2514,12727565,12725387,Random RDD generator,dorx,mengxr,Major,Resolved,Fixed,16/Jul/14 04:33,27/Jul/14 23:17,
Bug,SPARK-2708,12730084,,[APACHE-SPARK] [CORE] Build Fails: Case class 'TaskUIData' makes sbt complaining.,miccagiann,miccagiann,Major,Closed,Fixed,27/Jul/14 19:07,27/Jul/14 22:13,
New Feature,SPARK-2665,12729394,,Add EqualNS support for HiveQL,chenghao,chenghao,Major,Resolved,Fixed,24/Jul/14 08:11,27/Jul/14 20:20,
Sub-task,SPARK-2679,12729614,12725387,Ser/De for Double to enable calling Java API from python in MLlib,dorx,dorx,Major,Resolved,Fixed,24/Jul/14 23:20,27/Jul/14 14:22,
Improvement,SPARK-2361,12725396,,Decide whether to broadcast or serialize the weights directly in MLlib algorithms,mengxr,mengxr,Major,Resolved,Fixed,04/Jul/14 00:29,27/Jul/14 05:56,
Bug,SPARK-1034,12704777,,Py4JException on PySpark Cartesian Result,joshrosen,mrt,Major,Resolved,Fixed,19/Jan/14 12:27,26/Jul/14 22:26,
Bug,SPARK-2704,12730053,,ConnectionManager threads should be named and daemon,rxin,rxin,Major,Resolved,Fixed,26/Jul/14 19:45,26/Jul/14 22:01,
Documentation,SPARK-2547,12727851,,The clustering documentaion example provided for spark 0.9.1/docs is having a error,,rahul1993,Major,Resolved,Fixed,17/Jul/14 05:22,26/Jul/14 21:04,
Task,SPARK-717,12704578,,Refactor Programming Guides in Documentation,andyk,andyk,Major,Resolved,Fixed,18/Mar/13 10:30,26/Jul/14 20:26,
Documentation,SPARK-2694,12729834,,machine learning,,akashoshin,Major,Resolved,Incomplete,25/Jul/14 19:29,26/Jul/14 20:11,
Bug,SPARK-661,12705391,,Java unit tests don't seem to run with Maven,,matei,Major,Resolved,Cannot Reproduce,20/Jan/13 23:44,26/Jul/14 20:04,
Bug,SPARK-2696,12729979,,Reduce default spark.serializer.objectStreamReset ,falaki,falaki,Major,Resolved,Fixed,25/Jul/14 22:55,26/Jul/14 08:06,
Improvement,SPARK-2446,12726760,,Add BinaryType support to Parquet I/O.,ueshin,ueshin,Major,Resolved,Fixed,11/Jul/14 09:19,26/Jul/14 02:33,
Improvement,SPARK-915,12705022,,Tidy up the scripts,,shane.huang,Major,Resolved,Fixed,21/Sep/13 21:05,25/Jul/14 23:27,
Bug,SPARK-2154,12721410,,Worker goes down.,adav,talk2siva8,Major,Closed,Fixed,16/Jun/14 13:25,25/Jul/14 23:20,
Bug,SPARK-2407,12726143,,Implement SQL SUBSTR() directly in Catalyst,willbenton,willbenton,Major,Resolved,Fixed,08/Jul/14 18:11,25/Jul/14 23:18,
Bug,SPARK-1011,12705122,,MatrixFactorizationModel in pyspark throws serialization error,falaki,falaki,Major,Resolved,Fixed,02/Jan/14 12:42,25/Jul/14 22:53,
Bug,SPARK-2567,12728099,,Resubmitted stage sometimes remains as active stage in the web UI,kayousterhout,tsudukim,Major,Resolved,Fixed,18/Jul/14 01:32,25/Jul/14 22:18,
Bug,SPARK-1726,12712435,,Tasks that fail to serialize remain in active stages forever.,kayousterhout,marmbrus,Major,Resolved,Fixed,05/May/14 22:10,25/Jul/14 22:17,
Bug,SPARK-1257,12704664,,Endless running task when using pyspark with input file containing a long line,joshrosen,Hanchen,Major,Resolved,Fixed,15/Mar/14 04:36,25/Jul/14 21:53,
Bug,SPARK-1394,12706259,,calling system.platform on worker raises IOError,,idanzalz,Major,Resolved,Fixed,02/Apr/14 18:29,25/Jul/14 21:36,
Bug,SPARK-2529,12727738,,Clean the closure in foreach and foreachPartition,rxin,rxin,Major,Resolved,Fixed,16/Jul/14 18:31,25/Jul/14 21:13,
Bug,SPARK-2682,12729659,,Javadoc generated from Scala source code is not in javadoc's index,yhuai,yhuai,Major,Resolved,Fixed,25/Jul/14 05:30,25/Jul/14 20:00,
Improvement,SPARK-2459,12726924,,the user should be able to configure the resources used by JDBC server,lian cheng,codingcat,Major,Resolved,Fixed,12/Jul/14 04:18,25/Jul/14 19:22,
Bug,SPARK-2683,12729662,,unidoc failed because org.apache.spark.util.CallSite uses Java keywords as value names,yhuai,yhuai,Major,Resolved,Fixed,25/Jul/14 06:08,25/Jul/14 18:50,
Sub-task,SPARK-2657,12729305,12718761,Use more compact data structures than ArrayBuffer in groupBy and cogroup,matei,matei,Major,Resolved,Fixed,24/Jul/14 00:00,25/Jul/14 07:32,
Sub-task,SPARK-2656,12729304,12720192,Python version without support for exact sample size,dorx,dorx,Major,Resolved,Fixed,23/Jul/14 23:52,25/Jul/14 06:44,
Bug,SPARK-1030,12704675,,unneeded file required when running pyspark program using yarn-client,joshrosen,dcarroll@cloudera.com,Major,Resolved,Fixed,17/Jan/14 11:19,25/Jul/14 01:42,
Improvement,SPARK-2014,12718316,,Make PySpark store RDDs in MEMORY_ONLY_SER with compression by default,prashant,matei,Major,Resolved,Fixed,04/Jun/14 06:37,25/Jul/14 01:16,
Bug,SPARK-2037,12718692,,yarn client mode doesn't support spark.yarn.max.executor.failures,gq,tgraves,Major,Resolved,Fixed,05/Jun/14 18:08,24/Jul/14 19:46,
Improvement,SPARK-2676,12729541,,CLONE - LiveListenerBus should set higher capacity for its event queue ,ConcreteVitamin,ConcreteVitamin,Major,Closed,Duplicate,24/Jul/14 19:23,24/Jul/14 19:23,
Improvement,SPARK-2619,12728863,,Configurable file-mode for spark/bin folder in the .deb package. ,tzolov,tzolov,Major,Resolved,Fixed,22/Jul/14 13:39,24/Jul/14 18:13,
Improvement,SPARK-2661,12729322,,Unpersist last RDD in bagel iteration,adrian-wang,adrian-wang,Major,Resolved,Fixed,24/Jul/14 01:43,24/Jul/14 07:11,
Improvement,SPARK-2310,12724239,,Support arbitrary options on the command line with spark-submit,sandyr,sandyr,Major,Resolved,Fixed,27/Jun/14 22:41,24/Jul/14 06:14,
Bug,SPARK-2662,12729323,,Fix NPE for JsonProtocol,gq,gq,Major,Resolved,Fixed,24/Jul/14 01:45,24/Jul/14 05:51,
Sub-task,SPARK-2549,12727865,12719053,Functions defined inside of other functions trigger failures,prashant,pwendell,Major,Resolved,Fixed,17/Jul/14 07:18,24/Jul/14 00:12,
Bug,SPARK-2102,12720467,,Caching with GENERIC column type causes query execution to slow down significantly,lian cheng,marmbrus,Major,Resolved,Fixed,10/Jun/14 22:35,23/Jul/14 23:32,
Improvement,SPARK-2226,12722869,,HAVING should be able to contain aggregate expressions that don't appear in the aggregation list. ,willbenton,rxin,Major,Resolved,Fixed,20/Jun/14 20:52,23/Jul/14 23:26,
Improvement,SPARK-2588,12728354,,Add some more DSLs.,ueshin,ueshin,Major,Resolved,Fixed,19/Jul/14 03:28,23/Jul/14 21:48,
Bug,SPARK-2561,12728053,,Repartitioning a SchemaRDD breaks resolution,marmbrus,marmbrus,Major,Resolved,Fixed,17/Jul/14 21:33,23/Jul/14 18:14,
Improvement,SPARK-2277,12723639,,Make TaskScheduler track whether there's host on a rack,lirui,lirui,Major,Resolved,Fixed,25/Jun/14 14:05,23/Jul/14 18:11,
Bug,SPARK-2644,12729128,,Hive should not be enabled by default in the build.,prashant,prashant,Major,Closed,Duplicate,23/Jul/14 09:32,23/Jul/14 16:13,
Bug,SPARK-2617,12728816,,Correct doc and usage of preservesPartitioning,mengxr,mengxr,Major,Resolved,Fixed,22/Jul/14 09:28,23/Jul/14 07:59,
Improvement,SPARK-1516,12708853,,"Yarn Client should not call System.exit, should throw exception instead.",johnzhao,dbtsai,Major,Resolved,Fixed,16/Apr/14 17:40,23/Jul/14 07:10,
Bug,SPARK-2241,12723053,,EC2 script should handle quoted arguments correctly,orikremer,pwendell,Major,Resolved,Fixed,23/Jun/14 03:22,23/Jul/14 07:10,
Improvement,SPARK-1946,12716987,,Submit stage after executors have been registered,,li-zhihui,Major,Resolved,Fixed,28/May/14 07:15,23/Jul/14 02:54,
Bug,SPARK-2606,12728585,,"In some cases, pages display incorrect in spark UI",gq,gq,Major,Resolved,Fixed,21/Jul/14 14:03,23/Jul/14 01:35,
Bug,SPARK-1166,12704763,,leftover vpc_id may block the creation of new ec2 cluster,codingcat,codingcat,Major,Closed,Cannot Reproduce,02/Mar/14 18:55,22/Jul/14 20:30,
Improvement,SPARK-2047,12718760,,Use less memory in AppendOnlyMap.destructiveSortedIterator,adav,matei,Major,Resolved,Fixed,06/Jun/14 01:05,22/Jul/14 18:59,
Bug,SPARK-2612,12728776,,ALS has data skew for popular product,peng.zhang,peng.zhang,Major,Resolved,Fixed,22/Jul/14 05:51,22/Jul/14 09:41,
Bug,SPARK-2020,12718444,,Spark 1.0.0 fails to run in coarse-grained mesos mode,,ajatix,Major,Resolved,Duplicate,04/Jun/14 19:03,22/Jul/14 05:49,
Bug,SPARK-2494,12727441,,Hash of None is different cross machines in CPython,davies,davies,Major,Resolved,Fixed,15/Jul/14 19:18,21/Jul/14 19:04,
Improvement,SPARK-1707,12712149,,Remove 3 second sleep before starting app on YARN,sandyr,sandyr,Major,Resolved,Fixed,03/May/14 23:51,21/Jul/14 18:16,
Bug,SPARK-1831,12714166,,"add the security guide to the ""More"" drop down menu",,tgraves,Major,Resolved,Invalid,14/May/14 13:36,21/Jul/14 14:01,
Sub-task,SPARK-1945,12716984,12705505,Add full Java examples in MLlib docs,miccagiann,matei,Major,Resolved,Fixed,28/May/14 06:37,21/Jul/14 03:49,
Bug,SPARK-2552,12727878,,Stabilize the computation of logistic function in pyspark,mengxr,mengxr,Major,Resolved,Fixed,17/Jul/14 08:14,21/Jul/14 01:41,
Sub-task,SPARK-2519,12727597,12718761,Eliminate pattern-matching on Tuple2 in performance-critical aggregation code,sandyr,sandyr,Major,Resolved,Fixed,16/Jul/14 07:11,20/Jul/14 18:09,
Sub-task,SPARK-2600,12728429,12725387,"Correlations (Pearson, Spearman)",dorx,dorx,Major,Closed,Implemented,20/Jul/14 08:37,20/Jul/14 08:38,
Bug,SPARK-2524,12727660,,missing document about spark.deploy.retainedDrivers,lianhuiwang,lianhuiwang,Major,Resolved,Fixed,16/Jul/14 14:28,20/Jul/14 03:48,
Bug,SPARK-2228,12722986,,onStageSubmitted does not properly called so NoSuchElement will be thrown in onStageCompleted,,bxshi,Major,Resolved,Duplicate,21/Jun/14 22:22,20/Jul/14 01:30,
Bug,SPARK-2596,12728412,,Populate pull requests on JIRA automatically,pwendell,pwendell,Major,Resolved,Fixed,19/Jul/14 23:30,20/Jul/14 01:19,
Bug,SPARK-1979,12717722,,Error message needs to be updated when user specifies --arg ( which is no longer required to run spark submit jobs).Spark documentation needs to be updated to reflect this change.,,surbhis204,Major,Resolved,Not A Problem,31/May/14 08:22,20/Jul/14 00:36,
Bug,SPARK-1952,12717122,,slf4j version conflicts with pig,,rcompton,Major,Resolved,Not A Problem,28/May/14 20:22,20/Jul/14 00:35,
Bug,SPARK-1759,12713039,,sbt/sbt package fail cause by directory,,panjian,Major,Resolved,Not A Problem,08/May/14 08:55,20/Jul/14 00:31,
Bug,SPARK-2589,12728357,,Support HAVING clause generated by Tableau,,lian cheng,Major,Resolved,Duplicate,19/Jul/14 05:48,19/Jul/14 06:15,
Sub-task,SPARK-2513,12727564,12725387,Correlations,dorx,mengxr,Major,Resolved,Fixed,16/Jul/14 04:32,19/Jul/14 00:26,
Bug,SPARK-2571,12728108,,Shuffle read bytes are reported incorrectly for stages with multiple shuffle dependencies,kayousterhout,kayousterhout,Major,Resolved,Fixed,18/Jul/14 02:30,18/Jul/14 22:07,
Bug,SPARK-2518,12727585,,Fix foldability of Substring expression.,ueshin,ueshin,Major,Resolved,Fixed,16/Jul/14 06:21,18/Jul/14 22:01,
Improvement,SPARK-2535,12727803,,Add StringComparison case to NullPropagation.,ueshin,ueshin,Major,Resolved,Fixed,16/Jul/14 23:49,18/Jul/14 21:25,
Improvement,SPARK-2299,12723971,,Consolidate various stageIdTo* hash maps,rxin,rxin,Major,Resolved,Fixed,26/Jun/14 21:04,18/Jul/14 01:59,
Bug,SPARK-2526,12727713,,Simplify make-distribution.sh to just pass through Maven options,pwendell,pwendell,Major,Resolved,Fixed,16/Jul/14 17:11,17/Jul/14 08:02,
Bug,SPARK-2412,12726220,,CoalescedRDD throws exception with certain pref locs,ilikerps,ilikerps,Major,Resolved,Fixed,09/Jul/14 00:41,17/Jul/14 08:01,
