Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Sub-task,SPARK-37106,13408155,13345763,Pass all UTs in `yarn` with Java 17,LuciferYang,LuciferYang,Major,Resolved,Fixed,25/Oct/21 03:55,25/Oct/21 16:58,
Bug,SPARK-34883,13368231,,"Setting CSV reader option ""multiLine"" to ""true"" causes URISyntaxException when colon is in file path",,bctello8,Major,Open,,28/Mar/21 19:40,25/Oct/21 14:24,
Sub-task,SPARK-36871,13403681,13397195,Migrate CreateViewStatement to v2 command,huaxingao,huaxingao,Major,Resolved,Fixed,27/Sep/21 23:57,22/Oct/21 21:03,
Improvement,SPARK-37006,13406520,,MapStatus adds localDirs to avoid the rpc request by method getHostLocalDirs when shuffle reading,,csbliss,Major,Open,,14/Oct/21 09:08,22/Oct/21 11:08,
Improvement,SPARK-37016,13406703,,Publicise UpperCaseCharStream,,dohongdayi,Major,In Progress,,15/Oct/21 04:55,22/Oct/21 10:14,
Sub-task,SPARK-37097,13407900,13398420,"yarn-cluster mode, unregister timeout cause spark retry but AM container exit with code 0",,angerszhuuu,Major,In Progress,,22/Oct/21 07:46,22/Oct/21 09:44,
Improvement,SPARK-37092,13407857,,Add Spark error classes to error message and enforce test coverage,,karenfeng,Major,In Progress,,22/Oct/21 00:45,22/Oct/21 00:48,
Sub-task,SPARK-36913,13404607,13395514,Implement createIndex and IndexExists in JDBC (MySQL dialect),huaxingao,huaxingao,Major,Resolved,Fixed,02/Oct/21 18:47,21/Oct/21 21:29,
Bug,SPARK-37088,13407787,,Python UDF after off-heap vectorized reader can cause crash due to use-after-free in writer thread,ankurd,ankurd,Major,Resolved,Fixed,21/Oct/21 14:57,21/Oct/21 15:43,
Improvement,SPARK-37075,13407585,,move UDAF expression building from sql/catalyst to sql/core,cloud_fan,cloud_fan,Major,Resolved,Fixed,20/Oct/21 16:39,21/Oct/21 05:29,
Sub-task,SPARK-37048,13407170,13403218,Clean up inlining type hints under SQL module,ueshin,ueshin,Major,Resolved,Fixed,18/Oct/21 22:23,20/Oct/21 23:17,
Improvement,SPARK-37074,13407578,,Push extra predicates through non-join,,tanelk,Major,In Progress,,20/Oct/21 15:54,20/Oct/21 16:36,
Improvement,SPARK-37058,13407257,,Add spark-shell command line unit test,angerszhuuu,angerszhuuu,Major,Resolved,Fixed,19/Oct/21 09:58,20/Oct/21 12:50,
Sub-task,SPARK-37035,13406978,13407412,Improve error message when use parquet vectorize reader,,angerszhuuu,Major,In Progress,,18/Oct/21 04:17,20/Oct/21 09:18,
Improvement,SPARK-36898,13404174,,Make the shuffle hash join factor configurable,Jk_Self,Jk_Self,Major,Resolved,Fixed,30/Sep/21 02:06,20/Oct/21 09:18,
Bug,SPARK-37046,13407119,,Alter view does not preserve column case,asomani,asomani,Major,Resolved,Fixed,18/Oct/21 17:22,20/Oct/21 08:44,
Bug,SPARK-34512,13360464,,Disable validate default values when parsing Avro schemas,yumwang,yumwang,Major,Resolved,Fixed,23/Feb/21 23:34,20/Oct/21 08:20,
Bug,SPARK-35321,13376874,,Spark 3.x can't talk to HMS 1.2.x and lower due to get_all_functions Thrift API missing,csun,csun,Major,Resolved,Fixed,05/May/21 21:20,20/Oct/21 08:15,
Bug,SPARK-37064,13407408,,Fix outer join return the wrong max rows if other side is empty,,ulysses,Major,Resolved,Fixed,20/Oct/21 02:11,20/Oct/21 08:05,
Improvement,SPARK-37029,13406931,,Modify the assignment logic of dirFetchRequests variables,,csbliss,Major,Resolved,Won't Fix,17/Oct/21 09:45,20/Oct/21 06:17,
Improvement,SPARK-37065,13407412,,improve File reader's error message for each data source,,angerszhuuu,Major,Open,,20/Oct/21 03:19,20/Oct/21 03:19,
Improvement,SPARK-36763,13401246,,Pull out ordering expressions,,yumwang,Major,In Progress,,15/Sep/21 06:26,20/Oct/21 02:36,
Improvement,SPARK-37041,13406997,,Backport HIVE-15025: Secure-Socket-Layer (SSL) support for HMS,yumwang,yumwang,Major,Resolved,Fixed,18/Oct/21 07:17,20/Oct/21 00:29,
Sub-task,SPARK-36443,13393818,13407393,Demote BroadcastJoin causes performance regression and increases OOM risks,,Qin Yao,Major,Open,,06/Aug/21 03:22,19/Oct/21 22:02,
Sub-task,SPARK-35540,13380662,13407393,Make config maxShuffledHashJoinLocalMapThreshold fallback to advisoryPartitionSizeInBytes,,ulysses,Major,In Progress,,27/May/21 04:28,19/Oct/21 22:02,
Improvement,SPARK-37053,13407197,,Add metrics system for History server,,angerszhuuu,Major,In Progress,,19/Oct/21 03:55,19/Oct/21 06:34,
Sub-task,SPARK-36945,13405309,13403218,Inline type hints for python/pyspark/sql/udf.py,dchvn,dchvn,Major,Resolved,Fixed,07/Oct/21 01:24,18/Oct/21 22:49,
Improvement,SPARK-36933,13405047,,Reduce duplication in TaskMemoryManager.acquireExecutionMemory,tarmstrong,tarmstrong,Major,Resolved,Fixed,05/Oct/21 19:06,18/Oct/21 21:52,
Sub-task,SPARK-36886,13403980,13403218,Inline type hints for python/pyspark/sql/context.py,dchvn,dc-heros,Major,Resolved,Fixed,29/Sep/21 02:05,18/Oct/21 18:17,
Bug,SPARK-28266,13243448,,data duplication when `path` serde property is present,shardulm,Tagar,Major,Resolved,Fixed,05/Jul/19 23:29,18/Oct/21 18:10,
Sub-task,SPARK-35925,13386436,13234582,Support DayTimeIntervalType in width-bucket function,xiaopenglei,xiaopenglei,Major,Resolved,Fixed,29/Jun/21 06:45,18/Oct/21 12:50,
Bug,SPARK-37039,13406993,,np.nan series.astype(bool) should be True,,yikunkero,Major,Open,,18/Oct/21 06:48,18/Oct/21 12:27,
Improvement,SPARK-37040,13406995,,SampleExec can set outputOrdering as children's outputOrdering,,chongg@nvidia,Major,Open,,18/Oct/21 06:55,18/Oct/21 06:55,
Story,SPARK-27312,13224520,,PropertyGraph <-> GraphX conversions,,mengxr,Major,Open,,28/Mar/19 08:15,17/Oct/21 12:18,
Bug,SPARK-36966,13405767,,Spark evicts RDD partitions instead of allowing OOM,,sams,Major,Open,,09/Oct/21 11:52,16/Oct/21 17:18,
Bug,SPARK-27216,13222836,,Upgrade RoaringBitmap to 0.7.45 to fix Kryo unsafe ser/dser issue,cltlfcjin,cltlfcjin,Major,Resolved,Fixed,20/Mar/19 13:07,16/Oct/21 15:43,
Bug,SPARK-37024,13406893,,Even more decimal overflow issues in average,,revans2,Major,Open,,16/Oct/21 12:30,16/Oct/21 12:30,
Bug,SPARK-37021,13406841,,"JDBC option ""sessionInitStatement"" is ignored in resolveTable",,sumerman,Major,Open,,15/Oct/21 17:00,16/Oct/21 10:00,
Sub-task,SPARK-36910,13404551,13403218,Inline type hints for python/pyspark/sql/types.py,XinrongM,XinrongM,Major,Resolved,Fixed,01/Oct/21 21:04,15/Oct/21 19:07,
Sub-task,SPARK-36991,13406233,13403218,Inline type hints for spark/python/pyspark/sql/streaming.py,XinrongM,XinrongM,Major,Resolved,Fixed,12/Oct/21 21:25,15/Oct/21 19:06,
Improvement,SPARK-36276,13391621,,Update maven-checkstyle-plugin to 3.1.2 and checkstyle to 8.43,william,william,Major,Resolved,Fixed,23/Jul/21 18:56,15/Oct/21 15:25,
