Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Sub-task,SPARK-11842,12914328,12818699,Cleanups to existing Readers and Writers,josephkb,josephkb,Minor,Resolved,Fixed,19/Nov/15 02:06,19/Nov/15 05:44,
Bug,SPARK-11614,12911730,,serde parameters should be set only when all params are ready,navis,navis,Minor,Resolved,Fixed,10/Nov/15 01:13,19/Nov/15 03:37,
Sub-task,SPARK-7349,12827091,12828223,DAG visualization: add legend to explain the content,andrewor14,andrewor14,Minor,Closed,Won't Fix,04/May/15 23:31,18/Nov/15 22:33,
Improvement,SPARK-11813,12914054,,Avoid serialization of vocab in Word2Vec,yuhaoyan,yuhaoyan,Minor,Resolved,Fixed,18/Nov/15 09:26,18/Nov/15 21:27,
Sub-task,SPARK-11720,12912712,12860909,Handle edge cases when count = 0 or 1 for Stats function,jihongma,jihongma,Minor,Resolved,Fixed,13/Nov/15 03:49,18/Nov/15 21:03,
Improvement,SPARK-4557,12757249,,"Spark Streaming' foreachRDD method should accept a VoidFunction<...>, not a Function<..., Void>",bryanc,aseigneurin,Minor,Resolved,Fixed,22/Nov/14 21:45,18/Nov/15 20:10,
Bug,SPARK-11825,12914227,,TransportContext's IdleStateHandler should be the first handler in the pipeline,,vanzin,Minor,Resolved,Not A Problem,18/Nov/15 19:55,18/Nov/15 20:03,
Bug,SPARK-11772,12913558,,DataFrame.show() fails with non-ASCII strings,,ggbaker,Minor,Resolved,Not A Problem,17/Nov/15 05:43,18/Nov/15 18:49,
Improvement,SPARK-9875,12855502,,Do not evaluate foreach and foreachPartition with count,,Ehnalis,Minor,Resolved,Not A Problem,12/Aug/15 09:35,18/Nov/15 10:54,
Bug,SPARK-6541,12785719,,"Executor table on Stage page should sort by Executor ID numerically, not lexically",jbonofre,rdub,Minor,Resolved,Fixed,25/Mar/15 23:08,18/Nov/15 08:58,
Bug,SPARK-10946,12902600,,JDBC - Use Statement.executeUpdate instead of PreparedStatement.executeUpdate for DDLs,somilde@us.ibm.com,pallavipr,Minor,Resolved,Fixed,06/Oct/15 06:32,18/Nov/15 08:54,
Test,SPARK-7013,12822375,,Add unit test for spark.ml StandardScaler,RoyGaoVLIS,josephkb,Minor,Resolved,Fixed,20/Apr/15 16:45,18/Nov/15 07:02,
Bug,SPARK-11800,12913959,,Broken link,,felixcheung,Minor,Closed,Invalid,18/Nov/15 02:31,18/Nov/15 02:33,
Question,SPARK-11693,12912434,,spark kafka direct streaming exception,,luotao,Minor,Resolved,Fixed,12/Nov/15 09:11,17/Nov/15 05:55,
Bug,SPARK-11480,12910044,,Wrong callsite is displayed when using AsyncRDDActions#takeAsync,sarutak,sarutak,Minor,Resolved,Fixed,03/Nov/15 16:31,17/Nov/15 00:59,
Improvement,SPARK-11586,12911462,,No exception thrown when the user tries to start a second SparkContext without stopping the first one,,pbeauvois,Minor,Resolved,Won't Fix,09/Nov/15 08:01,16/Nov/15 09:51,
Umbrella,SPARK-1473,12708018,,Feature selection for high dimensional datasets,,izendejas,Minor,Resolved,Won't Fix,11/Apr/14 20:57,16/Nov/15 09:51,
Bug,SPARK-11683,12912398,,DataFrameWriter.insertInto() fails on non-default schema,,lptorres,Minor,Closed,Fixed,12/Nov/15 05:40,16/Nov/15 03:42,
Sub-task,SPARK-10267,12858840,12831242,Add @Since annotation to ml.util,Ehsan Mohyedin Kermani,mengxr,Minor,Resolved,Not A Problem,26/Aug/15 04:18,15/Nov/15 19:03,
Improvement,SPARK-10526,12862924,,Display cores/memory on ExecutorsTab,,zjffdu,Minor,Resolved,Won't Fix,10/Sep/15 01:54,14/Nov/15 13:44,
Improvement,SPARK-11690,12912408,,Add pivot to python api,a1ray,a1ray,Minor,Resolved,Fixed,12/Nov/15 07:17,13/Nov/15 18:32,
Improvement,SPARK-11723,12912736,,Use LibSVM data source rather than MLUtils.loadLibSVMFile to load DataFrame,yanboliang,yanboliang,Minor,Resolved,Fixed,13/Nov/15 07:02,13/Nov/15 16:43,
Improvement,SPARK-11668,12912295,,R style summary stats in GLM package SparkR,,shubhanshumishra@gmail.com,Minor,Resolved,Duplicate,11/Nov/15 21:04,13/Nov/15 16:33,
Bug,SPARK-2960,12733151,,Spark executables fail to start via symlinks,jerryshao,roji,Minor,Resolved,Fixed,11/Aug/14 02:28,13/Nov/15 08:23,
Sub-task,SPARK-11719,12912708,12912401,Remove duplicate DecisionTreeExample under examples/ml,,yanboliang,Minor,Resolved,Not A Problem,13/Nov/15 03:12,13/Nov/15 06:12,
