Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
New Feature,SPARK-11773,12913602,,Implement collection functions in SparkR,sunrui,sunrui,Major,Resolved,Fixed,17/Nov/15 09:15,18/Nov/15 16:42,
Bug,SPARK-11281,12907391,,Issue with creating and collecting DataFrame using environments ,zero323,zero323,Major,Resolved,Fixed,23/Oct/15 12:55,18/Nov/15 16:36,
Bug,SPARK-11189,12906047,,History server is not able to parse some application report,,jbonofre,Major,Resolved,Cannot Reproduce,19/Oct/15 19:31,18/Nov/15 15:18,
Bug,SPARK-11679,12912379,,"When invoking method "" apply(fields: java.util.List[StructField])"" in ""StructType"", get exception ""java.lang.ClassCastException: ",marmbrus,mayuanwen,Major,Resolved,Fixed,12/Nov/15 02:25,18/Nov/15 11:44,
Improvement,SPARK-11583,12911451,,Make MapStatus use less memory uage,davies,Qin Yao,Major,Resolved,Fixed,09/Nov/15 06:31,18/Nov/15 11:09,
Sub-task,SPARK-11269,12907230,12856272,Java API support & test cases,cloud_fan,rxin,Major,Resolved,Fixed,22/Oct/15 22:20,18/Nov/15 08:10,
Sub-task,SPARK-11625,12911796,12856272,add java test for typed aggregate,cloud_fan,cloud_fan,Major,Resolved,Fixed,10/Nov/15 08:24,18/Nov/15 08:10,
Sub-task,SPARK-11802,12913963,12856272,Kryo-based encoder for opaque types,rxin,rxin,Major,Resolved,Fixed,18/Nov/15 02:40,18/Nov/15 08:09,
Sub-task,SPARK-11728,12912879,12908110,Replace example code in ml-ensembles.md using include_example,yinxusen,yinxusen,Major,Resolved,Fixed,13/Nov/15 16:15,18/Nov/15 07:44,
Bug,SPARK-11643,12912012,,inserting date with leading zero inserts null example '0001-12-10',davies,csands@progress.com,Major,Resolved,Fixed,10/Nov/15 22:59,18/Nov/15 07:14,
Bug,SPARK-11761,12913423,,Prevent the call to StreamingContext#stop() in the listener bus's thread,tedyu@apache.org,yuzhihong@gmail.com,Major,Resolved,Fixed,16/Nov/15 19:56,18/Nov/15 06:48,
Bug,SPARK-11726,12912830,,Legacy Netty-RPC based submission in standalone mode does not work,jlewandowski,jlewandowski,Major,Resolved,Fixed,13/Nov/15 13:43,18/Nov/15 05:41,
Sub-task,SPARK-11797,12913947,12856272,"collect, first, and take should use encoders for serialization",rxin,rxin,Major,Resolved,Fixed,18/Nov/15 01:58,18/Nov/15 05:41,
Sub-task,SPARK-11793,12913938,12910422,Dataset should set the resolved encoders internally for maps,rxin,rxin,Major,Resolved,Fixed,18/Nov/15 00:56,18/Nov/15 03:03,
Bug,SPARK-7841,12832340,,Spark build should not use lib_managed for dependencies,joshrosen,dragos,Major,Resolved,Fixed,23/May/15 10:45,18/Nov/15 02:08,
Bug,SPARK-9573,12851218,,Forward exceptions in batch jobs to the awaitTermination thread,tdas,tdas,Major,Resolved,Invalid,03/Aug/15 21:30,18/Nov/15 01:59,
Sub-task,SPARK-9065,12845209,12837549,Add the ability to specify message handler function in python similar to Scala/Java,jerryshao,tdas,Major,Resolved,Fixed,15/Jul/15 08:44,18/Nov/15 01:20,
Sub-task,SPARK-11769,12913536,12818699,Model export/import for spark.ml: all basic Transformers,josephkb,josephkb,Major,Resolved,Fixed,17/Nov/15 02:35,18/Nov/15 00:55,
Improvement,SPARK-10104,12857090,,Consolidate different forms of table identifiers,cloud_fan,yhuai,Major,Resolved,Fixed,19/Aug/15 02:02,18/Nov/15 00:33,
Bug,SPARK-11790,12913883,,Flaky test:  KafkaStreamTests.test_kafka_direct_stream_foreach_get_offsetRanges,zsxwing,zsxwing,Major,Resolved,Fixed,17/Nov/15 21:43,17/Nov/15 23:47,
Sub-task,SPARK-11764,12913502,12818699,JSON serialization of Param[Vector],mengxr,mengxr,Major,Resolved,Fixed,17/Nov/15 00:07,17/Nov/15 23:23,
