Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,SPARK-4549,12757119,,Support BigInt -> Decimal in convertToCatalyst in SparkSQL,,huangjs,Minor,Closed,Incomplete,21/Nov/14 23:56,12/Dec/22 18:11,
Improvement,SPARK-21651,13092797,,Detect MapType in Json InferSchema,,jniebuhr,Minor,Resolved,Incomplete,07/Aug/17 07:12,12/Dec/22 18:11,
Sub-task,SPARK-33180,13335998,13315897,Enables 'fail_if_no_tests' when reporting test results,,gurwls223,Minor,Resolved,Invalid,19/Oct/20 05:26,12/Dec/22 18:11,
Improvement,SPARK-12890,12932254,,Spark SQL query related to only partition fields should not scan the whole data.,,prakash573,Minor,Resolved,Duplicate,18/Jan/16 22:47,12/Dec/22 18:11,
Improvement,SPARK-34101,13352105,,Make spark-sql CLI configurable for the behavior of printing header by SET command,sarutak,sarutak,Minor,Resolved,Fixed,13/Jan/21 21:37,12/Dec/22 18:11,
Improvement,SPARK-7755,12831332,,MetadataCache.refresh does not take into account _SUCCESS,,rowan.chattaway@googlemail.com,Minor,Resolved,Not A Problem,20/May/15 10:28,12/Dec/22 18:11,
Bug,SPARK-26224,13201440,,Results in stackOverFlowError when trying to add 3000 new columns using withColumn function of dataframe.,mgaido,dotsering,Minor,Resolved,Fixed,29/Nov/18 20:49,12/Dec/22 18:11,
Improvement,SPARK-21224,13082736,,Support a DDL-formatted string as schema in reading for R,gurwls223,gurwls223,Minor,Resolved,Resolved,27/Jun/17 07:58,12/Dec/22 18:11,
Improvement,SPARK-32933,13328186,,Use keyword-only syntax for keyword_only methods,zero323,zero323,Minor,Resolved,Fixed,18/Sep/20 07:09,12/Dec/22 18:11,
Improvement,SPARK-21266,13083710,,Support schema a DDL-formatted string in dapply/gapply/from_json,gurwls223,gurwls223,Minor,Resolved,Fixed,30/Jun/17 08:38,12/Dec/22 18:11,
Bug,SPARK-31632,13302539,,The ApplicationInfo in KVStore may be accessed before it's prepared,xccui,xccui,Minor,Resolved,Fixed,03/May/20 21:50,12/Dec/22 18:11,
Bug,SPARK-30774,13284354,,The default checkpointing interval is not as claimed in the comment.,,kykrueger,Minor,Resolved,Incomplete,10/Feb/20 15:57,12/Dec/22 18:11,
Question,SPARK-30748,13283709,,Storage Memory in Spark Web UI means,,islandshinji,Minor,Resolved,Invalid,06/Feb/20 14:10,12/Dec/22 18:11,
New Feature,SPARK-30787,13284534,,Add Generic Algorithm optimizer feature to spark-ml,,louischoi,Minor,Resolved,Incomplete,11/Feb/20 09:37,12/Dec/22 18:11,
