Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SPARK-12988,12933938,,Can't drop columns that contain dots,clockfly@gmail.com,marmbrus,Major,Resolved,Fixed,25/Jan/16 21:06,01/Jun/16 02:52,
Bug,SPARK-15236,12966544,,No way to disable Hive support in REPL,xwu0226,andrewor14,Major,Resolved,Fixed,09/May/16 23:24,01/Jun/16 00:38,
Bug,SPARK-15680,12974339,,Disable comments in generated code in order to avoid performance issues,joshrosen,joshrosen,Major,Resolved,Fixed,31/May/16 20:18,01/Jun/16 00:30,
Sub-task,SPARK-15662,12974133,12971369,Add since annotation for classes in sql.catalog,rxin,rxin,Major,Resolved,Fixed,31/May/16 07:24,01/Jun/16 00:29,
Bug,SPARK-15451,12971602,,Spark PR builder should fail if code doesn't compile against JDK 7,vanzin,vanzin,Major,Resolved,Fixed,20/May/16 18:28,31/May/16 23:55,
Bug,SPARK-15557,12972988,,expression ((cast(99 as decimal) + '3') * '2.3' ) return null,dkbiswal,cenyuhai,Major,Resolved,Fixed,26/May/16 08:26,31/May/16 22:51,
Bug,SPARK-15327,12969770,,Catalyst code generation fails with complex data structure,davies,jurriaanpruis,Major,Resolved,Fixed,14/May/16 15:16,31/May/16 22:36,
Sub-task,SPARK-15658,12974107,12973579,Analysis exception if Dataset.map returns UDT object,cloud_fan,cloud_fan,Major,Resolved,Fixed,31/May/16 04:45,31/May/16 18:01,
Bug,SPARK-15647,12973774,,Fix Boundary Cases in OptimizeCodegen Rule,smilegator,smilegator,Major,Resolved,Fixed,29/May/16 06:41,31/May/16 17:08,
Bug,SPARK-15528,12972700,,conv function returns inconsistent result for the same data,maropu,lioron,Major,Resolved,Fixed,25/May/16 12:34,31/May/16 12:28,
Task,SPARK-15586,12973236,,"ML 2.0 QA: Scala APIs audit for evaluation, tuning",,josephkb,Major,Resolved,Done,26/May/16 23:30,31/May/16 12:27,
Bug,SPARK-14919,12962638,,Spark Cannot be used with software that requires jackson-databind 2.6+: RDDOperationScope,,fergjo00,Major,Resolved,Duplicate,26/Apr/16 15:54,31/May/16 12:17,
Bug,SPARK-15656,12974076,,ChiSqTest for goodness of fit doesn't test against a wrong uniform distribution by default,,chenjieyuan,Major,Resolved,Not A Problem,31/May/16 03:02,31/May/16 12:13,
Sub-task,SPARK-15638,12973636,12971369,"Audit Dataset, SparkSession, and SQLContext functions and documentations",rxin,rxin,Major,Resolved,Fixed,28/May/16 04:34,31/May/16 05:47,
Sub-task,SPARK-11490,12910166,12754773,variance should alias var_samp instead of var_pop,rxin,rxin,Major,Resolved,Fixed,03/Nov/15 22:54,31/May/16 05:21,
Request,SPARK-15653,12973980,,Please can you backport the JIRA issue SPARK-12418 which was Fixed in 1.5.1 i need it 1.3.1 version.,,ASRRAJ,Major,Closed,Invalid,30/May/16 13:28,31/May/16 03:29,
Bug,SPARK-12550,12924639,,"sbt-launch-lib.bash: line 72:  2404 Killed ""$@""",,drlinux,Major,Resolved,Invalid,29/Dec/15 08:29,30/May/16 17:54,
Bug,SPARK-12418,12922951,,spark shuffle FAILED_TO_UNCOMPRESS,,blackproof,Major,Resolved,Duplicate,18/Dec/15 06:56,30/May/16 13:39,
Bug,SPARK-15549,12972962,,Disable bucketing when the output doesn't contain all bucketing columns,waterman,waterman,Major,Resolved,Fixed,26/May/16 06:12,28/May/16 21:46,
Sub-task,SPARK-15636,12973603,12971369,Make aggregate expressions more concise in explain,rxin,rxin,Major,Resolved,Fixed,27/May/16 22:38,28/May/16 21:15,
Test,SPARK-15529,12972773,,Replace SQLContext and HiveContext with SparkSession in Test,smilegator,smilegator,Major,Resolved,Fixed,25/May/16 16:56,28/May/16 15:01,
Bug,SPARK-15640,12973646,,"Build mllib fail, asBreeze method not found",,weichenxu123,Major,Resolved,Not A Problem,28/May/16 07:31,28/May/16 13:56,
Documentation,SPARK-14847,12961608,,ML/MLlib breaking changes between 1.6 & 2.0,,yanboliang,Major,Resolved,Duplicate,22/Apr/16 11:17,28/May/16 13:48,
Sub-task,SPARK-15553,12972969,12971369,Dataset.createTempView should use CreateViewCommand,viirya,rxin,Major,Resolved,Fixed,26/May/16 06:40,28/May/16 04:24,
Sub-task,SPARK-15597,12973265,12971369,Add SparkSession.emptyDataset,rxin,rxin,Major,Resolved,Fixed,27/May/16 01:36,28/May/16 04:20,
Bug,SPARK-15594,12973251,,ALTER TABLE ... SERDEPROPERTIES does not respect partition spec,andrewor14,andrewor14,Major,Resolved,Fixed,27/May/16 00:26,28/May/16 00:28,
Bug,SPARK-15450,12971599,,Clean up SparkSession builder for python,ekhliang,andrewor14,Major,Resolved,Fixed,20/May/16 18:18,27/May/16 22:28,
Sub-task,SPARK-11636,12911960,12856272,Support as on Classes defined in the REPL,marmbrus,marmbrus,Major,Resolved,Fixed,10/Nov/15 19:52,27/May/16 22:17,
Sub-task,SPARK-15550,12972964,12973579,Dataset.show() doesn't disply inner nested structs properly,lian cheng,lian cheng,Major,Resolved,Fixed,26/May/16 06:16,27/May/16 21:14,
Improvement,SPARK-15413,12971245,,Change `toBreeze` to `asBreeze` in Vector and Matrix,dbtsai,dbtsai,Major,Resolved,Fixed,19/May/16 18:41,27/May/16 21:03,
Bug,SPARK-15078,12964498,,Add all TPCDS 1.4 benchmark queries for SparkSQL,sameerag,sameerag,Major,Resolved,Fixed,03/May/16 00:56,27/May/16 18:38,
Sub-task,SPARK-15599,12973271,12971369,Document createDataset functions in SparkSession,sameerag,sameerag,Major,Resolved,Fixed,27/May/16 02:07,27/May/16 18:12,
