Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Sub-task,SPARK-19413,13039261,13031810,Basic mapGroupsWithState API,tdas,tdas,Major,Resolved,Fixed,31/Jan/17 18:48,08/Mar/17 22:43,
Bug,SPARK-19813,13048139,,maxFilesPerTrigger combo latestFirst may miss old files in combination with maxFileAge in FileStreamSource,brkyvz,brkyvz,Major,Resolved,Fixed,03/Mar/17 18:55,08/Mar/17 22:36,
Bug,SPARK-19814,13048155,,Spark History Server Out Of Memory / Extreme GC,,simonpk,Major,Closed,Duplicate,03/Mar/17 19:53,08/Mar/17 22:17,
Test,SPARK-19481,13040793,,Fix flaky test: o.a.s.repl.ReplSuite should clone and clean line object in ClosureCleaner,zsxwing,zsxwing,Major,Resolved,Fixed,06/Feb/17 22:39,08/Mar/17 21:04,
Improvement,SPARK-13740,12947919,,add null check for _verify_type in types.py,cloud_fan,cloud_fan,Major,Resolved,Fixed,08/Mar/16 06:34,08/Mar/17 17:58,
Bug,SPARK-19601,13043078,,Fix CollapseRepartition rule to preserve shuffle-enabled Repartition,smilegator,smilegator,Major,Resolved,Fixed,14/Feb/17 21:20,08/Mar/17 17:37,
Sub-task,SPARK-19865,13049150,13017010,remove the view identifier in SubqueryAlias,jiangxb1987,cloud_fan,Major,Resolved,Fixed,08/Mar/17 04:30,08/Mar/17 15:18,
Improvement,SPARK-19843,13048711,,UTF8String => (int / long) conversion expensive for invalid inputs,tejasp,tejasp,Major,Resolved,Fixed,07/Mar/17 00:49,08/Mar/17 06:12,
Bug,SPARK-19348,13037317,,pyspark.ml.Pipeline gets corrupted under multi threaded use,bryanc,vijoshi,Major,Resolved,Fixed,24/Jan/17 09:54,08/Mar/17 04:47,
Bug,SPARK-19841,13048706,,StreamingDeduplicateExec.watermarkPredicate should filter rows based on keys,zsxwing,zsxwing,Major,Resolved,Fixed,07/Mar/17 00:18,08/Mar/17 04:33,
Sub-task,SPARK-18389,13019616,13017010,Disallow cyclic view reference,jiangxb1987,rxin,Major,Resolved,Fixed,09/Nov/16 19:18,08/Mar/17 04:26,
Bug,SPARK-19561,13042323,,Pyspark Dataframes don't allow timestamps near epoch,jason.white,jason.white,Major,Resolved,Fixed,11/Feb/17 21:37,08/Mar/17 01:23,
Improvement,SPARK-19516,13041408,,update public doc to use SparkSession instead of SparkContext,cloud_fan,cloud_fan,Major,Resolved,Fixed,08/Feb/17 15:19,07/Mar/17 19:32,
Bug,SPARK-19836,13048498,,Customizable remote repository url for hive versions unit test,,elek,Major,Resolved,Duplicate,06/Mar/17 12:00,07/Mar/17 11:46,
Bug,SPARK-19832,13048446,,DynamicPartitionWriteTask should escape the partition name ,windpiger,windpiger,Major,Resolved,Fixed,06/Mar/17 06:52,07/Mar/17 06:37,
Sub-task,SPARK-19350,13037353,12980331,Cardinality estimation of Limit and Sample,ZenWzh,ZenWzh,Major,Resolved,Fixed,24/Jan/17 12:57,07/Mar/17 05:46,
Sub-task,SPARK-19211,13034614,13017010,Explicitly prevent Insert into View or Create View As Insert,jiangxb1987,jiangxb1987,Major,Resolved,Fixed,13/Jan/17 12:00,06/Mar/17 20:36,
Bug,SPARK-18568,13022957,,vertex attributes in the edge triplet not getting updated in super steps for Pregel API,,rohit13k,Major,Resolved,Not A Problem,23/Nov/16 18:07,06/Mar/17 19:08,
Improvement,SPARK-19257,13035414,,The type of CatalogStorageFormat.locationUri should be java.net.URI instead of String,windpiger,cloud_fan,Major,Resolved,Fixed,17/Jan/17 07:24,06/Mar/17 18:45,
Improvement,SPARK-19304,13036434,,Kinesis checkpoint recovery is 10x slow,gaurav24,gaurav24,Major,Resolved,Fixed,20/Jan/17 05:25,06/Mar/17 18:44,
Bug,SPARK-19835,13048494,,Runing CTAS sql on spark2.0.1 hung ,,xwc3504,Major,Closed,Not A Problem,06/Mar/17 11:49,06/Mar/17 13:32,
Question,SPARK-19656,13044201,,Can't load custom type from avro file to RDD with newAPIHadoopFile,,amitnira,Major,Closed,Not A Problem,18/Feb/17 10:21,05/Mar/17 22:49,
Bug,SPARK-19795,13047628,,"R should support column functions to_json, from_json",felixcheung,felixcheung,Major,Resolved,Fixed,02/Mar/17 09:50,05/Mar/17 20:37,
Bug,SPARK-13156,12936247,,JDBC using multiple partitions creates additional tasks but only executes on one,,charles.drotar@capitalone.com,Major,Closed,Not A Problem,03/Feb/16 05:09,05/Mar/17 07:10,
Test,SPARK-19816,13048235,,DataFrameCallbackSuite doesn't recover the log level,zsxwing,zsxwing,Major,Resolved,Fixed,04/Mar/17 01:04,04/Mar/17 06:21,
Bug,SPARK-19718,13045800,,Fix flaky test: org.apache.spark.sql.kafka010.KafkaSourceStressForDontFailOnDataLossSuite: stress test for failOnDataLoss=false,zsxwing,zsxwing,Major,Resolved,Fixed,23/Feb/17 21:38,04/Mar/17 01:10,
Sub-task,SPARK-18939,13029363,13019120,Timezone support in partition values.,ueshin,ueshin,Major,Resolved,Fixed,20/Dec/16 05:58,04/Mar/17 00:36,
Bug,SPARK-19774,13047109,,StreamExecution should call stop() on sources when a stream fails,brkyvz,brkyvz,Major,Resolved,Fixed,28/Feb/17 22:02,03/Mar/17 18:35,
Improvement,SPARK-16773,12993314,,Post Spark 2.0 deprecation & warnings cleanup,,holden,Major,Resolved,Done,28/Jul/16 18:02,03/Mar/17 11:59,
New Feature,SPARK-19782,13047251,,Spark query available cores from application,,ascii4,Major,Resolved,Not A Problem,01/Mar/17 09:36,03/Mar/17 11:16,
Bug,SPARK-19794,13047623,,Release HDFS Client after read/write checkpoint,,darion,Major,Resolved,Not A Problem,02/Mar/17 09:37,03/Mar/17 10:47,
Bug,SPARK-18726,13025756,,Filesystem unnecessarily scanned twice during creation of non-catalog table,windpiger,ekhliang,Major,Resolved,Fixed,05/Dec/16 22:11,03/Mar/17 07:54,
Improvement,SPARK-18478,13021325,,Support codegen for Hive UDFs,,maropu,Major,Closed,Won't Fix,17/Nov/16 00:54,03/Mar/17 05:45,
Improvement,SPARK-19745,13046535,,SVCAggregator serializes coefficients,sethah,sethah,Major,Resolved,Fixed,27/Feb/17 04:28,03/Mar/17 03:40,
Improvement,SPARK-19349,13037327,,Check resource ready to avoid multiple receivers to be scheduled on the same node.,,uncleGen,Major,Closed,Won't Fix,24/Jan/17 10:36,03/Mar/17 01:27,
Bug,SPARK-19750,13046602,,Spark UI http -> https redirect error,jerryshao,jerryshao,Major,Resolved,Fixed,27/Feb/17 10:35,03/Mar/17 01:19,
New Feature,SPARK-11197,12906105,,Run SQL query on files directly without create a table,davies,davies,Major,Resolved,Fixed,19/Oct/15 23:43,02/Mar/17 18:11,
Improvement,SPARK-17590,13005809,,Analyze CTE definitions at once and allow CTE subquery to define CTE,viirya,viirya,Major,Resolved,Fixed,19/Sep/16 02:21,02/Mar/17 15:35,
Improvement,SPARK-19733,13046208,,ALS performs unnecessary casting on item and user ids,datumbox,datumbox,Major,Resolved,Fixed,25/Feb/17 00:07,02/Mar/17 10:39,
Bug,SPARK-19583,13042671,,CTAS for data source tables with an created location does not work,windpiger,smilegator,Major,Resolved,Fixed,13/Feb/17 20:27,02/Mar/17 06:51,
Bug,SPARK-19373,13038223,,Mesos implementation of spark.scheduler.minRegisteredResourcesRatio looks at acquired cores rather than registerd cores,mgummelt,mgummelt,Major,Resolved,Fixed,26/Jan/17 18:38,01/Mar/17 23:54,
Question,SPARK-19768,13046983,,"Error for both  aggregate  and  non-aggregate queries in Structured Streaming - ""This query does not support recovering from checkpoint location""",,baghelamit,Major,Resolved,Not A Bug,28/Feb/17 14:17,01/Mar/17 16:59,
Question,SPARK-19785,13047293,,java.lang.ClassNotFoundException - Scala anonymous function,,d.safaric,Major,Resolved,Invalid,01/Mar/17 12:28,01/Mar/17 13:31,
Bug,SPARK-19460,13040416,,"Update dataset used in R documentation, examples to reduce warning noise and confusions",wm624,felixcheung,Major,Resolved,Fixed,05/Feb/17 00:14,01/Mar/17 06:32,
Bug,SPARK-19463,13040455,,refresh the table cache after InsertIntoHadoopFsRelation,windpiger,windpiger,Major,Resolved,Fixed,05/Feb/17 11:04,28/Feb/17 20:00,
Bug,SPARK-19617,13043435,,Fix the race condition when starting and stopping a query quickly,zsxwing,zsxwing,Major,Resolved,Fixed,16/Feb/17 00:58,28/Feb/17 18:56,
Question,SPARK-19770,13047041,,Running Example SparkPi Job on Mesos,,joelo,Major,Resolved,Invalid,28/Feb/17 17:41,28/Feb/17 18:50,
Bug,SPARK-14489,12957192,,RegressionEvaluator returns NaN for ALS in Spark ml,mlnick,clemencb,Major,Resolved,Fixed,08/Apr/16 11:26,28/Feb/17 14:18,
Bug,SPARK-16440,12987775,,Undeleted broadcast variables in Word2Vec causing OoM for long runs ,anthony-truchet,anthony-truchet,Major,Resolved,Fixed,08/Jul/16 12:45,28/Feb/17 10:18,
Bug,SPARK-19760,13046837,,Documentation does not list dependency on jniloader,,DemiMarie,Major,Resolved,Not A Problem,28/Feb/17 01:53,28/Feb/17 08:29,
Bug,SPARK-19748,13046568,,refresh for InMemoryFileIndex with FileStatusCache does not work correctly,windpiger,windpiger,Major,Resolved,Fixed,27/Feb/17 07:43,28/Feb/17 08:18,
New Feature,SPARK-19744,13046515,,Find a better alternative to netlib-java,,DemiMarie,Major,Closed,Not A Problem,26/Feb/17 23:34,28/Feb/17 01:49,
New Feature,SPARK-18080,13014849,,Locality Sensitive Hashing (LSH) Python API,yunn,josephkb,Major,Resolved,Fixed,24/Oct/16 20:01,28/Feb/17 01:21,
Improvement,SPARK-19746,13046543,,LogisticAggregator is inefficient in indexing,sethah,sethah,Major,Resolved,Fixed,27/Feb/17 05:19,28/Feb/17 00:36,
Improvement,SPARK-13219,12937192,,Pushdown predicate propagation in SparkSQL with join,,doodlegum,Major,Resolved,Duplicate,05/Feb/16 23:07,27/Feb/17 04:56,
Improvement,SPARK-12532,12924407,,Join-key Pushdown via Predicate Transitivity,,smilegator,Major,Closed,Later,27/Dec/15 18:52,27/Feb/17 04:55,
Bug,SPARK-15615,12973450,,Support for creating a dataframe from JSON in Dataset[String] ,pj.fanning,pj.fanning,Major,Resolved,Fixed,27/May/16 16:21,26/Feb/17 05:53,
Improvement,SPARK-19725,13045958,,different parquet dependency in spark2.0.x and Hive2.x cause failure of HoS when using parquet file format,,KaiXu,Major,Resolved,Not A Problem,24/Feb/17 09:25,25/Feb/17 16:05,
Sub-task,SPARK-14222,12954145,12954142,Cross-publish jackson-module-scala for Scala 2.12,joshrosen,joshrosen,Major,Resolved,Done,29/Mar/16 00:10,25/Feb/17 15:27,
Sub-task,SPARK-14221,12954143,12954142,Cross-publish Chill for Scala 2.12,joshrosen,joshrosen,Major,Resolved,Done,29/Mar/16 00:02,25/Feb/17 15:25,
Bug,SPARK-19650,13044148,,Metastore-only operations shouldn't trigger a spark job,hvanhovell,sameerag,Major,Resolved,Fixed,17/Feb/17 23:42,25/Feb/17 07:06,
Improvement,SPARK-19735,13046235,,Remove HOLD_DDLTIME from Catalog APIs,smilegator,smilegator,Major,Resolved,Fixed,25/Feb/17 04:19,25/Feb/17 07:04,
Bug,SPARK-15678,12974322,,Not use cache on appends and overwrites,sameerag,sameerag,Major,Resolved,Fixed,31/May/16 18:58,25/Feb/17 05:57,
Sub-task,SPARK-19161,13033506,13033503,Improving UDF Docstrings,zero323,zero323,Major,Resolved,Fixed,10/Jan/17 20:34,24/Feb/17 16:24,
Bug,SPARK-19691,13045040,,Calculating percentile of decimal column fails with ClassCastException,maropu,joshrosen,Major,Resolved,Fixed,22/Feb/17 01:40,24/Feb/17 09:55,
New Feature,SPARK-10041,12856496,,Proposal of Parameter Server Interface for Spark,,hitliuyi,Major,Closed,Won't Fix,17/Aug/15 01:47,24/Feb/17 08:22,
New Feature,SPARK-14084,12952618,,Parallel training jobs in model selection,,mengxr,Major,Resolved,Duplicate,22/Mar/16 22:44,24/Feb/17 07:22,
Improvement,SPARK-3246,12737023,,Support weighted SVMWithSGD for classification of unbalanced dataset,,search4mahesh,Major,Closed,Won't Fix,27/Aug/14 06:47,24/Feb/17 07:16,
Improvement,SPARK-16920,12995278,,Investigate and fix issues introduced in SPARK-15858,mahmoudr,vlad.feinberg,Major,Resolved,Done,05/Aug/16 17:13,23/Feb/17 23:22,
Improvement,SPARK-12524,12924270,,Group by key in a pairrdd without any shuffle,,shushantarora,Major,Resolved,Not A Problem,25/Dec/15 08:28,23/Feb/17 22:30,
Improvement,SPARK-19706,13045537,,add Column.contains in pyspark,cloud_fan,cloud_fan,Major,Resolved,Fixed,23/Feb/17 07:39,23/Feb/17 21:22,
Improvement,SPARK-18592,13023508,,Move DT/RF/GBT Param setter methods to subclasses,yanboliang,yanboliang,Major,Resolved,Fixed,26/Nov/16 13:37,23/Feb/17 19:42,
Documentation,SPARK-18812,13027135,,"Clarify ""Spark ML""",mengxr,mengxr,Major,Resolved,Fixed,09/Dec/16 23:24,23/Feb/17 19:36,
Bug,SPARK-17822,13010355,,JVMObjectTracker.objMap may leak JVM objects,mengxr,yhuai,Major,Resolved,Fixed,07/Oct/16 03:52,23/Feb/17 19:36,
Bug,SPARK-9275,12848520,,IsolatedClientLoader could not load shared JNI libraries,,zhpengg,Major,Resolved,Duplicate,23/Jul/15 11:26,23/Feb/17 14:11,
Improvement,SPARK-19658,13044280,,Set NumPartitions of RepartitionByExpression In Analyzer,smilegator,smilegator,Major,Resolved,Fixed,19/Feb/17 07:53,23/Feb/17 01:27,
Bug,SPARK-19652,13044155,,REST API does not perform user auth for individual apps,vanzin,vanzin,Major,Resolved,Fixed,18/Feb/17 00:08,22/Feb/17 23:49,
Bug,SPARK-17280,13000695,,Flaky test: org.apache.spark.streaming.kafka010.JavaKafkaRDDSuite and JavaDirectKafkaStreamSuite.testKafkaStream,,yhuai,Major,Resolved,Fixed,27/Aug/16 16:43,22/Feb/17 17:56,
Question,SPARK-19687,13045002,,"Does SPARK supports for Postgres JSONB data type to store JSON data, if yes, kindly please help us with any examples.",,praveen.tallapudi,Major,Resolved,Invalid,21/Feb/17 23:05,22/Feb/17 16:20,
Bug,SPARK-19692,13045055,,Comparison on BinaryType has incorrect results,,cactauz,Major,Closed,Won't Fix,22/Feb/17 02:24,22/Feb/17 15:16,
Task,SPARK-19642,13043832,,Improve the security guarantee for rest api and ui,,uncleGen,Major,Closed,Won't Fix,17/Feb/17 02:08,22/Feb/17 13:26,
Documentation,SPARK-19639,13043804,,Add spark.svmLinear example and update vignettes,wm624,wm624,Major,Resolved,Fixed,17/Feb/17 00:09,22/Feb/17 06:37,
Test,SPARK-19670,13044628,,Enable Bucketed Table Reading and Writing Testing Without Hive Support,smilegator,smilegator,Major,Resolved,Fixed,20/Feb/17 18:00,22/Feb/17 03:33,
Bug,SPARK-13767,12948302,,py4j.protocol.Py4JNetworkError: An error occurred while trying to connect to the Java server,,agrawal.poonam,Major,Resolved,Not A Problem,09/Mar/16 06:30,22/Feb/17 01:49,
Bug,SPARK-19681,13044915,,save and load pipeline and then use it yield java.lang.RuntimeException,,clemencb,Major,Closed,Fixed,21/Feb/17 18:00,21/Feb/17 23:47,
Epic,SPARK-19686,13044990,,Spark poc projects,,kvasagiri,Major,Resolved,Invalid,21/Feb/17 22:30,21/Feb/17 22:38,
Documentation,SPARK-19337,13037160,,Documentation and examples for LinearSVC,yuhaoyan,josephkb,Major,Resolved,Fixed,23/Jan/17 20:29,21/Feb/17 17:40,
Sub-task,SPARK-15547,12972957,12973579,Encoder validation is too strict for inner nested structs,cloud_fan,lian cheng,Major,Resolved,Fixed,26/May/16 05:52,21/Feb/17 11:26,
Improvement,SPARK-19671,13044699,,change 'var' to 'val' for better Specification,,10110346,Major,Closed,Not A Problem,21/Feb/17 03:38,21/Feb/17 06:15,
Task,SPARK-18453,13020930,,Support Thrift UI to use SPNEGO,,Wancy,Major,Closed,Invalid,15/Nov/16 21:13,21/Feb/17 05:45,
Improvement,SPARK-19672,13044700,,change 'var' to 'val' for better Specification,,10110346,Major,Resolved,Duplicate,21/Feb/17 03:38,21/Feb/17 05:04,
Improvement,SPARK-19638,13043793,,Filter pushdown not working for struct fields,,ndimiduk,Major,Closed,Duplicate,16/Feb/17 23:17,21/Feb/17 00:39,
Bug,SPARK-19646,13043880,,binaryRecords replicates records in scala API,srowen,bahaelaila7,Major,Resolved,Fixed,17/Feb/17 06:45,20/Feb/17 17:47,
Improvement,SPARK-19530,13041618,,Use guava weigher for code cache eviction,,viirya,Major,Closed,Won't Fix,09/Feb/17 07:31,20/Feb/17 06:26,
Improvement,SPARK-19598,13043037,,Remove the alias parameter in UnresolvedRelation,windpiger,rxin,Major,Resolved,Fixed,14/Feb/17 19:06,20/Feb/17 00:52,
New Feature,SPARK-19493,13040997,,Remove Java 7 support,srowen,rxin,Major,Resolved,Done,07/Feb/17 14:43,19/Feb/17 17:50,
Sub-task,SPARK-19534,13041755,13040997,"Convert Java tests to use lambdas, Java 8 features",srowen,srowen,Major,Resolved,Fixed,09/Feb/17 16:08,19/Feb/17 17:43,
Sub-task,SPARK-19533,13041754,13040997,"Convert Java examples to use lambdas, Java 8 features",srowen,srowen,Major,Resolved,Fixed,09/Feb/17 16:06,19/Feb/17 17:38,
Documentation,SPARK-19630,13043625,,spark.jars.ivy explanation is incorrect and missleading.,,mirko.kaempf@cloudera.com,Major,Resolved,Duplicate,16/Feb/17 12:51,19/Feb/17 17:36,
Documentation,SPARK-18081,13014850,,Locality Sensitive Hashing (LSH) User Guide,yunn,josephkb,Major,Resolved,Fixed,24/Oct/16 20:01,19/Feb/17 15:09,
Improvement,SPARK-19464,13040457,,Remove support for Hadoop 2.5 and earlier,srowen,srowen,Major,Resolved,Fixed,05/Feb/17 11:51,19/Feb/17 10:28,
Bug,SPARK-3877,12746990,,The exit code of spark-submit is still 0 when an yarn application fails,zsxwing,zsxwing,Major,Closed,Fixed,09/Oct/14 10:52,17/Feb/17 23:20,
Improvement,SPARK-18285,13018356,,approxQuantile in R support multi-column,yanboliang,podongfeng,Major,Resolved,Fixed,05/Nov/16 03:38,17/Feb/17 20:00,
Bug,SPARK-19500,13041106,,Fail to spill the aggregated hash map when radix sort is used,davies,davies,Major,Resolved,Fixed,07/Feb/17 19:45,17/Feb/17 17:36,
Improvement,SPARK-15155,12965258,,Optionally ignore default role resources,,ChrisHeller,Major,Resolved,Won't Fix,05/May/16 11:48,17/Feb/17 09:15,
Improvement,SPARK-17605,13006139,,Add option spark.usePython and spark.useR for applications that use both pyspark and sparkr,,zjffdu,Major,Resolved,Won't Fix,20/Sep/16 08:19,17/Feb/17 09:12,
Sub-task,SPARK-16526,12989038,12989031,Benchmarking Performance for Fast HashMap Implementations and Set Knobs,,qifan,Major,Resolved,Won't Fix,13/Jul/16 07:56,17/Feb/17 09:12,
Improvement,SPARK-15992,12979893,,Code cleanup mesos coarse backend offer evaluation workflow,,drcrallen,Major,Resolved,Won't Fix,16/Jun/16 17:16,17/Feb/17 09:11,
Improvement,SPARK-14819,12961032,,"Improve the ""SET"" and ""SET -v"" command",,bomeng,Major,Resolved,Duplicate,21/Apr/16 20:16,17/Feb/17 09:09,
Umbrella,SPARK-6100,12778616,,Distributed linear algebra in PySpark/MLlib,mengxr,mengxr,Major,Resolved,Done,01/Mar/15 19:33,17/Feb/17 09:05,
Bug,SPARK-19449,13040131,,Inconsistent results between ml package RandomForestClassificationModel and mllib package RandomForestModel,,anshbansal,Major,Resolved,Not A Problem,03/Feb/17 14:18,17/Feb/17 09:02,
Bug,SPARK-18120,13015567,,QueryExecutionListener method doesnt' get executed for DataFrameWriter methods,cloud_fan,salilsurendran,Major,Resolved,Fixed,26/Oct/16 20:24,17/Feb/17 05:09,
Sub-task,SPARK-19163,13033508,13033503,Lazy creation of the _judf,zero323,zero323,Major,Resolved,Fixed,10/Jan/17 20:43,16/Feb/17 21:33,
Bug,SPARK-19586,13042775,,Incorrect push down filter for double negative in SQL,smilegator,everett,Major,Resolved,Fixed,14/Feb/17 02:38,16/Feb/17 21:32,
Sub-task,SPARK-19160,13033504,13033503,Decorator for UDF creation.,zero323,zero323,Major,Resolved,Fixed,10/Jan/17 20:31,16/Feb/17 15:56,
Bug,SPARK-19627,13043609,,pyspark call jvm function defined by ourselves,,kehao,Major,Resolved,Invalid,16/Feb/17 11:51,16/Feb/17 11:55,
Bug,SPARK-19603,13043134,,Fix StreamingQuery explain command,zsxwing,zsxwing,Major,Resolved,Fixed,15/Feb/17 01:02,16/Feb/17 04:52,
Bug,SPARK-19399,13038831,,R Coalesce on DataFrame and coalesce on column,felixcheung,felixcheung,Major,Resolved,Fixed,30/Jan/17 07:47,16/Feb/17 03:29,
Test,SPARK-19604,13043151,,Log the start of every Python test,yhuai,yhuai,Major,Resolved,Fixed,15/Feb/17 04:19,16/Feb/17 02:45,
Improvement,SPARK-19599,13043041,,Clean up HDFSMetadataLog,zsxwing,zsxwing,Major,Resolved,Fixed,14/Feb/17 19:26,16/Feb/17 00:23,
Sub-task,SPARK-18937,13029359,13019120,Timezone support in CSV/JSON parsing,ueshin,rxin,Major,Resolved,Fixed,20/Dec/16 05:45,15/Feb/17 21:27,
New Feature,SPARK-19607,13043269,,Finding QueryExecution that matches provided executionId,ala.luszczak,ala.luszczak,Major,Resolved,Fixed,15/Feb/17 14:08,15/Feb/17 20:47,
Documentation,SPARK-19584,13042738,,Update Structured Streaming documentation to include Batch query description,tcondie,tcondie,Major,Resolved,Fixed,13/Feb/17 23:59,15/Feb/17 20:43,
Improvement,SPARK-19455,13040265,,Add option for case-insensitive Parquet field resolution,,budde,Major,Closed,Duplicate,03/Feb/17 22:32,15/Feb/17 19:41,
Documentation,SPARK-19590,13042805,,Update the document for QuantileDiscretizer in pyspark,VinceXie,VinceXie,Major,Resolved,Fixed,14/Feb/17 04:05,15/Feb/17 18:13,
Sub-task,SPARK-18873,13028271,13020945,New test cases for scalar subquery,nsyca,nsyca,Major,Resolved,Fixed,15/Dec/16 02:36,15/Feb/17 16:31,
Bug,SPARK-19587,13042776,,Disallow when sort columns are part of partitioning columns,cloud_fan,tejasp,Major,Resolved,Fixed,14/Feb/17 02:39,15/Feb/17 16:15,
Improvement,SPARK-16475,12988161,,Broadcast Hint for SQL Queries,rxin,rxin,Major,Resolved,Fixed,11/Jul/16 00:34,15/Feb/17 14:55,
New Feature,SPARK-19456,13040292,,Add LinearSVC R API,wm624,wm624,Major,Resolved,Fixed,04/Feb/17 01:23,15/Feb/17 09:17,
Sub-task,SPARK-19387,13038504,12976312,CRAN tests do not run with SparkR source package,felixcheung,felixcheung,Major,Resolved,Fixed,27/Jan/17 19:01,14/Feb/17 21:51,
Bug,SPARK-19529,13041613,,TransportClientFactory.createClient() shouldn't call awaitUninterruptibly(),joshrosen,joshrosen,Major,Resolved,Fixed,09/Feb/17 07:25,14/Feb/17 19:29,
Improvement,SPARK-19589,13042800,,Removal of SQLGEN files,smilegator,smilegator,Major,Resolved,Fixed,14/Feb/17 03:53,14/Feb/17 08:36,
Bug,SPARK-19579,13042574,,spark-submit fails to run Kafka Stream python script,,PiotrNestor,Major,Closed,Won't Fix,13/Feb/17 13:21,14/Feb/17 08:33,
Bug,SPARK-15716,12974937,,Memory usage of driver keeps growing up in Spark Streaming,,yani.chen,Major,Resolved,Invalid,01/Jun/16 21:33,14/Feb/17 07:07,
Bug,SPARK-19539,13041905,,CREATE TEMPORARY TABLE needs to avoid existing temp view,xwu0226,xwu0226,Major,Resolved,Fixed,10/Feb/17 01:21,14/Feb/17 03:47,
Bug,SPARK-19520,13041512,,WAL should not be encrypted,vanzin,vanzin,Major,Resolved,Fixed,08/Feb/17 22:12,13/Feb/17 22:34,
Bug,SPARK-17714,13008388,,ClassCircularityError is thrown when using org.apache.spark.util.Utils.classForName ,zsxwing,WeiqingYang,Major,Resolved,Fixed,28/Sep/16 23:26,13/Feb/17 20:04,
