Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Sub-task,SPARK-29110,13257009,13234138,Add window.sql - Part 4,DylanGuedes,DylanGuedes,Major,Resolved,Fixed,17/Sep/19 01:58,12/Dec/22 18:10,
Bug,SPARK-29621,13264811,,Querying internal corrupt record column should not be allowed in filter operation,,Patnaik,Major,Resolved,Not A Problem,28/Oct/19 13:32,12/Dec/22 18:10,
Sub-task,SPARK-33959,13348710,13352396,Improve the statistics estimation of the Tail,yumwang,yumwang,Major,Resolved,Fixed,02/Jan/21 09:29,12/Dec/22 18:10,
Sub-task,SPARK-33963,13348747,13341873,`isCached` return `false` for cached Hive table,maxgekk,maxgekk,Major,Resolved,Fixed,02/Jan/21 19:15,12/Dec/22 18:10,
Sub-task,SPARK-33067,13333680,13174097,Add negative checks to JDBC v2 Table Catalog tests,maxgekk,maxgekk,Major,Resolved,Fixed,05/Oct/20 09:47,12/Dec/22 18:10,
Sub-task,SPARK-36537,13395744,13392833,Revisit disabled tests for CategoricalDtype,itholic,ueshin,Major,Resolved,Fixed,17/Aug/21 19:39,12/Dec/22 18:10,
Sub-task,SPARK-36505,13394980,13394979,Improve test coverage for frame.py,itholic,itholic,Major,Resolved,Fixed,13/Aug/21 01:13,12/Dec/22 18:10,
Improvement,SPARK-33530,13342349,,Support --archives option natively,gurwls223,gurwls223,Major,Resolved,Fixed,24/Nov/20 11:46,12/Dec/22 18:10,
Documentation,SPARK-21616,13091965,,"SparkR 2.3.0 migration guide, release note",felixcheung,felixcheung,Major,Resolved,Fixed,02/Aug/17 18:31,12/Dec/22 18:10,
Sub-task,SPARK-22530,13118636,13081999,Add ArrayType Support for working with Pandas and Arrow,bryanc,bryanc,Major,Resolved,Fixed,15/Nov/17 20:00,12/Dec/22 18:10,
Bug,SPARK-23959,13151584,,UnresolvedException with DataSet created from Seq.empty since Spark 2.3.0,,samdebacker,Major,Resolved,Cannot Reproduce,11/Apr/18 08:38,12/Dec/22 18:10,
Improvement,SPARK-30231,13274057,,Support explain mode in PySpark df.explain,maropu,maropu,Major,Resolved,Fixed,12/Dec/19 07:41,12/Dec/22 18:10,
Sub-task,SPARK-35944,13386616,13386612,Introduce type aliases for names or labels.,ueshin,ueshin,Major,Resolved,Fixed,29/Jun/21 22:58,12/Dec/22 18:10,
Sub-task,SPARK-35939,13386580,13386570,Deprecate Python 3.6 in Spark documentation,XinrongM,XinrongM,Major,Resolved,Fixed,29/Jun/21 18:15,12/Dec/22 18:10,
Sub-task,SPARK-35938,13386578,13386570,Add deprecation warning for Python 3.6,XinrongM,XinrongM,Major,Resolved,Fixed,29/Jun/21 18:13,12/Dec/22 18:10,
Improvement,SPARK-36320,13392233,,Fix Series/Index.copy() to drop extra columns.,ueshin,ueshin,Major,Resolved,Fixed,28/Jul/21 01:38,12/Dec/22 18:10,
Bug,SPARK-26924,13216506,,Fix CRAN hack as soon as Arrow is available on CRAN,,gurwls223,Major,Resolved,Duplicate,19/Feb/19 04:11,12/Dec/22 18:10,
Improvement,SPARK-33613,13343405,,[Python][Tests] Replace calls to deprecated test APIs,bryanc,bryanc,Major,Resolved,Fixed,30/Nov/20 20:39,12/Dec/22 18:10,
Improvement,SPARK-30648,13281693,,Support filters pushdown in JSON datasource,maxgekk,maxgekk,Major,Resolved,Fixed,27/Jan/20 11:43,12/Dec/22 18:10,
Bug,SPARK-25293,13182284,,Dataframe write to csv saves part files in outputDireotry/task-xx/part-xxx instead of directly saving in outputDir,,omkar999,Major,Resolved,Invalid,31/Aug/18 04:47,12/Dec/22 18:10,
Improvement,SPARK-29885,13268178,,Improve the exception message when reading the daemon port,beliefer,beliefer,Major,Resolved,Fixed,14/Nov/19 02:15,12/Dec/22 18:10,
New Feature,SPARK-33556,13342577,,Add array_to_vector function for dataframe column,weichenxu123,weichenxu123,Major,Resolved,Fixed,25/Nov/20 10:27,12/Dec/22 18:10,
Improvement,SPARK-27606,13230948,,Deprecate `extended` field in ExpressionDescription/ExpressionInfo,gurwls223,gurwls223,Major,Resolved,Fixed,30/Apr/19 16:22,12/Dec/22 18:10,
Bug,SPARK-22206,13107135,,gapply in R can't work on empty grouping columns,viirya,viirya,Major,Resolved,Fixed,05/Oct/17 05:13,12/Dec/22 18:10,
Improvement,SPARK-18437,13020505,,Inconsistent mark-down for `Note:`/`NOTE:`/`Note that` across Scala/Java/R/Python in API documentations,gurwls223,gurwls223,Major,Resolved,Done,14/Nov/16 13:45,12/Dec/22 18:10,
Bug,SPARK-28624,13248869,,make_date is inconsistent when reading from table,,yumwang,Major,In Progress,,05/Aug/19 12:00,12/Dec/22 18:10,
Improvement,SPARK-37833,13421190,,Add `precondition` job for skip the main GitHub Action jobs,dongjoon,dongjoon,Major,Resolved,Fixed,07/Jan/22 02:21,12/Dec/22 18:10,
Bug,SPARK-31589,13301439,,Use `r-lib/actions/setup-r` in GitHub Action,dongjoon,dongjoon,Major,Resolved,Fixed,28/Apr/20 03:58,12/Dec/22 18:10,
Improvement,SPARK-40039,13476259,,Introducing a streaming checkpoint file manager based on Hadoop's Abortable interface,attilapiros,attilapiros,Major,Resolved,Fixed,11/Aug/22 00:39,12/Dec/22 18:10,
Bug,SPARK-33946,13348531,,Cannot connect to spark hive after session timeout,,pin_zhang,Major,Open,,31/Dec/20 01:54,12/Dec/22 18:10,
Bug,SPARK-32596,13322149,,Clear Ivy resolution files as part of the finally block,vsowrirajan,vsowrirajan,Major,Resolved,Fixed,11/Aug/20 23:19,12/Dec/22 18:10,
