Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Sub-task,SPARK-35823,13384638,13384636,Spark UI-Stages DAG visualization is empty in IE11,,jobitmathew,Minor,Open,,19/Jun/21 08:22,10/Sep/21 06:55,
Improvement,SPARK-36698,13400101,,Allow expand 'quotedRegexColumnNames' in all expressions when it’s expanded to one named expression,,planga82,Minor,In Progress,,08/Sep/21 22:51,09/Sep/21 23:35,
Improvement,SPARK-36622,13398413,,spark.history.kerberos.principal doesn't take value _HOST,,pralabhkumar,Minor,In Progress,,31/Aug/21 09:19,08/Sep/21 10:59,
Improvement,SPARK-36690,13399899,,Clean up deprecated api usage related to commons-pool2,LuciferYang,LuciferYang,Minor,Resolved,Fixed,08/Sep/21 05:39,08/Sep/21 07:45,
Bug,SPARK-36684,13399790,,Clean up `Cannot load filesystem` warning log when test the sql/core module with hadoop-2.7 profile,LuciferYang,LuciferYang,Minor,Resolved,Fixed,07/Sep/21 15:11,08/Sep/21 04:41,
Bug,SPARK-32322,13316931,,Pyspark not launching in Spark IPV6 environment,,jobitmathew,Minor,Open,,15/Jul/20 13:31,07/Sep/21 22:09,
Sub-task,SPARK-36153,13389783,13310261,Add SQL doc about transform for current behavior,angerszhuuu,angerszhuuu,Minor,Resolved,Fixed,15/Jul/21 08:12,07/Sep/21 02:31,
Sub-task,SPARK-36675,13399583,13382384,Support ScriptTransformation for timestamp_ntz,sarutak,sarutak,Minor,Resolved,Fixed,06/Sep/21 13:04,06/Sep/21 18:58,
Bug,SPARK-36603,13397925,,Use WeakReference over SoftReference in LevelDB to avoid retaining iterator refs,srowen,srowen,Minor,Resolved,Fixed,28/Aug/21 01:09,05/Sep/21 22:11,
Improvement,SPARK-36613,13398210,,The return value of the Table.capabilities should use EnumSet instead of HashSet,LuciferYang,LuciferYang,Minor,Resolved,Fixed,30/Aug/21 11:53,05/Sep/21 13:23,
Improvement,SPARK-36602,13397601,,Clean up redundant asInstanceOf casts,LuciferYang,LuciferYang,Minor,Resolved,Fixed,26/Aug/21 15:49,05/Sep/21 13:22,
Improvement,SPARK-36643,13398758,,Add more information in ERROR log while SparkConf is modified when spark.sql.legacy.setCommandRejectsSparkCoreConfs is set,senthh,senthh,Minor,Resolved,Fixed,01/Sep/21 16:45,04/Sep/21 06:50,
Improvement,SPARK-36659,13399061,,Promote spark.sql.execution.topKSortFallbackThreshold to user-faced config,Qin Yao,Qin Yao,Minor,Resolved,Fixed,03/Sep/21 03:00,03/Sep/21 17:31,
Improvement,SPARK-36658,13399055,,Expose executionId to QueryExecutionListener,,ivoson,Minor,In Progress,,03/Sep/21 01:57,03/Sep/21 04:07,
Brainstorming,SPARK-35623,13381844,,Volcano resource manager for Spark on Kubernetes,,dipanjanK,Minor,Open,,03/Jun/21 07:15,02/Sep/21 11:56,
Wish,SPARK-36611,13398153,,Remove unused listener in HiveThriftServer2AppStatusStore,,timothy65535,Minor,Resolved,Fixed,30/Aug/21 07:57,31/Aug/21 03:43,
New Feature,SPARK-36287,13391825,,create TimestampNTZType in pyspark,,dominikgehl,Minor,Resolved,Duplicate,26/Jul/21 08:00,30/Aug/21 01:27,
Improvement,SPARK-36580,13397053,,Replace filter and contains with intersect,LuciferYang,LuciferYang,Minor,Resolved,Fixed,25/Aug/21 03:27,29/Aug/21 16:25,
Improvement,SPARK-36576,13396984,,Improve range split calculation for Kafka Source minPartitions option,noslowerdna,noslowerdna,Minor,Resolved,Fixed,24/Aug/21 17:17,29/Aug/21 07:40,
Bug,SPARK-36565,13396758,,"""Unscaled value too large for precision"" while reading simple parquet file readable with parquet-tools and pandas",,LorenzoMartini94,Minor,Resolved,Invalid,23/Aug/21 17:58,29/Aug/21 01:47,
Bug,SPARK-36605,13397943,,Upgrade Jackson to 2.12.5,sarutak,sarutak,Minor,Resolved,Fixed,28/Aug/21 08:15,28/Aug/21 22:57,
Bug,SPARK-31929,13310153,,"local cache size exceeding ""spark.history.store.maxDiskUsage"" triggered ""java.io.IOException"" in history server on Windows",Zhen Li,Zhen Li,Minor,Resolved,Fixed,08/Jun/20 14:35,28/Aug/21 01:10,
Bug,SPARK-36327,13392292,,Spark sql creates staging dir inside database directory rather than creating inside table directory,senthh,senthh,Minor,Resolved,Fixed,28/Jul/21 08:50,27/Aug/21 19:59,
Improvement,SPARK-34443,13358749,,Replace symbol literals with Symbol constructor invocations to comply with Scala 2.13,sarutak,sarutak,Minor,In Progress,,16/Feb/21 02:47,27/Aug/21 19:32,
Sub-task,SPARK-35151,13373873,13177995,Suppress `symbol literal is deprecated` compilation warnings in Scala 2.13,,LuciferYang,Minor,Resolved,Duplicate,20/Apr/21 14:40,27/Aug/21 19:30,
Improvement,SPARK-36578,13397030,,Minor UnivariateFeatureSelector API doc improvement,huaxingao,mengxr,Minor,Resolved,Fixed,24/Aug/21 22:47,27/Aug/21 04:17,
Bug,SPARK-36598,13397453,,The Cache use weight eviction mechanism has risk of memory leak,,LuciferYang,Minor,In Progress,,26/Aug/21 07:51,26/Aug/21 08:44,
Improvement,SPARK-36573,13396891,, Add a default value to ORACLE_DOCKER_IMAGE,lucacanali,lucacanali,Minor,Resolved,Fixed,24/Aug/21 09:46,24/Aug/21 20:30,
Improvement,SPARK-36419,13393548,,Move final aggregation in RDD.treeAggregate to executor,apatnam,apatnam,Minor,Resolved,Fixed,04/Aug/21 18:02,24/Aug/21 14:30,
New Feature,SPARK-34415,13357891,,Use randomization as a possibly better technique than grid search in optimizing hyperparameters,phenry,phenry,Minor,In Progress,,10/Feb/21 08:48,24/Aug/21 12:38,
Bug,SPARK-22876,13126767,,spark.yarn.am.attemptFailuresValidityInterval does not work correctly,,jinhan.zhong,Minor,Resolved,Incomplete,22/Dec/17 09:12,24/Aug/21 08:10,
Improvement,SPARK-29223,13258427,,"Kafka source: offset by timestamp - allow specifying timestamp for ""all partitions""",kabhwan,kabhwan,Minor,Resolved,Fixed,24/Sep/19 01:34,23/Aug/21 18:54,
Improvement,SPARK-35083,13372525,,Support remote scheduler pool file,ulysses,ulysses,Minor,Resolved,Fixed,15/Apr/21 03:14,20/Aug/21 02:39,
Improvement,SPARK-32985,13329144,,Decouple bucket filter pruning and bucket table scan,chengsu,chengsu,Minor,Resolved,Fixed,24/Sep/20 07:04,19/Aug/21 23:02,
Improvement,SPARK-36407,13393374,,Avoid potential integer multiplications overflow risk,LuciferYang,LuciferYang,Minor,Resolved,Fixed,04/Aug/21 03:58,18/Aug/21 16:31,
Improvement,SPARK-23693,13145338,,SQL function uuid(),,tashoyan,Minor,Resolved,Won't Fix,15/Mar/18 10:57,17/Aug/21 13:54,
Sub-task,SPARK-36484,13394792,13337114,Handle Stale block fetch failure on the client side by not retrying the requests,,vsowrirajan,Minor,Resolved,Won't Fix,12/Aug/21 00:33,16/Aug/21 16:45,
Improvement,SPARK-36520,13395428,,KinesisInitialPosition interface should be public,,noamtm,Minor,Open,,16/Aug/21 08:29,16/Aug/21 08:37,
Improvement,SPARK-36453,13394105,,Improve consistency processing floating point special literals,,planga82,Minor,In Progress,,08/Aug/21 22:35,15/Aug/21 23:13,
Task,SPARK-36514,13395309,,support to set the meta conf in HiveMetastoreClient,,KevinPis,Minor,In Progress,,15/Aug/21 09:42,15/Aug/21 10:11,
