Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KARAF-4877,13024888,,OS-terminal is in invalid state after the shutting down of karaf,,lliao,Major,Resolved,Duplicate,01/Dec/16 20:39,15/Sep/18 16:35,
Bug,KARAF-3515,12773856,,branding.properties file in the etc folder doesn't work,jbonofre,jbonofre,Major,Resolved,Fixed,10/Feb/15 13:55,15/Sep/18 16:35,
Bug,KARAF-3519,12774209,,Bring back the confirmation Message for system-level bundles,achim_nierbeck,achim_nierbeck,Major,Open,,11/Feb/15 13:57,15/Sep/18 16:35,
Bug,KARAF-3537,12775649,,More and less commands do not handle ansi escape sequences correctly,gnodet,gnodet,Major,Resolved,Fixed,17/Feb/15 16:51,15/Sep/18 16:35,
Bug,KARAF-3538,12775661,,Support multiline values in ShellTable,gnodet,gnodet,Major,Resolved,Fixed,17/Feb/15 17:26,15/Sep/18 16:35,
Improvement,KARAF-3539,12775826,,Ability to create headless shell session with a parent,gnodet,gnodet,Major,Resolved,Fixed,18/Feb/15 08:14,15/Sep/18 16:35,
Bug,KARAF-3543,12776198,,ClassNotFoundException when running shell.sh,gnodet,fabianlange,Major,Resolved,Fixed,19/Feb/15 16:07,15/Sep/18 16:35,
Dependency upgrade,KARAF-3558,12777519,,Upgrade to sshd-core 0.13.0,jbonofre,jbonofre,Major,Resolved,Fixed,25/Feb/15 12:48,15/Sep/18 16:35,
Bug,KARAF-3567,12777824,,Branding not applied to shell,ffang,fabianlange,Major,Resolved,Fixed,26/Feb/15 08:53,15/Sep/18 16:35,
Bug,KARAF-3582,12779086,,command extension: if one class failed inspection is stopped,ffang,maggu2810,Major,Resolved,Fixed,03/Mar/15 14:33,15/Sep/18 16:35,
Improvement,KARAF-3622,12783225,,Enhance SSH configuration mechanism,ffang,ancoron,Major,Resolved,Fixed,19/Mar/15 13:10,15/Sep/18 16:35,
Improvement,KARAF-3621,12783223,,Generate a more secure host key for SSH by default,ffang,ancoron,Major,Closed,Fixed,19/Mar/15 12:56,15/Sep/18 16:35,
Bug,KARAF-4927,13032390,,NamespaceHandlers should return null for unknown namespaces,cschneider,dkulp,Major,Resolved,Fixed,05/Jan/17 21:06,15/Sep/18 16:35,
Dependency upgrade,KARAF-3667,12820867,,Upgrade to sshd 0.14.0,gnodet,gnodet,Major,Resolved,Fixed,14/Apr/15 16:29,15/Sep/18 16:35,
Bug,KARAF-3683,12822787,,Improve message when feature is not found,jbonofre,jbonofre,Major,Resolved,Fixed,21/Apr/15 20:26,15/Sep/18 16:35,
Dependency upgrade,KARAF-3690,12822990,,Upgrade to Felix Gogo 0.16.2,jbonofre,jbonofre,Major,Resolved,Fixed,22/Apr/15 11:07,15/Sep/18 16:35,
Bug,KARAF-3755,12834544,,shell.support.table.ShellTableTest breaked build on Windows,jbonofre,mhautman,Major,Resolved,Fixed,02/Jun/15 10:17,15/Sep/18 16:34,
Bug,KARAF-3785,12837756,,"jledit doesn't deal with comment, blocking the loader",jbonofre,jbonofre,Major,Resolved,Fixed,15/Jun/15 06:42,15/Sep/18 16:34,
Bug,KARAF-3821,12842022,,dev:dump-create doesn't include feature.txt anymore,gnodet,jbonofre,Major,Resolved,Fixed,01/Jul/15 15:18,15/Sep/18 16:34,
Bug,KARAF-3819,12841935,,bundle:list command is not able to be executed from client script,gnodet,xldai,Major,Resolved,Fixed,01/Jul/15 09:01,15/Sep/18 16:34,
Bug,KARAF-3885,12849254,,Memory leak when use interactive client shell,ffang,ffang,Major,Resolved,Fixed,27/Jul/15 08:14,15/Sep/18 16:34,
Bug,KARAF-3908,12852983,,shell:new does not work for most classes,cschneider,cschneider,Major,Resolved,Fixed,07/Aug/15 15:25,15/Sep/18 16:34,
Dependency upgrade,KARAF-3922,12853894,,Upgrade to jline 2.13.1,jbonofre,jbonofre,Major,Resolved,Invalid,10/Aug/15 17:21,15/Sep/18 16:34,
Bug,KARAF-3942,12857530,,"Using ' and "" symbols with commands completion",,PavloVasylchenko,Major,Resolved,Not A Problem,20/Aug/15 13:09,15/Sep/18 16:34,
Bug,KARAF-3965,12860925,,"Calling Ctrl+D in Karaf console, when karaf asks if it is necessary to dispay all console commands, causes console not responding forever",ffang,dnk,Major,Resolved,Fixed,01/Sep/15 08:00,15/Sep/18 16:34,
Bug,KARAF-3971,12861314,,log:tail and pressing Ctrl-D freezes karaf shell console,ffang,ultor,Major,Resolved,Fixed,02/Sep/15 13:42,15/Sep/18 16:34,
Dependency upgrade,KARAF-4048,12903257,,Upgrade to sshd 1.0.0,gnodet,jbonofre,Major,Resolved,Duplicate,08/Oct/15 06:02,15/Sep/18 16:34,
Bug,KARAF-4072,12905719,,Karaf shell not working properly in windows,gnodet,ankurnema,Major,Resolved,Fixed,17/Oct/15 11:38,15/Sep/18 16:34,
Improvement,KARAF-4110,12912811,,Provide new convenient shell aliases,,jbonofre,Major,Open,,13/Nov/15 12:05,15/Sep/18 16:34,
Bug,KARAF-4118,12913758,,Command service declaration doesn't work,jbonofre,jbonofre,Major,Resolved,Fixed,17/Nov/15 16:17,15/Sep/18 16:34,
Bug,KARAF-4184,12920521,,ArgumentCompleter has incorrect check for enum type,jbonofre,mcculls,Major,Resolved,Fixed,09/Dec/15 19:30,15/Sep/18 16:34,
