Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KARAF-4885,13026785,,Karaf does not gracefully handle a feature with a prerequisite feature that is already installed,gnodet,damiri,Major,Resolved,Cannot Reproduce,08/Dec/16 20:53,18/Oct/17 14:18,
Bug,KARAF-5110,13067393,,Karaf 4.1.x / httplite incompatibility,gnodet,winnall,Major,Resolved,Not A Problem,27/Apr/17 14:11,18/Oct/17 07:07,
Bug,KARAF-5410,13107272,,Bundle loaded before cfg file,gnodet,Ch0wja,Major,Closed,Won't Fix,05/Oct/17 15:45,16/Oct/17 14:20,
Bug,KARAF-5423,13109058,,Karaf is flagged as vulnerable to CVE-2015-5262,achim_nierbeck,fabianlange,Major,Resolved,Fixed,12/Oct/17 21:39,13/Oct/17 21:18,
Bug,KARAF-5414,13108131,,Features mentioned in feature.xml stubs aren't taken into account in dependency calculations,skitt,skitt,Major,Resolved,Fixed,09/Oct/17 23:13,13/Oct/17 15:13,
New Feature,KARAF-3635,12785842,,Provide a black list for features,gnodet,gnodet,Major,Resolved,Fixed,26/Mar/15 10:38,13/Oct/17 07:42,
Bug,KARAF-5424,13109156,,Bad input stream behavior when using grep command,,gnodet,Major,Open,,13/Oct/17 06:38,13/Oct/17 06:38,
Improvement,KARAF-5421,13108902,,Better error while installing non OSGi bundles,,paolo.antinori,Major,Open,,12/Oct/17 12:26,12/Oct/17 12:26,
Improvement,KARAF-3770,12837057,,Add support for installing libraries from the features service,gnodet,gnodet,Major,Closed,Won't Fix,11/Jun/15 07:05,12/Oct/17 08:13,
Bug,KARAF-1805,12607007,,Kar's deployed features start just once if Karaf is configured for clean startup,,gicco,Major,Resolved,Not A Problem,11/Sep/12 07:33,04/Oct/17 05:50,
Bug,KARAF-5390,13105129,,tar.gz archives contains invalid data in demos\web\src\main\webapp\WEB-INF\karaf\system\org\apache\felix,jbonofre,apupier,Major,Resolved,Not A Bug,26/Sep/17 15:17,27/Sep/17 14:56,
Bug,KARAF-5385,13104173,,shutdown -f command can't exit the karaf,gnodet,ffang,Major,Resolved,Fixed,22/Sep/17 05:29,25/Sep/17 00:47,
Bug,KARAF-5386,13104317,,/var/lib files are touched and fill up ramdisk although they are not modified,,lauhub,Major,Open,,22/Sep/17 15:22,22/Sep/17 15:22,
Bug,KARAF-5374,13102132,,karaf-maven-plugin can't configure the start-level for the startupBundles,ffang,ffang,Major,Resolved,Fixed,14/Sep/17 03:31,15/Sep/17 00:20,
Bug,KARAF-5377,13102216,,Speed up repository loading,gnodet,gnodet,Major,Resolved,Fixed,14/Sep/17 11:53,14/Sep/17 11:56,
Improvement,KARAF-3027,12718819,,Allow concurrent access to the feature service,gnodet,gnodet,Major,Resolved,Fixed,06/Jun/14 10:52,12/Sep/17 07:16,
Bug,KARAF-5344,13099826,,Remote shell *really* doesn't like you resizing the console window,gnodet,tomq42,Major,Resolved,Fixed,05/Sep/17 12:35,11/Sep/17 21:29,
Bug,KARAF-4813,13017309,,RMI should not listen to all hosts,gnodet,lkiesow,Major,Resolved,Fixed,02/Nov/16 16:41,05/Sep/17 08:25,
Bug,KARAF-5321,13098121,,Pressing <tab> in console does not display list of commands,,petesramka,Major,Resolved,Duplicate,28/Aug/17 23:27,31/Aug/17 07:32,
Bug,KARAF-5329,13098606,,"OPS4J Pax Logging Service ""loses"" its fragment on Karaf restart",,pberkman,Major,Open,,30/Aug/17 16:52,30/Aug/17 17:01,
Bug,KARAF-5314,13095636,,The performance of profile builder used by karaf maven plugin has reduced significantly in 4.1 compared to 4.0,cschneider,vinayshankar,Major,Resolved,Fixed,18/Aug/17 13:36,24/Aug/17 12:40,
Bug,KARAF-5312,13095231,,bin/stop script output some unwanted message on mac,ffang,ffang,Major,Resolved,Fixed,17/Aug/17 05:08,17/Aug/17 14:29,
Dependency upgrade,KARAF-5309,13094770,,Upgrade to directory server 2.0.0-M24,cschneider,cschneider,Major,Resolved,Fixed,15/Aug/17 14:22,15/Aug/17 14:42,
Improvement,KARAF-5308,13094754,,Remove RepositoryImpl lazy loading as we always load it upfront anyway,cschneider,cschneider,Major,Resolved,Fixed,15/Aug/17 12:58,15/Aug/17 13:43,
Bug,KARAF-5304,13093746,,checkRootInstance function in karaf script fails under AIX,jbonofre,c.bruessow@cenit.de,Major,Resolved,Fixed,10/Aug/17 10:53,12/Aug/17 07:12,
Project,KARAF-5254,13087847,,Issue wile installing activemq-web-console in apache servicemix 7.0.0,jbonofre,pragya1507,Major,Resolved,Won't Fix,18/Jul/17 06:58,06/Aug/17 06:29,
Bug,KARAF-5233,13083743,,LogService does not work with log4j2,jbonofre,fabianlange,Major,Resolved,Not A Problem,30/Jun/17 11:13,04/Aug/17 10:02,
Bug,KARAF-4235,12923826,,Windows start script requires data dir,jbonofre,fabianlange,Major,Resolved,Not A Problem,22/Dec/15 21:00,02/Aug/17 04:19,
Bug,KARAF-5174,13076596,,Uninstalling feature using liquibase-slf4j crashes karaf,cschneider,sb@dod.no,Major,Resolved,Fixed,01/Jun/17 18:01,01/Aug/17 20:26,
Bug,KARAF-5115,13069126,,Error while installing cxf,cschneider,koldar,Major,Resolved,Fixed,04/May/17 12:48,01/Aug/17 20:26,
Bug,KARAF-5267,13089005,,Karaf does not work correctly after log:tail,cschneider,cschneider,Major,Resolved,Fixed,21/Jul/17 09:56,31/Jul/17 07:59,
Bug,KARAF-5242,13085771,,Classloading not compliant with java .class structure/content,,tombensve,Major,Open,,09/Jul/17 13:04,26/Jul/17 06:42,
Bug,KARAF-5237,13085149,,Document how to use CXF LoggingFeature with decanter,cschneider,cschneider,Major,Resolved,Fixed,06/Jul/17 09:40,18/Jul/17 08:24,
Dependency upgrade,KARAF-5253,13087533,,Update pax-jdbc to 1.1.0,cschneider,cschneider,Major,Resolved,Fixed,17/Jul/17 10:18,17/Jul/17 13:32,
New Feature,KARAF-5033,13057533,,Provide a Camel EventNotifier collector,jbonofre,jbonofre,Major,Resolved,Fixed,20/Mar/17 13:49,15/Jul/17 20:52,
Bug,KARAF-5247,13086820,,java.lang.InterruptedException after logout command in shell,ffang,ffang,Major,Resolved,Fixed,13/Jul/17 06:42,13/Jul/17 06:45,
Dependency upgrade,KARAF-4559,12976363,,Provide more Elasticsearch features,jbonofre,jbonofre,Major,Resolved,Won't Fix,07/Jun/16 09:09,13/Jul/17 05:48,
Dependency upgrade,KARAF-4541,12972711,,Upgrade to Kafka 0.11.0.0,jbonofre,jbonofre,Major,Resolved,Fixed,25/May/16 13:22,12/Jul/17 13:27,
Improvement,KARAF-4545,12973992,,Add support of Kafka 0.8.2.X,jbonofre,vgagara-talend,Major,Resolved,Won't Fix,30/May/16 14:31,12/Jul/17 11:48,
Improvement,KARAF-5244,13086486,,Refactor kafka config handling,cschneider,cschneider,Major,Resolved,Fixed,12/Jul/17 06:43,12/Jul/17 11:46,
Improvement,KARAF-4645,12994825,,Alerters should be throttable,jbonofre,afinke,Major,Resolved,Fixed,04/Aug/16 08:51,12/Jul/17 04:40,
Improvement,KARAF-5243,13086134,,add -p option for bin/client,ffang,ffang,Major,Resolved,Fixed,11/Jul/17 03:13,11/Jul/17 03:18,
Bug,KARAF-5240,13085276,,Default Kibana dashboard doesn't render correctly,jbonofre,jbonofre,Major,Resolved,Fixed,06/Jul/17 16:06,08/Jul/17 05:18,
Improvement,KARAF-5241,13085377,,Improve RBAC logging for JMX,ffang,ffang,Major,Resolved,Fixed,07/Jul/17 01:55,07/Jul/17 02:04,
Bug,KARAF-5141,13074195,,Decanter log collector seems to consume lot of resources on Karaf 4.1.x,jbonofre,jbonofre,Major,Resolved,Fixed,23/May/17 13:13,06/Jul/17 13:46,
New Feature,KARAF-3890,12849492,,Provide Decanter CXF interceptor collector,jbonofre,jbonofre,Major,Closed,Won't Fix,28/Jul/15 00:59,06/Jul/17 09:43,
Improvement,KARAF-4800,13014162,,Upgrade to Elasticsearch 2.4.0,jbonofre,jbonofre,Major,Resolved,Duplicate,21/Oct/16 08:33,29/Jun/17 13:30,
New Feature,KARAF-4108,12912750,,Add support of Elasticsearch Shield security layer,jbonofre,jbonofre,Major,Resolved,Won't Fix,13/Nov/15 08:27,29/Jun/17 13:28,
Bug,KARAF-5183,13078233,,Sudo credentials do not propagate correctly,gnodet,gnodet,Major,Closed,Cannot Reproduce,08/Jun/17 07:12,29/Jun/17 07:46,
Bug,KARAF-4730,13007369,,"Feature not installed -  missing requirement osgi.service; effective:=active; filter",gnodet,yirco,Major,Resolved,Not A Problem,24/Sep/16 15:02,29/Jun/17 06:45,
Improvement,KARAF-4507,12962579,,Be able to change the elasticsearch location in Kibana 4,jbonofre,jbonofre,Major,Resolved,Won't Fix,26/Apr/16 12:49,28/Jun/17 09:46,
Improvement,KARAF-3696,12823551,,Decanter: Switch to Karaf provided Scheduler (Cron-based),jbonofre,achim_nierbeck,Major,Resolved,Fixed,23/Apr/15 20:43,21/Jun/17 16:35,
Improvement,KARAF-5215,13081068,,Refactore email alerter to use a ManagedServiceFactory,jbonofre,jbonofre,Major,Resolved,Not A Problem,20/Jun/17 10:12,21/Jun/17 13:25,
Improvement,KARAF-4929,13032506,,Email alerter should support list of destination (to) addresses,jbonofre,jbonofre,Major,Resolved,Fixed,06/Jan/17 09:14,20/Jun/17 10:17,
Bug,KARAF-4906,13030156,,Decanter e-mail alerter can't use javamail authentication,jbonofre,jbonofre,Major,Resolved,Fixed,22/Dec/16 16:10,19/Jun/17 13:26,
