Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,KARAF-3820,12842010,,Extends FeatureMBean with new operations,,jbonofre,Major,Open,,01/Jul/15 14:28,09/Oct/20 03:52,
Improvement,KARAF-3828,12842305,,Document resourceRepositories property in etc/org.apache.karaf.features.cfg,,jbonofre,Major,Open,,02/Jul/15 12:35,09/Oct/20 03:51,
Improvement,KARAF-3829,12842306,,Add feature:* commands (and MBean operations) to manipulate resource repositories,,jbonofre,Major,Open,,02/Jul/15 12:38,09/Oct/20 03:51,
Improvement,KARAF-3980,12862402,,Be able to define the LB policy on DOSGi,,jbonofre,Major,Open,,08/Sep/15 12:35,09/Oct/20 03:51,
Improvement,KARAF-4013,12896111,,Add a flag to automatically start child instances with the root instance,jbonofre,jbonofre,Major,Open,,24/Sep/15 13:34,09/Oct/20 03:50,
New Feature,KARAF-4194,12921889,,Add a command (and MBean) to check the status of a node resource compare with the cluster,,jbonofre,Major,Open,,15/Dec/15 07:44,09/Oct/20 03:49,
New Feature,KARAF-4195,12921898,,Add a callback on resources installation to know if the installation succeeded on a node,,jbonofre,Major,Open,,15/Dec/15 08:37,09/Oct/20 03:49,
New Feature,KARAF-4224,12922844,,Add feature:tree command,,jbonofre,Major,Open,,17/Dec/15 20:30,09/Oct/20 03:48,
New Feature,KARAF-4245,12924953,,Generic discovery service,,lb,Major,Open,,30/Dec/15 21:19,09/Oct/20 03:48,
Bug,KARAF-4255,12928992,,karaf-maven-plugin does include unused feature conditional dependencies in assembly,,fabianlange,Major,Reopened,,10/Jan/16 12:04,09/Oct/20 03:48,
New Feature,KARAF-4265,12929484,,Create Decanter agent to send collected data to Decanter REST API,,jbonofre,Major,Open,,12/Jan/16 12:59,09/Oct/20 03:47,
Improvement,KARAF-4333,12939209,,Add user stories and companies using Karaf on community page,jbonofre,jbonofre,Major,Resolved,Fixed,15/Feb/16 08:37,09/Oct/20 03:47,
Improvement,KARAF-4407,12948060,,Document usage of jaas FileAuditLoginModule and EventadminAuditLoginModule,,jbonofre,Major,Open,,08/Mar/16 16:15,09/Oct/20 03:46,
New Feature,KARAF-4435,12952802,,Add eventadmin event when a MBean operation is performed,,jbonofre,Major,Open,,23/Mar/16 12:46,09/Oct/20 03:46,
Improvement,KARAF-4436,12952803,,Extend JAAS auditing with eventadmin,,jbonofre,Major,Open,,23/Mar/16 12:49,09/Oct/20 03:46,
Bug,KARAF-4518,12965284,,Feature resolver considers bundle start-level but not feature start-level,,jbonofre,Major,Open,,05/May/16 14:12,09/Oct/20 03:46,
Improvement,KARAF-4685,13001584,,Support session replication through OSGi 6 http whiteboard,,roland.hauser@bechtle.ch,Major,Open,,31/Aug/16 08:21,09/Oct/20 03:45,
Improvement,KARAF-4776,13012810,,Improve JMX MBeans and attributes filtering,,jbonofre,Major,Open,,17/Oct/16 10:07,09/Oct/20 03:45,
New Feature,KARAF-4793,13013765,,Add Apache Ignite support,,jbonofre,Major,Open,,20/Oct/16 06:38,09/Oct/20 03:45,
Bug,KARAF-4880,13025918,,Can't use Client from a script when passwords are encrypted,,paulmcculloch,Major,Open,,06/Dec/16 10:22,09/Oct/20 03:40,
Improvement,KARAF-4939,13034565,,Be able to use Unix /etc/passwd directly in the PropertiesLoginModule,,jbonofre,Major,Open,,13/Jan/17 09:53,09/Oct/20 03:40,
