Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KARAF-7221,13389476,,Karaf throws error when appliation uses the org.bouncycastle:bcpkix-fips:1.0.2',ffang,shirapur,Blocker,Resolved,Not A Bug,13/Jul/21 21:23,14/Jul/21 02:21,
Improvement,KARAF-7149,13377853,,Karaf cellar still uses 4.6.3 of kubernetes client which isnt compatible with latest  k8s versions,jbonofre,Abhayjit,Blocker,Open,,11/May/21 12:04,04/Jul/21 04:31,
Bug,KARAF-7097,13370844,,JsonConfigInstaller is continuously updating configurations,jbonofre,olli,Blocker,Resolved,Fixed,10/Apr/21 19:54,11/May/21 04:07,
Bug,KARAF-7110,13373420,,Karaf 4.3.1 Display Errors When Framework Security is enabled,,wmegdich,Blocker,Closed,Duplicate,18/Apr/21 23:59,19/Apr/21 00:14,
Bug,KARAF-7109,13373419,,Karaf 4.3.1 Display Errors When Framework Security is enabled,,wmegdich,Blocker,Closed,Duplicate,18/Apr/21 23:59,19/Apr/21 00:12,
Bug,KARAF-6786,13316810,,Karaf 4.2.9 broke webconsole,,gdpr3,Blocker,Closed,Not A Problem,15/Jul/20 03:40,15/Jul/20 04:22,
Question,KARAF-6648,13292638,,Have more then one talend API bundles running simultaneously   ,,Cherichoc,Blocker,Resolved,Won't Fix,19/Mar/20 07:03,23/Mar/20 06:22,
Bug,KARAF-6596,13279585,,Bad line ending in karaf.bat affecting Windows startup with JDK9+,jbonofre,jbonofre,Blocker,Resolved,Fixed,15/Jan/20 13:21,16/Jan/20 04:47,
Bug,KARAF-4827,13022155,,"Cannot install feature depending on other 2+ levels of features with prerequisite=""true""",gnodet,lliao,Blocker,Resolved,Fixed,21/Nov/16 10:41,19/Dec/19 17:37,
Bug,KARAF-5749,13158715,,Possible shell crash when executing malformed script,gnodet,gnodet,Blocker,Resolved,Fixed,11/May/18 12:42,19/Dec/19 17:36,
Bug,KARAF-3258,12745555,,KarService returns immediately after Kar install,jbonofre,lanouettea,Blocker,Resolved,Fixed,02/Oct/14 17:54,19/Dec/19 17:36,
Bug,KARAF-5690,13149992,,Add missing jaxb endorsed / osgi classes,gnodet,gnodet,Blocker,Resolved,Fixed,04/Apr/18 13:06,19/Dec/19 17:36,
Bug,KARAF-4963,13038738,,"""Old"" shell commands doesn't work anymore",gnodet,jbonofre,Blocker,Resolved,Fixed,29/Jan/17 09:51,19/Dec/19 17:36,
