Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,PDFBOX-3590,13022843,,AccessPermission not applied,tilman,mgohin,Major,Closed,Fixed,23/Nov/16 12:35,25/Mar/17 18:12,
Improvement,PDFBOX-3547,13016191,,[Patch] Improved signing of existing signature fields,tilman,TeeWeTee,Major,Closed,Fixed,28/Oct/16 15:42,25/Mar/17 18:12,
Bug,PDFBOX-3306,12955762,,SCALE_TO_FIT with DPI yields incorrect margins,tilman,tresf,Major,Closed,Fixed,04/Apr/16 13:55,25/Mar/17 18:12,
Sub-task,PDFBOX-2934,12855922,12901176,Support smask /S /Alpha,tilman,tilman,Major,Closed,Fixed,13/Aug/15 17:28,25/Mar/17 18:12,
Bug,PDFBOX-3360,12972144,,java.lang.IllegalArgumentException: dash lengths all zero,tilman,tilman,Major,Closed,Fixed,23/May/16 18:27,25/Mar/17 18:12,
Bug,PDFBOX-3485,13003891,,NullPointerException in PageDrawer.drawAnnotationLinkBorder() due to /Rect array containing indirect objects,tilman,tilman,Major,Closed,Fixed,09/Sep/16 15:39,25/Mar/17 18:12,
Bug,PDFBOX-3685,13043315,,ClassCastException in SetMatrix() operator processor,tilman,tilman,Major,Closed,Fixed,15/Feb/17 17:35,25/Mar/17 18:12,
Bug,PDFBOX-3486,13003893,,IllegalArgumentException for images without dimensions,tilman,tilman,Major,Closed,Fixed,09/Sep/16 15:47,25/Mar/17 18:12,
Bug,PDFBOX-3571,13020782,,sRGB Color Space Profile is subject to 3rd party copyright,lehmi,puntogil,Major,Closed,Fixed,15/Nov/16 12:29,25/Mar/17 18:12,
Bug,PDFBOX-3338,12964965,,CCITT Fax decoder fails,tilman,pslabycz,Major,Closed,Fixed,04/May/16 13:07,25/Mar/17 18:12,
Bug,PDFBOX-3404,12984409,,Threads using PDFBox getting stuck when using standard 14 fonts,tilman,tilman,Major,Closed,Fixed,28/Jun/16 15:36,25/Mar/17 18:12,
Bug,PDFBOX-3509,13006932,,DrawPrintTextLocations example fails with cropBox and rotated pages,tilman,tilman,Major,Closed,Fixed,22/Sep/16 19:15,25/Mar/17 18:12,
Bug,PDFBOX-3526,13011010,,DataFormatException: invalid stored block lengths,tilman,ssteiner,Major,Closed,Fixed,10/Oct/16 12:14,25/Mar/17 18:12,
Bug,PDFBOX-2984,12895300,,PDFTextStripper adds extra word/line delimiters when PDF page orientation is 180 degrees,tilman,dtd0,Major,Closed,Fixed,22/Sep/15 01:19,25/Mar/17 18:12,
Sub-task,PDFBOX-3671,13039288,12903874,Adjust signature field for rotated pages,tilman,tilman,Major,Closed,Fixed,31/Jan/17 20:25,25/Mar/17 18:12,
Bug,PDFBOX-3441,12993201,,NumberFormatException when loading large PDF file,tilman,p.fol,Major,Closed,Fixed,28/Jul/16 10:11,25/Mar/17 18:12,
Improvement,PDFBOX-3307,12955827,,Enable AES128 encryption,tilman,tilman,Major,Closed,Fixed,04/Apr/16 16:45,25/Mar/17 18:12,
Bug,PDFBOX-3450,12994216,,ArrayIndexOutOfBoundsException at org.apache.fontbox.cmap.CMapParser.increment,tilman,Genstr,Major,Closed,Fixed,02/Aug/16 08:51,25/Mar/17 18:12,
Bug,PDFBOX-3530,13011626,,WriteDecodedDoc slow due to decoding images,tilman,ssteiner,Major,Closed,Fixed,12/Oct/16 10:18,25/Mar/17 18:12,
Bug,PDFBOX-3375,12977326,,Use a static lock for a singleton,lehmi,lehmi,Major,Closed,Fixed,09/Jun/16 18:24,25/Mar/17 18:12,
Bug,PDFBOX-3643,13031598,,Improve text extraction for mixed language documents ,,msahyoun,Major,Open,,03/Jan/17 07:35,25/Mar/17 18:12,
Bug,PDFBOX-3448,12994209,,NullPointerException at org.apache.pdfbox.pdmodel.common.COSArrayList.convertFloatCOSArrayToList,tilman,Genstr,Major,Closed,Fixed,02/Aug/16 08:16,25/Mar/17 18:12,
Bug,PDFBOX-3572,13020835,,AES-Decryption with Bouncycastle throws NullPointerException,tilman,markus.f,Major,Closed,Fixed,15/Nov/16 16:06,25/Mar/17 18:12,
Bug,PDFBOX-3642,13031067,, java.lang.ClassCastException is thrown when flattening form with a picture,msahyoun,rumburak,Major,Closed,Fixed,29/Dec/16 10:05,25/Mar/17 18:12,
Bug,PDFBOX-3504,13005979,,Special characters issue,tilman,ks19031985@gmail.com,Major,Closed,Fixed,19/Sep/16 17:36,25/Mar/17 18:12,
Bug,PDFBOX-3657,13036186,,Image rendering fails (1 bit per component image),tilman,ChSch,Major,Closed,Fixed,19/Jan/17 11:48,25/Mar/17 18:12,
Improvement,PDFBOX-3065,12908189,,Right now PDFBOX does not permit to sign multiple files while calling an external signing service.,tilman,patton73,Major,Closed,Fixed,27/Oct/15 10:54,25/Mar/17 18:12,
Bug,PDFBOX-3559,13019272,,ExtractImages does not apply masks in some jpegs,tilman,tilman,Major,Closed,Fixed,08/Nov/16 17:02,25/Mar/17 18:12,
Improvement,PDFBOX-3635,13029003,,Remove workaround to avoid SSLHandshakeException,lehmi,lehmi,Major,Closed,Fixed,18/Dec/16 18:18,25/Mar/17 18:12,
Bug,PDFBOX-3562,13019786,,PDFBox hangs indefinately when rendering certain files,tilman,redserpent7,Major,Closed,Fixed,10/Nov/16 09:42,25/Mar/17 18:12,
Improvement,PDFBOX-3458,12996237,,Using RenderingMode with PDPageContentStream,tilman,juergenuhl,Major,Closed,Fixed,10/Aug/16 10:33,25/Mar/17 18:12,
Bug,PDFBOX-3362,12972686,,PageLayout.TwoColumnRight was Illegal,tilman,kohdai,Major,Closed,Fixed,25/May/16 11:18,25/Mar/17 18:12,
Bug,PDFBOX-3556,13018243,,"Error ""Error getting header version: %PDF--33"" on a valid document",tilman,sevaa,Major,Closed,Fixed,04/Nov/16 20:04,25/Mar/17 18:12,
Bug,PDFBOX-3281,12952314,,HTML output wrongly specifies UTF-16 in header,lehmi,amake,Major,Closed,Fixed,22/Mar/16 04:36,25/Mar/17 18:12,
Bug,PDFBOX-3644,13032699,,PrintURLs example doesn't detect all URLs,tilman,tilman,Major,Closed,Fixed,06/Jan/17 21:55,25/Mar/17 18:12,
Improvement,PDFBOX-3323,12959998,,Cannot set destination meta data in PDFMergerUtility,tilman,kriegaex,Major,Closed,Fixed,19/Apr/16 13:35,25/Mar/17 18:12,
Bug,PDFBOX-3609,13024508,,ClassCastException in PDCIDFont.readWidths(),tilman,tilman,Major,Closed,Fixed,30/Nov/16 17:07,25/Mar/17 18:12,
Bug,PDFBOX-3647,13033212,,Shading cut off,tilman,tilman,Major,Closed,Fixed,09/Jan/17 22:35,25/Mar/17 18:12,
Bug,PDFBOX-2420,12747002,,DateConverter doesn't handle time zones outside -12 to +12 range properly,tilman,arjohn,Major,Closed,Fixed,09/Oct/14 11:55,25/Mar/17 18:12,
Bug,PDFBOX-3705,13047536,,PDFBox PDF Print Operation eliminates (prints blank) MS Word Table tiling pattern,tilman,patil_girish_a,Major,Closed,Fixed,02/Mar/17 01:47,25/Mar/17 18:12,
Improvement,PDFBOX-3552,13017333,,Allow external signing in two steps,tilman,tilman,Major,Closed,Fixed,02/Nov/16 17:20,25/Mar/17 18:12,
Bug,PDFBOX-3672,13039336,,Exception on font PDType1Font.ZAPF_DINGBATS,tilman,smherz@gmail.com,Major,Closed,Fixed,31/Jan/17 23:58,25/Mar/17 18:12,
Bug,PDFBOX-3659,13036781,,Can't create text with PDFType1Font.ZAPF_DINGBATS or PDFType1Font.SYMBOL without installed fonts,tilman,tilman,Major,Closed,Fixed,21/Jan/17 07:28,25/Mar/17 18:12,
Bug,PDFBOX-3684,13042414,,PDFBox StackOverflowError on malformed files when merging,tilman,radistao,Major,Closed,Fixed,12/Feb/17 15:47,25/Mar/17 18:12,
Bug,PDFBOX-3676,13040366,,Bad glyph rendering of type 1 font,tilman,tilman,Major,Closed,Fixed,04/Feb/17 13:44,25/Mar/17 18:12,
Bug,PDFBOX-3363,12972781,,Leftover file in temp directory when signing,tilman,tilman,Major,Closed,Fixed,25/May/16 17:21,25/Mar/17 18:12,
Improvement,PDFBOX-3405,12984538,,Display font size,tilman,csquared@cs.washington.edu,Major,Closed,Fixed,28/Jun/16 23:19,25/Mar/17 18:12,
Improvement,PDFBOX-3275,12951262,,Show glyph bounds in DrawPrintTextLocations,tilman,tilman,Major,Closed,Fixed,17/Mar/16 17:24,25/Mar/17 18:12,
Bug,PDFBOX-3348,12967645,,NPE in Type1Parser.parseBinary,tilman,tilman,Major,Closed,Fixed,11/May/16 18:33,25/Mar/17 18:12,
Improvement,PDFBOX-3459,12996318,,Move Glyph2D functionality into PDFont subclasses,jahewson,jahewson,Major,Resolved,Fixed,10/Aug/16 16:04,25/Mar/17 18:12,
Bug,PDFBOX-3623,13027024,,PDFRenderer: java.lang.UnsupportedOperationException: OTF fonts do not have a glyf table,,ccouturi,Major,Closed,Invalid,09/Dec/16 15:57,25/Mar/17 18:12,
Bug,PDFBOX-3682,13042378,,Wrong value stored for a radio button with an /Opts entry,msahyoun,msahyoun,Major,Closed,Fixed,12/Feb/17 08:44,25/Mar/17 18:12,
Bug,PDFBOX-3560,13019340,,PDPattern.getCOSObject() always returns null,tilman,tilman,Major,Closed,Fixed,08/Nov/16 19:40,25/Mar/17 18:12,
Bug,PDFBOX-3734,13059131,,out of memory issue when convert scaned pdf to image,,yachunmiao,Major,Closed,Not A Problem,25/Mar/17 11:56,25/Mar/17 12:04,
Improvement,PDFBOX-3121,12914565,,Buffer save(File),tilman,tilman,Major,Closed,Fixed,19/Nov/15 18:06,23/Mar/17 17:49,
Bug,PDFBOX-771,12468720,,PDF 2 Tiff conversion is not happening properly,lehmi,srini123,Major,Closed,Fixed,07/Jul/10 14:22,22/Mar/17 05:55,
Bug,PDFBOX-3662,13037758,,Regression on this file as a result of PDFBOX-3446 fix,lehmi,jhirsh,Major,Closed,Fixed,25/Jan/17 16:55,17/Mar/17 17:44,
Bug,PDFBOX-3719,13056667,,pdfbox parses spaces as tabs ,,aeltayeb,Major,Closed,Not A Problem,16/Mar/17 13:57,16/Mar/17 20:54,
Bug,PDFBOX-3718,13056593,,Incorrect Appearance on setting a field value and flattening a form,,degener,Major,Closed,Duplicate,16/Mar/17 09:32,16/Mar/17 11:04,
Bug,PDFBOX-3715,13049861,,Text Stripper regression in 2.0,,rmakarov,Major,Closed,Not A Problem,10/Mar/17 04:12,15/Mar/17 06:23,
Bug,PDFBOX-3629,13027878,,"""expected number, actual=COSString"" on a valid document",,sevaa,Major,Open,,13/Dec/16 19:13,12/Mar/17 18:34,
Bug,PDFBOX-3711,13049339,,OutOfMemory error when using PDFBox 2.0.2,,smitadas,Major,Closed,Incomplete,08/Mar/17 17:57,10/Mar/17 18:39,
Bug,PDFBOX-3713,13049549,,Saving pdf file in Android takes too much time,,Varshal,Major,Closed,Invalid,09/Mar/17 09:42,09/Mar/17 17:28,
