Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
New Feature,PDFBOX-45,12391079,,Support incremental save,tilman,,,Closed,Fixed,05/Mar/05 20:28,20/Dec/20 18:47,
New Feature,PDFBOX-23,12391057,,Allow compressing a document,,,,Closed,Won't Fix,07/Oct/04 01:51,02/May/17 01:44,
Bug,PDFBOX-31,12391065,,bug with the Type3 font,lehmi,,,Closed,Fixed,16/Dec/04 11:49,17/Mar/16 19:08,
Bug,PDFBOX-40,12391074,,Font problem when setting form value,,,,Closed,Fixed,10/Feb/05 17:54,17/Mar/16 19:07,
New Feature,PDFBOX-52,12391086,,DCTFilter is not implemented yet,,,,Closed,Fixed,12/Apr/05 14:03,17/Mar/16 19:06,
New Feature,PDFBOX-19,12391053,,Linearize command line tool,,,,Closed,Won't Fix,23/Sep/04 00:42,07/Jul/15 19:02,
Bug,PDFBOX-28,12391062,,Spliiting a PDF creates unnecessarily large chunks,lehmi,,,Closed,Fixed,22/Oct/04 20:23,02/Apr/15 10:51,
Bug,PDFBOX-32,12391066,,Overlay produces bad pdf,lehmi,,,Closed,Fixed,19/Dec/04 17:25,16/Dec/14 11:11,
New Feature,PDFBOX-21,12391055,,Highlight a text string,,,,Closed,Won't Fix,27/Sep/04 18:35,06/Nov/14 05:42,
New Feature,PDFBOX-10,12391044,,Set label on PDPushButton,,,,Closed,Won't Fix,09/Mar/04 03:25,10/Oct/14 23:23,
New Feature,PDFBOX-14,12391048,,Add ability to set document information using PDFViewer,,,,Closed,Won't Fix,30/Jul/04 12:22,10/Oct/14 23:22,
New Feature,PDFBOX-15,12391049,,Add ability to extract comments,,,,Closed,Won't Fix,17/Aug/04 13:24,10/Oct/14 23:21,
New Feature,PDFBOX-16,12391050,,Replace existing font with new font,,,,Closed,Won't Fix,25/Aug/04 16:16,10/Oct/14 23:17,
New Feature,PDFBOX-22,12391056,,support interactive actions,,,,Closed,Not A Problem,30/Sep/04 00:21,10/Oct/14 23:11,
New Feature,PDFBOX-24,12391058,,Add new form fields to an existing pdf file,,,,Closed,Invalid,13/Oct/04 05:24,10/Oct/14 23:08,
New Feature,PDFBOX-25,12391059,,Import/Export of XML Data Package files (XDP),,,,Closed,Won't Fix,15/Oct/04 17:34,10/Oct/14 23:08,
New Feature,PDFBOX-34,12391068,,Retain white lines while extracting text,,,,Closed,Won't Fix,04/Feb/05 14:12,10/Oct/14 23:06,
Bug,PDFBOX-37,12391071,,Text Extraction Weirdness,,,,Closed,Fixed,06/Feb/05 21:20,10/Oct/14 23:06,
New Feature,PDFBOX-41,12391075,,Tool to create hyperlinks,,,,Closed,Invalid,19/Feb/05 20:09,10/Oct/14 22:51,
New Feature,PDFBOX-44,12391078,,Need docs on stream updating,,,,Closed,Won't Fix,01/Mar/05 15:12,10/Oct/14 22:50,
New Feature,PDFBOX-47,12391081,,Support rights-enabled PDF document,,,,Closed,Won't Fix,29/Mar/05 03:57,10/Oct/14 22:47,
Bug,PDFBOX-53,12391087,,Problem getting value from PDRadioCollection,,,,Closed,Fixed,12/Apr/05 22:30,10/Oct/14 22:47,
New Feature,PDFBOX-57,12391091,,append doc breaks when both docs use AcroForms,,,,Closed,Not A Problem,04/May/05 01:04,10/Oct/14 22:46,
Bug,PDFBOX-59,12391093,,PDChoiceField setValue() #31,,,,Closed,Not A Problem,20/May/05 16:27,10/Oct/14 22:45,
New Feature,PDFBOX-64,12391098,,draw a glyph with the glyphname,,,,Closed,Won't Fix,24/Jun/05 14:53,10/Oct/14 22:45,
New Feature,PDFBOX-65,12391099,,PDF/X,,,,Closed,Invalid,24/Jun/05 15:07,10/Oct/14 22:43,
Bug,PDFBOX-71,12391105,,setField text not displayed or printed in saved pdf,,,,Closed,Not A Problem,07/Jul/05 03:15,10/Oct/14 22:43,
New Feature,PDFBOX-72,12391106,,Support Adding a Print Only Water Mark,,,,Closed,Invalid,15/Jul/05 13:17,10/Oct/14 22:42,
Bug,PDFBOX-39,12391073,,Text moves when using SetField and then selecting field,,,,Closed,Duplicate,07/Feb/05 18:44,22/Aug/14 19:19,
New Feature,PDFBOX-8,12391042,,alternate header form,,,,Closed,Won't Fix,26/Oct/03 15:13,04/Aug/14 18:33,
Bug,PDFBOX-62,12391096,,Incorrect (zero) character widths returned in some docs,lehmi,,,Closed,Fixed,07/Jun/05 20:42,22/Jun/14 14:34,
Bug,PDFBOX-54,12391088,,please correct the SetField example,tilman,,,Closed,Fixed,13/Apr/05 14:51,22/Jun/14 14:34,
New Feature,PDFBOX-27,12391061,,extract the text of certain page at certain line,,,,Closed,Won't Fix,20/Oct/04 08:44,17/Jun/14 22:31,
New Feature,PDFBOX-12,12391046,,text from box,,,,Closed,Fixed,22/Apr/04 08:19,17/Jun/14 19:40,
New Feature,PDFBOX-18,12391052,,Possible to Extractact Just Table From PDF,,,,Closed,Won't Fix,01/Sep/04 06:23,17/Jun/14 19:30,
Bug,PDFBOX-70,12391104,,Unable to set data with FDF,,,,Closed,Cannot Reproduce,06/Jul/05 19:08,08/Jun/14 19:20,
New Feature,PDFBOX-6,12391040,,PDF to HTML conversion,,,,Closed,Implemented,08/Sep/03 11:42,03/May/14 21:50,
New Feature,PDFBOX-9,12391043,,HTML -> PDF,,,,Closed,Won't Fix,13/Nov/03 04:03,03/May/14 21:46,
New Feature,PDFBOX-13,12391047,,Add ability to digitally sign a PDF,tchojecki,,,Closed,Fixed,29/Jul/04 13:27,08/Feb/14 11:25,
New Feature,PDFBOX-26,12391060,,Add options to LucenePDFDocument,lehmi,,,Closed,Not A Problem,19/Oct/04 12:58,28/Oct/13 18:29,
New Feature,PDFBOX-46,12391080,,Support XFA form submitting,lehmi,,,Closed,Fixed,19/Mar/05 22:02,02/May/13 02:30,
New Feature,PDFBOX-11,12391045,,CID to Unicode mapping,,,,Closed,Fixed,08/Apr/04 09:45,02/May/13 02:29,
New Feature,PDFBOX-20,12391054,,Implement File Specification,lehmi,,,Closed,Fixed,26/Sep/04 23:09,02/Mar/13 14:57,
New Feature,PDFBOX-5,12391039,,CJK decoding,lehmi,,,Closed,Fixed,04/Jul/03 00:57,29/May/12 16:21,
Bug,PDFBOX-118,12391152,,Text extraction fails for pages in landscape format,,,,Closed,Duplicate,20/Jan/06 15:22,13/Oct/11 23:36,
Bug,PDFBOX-35,12391069,,Number object replaces page object,lehmi,,,Closed,Incomplete,06/Feb/05 00:02,08/Feb/11 19:18,
Bug,PDFBOX-33,12391067,,NPE in org.pdfbox.util.PDFStreamEngine:303,lehmi,,,Closed,Incomplete,02/Feb/05 21:32,08/Feb/11 19:18,
Bug,PDFBOX-38,12391072,,Text extraction fails for PDFs from Apple's quartzfilter,lehmi,,,Closed,Incomplete,06/Feb/05 22:24,08/Feb/11 19:18,
Bug,PDFBOX-36,12391070,,field disapears when using SetField,lehmi,,,Closed,Incomplete,06/Feb/05 00:29,08/Feb/11 19:18,
Bug,PDFBOX-42,12391076,,Image Extraction not working for some JPEG files,lehmi,,,Closed,Incomplete,19/Feb/05 20:18,08/Feb/11 19:18,
Bug,PDFBOX-30,12391064,,some code  bugs,lehmi,,,Closed,Duplicate,14/Dec/04 06:50,08/Feb/11 19:18,
Bug,PDFBOX-29,12391063,,FDF SetField does not resize font,lehmi,,,Closed,Duplicate,04/Dec/04 19:43,08/Feb/11 19:18,
Bug,PDFBOX-49,12391083,,Setting a value on a PDRadioCollection fails,lehmi,,,Closed,Duplicate,07/Apr/05 16:15,08/Feb/11 19:18,
Bug,PDFBOX-58,12391092,,Problems with text extraction form Polish documents.,,,,Closed,Fixed,06/May/05 13:07,26/Oct/10 09:33,
Bug,PDFBOX-69,12391103,,Text Extraction xpos (latest snapshot),,,,Closed,Cannot Reproduce,05/Jul/05 19:59,02/Oct/10 14:04,
Bug,PDFBOX-68,12391102,,Extracting Text in/between Bookmarks,adamnichols,,,Closed,Duplicate,01/Jul/05 13:35,12/Aug/10 20:10,
New Feature,PDFBOX-67,12391101,,Implement StructTreeRoot/StructTree classes in the PDModel,,,,Closed,Fixed,29/Jun/05 20:10,30/Mar/10 08:23,
Bug,PDFBOX-55,12391089,,Invalid character while extracting text from a chinese pdf,,,,Closed,Fixed,18/Apr/05 08:59,30/Mar/10 08:23,
New Feature,PDFBOX-48,12391082,,Create a tagged PDF,,,,Closed,Fixed,29/Mar/05 13:35,30/Mar/10 08:23,
New Feature,PDFBOX-7,12391041,,extract information from tagged PDF,,,,Closed,Fixed,13/Sep/03 14:38,30/Mar/10 08:23,
Bug,PDFBOX-50,12391084,,Hierarchical PDRadioCollections cannot be processed.,,,,Closed,Fixed,07/Apr/05 16:23,22/Feb/10 18:27,
Bug,PDFBOX-110,12391144,,bad font data with TrueTypeFont,,,,Closed,Fixed,03/Dec/05 03:22,08/Nov/09 12:23,
Bug,PDFBOX-341,12391375,,Exception when running PDTToImage class,,,,Closed,Fixed,15/Feb/08 21:28,21/Oct/09 10:28,
Bug,PDFBOX-337,12391371,,Patch for two bugs: 1 in PDDocument.load 1 in PDFMergerUtili,,,,Closed,Fixed,07/Feb/08 22:27,21/Oct/09 10:28,
Improvement,PDFBOX-298,12391332,,pdfToImage: unstable,,,,Closed,Fixed,14/Aug/07 07:42,21/Oct/09 10:28,
