Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,YETUS-409,12973887,,"Some fixes and improvements for ""Cleanup"" section in ""Managing a Release"" document",sekikn,sekikn,Major,Resolved,Fixed,30/May/16 04:09,30/May/16 08:23,
Task,YETUS-379,12959458,,Release 0.3.0,sekikn,sekikn,Major,Resolved,Fixed,17/Apr/16 14:07,30/May/16 04:51,
Bug,YETUS-363,12955595,,releasedocmaker fails due to the lack of dateutil module,aw,sekikn,Major,Resolved,Fixed,03/Apr/16 12:39,20/May/16 05:42,
New Feature,YETUS-401,12970746,,Add codenarc support,,aw,Major,Open,,18/May/16 12:56,18/May/16 12:56,
New Feature,YETUS-400,12970745,,Add scalastyle support,,aw,Major,Open,,18/May/16 12:55,18/May/16 12:55,
New Feature,YETUS-399,12970740,,Add cobertura support,,aw,Major,Open,,18/May/16 12:45,18/May/16 12:45,
New Feature,YETUS-398,12970736,,add pmd and cpd support,,aw,Major,Open,,18/May/16 12:41,18/May/16 12:41,
Bug,YETUS-397,12969401,,hg changeset patch fails smart-apply-patch --committer,,aw,Major,Open,,12/May/16 21:43,12/May/16 21:43,
Improvement,YETUS-364,12955622,,make building source archive POSIX-compliant,sekikn,sekikn,Major,Resolved,Fixed,03/Apr/16 15:20,03/May/16 14:47,
Bug,YETUS-391,12964080,,test-patch regards git 1.7.1x is lower than 1.7.3,sekikn,sekikn,Major,Resolved,Fixed,30/Apr/16 16:32,03/May/16 14:20,
Improvement,YETUS-331,12948266,,post-r0.2.0 doc feedback,aw,aw,Major,Resolved,Fixed,09/Mar/16 03:25,02/May/16 04:02,
Improvement,YETUS-383,12959489,,fix releasedocmaker pylint issues,aw,aw,Major,Resolved,Fixed,17/Apr/16 20:04,30/Apr/16 17:24,
Bug,YETUS-159,12910127,,mvninstall test fails,,mding,Major,Resolved,Fixed,03/Nov/15 20:46,25/Apr/16 20:58,
Bug,YETUS-115,12906463,,test-patch fails to find relative path,,busbey,Major,Resolved,Cannot Reproduce,21/Oct/15 08:40,25/Apr/16 20:10,
Bug,YETUS-53,12863101,,Wrong function names in test-patch bigtop personality,,sekikn,Major,Resolved,Won't Fix,10/Sep/15 16:10,25/Apr/16 17:13,
Sub-task,YETUS-347,12954325,12909743,change docker's extraargs to be an array,aw,aw,Major,Resolved,Fixed,29/Mar/16 16:04,25/Apr/16 17:05,
Sub-task,YETUS-352,12954331,12909743,hadoop and hbase personality changes for build driver,aw,aw,Major,Resolved,Fixed,29/Mar/16 16:08,25/Apr/16 15:05,
Sub-task,YETUS-375,12958471,12909743,build driver: maven install actually needs to be dumber,aw,aw,Major,Resolved,Fixed,13/Apr/16 13:53,25/Apr/16 15:05,
Sub-task,YETUS-349,12954327,12909743,core engine changes for build driver,aw,aw,Major,Resolved,Fixed,29/Mar/16 16:06,25/Apr/16 15:05,
Sub-task,YETUS-350,12954329,12909743,plug-in changes for build driver,aw,aw,Major,Resolved,Fixed,29/Mar/16 16:06,25/Apr/16 15:05,
Sub-task,YETUS-373,12958240,12909743,build driver: maven install should be smarter,aw,aw,Major,Resolved,Fixed,12/Apr/16 20:38,25/Apr/16 15:05,
Sub-task,YETUS-353,12954332,12909743,runtime wrapper for build driver,aw,aw,Major,Resolved,Fixed,29/Mar/16 16:10,25/Apr/16 15:05,
Sub-task,YETUS-376,12958725,12909743,add ability to write report to an HTML formatted file,aw,aw,Major,Resolved,Fixed,14/Apr/16 04:39,25/Apr/16 15:05,
Sub-task,YETUS-378,12959245,12909743,"flink, hbase, jmeter personalities custom tests need to be made qbt aware",aw,aw,Major,Resolved,Fixed,15/Apr/16 18:04,25/Apr/16 15:05,
Sub-task,YETUS-357,12954507,12909743,build driver for hadoop shouldn't union unit tests,aw,aw,Major,Resolved,Fixed,30/Mar/16 03:17,25/Apr/16 15:05,
Sub-task,YETUS-385,12959497,12909743,test plugin for author tag detection should have a way to opt-out of specific instances,aw,busbey,Major,Resolved,Fixed,17/Apr/16 22:14,25/Apr/16 15:05,
Sub-task,YETUS-386,12962099,12909743,document --html-report-file and clean up htmlout's comments,aw,aw,Major,Resolved,Fixed,24/Apr/16 18:32,25/Apr/16 15:05,
Sub-task,YETUS-348,12954326,12909743,add ability to write console report to a file,aw,aw,Major,Resolved,Fixed,29/Mar/16 16:04,25/Apr/16 15:05,
Sub-task,YETUS-356,12954493,12909743,build driver: author plug-in still mentions patches,aw,aw,Major,Resolved,Fixed,30/Mar/16 01:27,25/Apr/16 15:05,
Sub-task,YETUS-351,12954330,12909743,documentation changes for build driver,aw,aw,Major,Resolved,Fixed,29/Mar/16 16:07,25/Apr/16 15:05,
Sub-task,YETUS-371,12958130,12909743,build driver: speed up checkstyle,aw,aw,Major,Resolved,Fixed,12/Apr/16 14:41,25/Apr/16 15:05,
Sub-task,YETUS-374,12958256,12909743,need a way to ignore results from a list of tests,aw,aw,Major,Resolved,Fixed,12/Apr/16 21:22,25/Apr/16 15:05,
Sub-task,YETUS-354,12954397,12909743,findbugs in build driver has problems,aw,aw,Major,Resolved,Fixed,29/Mar/16 19:21,25/Apr/16 15:05,
Sub-task,YETUS-372,12958180,12909743,build driver: unit tests still mentions patches,aw,aw,Major,Resolved,Fixed,12/Apr/16 17:58,25/Apr/16 15:05,
Improvement,YETUS-381,12959475,,fix config.rb rubocop issues,aw,aw,Major,Resolved,Fixed,17/Apr/16 18:13,23/Apr/16 06:03,
Task,YETUS-247,12922493,,clean up ruby linting on our docs,,busbey,Major,Resolved,Duplicate,16/Dec/15 20:36,23/Apr/16 06:03,
Improvement,YETUS-321,12946349,,releasedocmaker.py lint mode enhancements,andrew.wang,andrew.wang,Major,Resolved,Fixed,03/Mar/16 00:39,22/Apr/16 06:27,
Improvement,YETUS-382,12959478,,launch-test-patch.sh has shellcheck issues,aw,aw,Major,Resolved,Fixed,17/Apr/16 18:18,17/Apr/16 20:08,
Bug,YETUS-359,12954645,,shellcheck needs UTF-8 protection,aw,aw,Major,Resolved,Fixed,30/Mar/16 14:24,17/Apr/16 17:12,
Bug,YETUS-65,12903028,,fix shellcheck 4.1 errors,aw,aw,Major,Resolved,Fixed,07/Oct/15 15:36,17/Apr/16 17:09,
Improvement,YETUS-289,12933081,,shelldocs should output error positions in lint mode,aw,sekikn,Major,Resolved,Fixed,21/Jan/16 14:22,17/Apr/16 17:08,
Bug,YETUS-377,12958881,,clean up whitespace,aw,aw,Major,Resolved,Fixed,14/Apr/16 15:34,17/Apr/16 17:07,
Bug,YETUS-346,12953460,,document what is needed to trigger only unit tests,aw,aw,Major,Open,,25/Mar/16 00:33,13/Apr/16 15:08,
Task,YETUS-367,12955833,,Update copyright years in NOTICE with 2016,,sekikn,Major,Resolved,Invalid,04/Apr/16 17:05,04/Apr/16 17:26,
Improvement,YETUS-361,12954733,,Use Google's pylintrc file,andrew.wang,andrew.wang,Major,Resolved,Fixed,30/Mar/16 19:50,02/Apr/16 04:02,
Bug,YETUS-303,12938597,,better sorting options for releasedocmaker,aw,aw,Major,Resolved,Fixed,11/Feb/16 19:32,02/Apr/16 04:00,
New Feature,YETUS-360,12954649,,support git notes in releasedocmaker,,aw,Major,Open,,30/Mar/16 14:40,30/Mar/16 14:43,
Bug,YETUS-93,12905729,,tap needs to verify directories,aw,aw,Major,Resolved,Fixed,17/Oct/15 15:30,21/Mar/16 22:10,
Task,YETUS-329,12948072,,update docs generation to use rel/ tags,busbey,busbey,Major,Resolved,Fixed,08/Mar/16 16:54,21/Mar/16 16:20,
Improvement,YETUS-237,12921693,,Shelldocs should pass pylint,aw,sekikn,Major,Resolved,Fixed,14/Dec/15 15:46,21/Mar/16 14:48,
Improvement,YETUS-337,12951622,,Upgrade version of pylint used in Dockerfile,andrew.wang,andrew.wang,Major,Resolved,Fixed,18/Mar/16 21:54,19/Mar/16 06:55,
Sub-task,YETUS-332,12948482,12946349,make use of outputdir option consistent with cleaning,busbey,busbey,Major,Resolved,Fixed,09/Mar/16 18:31,10/Mar/16 19:22,
Sub-task,YETUS-325,12946857,12946349,Refactor releasedocmaker.py lint functionality into separate class,andrew.wang,andrew.wang,Major,Resolved,Fixed,04/Mar/16 01:45,09/Mar/16 18:35,
Sub-task,YETUS-324,12946856,12946349,Refactor releasedocmaker.py option parsing into separate function,andrew.wang,andrew.wang,Major,Resolved,Fixed,04/Mar/16 01:44,09/Mar/16 18:35,
Task,YETUS-318,12945565,,Release 0.2.0,aw,aw,Major,Resolved,Fixed,29/Feb/16 19:08,08/Mar/16 18:23,
Bug,YETUS-297,12935776,,"when verify_multijdk_test is no, use JAVA_HOME, not JDK_DIR_LIST",aw,aw,Major,Resolved,Fixed,01/Feb/16 22:48,07/Mar/16 23:41,
Bug,YETUS-233,12921422,,rdm release notes in markdown are corrupting underscores in some instances,aw,aw,Major,Resolved,Fixed,12/Dec/15 19:40,13/Feb/16 15:28,
Bug,YETUS-304,12938951,,Documentation-only patch should not compile Java code,,weichiu,Major,Resolved,Duplicate,12/Feb/16 22:40,12/Feb/16 23:01,
New Feature,YETUS-70,12903987,,"add support for make, including cmake and autoconf",aw,aw,Major,Resolved,Fixed,10/Oct/15 17:18,12/Feb/16 16:17,
Bug,YETUS-252,12922855,,"'Max memory used' is unexplained, ",aw,stack,Major,Resolved,Fixed,17/Dec/15 21:25,12/Feb/16 15:21,
Bug,YETUS-262,12924543,,hadoop: don't run findbugs in hadoop-project,,aw,Major,Resolved,Implemented,28/Dec/15 18:38,11/Feb/16 19:06,
Improvement,YETUS-295,12934499,,Update to use new Apache branding,,aw,Major,Resolved,Not A Problem,27/Jan/16 15:43,11/Feb/16 19:02,
Bug,YETUS-107,12905966,,ASF Jenkins isn't saving subdirs?,,aw,Major,Resolved,Not A Problem,19/Oct/15 15:27,11/Feb/16 02:32,
Bug,YETUS-99,12905790,,jira plugin will try to download deleted attachments,,aw,Major,Resolved,Duplicate,18/Oct/15 15:19,11/Feb/16 02:31,
New Feature,YETUS-302,12938322,,test-patch should -1 for @Tests without a timeout,,weichiu,Major,Resolved,Won't Fix,10/Feb/16 20:34,10/Feb/16 20:56,
Improvement,YETUS-291,12933190,,Change the Yetus Logo,aw,aw,Major,Open,,21/Jan/16 22:09,09/Feb/16 21:48,
Improvement,YETUS-229,12920852,,split --jenkins up,aw,aw,Major,Resolved,Fixed,10/Dec/15 18:59,04/Feb/16 21:15,
New Feature,YETUS-78,12905269,,add support for orc,aw,aw,Major,Resolved,Fixed,15/Oct/15 17:25,01/Feb/16 18:29,
Bug,YETUS-296,12935266,,docs only patch should not trigger unit tests,,busbey,Major,Open,,29/Jan/16 21:56,30/Jan/16 22:05,
Improvement,YETUS-282,12930066,,Allow the specification of a base JIRA URL ,jatinshr001@e.ntu.edu.sg,jatinshr001@e.ntu.edu.sg,Major,Resolved,Fixed,14/Jan/16 07:36,28/Jan/16 13:50,
Improvement,YETUS-241,12922163,,revamp parameterized site,busbey,busbey,Major,Resolved,Fixed,15/Dec/15 22:25,27/Jan/16 23:01,
Improvement,YETUS-178,12912259,,remove hadoop extras from dockerfile,,aw,Major,Resolved,Fixed,11/Nov/15 19:12,26/Jan/16 00:02,
New Feature,YETUS-205,12915119,,shelldocs lint test for precommit,sekikn,aw,Major,Resolved,Fixed,21/Nov/15 21:00,23/Jan/16 14:10,
Bug,YETUS-235,12921553,,releasedocmaker does not give an error if a non-existent version is given,sekikn,busbey,Major,Resolved,Fixed,14/Dec/15 03:50,23/Jan/16 13:58,
Improvement,YETUS-175,12912141,,add a way to warn where patches have not had any test coverage,,stevel@apache.org,Major,Resolved,Duplicate,11/Nov/15 12:04,21/Jan/16 22:04,
Bug,YETUS-261,12924389,,docs include precommit build customization that doesn't exist,mzuehlke,busbey,Major,Resolved,Duplicate,27/Dec/15 06:01,19/Jan/16 10:27,
Improvement,YETUS-173,12911688,,report fixed issues,aw,aw,Major,Resolved,Fixed,09/Nov/15 22:13,18/Jan/16 19:42,
Bug,YETUS-104,12905798,,Update document about plugin functions,mzuehlke,sekikn,Major,Resolved,Fixed,18/Oct/15 16:37,18/Jan/16 19:29,
Bug,YETUS-275,12928774,,removing files(?) causes pylint file open failures,mzuehlke,aw,Major,Resolved,Fixed,08/Jan/16 22:57,18/Jan/16 01:26,
Improvement,YETUS-207,12915731,,report when a patch fixes findbugs issues,,aajisaka,Major,Resolved,Duplicate,24/Nov/15 09:09,17/Jan/16 10:31,
Improvement,YETUS-280,12929605,,build systems should be able to predetermine module order,aw,aw,Major,Resolved,Fixed,12/Jan/16 22:02,14/Jan/16 21:52,
Task,YETUS-283,12930175,,Update contribution guide to document reviews from non-committers,,aw,Major,Open,,14/Jan/16 16:01,14/Jan/16 16:01,
Improvement,YETUS-278,12929494,,"javac feedback should include number of warnings removed, if any",,busbey,Major,Resolved,Duplicate,12/Jan/16 13:44,12/Jan/16 18:41,
Improvement,YETUS-20,12826814,,test-patch javac & javadoc output clarity,,aw,Major,Resolved,Implemented,03/May/15 19:53,12/Jan/16 18:37,
Bug,YETUS-75,12904704,,findbugs will generate -1 when no code to compile,,aw,Major,Resolved,Duplicate,14/Oct/15 00:01,11/Jan/16 19:47,
New Feature,YETUS-276,12928782,,report plug-ins a patch would activate,,aw,Major,Open,,08/Jan/16 23:36,08/Jan/16 23:36,
Improvement,YETUS-255,12923097,,make console output smarter about width,weichiu,aw,Major,Open,,18/Dec/15 18:41,06/Jan/16 16:09,
New Feature,YETUS-214,12916759,,release doc maker should have option to specify output directory,jatinshr001@e.ntu.edu.sg,busbey,Major,Resolved,Fixed,28/Nov/15 21:33,06/Jan/16 01:32,
Bug,YETUS-251,12922759,,default patch-naming-rule points to old yetus url,mzuehlke,busbey,Major,Resolved,Fixed,17/Dec/15 15:56,05/Jan/16 06:34,
Bug,YETUS-182,12912865,,document git hash in patchnames doc,mzuehlke,aw,Major,Resolved,Fixed,13/Nov/15 15:54,05/Jan/16 06:30,
New Feature,YETUS-263,12924568,,Personality for Accumulo,elserj,elserj,Major,Resolved,Fixed,28/Dec/15 22:26,05/Jan/16 05:17,
Improvement,YETUS-206,12915615,,patchnames should talk about git hash names,,aw,Major,Resolved,Duplicate,23/Nov/15 22:26,31/Dec/15 13:34,
Bug,YETUS-264,12924607,,Patches for KMS should test kms-server in precommit as well,,weichiu,Major,Resolved,Won't Fix,29/Dec/15 04:08,29/Dec/15 18:57,
Improvement,YETUS-191,12914369,,plugins that require external executables should verify those external executables exist.,mzuehlke,aw,Major,Resolved,Fixed,19/Nov/15 06:40,26/Dec/15 10:52,
Task,YETUS-216,12916896,,create script to make release artifacts,busbey,busbey,Major,Resolved,Fixed,30/Nov/15 08:55,21/Dec/15 15:39,
Bug,YETUS-249,12922587,,asflicense with ant can fail and succeed simultaneously,sekikn,sekikn,Major,Resolved,Fixed,17/Dec/15 04:21,18/Dec/15 17:18,
Task,YETUS-228,12920841,,Release 0.1.0,busbey,busbey,Major,Resolved,Fixed,10/Dec/15 18:43,17/Dec/15 04:26,
Improvement,YETUS-240,12922090,,Skip checkstyle/findbugs during mvninstall,elserj,elserj,Major,Resolved,Fixed,15/Dec/15 18:38,16/Dec/15 17:40,
Improvement,YETUS-243,12922178,,Automate creation of DOAP during website build,,busbey,Major,Open,,15/Dec/15 23:16,15/Dec/15 23:49,
Bug,YETUS-239,12921875,,bail if gitdiff calcs are wildly large,,aw,Major,Open,,15/Dec/15 05:14,15/Dec/15 19:09,
Bug,YETUS-221,12920209,,asflicense check exits multi-module Maven build early if there are pre-existing license problems.,aw,cnauroth,Major,Resolved,Fixed,08/Dec/15 22:01,15/Dec/15 18:06,
Bug,YETUS-232,12921010,,releasedocmaker with range option fails if project name is specified in lower case,sekikn,sekikn,Major,Resolved,Fixed,11/Dec/15 09:23,14/Dec/15 22:46,
New Feature,YETUS-204,12915118,,shelldocs lint mode,sekikn,aw,Major,Resolved,Fixed,21/Nov/15 20:59,14/Dec/15 15:51,
Improvement,YETUS-62,12896658,,add auto-formatting of usage options,aw,aw,Major,Resolved,Fixed,27/Sep/15 14:41,12/Dec/15 19:16,
Test,YETUS-83,12905641,,Hadoop test-patch Beta,aw,aw,Major,Resolved,Implemented,16/Oct/15 21:13,12/Dec/15 09:14,
Bug,YETUS-212,12916746,,"""bundle exec middleman"" fails due to the lack of js runtime",sekikn,sekikn,Major,Resolved,Fixed,28/Nov/15 17:24,11/Dec/15 17:28,
Bug,YETUS-76,12904751,,Docker mode doesn't work for a local patch file,,sekikn,Major,Resolved,Duplicate,14/Oct/15 04:54,11/Dec/15 16:28,
Bug,YETUS-223,12920426,,hadoop: not compiling libwebhdfs in docker mode under jenkins,aw,aw,Major,Resolved,Fixed,09/Dec/15 13:34,10/Dec/15 17:58,
Bug,YETUS-225,12920666,,stuck git lock breaks test-patch,,aw,Major,Open,,10/Dec/15 04:36,10/Dec/15 04:39,
Improvement,YETUS-218,12918905,,define project pylintrc file,busbey,busbey,Major,Resolved,Fixed,04/Dec/15 07:17,07/Dec/15 22:48,
Task,YETUS-192,12914370,,don't store intermediate markdown files for precommit's shelldocs.,busbey,busbey,Major,Resolved,Fixed,19/Nov/15 06:54,03/Dec/15 06:44,
Bug,YETUS-210,12916457,,Link to pylint stderr file is invalid on Jenkins,sekikn,sekikn,Major,Resolved,Fixed,26/Nov/15 14:15,01/Dec/15 04:52,
Bug,YETUS-208,12916224,,"pylint false-alarm due to ""parseable"" output format deprecation",,sekikn,Major,Resolved,Duplicate,25/Nov/15 18:22,27/Nov/15 15:59,
Bug,YETUS-170,12910939,,hadoop mvninstall should run changed modules in dependency order,vinayakumarb,vinayakumarb,Major,Resolved,Fixed,06/Nov/15 03:47,27/Nov/15 04:53,
Improvement,YETUS-183,12913045,,"If patch doesn't apply, point folks to naming guide",,busbey,Major,Resolved,Duplicate,14/Nov/15 03:02,19/Nov/15 04:07,
Improvement,YETUS-26,12844344,,rebrand for yetus,aw,aw,Major,Resolved,Fixed,11/Jul/15 04:19,18/Nov/15 19:10,
New Feature,YETUS-77,12905264,,add bugzilla support,aw,aw,Major,Resolved,Fixed,15/Oct/15 17:16,18/Nov/15 19:10,
Bug,YETUS-90,12905709,,Wrong function name for tap_parse_args,,sekikn,Major,Resolved,Duplicate,17/Oct/15 08:19,18/Nov/15 06:57,
Task,YETUS-162,12910279,,rename 'latest' documentation to 'in-progress' to denote non-release status.,busbey,busbey,Major,Resolved,Fixed,04/Nov/15 08:50,17/Nov/15 04:57,
Bug,YETUS-174,12911908,,releasedocmaker bug with ranges,sekikn,aw,Major,Resolved,Fixed,10/Nov/15 17:21,17/Nov/15 04:47,
Bug,YETUS-57,12896133,,empty patch_dir if not in re-exec mode?,sekikn,aw,Major,Open,,24/Sep/15 14:52,15/Nov/15 16:07,
Bug,YETUS-181,12912686,,asflicense is looking at files under build and getting confused,,aengineer,Major,Resolved,Duplicate,13/Nov/15 01:22,13/Nov/15 01:28,
Bug,YETUS-148,12909236,,Wrong variable name ${TP_SHELL_SCRIPT_DEBUG},sekikn,sekikn,Major,Resolved,Duplicate,30/Oct/15 16:11,12/Nov/15 16:13,
Bug,YETUS-172,12911642,,Hadoop personality does not capture the pre-requisite of hadoop-maven-plugins.,,cnauroth,Major,Resolved,Duplicate,09/Nov/15 19:55,09/Nov/15 21:09,
Bug,YETUS-136,12908130,,cc_count_probs should count problems in .cpp and .cxx files also,,sekikn,Major,Resolved,Implemented,27/Oct/15 06:16,05/Nov/15 00:41,
Improvement,YETUS-160,12910203,,be smarter about cmake,,aw,Major,Open,,04/Nov/15 00:37,04/Nov/15 00:38,
Bug,YETUS-133,12908111,,Geode personality does not contain ASF license,sekikn,sekikn,Major,Resolved,Fixed,27/Oct/15 04:13,02/Nov/15 19:34,
Bug,YETUS-153,12909590,,asflicense plugin does not work if asflicense-rat-excludes option is specified,sekikn,sekikn,Major,Resolved,Fixed,02/Nov/15 08:23,02/Nov/15 19:33,
Bug,YETUS-134,12908113,,asflicense test should not be always added,sekikn,sekikn,Major,Resolved,Fixed,27/Oct/15 04:27,02/Nov/15 19:20,
Task,YETUS-124,12907289,,add exemplar drill personality,sekikn,busbey,Major,Resolved,Fixed,23/Oct/15 05:21,30/Oct/15 19:30,
Bug,YETUS-147,12909041,,Failed test table mixes result from different JDKs,mzuehlke,mzuehlke,Major,Resolved,Fixed,29/Oct/15 21:27,29/Oct/15 22:22,
Bug,YETUS-132,12907947,,javadoc test does not run if javac test is disabled,sekikn,sekikn,Major,Resolved,Fixed,26/Oct/15 15:46,29/Oct/15 15:06,
Bug,YETUS-94,12905730,,docker cleanup invalid date,aw,aw,Major,Resolved,Fixed,17/Oct/15 15:43,29/Oct/15 14:56,
Improvement,YETUS-141,12908445,,make module for jdiff doclet optional,busbey,busbey,Major,Resolved,Fixed,28/Oct/15 04:26,28/Oct/15 17:09,
