Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Wish,SOLR-16284,13470406,,Solr Jenkins CI - s390x support ,uschindler,Nayana,Major,Resolved,Resolved,06/Jul/22 18:02,28/Sep/22 12:40,
Sub-task,SOLR-16078,13432305,13408923,New solrj-core module,,janhoy,Major,Open,,07/Mar/22 00:27,23/Sep/22 20:45,
Bug,SOLR-16232,13448179,,Fix EnvVar bugs in bin/solr,houston,houston,Major,Resolved,Fixed,02/Jun/22 16:23,23/Sep/22 17:00,
Sub-task,SOLR-15342,13372673,13408923,Separate out a SolrJ-Zookeeper module,dsmiley,dsmiley,Major,Resolved,Fixed,15/Apr/21 15:37,23/Sep/22 04:11,
Improvement,SOLR-11866,13131623,,Support efficient subset matching in query elevation rules,dsmiley,broustant,Major,Resolved,Fixed,17/Jan/18 16:22,22/Sep/22 17:41,
Task,SOLR-15908,13421860,,Document or fix error-prone patterns relating to tests,mdrob,mdrob,Major,Closed,Fixed,11/Jan/22 03:06,22/Sep/22 14:21,
Task,SOLR-15730,13408923,,Modularize SolrJ,,janhoy,Major,Open,,28/Oct/21 14:28,22/Sep/22 12:30,
Task,SOLR-16141,13437902,,Upgrade Apache Tika to 1.28.4,janhoy,ivan.viaznikov,Major,Resolved,Fixed,05/Apr/22 14:28,22/Sep/22 03:25,
Bug,SOLR-16219,13447337,,ICUCollationField tried to access protected field org.apache.solr.schema.IndexSchema.luceneVersion,magibney,Suzi,Major,Resolved,Fixed,28/May/22 15:37,21/Sep/22 20:13,
Task,SOLR-14930,13335353,,remove rulebased replica placement strategy,noble.paul,noble.paul,Major,Closed,Fixed,14/Oct/20 06:45,21/Sep/22 01:47,
Improvement,SOLR-14070,13274042,,Deprecate CloudSolrClient's ZKHost constructor,,ichattopadhyaya,Major,Open,,12/Dec/19 06:41,20/Sep/22 22:47,
Improvement,SOLR-15959,13425053,,Deprecate loading of solr.xml from ZK,,janhoy,Major,Open,,27/Jan/22 00:28,20/Sep/22 22:39,
Task,SOLR-15409,13378847,,Upgrade to Zookeeper 3.7.0,mdrob,mdrob,Major,Closed,Fixed,17/May/21 15:59,20/Sep/22 18:17,
Task,SOLR-15461,13382738,,Upgrade Apache Calcite to latest release 1.27,markrmiller,thelabdude,Major,Closed,Fixed,08/Jun/21 14:59,20/Sep/22 18:16,
Wish,SOLR-16413,13481893,,shorten long Grouping.searchWithTimeLimiter warnings,cpoerschke,cpoerschke,Major,Resolved,Fixed,16/Sep/22 13:27,20/Sep/22 14:22,
New Feature,SOLR-6248,12727389,,MoreLikeThis Query Parser,anshum,anshum,Major,Closed,Fixed,15/Jul/14 17:20,20/Sep/22 09:10,
New Feature,SOLR-15715,13408295,,Dedicated query coordinator nodes in the solr cluster,noble.paul,hiteshkhamesra,Major,Resolved,Fixed,25/Oct/21 19:17,19/Sep/22 17:56,
Improvement,SOLR-15781,13410873,,Cosmetic and consistency improvements to v2 API,,gerlowskija,Major,Open,,09/Nov/21 15:07,19/Sep/22 17:35,
Bug,SOLR-7883,12852607,,MoreLikeThis is incompatible with facets,mkhl,drunken monkey,Major,Closed,Fixed,06/Aug/15 15:32,16/Sep/22 09:05,
New Feature,SOLR-16230,13448141,,JWT-Auth: Support for Keycloak-Style nested roles,janhoy,mdescher,Major,Resolved,Fixed,02/Jun/22 13:26,14/Sep/22 20:26,
Task,SOLR-16053,13430276,,Upgrade buildSrc/scriptDepVersions.gradle,krisden,krisden,Major,Resolved,Fixed,23/Feb/22 18:02,14/Sep/22 14:12,
Bug,SOLR-11033,13085586,,Move out multi language field and fieldType to a separate example ,epugh,varun,Major,Open,,07/Jul/17 19:50,14/Sep/22 12:07,
Bug,SOLR-15254,13364657,,Random deadlock during cores initialization,,tmortagne,Major,Resolved,Duplicate,12/Mar/21 13:45,10/Sep/22 02:06,
Bug,SOLR-14879,13328385,,address TestPackages test failures,noble.paul,noble.paul,Major,Resolved,Fixed,20/Sep/20 02:14,09/Sep/22 16:20,
Test,SOLR-16091,13432952,,TestContainerPlugin.testApiFromPackage had unexpected failure,mdrob,mdrob,Major,Resolved,Fixed,09/Mar/22 21:21,09/Sep/22 16:16,
Test,SOLR-16182,13443380,,Close ZkClientClusterStateProvider in tests to avoid thread leak,krisden,krisden,Major,Resolved,Fixed,05/May/22 12:51,09/Sep/22 16:16,
Bug,SOLR-16127,13436729,,OrderedExecutor can orphan permits and leak locks,mdrob,mdrob,Major,Resolved,Fixed,30/Mar/22 17:49,09/Sep/22 16:14,
Bug,SOLR-16253,13450109,,Spellcheck collateParam cannot override fq when maxCollationTries > 0,,kyle.hipke,Major,Open,,14/Jun/22 23:44,09/Sep/22 13:46,
Improvement,SOLR-15734,13409192,,"Prepare v2 API for v1 deprecation, eventual removal",,gerlowskija,Major,Open,,29/Oct/21 20:04,02/Sep/22 10:08,
Bug,SOLR-15345,13372816,,filter queries (fq) ignore the default query parser (defType),,dweiss,Major,Resolved,Won't Fix,16/Apr/21 06:23,01/Sep/22 08:11,
Sub-task,SOLR-16079,13432306,13408923,New solrj-apachehttp module,,janhoy,Major,Open,,07/Mar/22 00:30,27/Aug/22 10:45,
New Feature,SOLR-13431,13230408,,Efficient updates with shared storage,,yseeley@gmail.com,Major,Resolved,Won't Fix,26/Apr/19 23:04,25/Aug/22 22:32,
Bug,SOLR-16356,13478448,,DBQ is noisy during core close,,mdrob,Major,Open,,24/Aug/22 15:51,24/Aug/22 15:51,
Bug,SOLR-16349,13478031,,TestHarness complains about missing core.properties file,mdrob,mdrob,Major,Resolved,Fixed,22/Aug/22 14:47,24/Aug/22 15:03,
Bug,SOLR-14707,13320783,,Solr Cell 8.6 gives NoSuchMethodError: UnicodeString.getExtendedRst() whereas 8.5.0 works fine,,AndrewGr,Major,Closed,Fixed,04/Aug/20 05:06,22/Aug/22 03:28,
Bug,SOLR-16000,13427517,,ClassNotFoundException: org.bouncycastle.asn1.cms.CMSObjectIdentifiers - missing JAR,,AndrewGr,Major,Closed,Fixed,09/Feb/22 13:58,22/Aug/22 03:03,
Bug,SOLR-10059,13039094,,"In SolrCloud, every fq added via <lst name=""appends""> is computed twice.",epugh,marc.morissette,Major,Open,,31/Jan/17 04:30,19/Aug/22 14:55,
Sub-task,SOLR-10902,13080305,13067348,CREATE collection command to have parameter for turning on/off data driven nature,,ichattopadhyaya,Major,Resolved,Won't Do,16/Jun/17 04:25,19/Aug/22 11:33,
Bug,SOLR-16247,13449302,,{!parent filters= is prone to pure negative query,,mkhl,Major,Open,,09/Jun/22 19:45,19/Aug/22 02:38,
