Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SOLR-1019,12414673,,ConstantScorePrefixQuery.java - Absolute FP comparison on getBoost() ,,kaykay.unique,Major,Resolved,Invalid,12/Feb/09 15:44,23/Feb/09 23:32,
Improvement,SOLR-665,12401132,,FIFO Cache (Unsynchronized): 9x times performance boost,,funtick,Major,Closed,Duplicate,28/Jul/08 03:24,21/Feb/09 15:31,
Bug,SOLR-1005,12414069,,DoubleMetaphone Filter Produces NullpointerException on zero-length token,otis,mhenson,Major,Resolved,Fixed,05/Feb/09 02:48,06/Feb/09 21:05,
New Feature,SOLR-979,12413111,,add ability to specify multiple values for a Key in a Script transformer,,urkle,Major,Closed,Invalid,23/Jan/09 17:24,28/Jan/09 19:57,
New Feature,SOLR-987,12413292,,Add a new DataImportHandler EntityProcessor to handle non-XML files,,natad,Major,Resolved,Duplicate,26/Jan/09 17:12,27/Jan/09 15:33,
Bug,SOLR-985,12413264,,TemplateString is not thread-safe,shalin,kuma,Major,Resolved,Fixed,26/Jan/09 14:45,26/Jan/09 18:01,
New Feature,SOLR-938,12411304,,DataImportHandler: Add close hooks to the completion of a full-import process ,shalin,kaykay.unique,Major,Closed,Fixed,24/Dec/08 17:15,19/Jan/09 22:19,
Improvement,SOLR-956,12412326,,"SolrParams#getFieldInt(String, String)  - inconsistent documentation ",otis,kaykay.unique,Major,Closed,Fixed,13/Jan/09 21:57,14/Jan/09 15:05,
Bug,SOLR-946,12411462,,DataImportHandler issue with SQL query using GROUP BY keyword,,secmask,Major,Resolved,Won't Fix,30/Dec/08 09:59,11/Jan/09 11:58,
Bug,SOLR-897,12410072,,"abo/abc/backupcleaner/snapcleaner, if removinmg by number of snapshots/backups, gets Argument list too long",billa,rosher,Major,Closed,Fixed,05/Dec/08 13:48,18/Dec/08 13:21,
Improvement,SOLR-711,12402660,,SimpleFacets: Performance Boost for Tokenized Fields for smaller DocSet using Term Vectors,,funtick,Major,Closed,Fixed,19/Aug/08 19:55,17/Dec/08 16:48,
Bug,SOLR-857,12408508,,Memory Leak during the indexing of large xml files,,rubenjopenq,Major,Resolved,Won't Fix,14/Nov/08 15:32,15/Dec/08 18:09,
Improvement,SOLR-848,12408272,,The search method cannot manager several values for a single parameter,,antoine.tissier,Major,Closed,Fixed,11/Nov/08 18:15,12/Nov/08 07:37,
Bug,SOLR-818,12406829,,NullPointerException at org.apache.solr.client.solrj.SolrQuery.setFields(SolrQuery.java:361),,gunnar,Major,Resolved,Fixed,20/Oct/08 14:47,04/Nov/08 19:08,
Bug,SOLR-803,12405872,,CoreAdminRequest.createCore fails because name parameter isn't set,ryantxu,hossman,Major,Resolved,Fixed,06/Oct/08 23:42,27/Oct/08 18:26,
Improvement,SOLR-103,12360482,,SQL Upload Plugin,,ryantxu,Major,Resolved,Duplicate,14/Jan/07 02:30,24/Sep/08 21:34,
New Feature,SOLR-738,12403342,,Facet counts over non-linear date intervals,,screenmates,Major,Closed,Fixed,29/Aug/08 05:28,29/Aug/08 14:19,
Improvement,SOLR-363,12378847,,Use ivy for dependency resolving,,thorsten,Major,Resolved,Incomplete,21/Sep/07 09:49,24/Aug/08 19:27,
Improvement,SOLR-498,12390382,,Make it easier to debug new plugin code in an IDE,,bmargulies,Major,Resolved,Invalid,06/Mar/08 18:54,24/Aug/08 19:12,
Bug,SOLR-702,12402397,,Long lists of synonyms seem not to work,,mruno,Major,Closed,Cannot Reproduce,14/Aug/08 17:38,15/Aug/08 15:43,
Bug,SOLR-693,12402241,,IntFieldSource incompatible with sint field type,,jlquinn@us.ibm.com,Major,Closed,Invalid,12/Aug/08 19:35,12/Aug/08 21:12,
Bug,SOLR-681,12401920,,ClassNotFoundException,,ragskashyap,Major,Closed,Invalid,07/Aug/08 20:00,08/Aug/08 15:26,
Bug,SOLR-637,12400414,,multicore ignores -Dsolr.data.dir=<dir>,,jlquinn@us.ibm.com,Major,Resolved,Invalid,16/Jul/08 20:49,17/Jul/08 22:47,
New Feature,SOLR-627,12400163,,Support for shards,ehatcher,iconnor,Major,Closed,Fixed,12/Jul/08 17:46,14/Jul/08 12:42,
Improvement,SOLR-344,12376982,,New Java API,,jonw,Major,Closed,Invalid,28/Aug/07 09:17,05/Jun/08 23:21,
Bug,SOLR-453,12385899,,Solr may send invalid HTTP error responses on exceptions,ryantxu,holograph,Major,Resolved,Cannot Reproduce,09/Jan/08 16:53,25/May/08 03:01,
Bug,SOLR-347,12377595,,AIOOBE when field name declared twice in schema,,hossman,Major,Closed,Cannot Reproduce,05/Sep/07 19:00,24/May/08 15:02,
Improvement,SOLR-124,12361504,,"use NewIndexModifier, LUCENE-565",,yseeley@gmail.com,Major,Closed,Duplicate,29/Jan/07 21:12,23/May/08 13:56,
Improvement,SOLR-578,12396286,,Binary stream response for request,,jasonrutherglen,Major,Closed,Won't Fix,18/May/08 20:15,21/May/08 01:17,
Improvement,SOLR-548,12394543,,Convert Solr to a more configurable Logging framework,gsingers,gsingers,Major,Closed,Won't Fix,22/Apr/08 16:32,13/May/08 17:42,
