Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
New Feature,SOLR-2540,12508216,,CommitWithin as an Update Request parameter,janhoy,janhoy,Major,Closed,Fixed,24/May/11 16:26,02/May/13 02:29,
Improvement,SOLR-2449,12502903,,Loading of Carrot2 resources from Solr config directory,stanislaw.osinski,stanislaw.osinski,Major,Closed,Fixed,30/Mar/11 17:17,02/May/13 02:29,
Task,SOLR-2414,12500925,,Remove CESU-Hack from PHPSerializedResponseWriter,uschindler,uschindler,Major,Closed,Fixed,09/Mar/11 18:57,02/May/13 02:29,
Bug,SOLR-2246,12480433,,Need group.facet.after = true to get facet counts after group by,,billnbell,Major,Closed,Duplicate,19/Nov/10 17:18,02/May/13 02:29,
New Feature,SOLR-236,12369145,,Field collapsing,shalin,ekeller,Major,Closed,Duplicate,11/May/07 22:13,02/May/13 02:29,
Improvement,SOLR-1907,12464067,,Solr Embedded server has no URI addressing scheme,,lancenorskog,Major,Open,,08/May/10 22:32,02/May/13 02:29,
New Feature,SOLR-1131,12423951,,Allow a single field type to index multiple fields,gsingers,ryantxu,Major,Closed,Fixed,27/Apr/09 23:02,02/May/13 02:29,
Task,SOLR-1659,12443434,,Get off deprecated Lucene API's to clear the way for a move to Lucene 3.0 +,,markrmiller@gmail.com,Major,Resolved,Fixed,15/Dec/09 18:53,02/May/13 02:29,
Improvement,SOLR-1804,12457984,,Upgrade Carrot2 to 3.2.0,gsingers,gsingers,Major,Closed,Fixed,03/Mar/10 14:15,02/May/13 02:29,
New Feature,SOLR-284,12372848,,Parsing Rich Document Types,gsingers,epugh,Major,Closed,Fixed,02/Jul/07 20:54,02/May/13 02:29,
Improvement,SOLR-1214,12427555,,differentiate between solr home and instanceDir,noble.paul,noble.paul,Major,Closed,Fixed,10/Jun/09 13:33,02/May/13 02:29,
