Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SOLR-491,12389648,,highlight doesn't work with range search,koji,xluo,Minor,Closed,Duplicate,27/Feb/08 06:46,20/Feb/12 06:14,
Bug,SOLR-195,12365698,,Wildcard/prefix queries not highlighted,koji,klaasm,Minor,Closed,Duplicate,23/Mar/07 19:27,20/Feb/12 06:08,
Improvement,SOLR-3113,12541833,,allow comma delimited field lists everywhere,,yseeley@gmail.com,Minor,Open,,08/Feb/12 16:54,08/Feb/12 16:55,
Improvement,SOLR-3053,12539222,,Add Verbose MBean Stats Option to Solr Cache's,,gsingers,Minor,Open,,20/Jan/12 23:26,07/Feb/12 22:52,
Bug,SOLR-3103,12541426,,Better Document how to write UpdateRequestProcessors,,gsingers,Minor,Open,,06/Feb/12 15:57,06/Feb/12 15:57,
Bug,SOLR-3063,12540029,,Bug in LeaderElectionIntgrationTest,markrmiller@gmail.com,siren,Minor,Resolved,Fixed,27/Jan/12 12:06,29/Jan/12 02:12,
Improvement,SOLR-2454,12503283,,Would like link in site navigation to the ManifoldCF project,janhoy,kwright@metacarta.com,Minor,Closed,Fixed,04/Apr/11 13:25,25/Jan/12 15:09,
Bug,SOLR-3016,12537774,,Better defaults for Scandinavian languages in mapping-ISOLatin1Accent.txt,janhoy,janhoy,Minor,Closed,Not A Problem,09/Jan/12 15:17,25/Jan/12 15:07,
New Feature,SOLR-3057,12539355,,Add support for TypeTokenFilter,,smolav,Minor,Closed,Duplicate,22/Jan/12 21:17,22/Jan/12 21:34,
Improvement,SOLR-2761,12523000,,FSTLookup should use long-tail like discretization instead of proportional (linear),dweiss,dsmiley,Minor,Closed,Duplicate,14/Sep/11 05:49,22/Jan/12 21:14,
New Feature,SOLR-566,12395604,,Incorporate Lucene's CheckIndex tool into Solr,gsingers,gsingers,Minor,Open,,08/May/08 10:47,17/Jan/12 09:10,
Improvement,SOLR-2379,12499610,,Improve documentation of Analyzers and Tokenizers,,janhoy,Minor,Closed,Won't Fix,24/Feb/11 16:51,17/Jan/12 03:52,
New Feature,SOLR-2628,12512436,,use of FST for SynonymsFilterFactory and synonyms.txt,dweiss,befehl,Minor,Resolved,Duplicate,01/Jul/11 07:38,13/Jan/12 19:35,
Improvement,SOLR-3006,12537325,,Schema related problems are not logged,,siren,Minor,Resolved,Duplicate,05/Jan/12 14:15,06/Jan/12 07:56,
New Feature,SOLR-1268,12429941,,Incorporate Lucene's FastVectorHighlighter,koji,koji,Minor,Closed,Fixed,09/Jul/09 13:57,02/Jan/12 17:14,
Bug,SOLR-2995,12536687,,Data Import on CentOS 5.7,,mudi,Minor,Closed,Not A Problem,30/Dec/11 19:54,01/Jan/12 19:31,
Bug,SOLR-2984,12536080,,Function query does not work when the value of function parameter has null.,,ppujari,Minor,Resolved,Not A Problem,21/Dec/11 20:06,27/Dec/11 19:16,
Improvement,SOLR-2985,12536142,,Sort by defined custom Collator,,marious,Minor,Resolved,Invalid,22/Dec/11 10:05,22/Dec/11 16:27,
Improvement,SOLR-2208,12478744,,ClusteringComponent should pass in the query request to the engine,,gsingers,Minor,Open,,31/Oct/10 00:06,19/Dec/11 22:02,
Bug,SOLR-2967,12535075,,StreamingUpdateSolrServer Error,,bidisha,Minor,Resolved,Not A Problem,14/Dec/11 01:23,14/Dec/11 20:11,
New Feature,SOLR-2966,12534988,,Better Support for A/B Testing,,gsingers,Minor,Open,,13/Dec/11 17:42,13/Dec/11 17:42,
Bug,SOLR-2409,12500661,,edismax unescaped colon returns no results,yseeley@gmail.com,ryantxu,Minor,Closed,Fixed,07/Mar/11 18:42,10/Dec/11 03:32,
Improvement,SOLR-2386,12499830,,Filter Query Cache Improvement,,krausfm,Minor,Open,,26/Feb/11 19:44,09/Dec/11 11:56,
Bug,SOLR-2954,12534162,,org.apache.lucene.util.bytesref exception in analysis.jsp,,okkeklein,Minor,Closed,Not A Problem,07/Dec/11 11:17,07/Dec/11 11:49,
Bug,SOLR-2929,12533142,,TermsComponent Adding entries,,nmaillard,Minor,Resolved,Not A Problem,29/Nov/11 16:48,30/Nov/11 13:55,
Improvement,SOLR-2915,12532658,,Add Clean Method to the UpdateRequestProcessor Class,,matt.parker,Minor,Resolved,Not A Problem,24/Nov/11 22:29,29/Nov/11 03:12,
New Feature,SOLR-2926,12532997,,Use DirectSolrSpellChecker to allow the user to specify the spell-checked field at query time,,phil hoy,Minor,Open,,28/Nov/11 21:27,28/Nov/11 22:04,
Improvement,SOLR-2918,12532740,,Improve flexibility and naming for multiterm analysis chain.,erickerickson,erickerickson,Minor,Resolved,Not A Problem,25/Nov/11 17:17,27/Nov/11 17:28,
Bug,SOLR-1950,12466838,,SolrJ POM still refers to stax parser,sarowe,peathal,Minor,Closed,Fixed,13/Jun/10 13:17,27/Nov/11 12:39,
New Feature,SOLR-2010,12469950,,Improvements to SpellCheckComponent Collate functionality,gsingers,jdyer,Minor,Closed,Fixed,22/Jul/10 20:20,27/Nov/11 12:38,
New Feature,SOLR-2013,12470030,,ASCIIFoldingFilter => MappingCharFilterFactory as a mapping file,koji,sarowe,Minor,Closed,Fixed,23/Jul/10 17:42,27/Nov/11 12:38,
Bug,SOLR-2009,12469947,,"Contrib ant test targets do not respect sys props testcase,testpackage,and testpackageroot",markrmiller@gmail.com,markrmiller@gmail.com,Minor,Closed,Fixed,22/Jul/10 20:14,27/Nov/11 12:38,
