Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
New Feature,SOLR-8344,12916484,,Decide default when requested fields are both column and row stored.,caomanhdat,ichattopadhyaya,Major,Closed,Fixed,26/Nov/15 16:22,02/Oct/19 17:30,
Bug,SOLR-11071,13086965,,Improve TestIntervalFacets.testRandom,tflobbe,tflobbe,Major,Closed,Fixed,13/Jul/17 18:04,02/Oct/19 17:30,
Bug,SOLR-11057,13086718,,RangeQuery can overflow in PointFields when quering the type limits,tflobbe,tflobbe,Major,Closed,Fixed,12/Jul/17 21:56,02/Oct/19 17:30,
Task,SOLR-10831,13077836,,Document Replica Types,ctargett,tflobbe,Major,Resolved,Fixed,06/Jun/17 23:33,02/Oct/19 17:30,
Sub-task,SOLR-11120,13088085,13077048,Remove trie fieldTypes from schema-points.xml,hossman,hossman,Major,Closed,Fixed,18/Jul/17 23:06,02/Oct/19 17:30,
Bug,SOLR-8453,12923550,,Jetty update from 9.2 to 9.3 causes the server to reset formerly legitimate client connections.,markrmiller@gmail.com,markrmiller@gmail.com,Major,Closed,Fixed,21/Dec/15 20:21,02/Oct/19 17:30,
Bug,SOLR-13281,13218717,,NullPointerException processing expired documents,tflobbe,jbnas,Major,Closed,Fixed,28/Feb/19 18:43,02/Oct/19 17:30,
Bug,SOLR-11557,13112474,,SolrZkClient.checkInterrupted is not interrupting the thread like intends,tflobbe,tflobbe,Major,Closed,Fixed,27/Oct/17 05:50,02/Oct/19 17:30,
Bug,SOLR-11170,13091215,,AssignBackwardCompatibilityTest failure,caomanhdat,sarowe,Major,Closed,Fixed,31/Jul/17 14:57,02/Oct/19 17:30,
Bug,SOLR-6864,12762430,,Support registering searcher listeners in SolrCoreAware.inform(SolrCore) method,erickerickson,tflobbe,Major,Resolved,Fixed,17/Dec/14 23:52,02/Oct/19 17:30,
Improvement,SOLR-9641,13011971,,Emit distributed tracing information from Solr,,mdrob,Major,Closed,Duplicate,13/Oct/16 12:51,02/Oct/19 17:30,
Bug,SOLR-11673,13120797,,ReplicationHandler race-condition between deleting slave index and commit in master,mkhl,mkhl,Major,Closed,Fixed,26/Nov/17 17:39,02/Oct/19 17:30,
Sub-task,SOLR-10795,13076354,13036062,"Numeric PointsFields: test multivalued sort using field(name, min|max) syntax",tflobbe,sarowe,Major,Resolved,Fixed,01/Jun/17 00:06,02/Oct/19 17:30,
New Feature,SOLR-5991,12708925,,SolrCloud: Add API to move leader off a Solr instance,,RIch Mayfield,Major,Reopened,,16/Apr/14 22:05,02/Oct/19 17:30,
Bug,SOLR-6704,12752814,,TrieDateField type drops schema properties in branch 4.10,tflobbe,tflobbe,Major,Resolved,Fixed,04/Nov/14 19:32,02/Oct/19 17:30,
Improvement,SOLR-9991,13036053,,Add support for facet method “fc” with PointFields (only “fcs” is currently supported for field faceting),caomanhdat,tflobbe,Major,Resolved,Won't Fix,19/Jan/17 01:50,02/Oct/19 17:30,
Improvement,SOLR-8873,12951644,,Enforce dataDir/instanceDir/ulogDir to be paths that contain only a controlled subset of characters,,tflobbe,Major,Resolved,Won't Fix,18/Mar/16 23:08,02/Oct/19 17:30,
Improvement,SOLR-7996,12860805,,Evaluate moving SolrIndexSearcher creation logic to a factory,,tflobbe,Major,Open,,31/Aug/15 21:15,02/Oct/19 17:30,
New Feature,SOLR-13320,13221243,,add a param failOnVersionConflicts=false to updates not fail when there is a version conflict,noble.paul,noble.paul,Major,Closed,Fixed,12/Mar/19 22:18,02/Oct/19 17:30,
Improvement,SOLR-9992,13036054,,Add support for grouping with PointFIelds,caomanhdat,tflobbe,Major,Closed,Fixed,19/Jan/17 01:51,02/Oct/19 17:30,
Bug,SOLR-6590,12746086,,Solr Admin UI fails to load on trunk,noble.paul,shalin,Major,Resolved,Fixed,06/Oct/14 09:41,02/Oct/19 17:30,
Bug,SOLR-10425,13061590,,"PointFields ignore indexed=""false""",tflobbe,hossman,Major,Closed,Fixed,05/Apr/17 00:47,02/Oct/19 17:30,
Improvement,SOLR-9996,13036082,,Unstored PointFields return types are wrong,ichattopadhyaya,ichattopadhyaya,Major,Closed,Fixed,19/Jan/17 03:24,02/Oct/19 17:30,
New Feature,SOLR-12120,13146169,,New plugin type AuditLoggerPlugin,janhoy,janhoy,Major,Resolved,Fixed,19/Mar/18 09:13,02/Oct/19 17:30,
Sub-task,SOLR-13176,13212374,13187075,"Testing of TLOG Replicas needs to be re-instated, may be hiding bugs",,hossman,Major,Open,,29/Jan/19 02:18,02/Oct/19 17:30,
Bug,SOLR-9835,13026378,,Create another replication mode for SolrCloud,shalin,caomanhdat,Major,Resolved,Fixed,07/Dec/16 15:20,02/Oct/19 17:30,
Bug,SOLR-10710,13073200,,LTR contrib failures,,sarowe,Major,Open,,18/May/17 17:20,02/Oct/19 17:30,
Bug,SOLR-12061,13142860,,NPE in V1 to V2 API Mapper when using substitutions,tflobbe,sarowe,Major,Closed,Fixed,06/Mar/18 14:10,02/Oct/19 17:30,
Task,SOLR-10238,13048730,,"Remove LatLonType in 7.0; replaced by LatLonPointSpatialField",dsmiley,dsmiley,Major,Closed,Won't Fix,07/Mar/17 02:22,02/Oct/19 17:30,
Improvement,SOLR-7406,12821363,,Support DV implementation in range faceting,tflobbe,tflobbe,Major,Closed,Fixed,15/Apr/15 23:15,02/Oct/19 17:30,
Improvement,SOLR-10011,13036508,,Refactor PointField & TrieField to share common code,ichattopadhyaya,ichattopadhyaya,Major,Closed,Fixed,20/Jan/17 10:39,02/Oct/19 17:30,
Task,SOLR-10347,13058370,,"Remove index level boost support from ""documents"" section of the admin UI",,tflobbe,Major,Resolved,Fixed,22/Mar/17 19:38,02/Oct/19 17:30,
Bug,SOLR-11426,13106451,,TestLazyCores fails too often,erickerickson,erickerickson,Major,Closed,Fixed,02/Oct/17 15:26,02/Oct/19 17:30,
