Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,SOLR-8688,12939927,,"Concurrent[LRU|LFU]Cache should clear() upon destroy() to reduce GC stress",,sshabino,Minor,Open,,17/Feb/16 20:32,09/May/16 18:45,
Improvement,SOLR-5257,12669585,,confusing warning logged when unexpected xml attributes are found,hossman,hossman,Minor,Closed,Fixed,20/Sep/13 00:01,09/May/16 18:45,
Improvement,SOLR-4086,12616327,,Refactor DIH - VariableResolver & Evaluator,jdyer,jdyer,Minor,Closed,Fixed,15/Nov/12 22:58,09/May/16 18:45,
Bug,SOLR-5037,12657391,,CSV Update Handler Needs to be updated for new field guessing,sarowe,gsingers,Minor,Closed,Fixed,12/Jul/13 01:22,09/May/16 18:45,
New Feature,SOLR-5258,12669672,,router.field support for compositeId router,noble.paul,yseeley@gmail.com,Minor,Resolved,Fixed,20/Sep/13 15:11,09/May/16 18:45,
Bug,SOLR-5883,12702439,,Shutdown SolrServer on tests,markrmiller@gmail.com,tflobbe,Minor,Closed,Fixed,19/Mar/14 17:53,09/May/16 18:45,
Bug,SOLR-4576,12636881,,Collections API validation errors should cause an exception on clients and otherwise act as validation errors with the Core Admin API.,markrmiller@gmail.com,markrmiller@gmail.com,Minor,Closed,Fixed,13/Mar/13 22:21,09/May/16 18:45,
Improvement,SOLR-8560,12931791,,Add RequestStatusState enum,shaie,shaie,Minor,Closed,Fixed,17/Jan/16 16:45,09/May/16 18:45,
Improvement,SOLR-4215,12624585,,Optimize facets when multi-valued field is really single valued,,ryantxu,Minor,Open,,19/Dec/12 07:05,09/May/16 18:45,
Bug,SOLR-4574,12636867,,The Collections API will silently return success on an unknown ACTION parameter.,markrmiller@gmail.com,markrmiller@gmail.com,Minor,Closed,Fixed,13/Mar/13 21:28,09/May/16 18:45,
