Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,SOLR-7907,12853778,,Remove CLUSTERSTATUS related checks from the Overseer,varun,varun,Minor,Closed,Fixed,10/Aug/15 08:58,21/Nov/19 00:42,
Improvement,SOLR-8315,12914486,,Remove default core checks in the dispatch filter,varun,varun,Minor,Closed,Fixed,19/Nov/15 14:49,21/Nov/19 00:42,
Improvement,SOLR-11453,13108032,,Create separate logger for slow requests,varun,elyograg,Minor,Closed,Fixed,09/Oct/17 17:30,21/Nov/19 00:42,
Bug,SOLR-9004,12959430,,films example's name field is created multiValued despite FAQ,varun,arafalov,Minor,Closed,Fixed,17/Apr/16 00:41,21/Nov/19 00:42,
Bug,SOLR-7499,12827014,,"Deprecate the ""name"" parameter from the ADDREPLICA Collection API call",varun,varun,Minor,Closed,Fixed,04/May/15 19:05,21/Nov/19 00:42,
Improvement,SOLR-11635,13117618,,CDCR Source configuration example in the ref guide leaves out important settings,erickerickson,erickerickson,Minor,Closed,Fixed,10/Nov/17 16:42,21/Nov/19 00:42,
Bug,SOLR-11560,13112540,,RestoreCmd resolves incorrect property from DocCollection,varun,szantaikis,Minor,Closed,Fixed,27/Oct/17 09:06,21/Nov/19 00:42,
Bug,SOLR-5918,12703804,,ant clean does not remove ZooKeeper data,sarowe,varun,Minor,Closed,Fixed,26/Mar/14 19:29,21/Nov/19 00:42,
Improvement,SOLR-9844,13027311,,Improve FieldCache usage API response,varun,varun,Minor,Resolved,Fixed,11/Dec/16 23:14,21/Nov/19 00:42,
Bug,SOLR-13000,13199347,,log4j-slf4j-impl jar (inadvertently?) missing in solrj/lib,cpoerschke,cpoerschke,Minor,Resolved,Not A Bug,19/Nov/18 14:31,21/Nov/19 00:42,
Improvement,SOLR-7117,12775362,,AutoAddReplicas should have a cluster wide property for controlling number of cores hosted on each node,varun,varun,Minor,Closed,Fixed,16/Feb/15 13:15,21/Nov/19 00:42,
Improvement,SOLR-11409,13105573,,A ref guide page on setting up solr on aws,ctargett,varun,Minor,Closed,Fixed,27/Sep/17 21:25,21/Nov/19 00:42,
Bug,SOLR-6294,12730468,,The JsonLoader should accept a single doc without wrapping in an array,noble.paul,noble.paul,Minor,Resolved,Fixed,29/Jul/14 12:24,21/Nov/19 00:42,
Improvement,SOLR-7202,12780077,,"Remove deprecated DELETECOLLECTION, CREATECOLLECTION, RELOADCOLLECTION Collection API actions",varun,varun,Minor,Closed,Fixed,06/Mar/15 14:09,21/Nov/19 00:42,
Bug,SOLR-7132,12776523,,The Collections API ADDREPLICA command property.name is not reflected in the clusterstate until after Solr restarts,erickerickson,erickerickson,Minor,Closed,Fixed,20/Feb/15 19:42,21/Nov/19 00:42,
